#{"t_start": 1764794823.5612617, "env_id": "None"}
r,l,t
-47.0,1,32.748727
-47.0,1,32.752119
-38.0,6,32.766061
-35.0,6,32.777583
-47.0,1,32.781806
-46.0,1,32.785594
-43.0,3,32.798845
-47.0,1,32.800306
-47.0,1,32.801823
-32.0,12,32.827709
-47.0,1,32.829234
6.0,20,32.866682
-46.0,1,32.870607
-39.0,9,32.89097
-46.0,1,32.892831
-47.0,1,32.899292
-40.0,3,32.908598
-46.0,2,32.913841
-39.0,5,32.922887
-36.0,6,32.936253
-7.0,16,32.967495
-47.0,1,32.971248
-45.0,2,32.974537
-47.0,1,32.977109
-9.0,17,33.027739
-47.0,1,33.029384
-47.0,1,33.032671
-46.0,1,33.035946
-47.0,1,33.042064
834.0,400,33.968723
-47.0,1,33.97151
444.0,290,34.621113
497.0,273,35.224046
-20.0,10,35.243296
567.0,386,36.089849
-46.0,2,36.093801
-46.0,1,36.097213
-46.0,2,36.10339
-47.0,1,36.105587
-46.0,1,36.107155
869.0,400,37.096966
-47.0,1,37.103194
725.0,400,38.30554
-46.0,2,38.312389
788.0,400,39.687762
-40.0,5,39.701
-42.0,3,39.708327
-42.0,6,39.727112
-47.0,1,39.729517
-47.0,1,39.73159
-46.0,1,39.736093
-22.0,21,39.798099
-47.0,1,39.799815
-43.0,5,39.81013
-47.0,1,39.813114
-47.0,1,39.818559
-47.0,1,39.820148
-21.0,13,39.85035
-47.0,1,39.851928
-46.0,2,39.857278
586.0,373,40.729124
-47.0,1,40.7358
-46.0,1,40.739914
-37.0,6,40.753844
-47.0,1,40.755891
-47.0,1,40.760197
-46.0,1,40.761928
-45.0,2,40.767068
-47.0,1,40.771832
-43.0,3,40.779317
-46.0,2,40.787605
-41.0,4,40.801735
-46.0,1,40.803827
755.0,400,41.703521
-47.0,1,41.705099
751.0,400,42.566811
-47.0,1,42.573843
-47.0,1,42.575382
-46.0,2,42.578566
925.0,400,43.468588
877.0,400,44.37082
-46.0,1,44.374901
-23.0,15,44.417867
-43.0,3,44.425652
-45.0,3,44.432773
-10.0,9,44.452795
-47.0,1,44.45457
-45.0,2,44.459851
-47.0,1,44.46131
-47.0,1,44.463967
772.0,400,45.347201
833.0,400,46.218688
-47.0,1,46.222639
-46.0,2,46.225565
-47.0,1,46.226965
-47.0,1,46.232648
-39.0,9,46.250822
809.0,400,47.12307
-42.0,3,47.132206
-47.0,1,47.134122
-42.0,3,47.143853
-34.0,9,47.164178
-46.0,1,47.166075
-41.0,7,47.183231
719.0,400,48.085554
2.0,22,48.128109
377.0,213,48.635447
-47.0,1,48.636885
-47.0,1,48.63829
-16.0,9,48.655839
-47.0,1,48.666188
-47.0,1,48.668133
-46.0,1,48.669682
-47.0,1,48.671141
-22.0,12,48.697786
-46.0,1,48.702747
-45.0,2,48.706101
-47.0,1,48.707853
-28.0,13,48.737596
-44.0,3,48.741384
-47.0,1,48.745546
-38.0,8,48.762151
-29.0,11,48.791407
-25.0,16,48.823455
-46.0,1,48.827345
-46.0,2,48.830463
774.0,400,49.9995
-44.0,2,50.006489
709.0,400,51.321496
-47.0,1,51.325768
699.0,400,52.22934
6.0,34,52.305977
-33.0,4,52.314443
-47.0,1,52.318815
-43.0,2,52.322099
-43.0,3,52.331595
-8.0,26,52.389379
-47.0,1,52.393209
-44.0,3,52.397231
693.0,400,53.296044
786.0,400,54.220497
-46.0,1,54.22453
-43.0,5,54.238809
-33.0,9,54.266414
-46.0,2,54.271702
-13.0,8,54.289931
-47.0,1,54.291472
-46.0,1,54.29315
-41.0,4,54.304052
-43.0,4,54.313973
364.0,213,54.781381
-32.0,5,54.803642
-47.0,1,54.805683
-47.0,1,54.809353
712.0,400,55.739546
-46.0,2,55.744953
-45.0,2,55.751025
-46.0,1,55.752761
-32.0,6,55.765918
-47.0,1,55.769641
-47.0,1,55.771224
-46.0,2,55.776689
-46.0,1,55.778233
-42.0,2,55.785412
-46.0,2,55.788773
-47.0,1,55.790491
-47.0,1,55.794424
441.0,368,56.671337
696.0,400,57.558463
-46.0,1,57.559959
747.0,400,58.520688
-31.0,9,58.55015
-46.0,2,58.556655
404.0,220,59.029712
-46.0,1,59.031295
839.0,400,63.345145
106.0,79,63.585036
861.0,400,64.488738
712.0,349,65.279789
-46.0,2,65.283282
-42.0,6,65.312401
173.0,135,65.623884
-47.0,1,65.627381
-47.0,1,65.628849
-34.0,13,65.652291
-46.0,2,65.657476
-7.0,19,65.698626
-40.0,3,65.70234
-46.0,1,65.706146
248.0,124,65.976989
-46.0,1,65.978674
-46.0,2,65.981542
-46.0,2,65.987363
-21.0,10,66.011529
-25.0,13,66.052906
-44.0,4,66.065217
470.0,229,66.617077
-44.0,3,66.626771
-46.0,1,66.628444
-42.0,2,66.632931
-13.0,10,66.662182
-12.0,17,66.707312
-31.0,7,66.731648
15.0,16,66.778432
-2.0,14,66.808062
567.0,273,67.418347
21.0,46,67.53293
-47.0,1,67.534784
15.0,22,67.603241
-47.0,1,67.60685
-46.0,2,67.618822
-47.0,1,67.620513
-42.0,2,67.623718
-47.0,1,67.629781
-47.0,1,67.631658
-19.0,9,67.659997
-27.0,6,67.674775
-46.0,1,67.676421
-34.0,11,67.70988
494.0,206,68.170599
327.0,137,68.5326
-44.0,2,68.539289
-37.0,10,68.56631
148.0,91,68.791915
1021.0,400,69.707613
176.0,104,69.960558
732.0,352,70.807286
-46.0,1,70.811597
-46.0,1,70.816123
-47.0,1,70.819172
-43.0,5,70.840327
-46.0,1,70.842336
-27.0,8,70.863476
-47.0,1,70.868925
-27.0,10,70.895502
-39.0,9,70.918512
-47.0,1,70.922666
-43.0,2,70.926261
-45.0,3,70.941553
1.0,11,70.969862
-46.0,2,70.973696
-15.0,13,71.005965
-46.0,1,71.010517
460.0,195,71.439281
-47.0,1,71.448946
412.0,228,71.977505
1048.0,400,72.898761
1181.0,400,74.008195
-47.0,1,74.010746
-47.0,1,74.013412
-46.0,1,74.017903
937.0,400,75.329682
160.0,93,75.669046
-43.0,4,75.688784
-47.0,1,75.690624
1095.0,400,76.667007
-46.0,1,76.670818
-47.0,1,76.672403
-45.0,3,76.681066
-47.0,1,76.682947
1044.0,400,77.657761
-26.0,8,77.678143
497.0,219,78.273536
71.0,43,78.391849
-45.0,2,78.394965
-47.0,1,78.399316
-18.0,14,78.440733
306.0,127,78.771547
-47.0,1,78.775554
-23.0,7,78.801324
-47.0,1,78.803332
-47.0,1,78.806086
-45.0,2,78.813306
-45.0,2,78.818984
-47.0,1,78.825284
-45.0,3,78.830814
-14.0,16,78.870847
-46.0,2,78.876497
-45.0,3,78.890122
-47.0,1,78.892732
-42.0,2,78.895837
364.0,149,79.244885
-47.0,1,79.247333
-35.0,4,79.261953
194.0,82,79.48022
-47.0,1,79.48429
1176.0,400,80.473833
-45.0,3,80.478438
32.0,21,80.524423
-42.0,2,80.527114
-46.0,2,80.532903
-46.0,2,80.5362
-46.0,2,80.54424
-47.0,1,80.545819
-46.0,2,80.550885
808.0,296,81.26906
-40.0,3,81.276069
436.0,161,81.67595
802.0,252,82.323982
-47.0,1,82.328344
-45.0,3,82.335102
-26.0,11,82.370432
-46.0,2,82.378798
64.0,34,82.47132
-46.0,2,82.477144
-46.0,2,82.482211
-46.0,2,82.490659
204.0,69,82.675783
-41.0,7,82.695259
-47.0,1,82.699019
-47.0,1,82.701043
-46.0,2,82.709045
-46.0,2,82.712176
290.0,135,83.042482
-44.0,2,83.049281
9.0,19,83.102212
-47.0,1,83.104985
-24.0,6,83.124152
-46.0,2,83.129752
354.0,143,83.479399
288.0,111,83.777529
-39.0,3,83.785986
-46.0,2,83.792993
889.0,328,84.671108
-47.0,1,84.673206
519.0,143,85.025813
-47.0,1,85.027452
-31.0,6,85.044246
-18.0,21,85.106836
-45.0,3,85.11537
-46.0,2,85.12157
-23.0,7,85.1394
139.0,51,85.283915
-47.0,1,85.285491
-43.0,5,85.299079
-30.0,8,85.320135
-46.0,2,85.326041
-47.0,1,85.327831
-46.0,2,85.333807
-44.0,2,85.33885
-47.0,1,85.340441
-46.0,1,85.344529
-43.0,5,85.357047
1236.0,400,86.724605
-17.0,16,86.787682
785.0,299,87.893567
-39.0,3,87.901146
649.0,191,88.376723
-45.0,2,88.385363
-44.0,4,88.399159
-46.0,2,88.403179
-47.0,1,88.406945
-46.0,2,88.413586
-47.0,1,88.415527
920.0,380,89.398434
-47.0,1,89.40308
-41.0,4,89.417077
-47.0,1,89.42351
-47.0,1,89.425499
-47.0,1,89.427142
319.0,111,89.724766
525.0,198,90.194772
-46.0,2,90.200431
1284.0,400,91.286395
-36.0,4,91.29521
-46.0,2,91.299115
-45.0,2,91.307159
-46.0,2,91.310467
444.0,160,91.751234
429.0,153,92.159551
-45.0,2,92.16248
-47.0,1,92.16446
1066.0,400,93.194035
-47.0,1,93.200617
-39.0,7,93.215719
-47.0,1,93.220728
-43.0,2,93.224164
-46.0,1,93.227883
-46.0,1,93.232554
-42.0,2,93.235583
-47.0,1,93.238842
-32.0,12,93.273437
331.0,116,93.606819
-35.0,4,93.618685
12.0,22,93.68508
430.0,164,94.095358
-45.0,3,94.104491
-46.0,2,94.10846
637.0,243,94.746905
-45.0,3,94.754838
-46.0,1,94.756894
1168.0,359,95.676977
-45.0,2,95.683374
-46.0,2,95.692384
447.0,159,96.111519
-45.0,2,96.117607
-46.0,2,96.121204
-45.0,2,96.129065
-8.0,15,96.163953
123.0,57,96.305656
-40.0,3,96.316304
-47.0,1,96.318098
-44.0,4,96.327385
1019.0,385,97.292237
-47.0,1,97.296384
495.0,195,97.796242
-47.0,1,97.797818
128.0,69,98.069706
-45.0,2,98.077085
-44.0,3,98.08943
-47.0,1,98.09474
-43.0,5,98.11025
1027.0,342,99.311377
68.0,44,99.516002
-44.0,4,99.532568
-37.0,6,99.555831
-45.0,3,99.567932
712.0,315,100.601548
950.0,321,101.459419
1256.0,371,102.381775
-43.0,5,102.392128
-45.0,3,102.399516
-47.0,1,102.401398
-36.0,5,102.416899
-32.0,10,102.448172
13.0,16,102.486053
-44.0,4,102.499108
-46.0,2,102.502976
-46.0,2,102.509255
-21.0,14,102.555984
31.0,37,102.646732
68.0,45,102.756561
939.0,334,103.575857
-22.0,14,103.607462
-33.0,8,103.624656
-46.0,2,103.630044
282.0,123,103.942655
-37.0,4,103.95921
-46.0,1,103.962488
-46.0,1,103.971905
1003.0,335,104.828962
987.0,340,105.670926
-34.0,4,105.682604
237.0,94,105.926478
-47.0,1,105.93088
-1.0,11,105.967136
-23.0,16,106.009743
1252.0,400,107.089041
-46.0,1,107.092774
209.0,117,107.378043
-46.0,2,107.385676
-37.0,5,107.399453
-43.0,5,107.412974
-47.0,1,107.423642
640.0,210,107.974008
227.0,83,108.187225
40.0,47,108.300413
786.0,318,109.110937
-47.0,1,109.114365
1222.0,400,110.186489
-47.0,1,110.194313
-46.0,2,110.204876
953.0,355,111.489573
-47.0,1,111.494732
-11.0,15,111.561224
-40.0,7,111.593501
-45.0,3,111.600955
-46.0,1,111.608969
-37.0,10,111.652602
336.0,106,112.071346
-47.0,1,112.075743
-45.0,3,112.092515
264.0,89,112.360766
220.0,89,112.610298
-40.0,3,112.623608
1198.0,400,113.640794
1386.0,400,114.637878
212.0,98,114.895807
-47.0,1,114.899989
732.0,249,115.550951
282.0,129,115.878143
373.0,141,119.074207
657.0,216,119.643096
248.0,89,119.895801
-43.0,5,119.907457
101.0,46,120.018693
-47.0,1,120.024669
815.0,289,120.767601
207.0,76,120.957663
-47.0,1,120.959318
-45.0,2,120.965317
134.0,56,121.100878
-47.0,1,121.10261
-42.0,6,121.115729
-47.0,1,121.126597
-46.0,2,121.133678
18.0,22,121.193428
-41.0,2,121.199358
-44.0,4,121.209647
-47.0,1,121.211332
217.0,111,121.473
581.0,210,122.015854
-46.0,2,122.019261
-5.0,18,122.07507
14.0,23,122.132007
-47.0,1,122.136108
-37.0,11,122.167005
-47.0,1,122.173137
339.0,173,122.844195
-46.0,2,122.849974
163.0,71,123.110837
821.0,309,124.251336
-24.0,8,124.290894
-47.0,1,124.302243
446.0,151,124.746299
35.0,22,124.804496
-45.0,2,124.810872
339.0,140,125.166363
-39.0,9,125.189828
-36.0,12,125.220066
207.0,90,125.45241
-15.0,10,125.484929
-41.0,3,125.495748
382.0,139,125.855093
-45.0,2,125.863802
1359.0,400,126.933874
202.0,60,127.082786
-47.0,1,127.084527
290.0,111,127.370894
5.0,14,127.403401
482.0,174,127.909896
118.0,48,128.037895
545.0,215,128.588006
-46.0,2,128.597984
-47.0,1,128.60104
-30.0,6,128.620544
-47.0,1,128.622417
246.0,117,128.966016
6.0,17,129.010227
-47.0,1,129.01458
32.0,52,129.146372
-46.0,1,129.148383
501.0,166,129.581722
700.0,331,130.442136
-46.0,2,130.450451
-45.0,3,130.464765
-31.0,10,130.493236
-47.0,1,130.495095
-46.0,2,130.504334
170.0,53,130.642826
15.0,14,130.693923
-44.0,2,130.700547
-43.0,2,130.705976
1205.0,400,131.8389
-47.0,1,131.842928
148.0,69,132.028829
391.0,169,132.4623
-45.0,2,132.470407
-19.0,8,132.489418
-47.0,1,132.491341
77.0,53,132.638205
-46.0,2,132.644221
-47.0,1,132.646384
230.0,80,132.860008
1052.0,345,133.792247
317.0,111,134.081349
-45.0,3,134.089252
-42.0,6,134.105374
62.0,26,134.172257
-46.0,2,134.176376
243.0,101,134.475093
-47.0,1,134.484668
-47.0,1,134.488705
-47.0,1,134.498079
293.0,102,134.912452
-46.0,2,134.91785
-47.0,1,134.926355
350.0,113,135.386513
-40.0,3,135.396076
124.0,50,135.607775
-39.0,3,135.622046
-46.0,2,135.628202
-3.0,12,135.686595
-45.0,2,135.697152
-46.0,2,135.703795
622.0,198,136.555851
-43.0,2,136.56278
52.0,24,136.641943
-47.0,1,136.645223
-47.0,1,136.656346
-41.0,3,136.662464
-47.0,1,136.669355
38.0,21,136.749224
385.0,153,137.141422
892.0,299,137.946998
-10.0,11,137.978098
440.0,139,138.349284
156.0,62,138.525798
14.0,22,138.578817
-47.0,1,138.586601
-47.0,1,138.589648
-20.0,7,138.614141
181.0,72,138.835385
-45.0,3,138.848355
86.0,49,138.987132
-46.0,2,138.991492
6.0,18,139.039441
-47.0,1,139.044701
-38.0,3,139.056751
-47.0,1,139.059616
941.0,292,139.844519
95.0,42,139.957035
-46.0,2,139.964317
-46.0,2,139.970503
-46.0,2,139.982865
-39.0,3,139.993114
-47.0,1,139.995425
-38.0,3,140.005182
-47.0,1,140.007576
-47.0,1,140.013208
-47.0,1,140.01624
-47.0,1,140.024336
1193.0,316,140.949138
-15.0,8,140.969181
-11.0,14,141.00326
106.0,53,141.152233
-44.0,2,141.159085
-47.0,1,141.161177
-47.0,1,141.163589
163.0,62,141.361427
