#{"t_start": 1764794823.5628285, "env_id": "None"}
r,l,t
-42.0,2,72.098451
-47.0,1,72.101245
-47.0,1,72.106827
-47.0,1,72.108502
-6.0,17,72.143264
-47.0,1,72.147321
287.0,148,72.485979
-45.0,2,72.491762
-47.0,1,72.493231
-46.0,2,72.500387
-45.0,2,72.504105
-47.0,1,72.50568
972.0,400,73.416547
-44.0,3,73.42456
589.0,270,74.348339
983.0,400,75.69725
199.0,111,75.961049
-47.0,1,75.967416
-41.0,2,75.970944
-45.0,2,75.977289
753.0,309,76.743264
-42.0,6,76.753993
-38.0,3,76.762063
193.0,111,77.051866
-43.0,2,77.05474
-45.0,3,77.062019
469.0,221,77.569465
-34.0,13,77.602543
70.0,34,77.69849
77.0,45,77.811296
-38.0,6,77.827545
-46.0,1,77.829098
-46.0,1,77.832784
467.0,213,78.421872
347.0,128,78.759354
433.0,199,79.249938
-46.0,1,79.258027
-47.0,1,79.261065
-47.0,1,79.265286
-47.0,1,79.267853
-46.0,2,79.274422
-46.0,2,79.277991
-30.0,5,79.294285
-46.0,2,79.30036
-44.0,3,79.314127
-47.0,1,79.31584
-46.0,2,79.323381
-47.0,1,79.32508
-47.0,1,79.327526
-47.0,1,79.32934
-34.0,10,79.356001
-46.0,2,79.360605
920.0,319,80.171538
1047.0,400,81.129731
73.0,40,81.222716
-47.0,1,81.2256
-47.0,1,81.230671
207.0,92,81.444019
-43.0,5,81.457196
113.0,64,81.613807
-47.0,1,81.615953
11.0,20,81.670678
-47.0,1,81.675433
31.0,31,81.764127
-45.0,2,81.76974
62.0,38,81.865852
-26.0,7,81.882865
-44.0,4,81.894858
-45.0,2,81.898952
-47.0,1,81.903008
-46.0,1,81.904853
13.0,14,81.944557
-47.0,1,81.949923
-42.0,5,81.960278
-38.0,5,81.970573
369.0,158,82.378055
-47.0,1,82.379815
-47.0,1,82.383913
-45.0,3,82.392056
-45.0,3,82.400539
-45.0,3,82.405281
-47.0,1,82.411438
783.0,253,83.063568
578.0,181,83.521503
98.0,41,83.635959
-47.0,1,83.64015
-46.0,1,83.641837
-37.0,9,83.662741
-47.0,1,83.665725
-45.0,3,83.674934
-46.0,1,83.676518
-44.0,4,83.686425
-32.0,6,83.703447
-21.0,8,83.731552
116.0,61,83.88894
-44.0,4,83.898783
-46.0,2,83.907236
278.0,130,84.261332
470.0,162,84.687424
-44.0,4,84.697176
-46.0,1,84.700414
-46.0,1,84.70266
-45.0,2,84.71059
357.0,142,85.060561
-45.0,3,85.070308
-43.0,5,85.081169
-47.0,1,85.082967
-45.0,2,85.092187
-39.0,4,85.102234
-46.0,1,85.105818
-45.0,3,85.114357
539.0,189,85.617027
-47.0,1,85.618781
174.0,79,85.925247
635.0,204,86.661512
-47.0,1,86.663828
-44.0,4,86.679596
313.0,125,87.122479
-2.0,11,87.160573
-46.0,1,87.166547
-43.0,2,87.182338
151.0,76,87.488266
-47.0,1,87.493604
-44.0,2,87.509774
922.0,341,88.500645
-46.0,2,88.50694
-47.0,1,88.511493
-45.0,3,88.519539
760.0,271,89.19508
-46.0,2,89.202233
-44.0,2,89.204985
-45.0,2,89.210377
540.0,182,89.706462
328.0,108,89.967163
-47.0,1,89.971286
-7.0,20,90.023768
-46.0,2,90.027272
113.0,81,90.219779
232.0,86,90.453381
-47.0,1,90.455081
-12.0,13,90.489354
-45.0,2,90.496817
-46.0,2,90.503284
366.0,154,90.908444
-47.0,1,90.910905
-46.0,1,90.915995
-46.0,1,90.921033
-47.0,1,90.924243
298.0,137,91.296023
-23.0,7,91.315089
-41.0,3,91.322185
90.0,53,91.472548
139.0,59,91.640617
-44.0,3,91.646925
132.0,73,91.841321
189.0,70,92.035939
-47.0,1,92.037955
199.0,100,92.294294
-45.0,2,92.308034
-45.0,2,92.313563
16.0,25,92.379941
41.0,31,92.456503
-45.0,2,92.464763
1426.0,400,93.498236
-47.0,1,93.500321
-32.0,6,93.520405
-47.0,1,93.522297
-35.0,9,93.562053
-23.0,11,93.592003
-47.0,1,93.593622
-36.0,4,93.602101
-47.0,1,93.606218
-47.0,1,93.61102
-46.0,2,93.614325
-47.0,1,93.617821
-47.0,1,93.622233
-46.0,1,93.624007
-46.0,2,93.629889
-47.0,1,93.634523
479.0,194,94.128173
-43.0,5,94.140977
-19.0,13,94.173531
-29.0,7,94.187636
-46.0,2,94.200355
-23.0,17,94.238633
-46.0,2,94.244121
-47.0,1,94.245759
-28.0,11,94.269591
-43.0,5,94.28332
181.0,100,94.544281
-47.0,1,94.545892
830.0,308,95.330086
-42.0,3,95.342987
267.0,122,95.671678
-47.0,1,95.676405
-46.0,2,95.682846
-47.0,1,95.68527
-46.0,1,95.691472
-46.0,2,95.695033
-47.0,1,95.69891
1270.0,400,96.721424
-46.0,1,96.725423
516.0,217,97.269484
-46.0,1,97.271261
1353.0,400,98.526468
461.0,190,99.17713
13.0,29,99.280523
-44.0,4,99.294455
592.0,263,100.301887
-46.0,2,100.30537
17.0,23,100.371225
-47.0,1,100.372831
-47.0,1,100.376307
-46.0,1,100.381549
-46.0,2,100.38529
-45.0,3,100.39619
276.0,98,100.656293
174.0,71,100.830957
-39.0,3,100.843527
-6.0,15,100.901787
-47.0,1,100.903442
756.0,251,101.565818
845.0,306,102.317951
-46.0,2,102.323891
876.0,334,103.167369
-47.0,1,103.171684
189.0,92,103.390509
138.0,123,103.690456
-47.0,1,103.692075
-45.0,3,103.700758
-46.0,2,103.709764
554.0,225,104.299941
407.0,143,104.651461
1042.0,400,105.650041
-47.0,1,105.652339
225.0,106,105.931617
493.0,224,106.528451
481.0,143,106.914663
721.0,265,107.61992
-47.0,1,107.631338
1182.0,400,108.643667
-43.0,3,108.649917
-43.0,5,108.672902
-46.0,2,108.676003
-47.0,1,108.678105
-46.0,1,108.683851
-43.0,5,108.701376
-47.0,1,108.703566
-47.0,1,108.705633
-47.0,1,108.711899
-46.0,2,108.715151
-47.0,1,108.717269
1290.0,400,109.715651
-46.0,1,109.720876
-30.0,8,109.740895
-46.0,2,109.746087
-45.0,2,109.753302
-47.0,1,109.75505
-42.0,6,109.767818
-47.0,1,109.774126
-41.0,7,109.790204
303.0,133,110.193458
-46.0,2,110.204343
-46.0,1,110.20984
-47.0,1,110.217311
-4.0,15,110.282309
-46.0,2,110.292475
555.0,226,111.10271
1044.0,349,112.370299
-39.0,5,112.388073
-46.0,1,112.389943
490.0,171,112.85235
-47.0,1,112.85636
-40.0,8,112.879446
-47.0,1,112.881552
479.0,193,113.370397
54.0,47,113.482775
935.0,319,114.250041
-19.0,19,114.303827
-47.0,1,114.305511
-46.0,1,114.309272
-27.0,8,114.328251
-46.0,1,114.332309
594.0,218,114.913492
-47.0,1,114.916125
-35.0,5,114.933876
1216.0,400,118.794749
122.0,69,118.979479
592.0,208,119.500676
-31.0,5,119.516245
-46.0,1,119.519107
1340.0,400,120.584449
-45.0,3,120.592525
706.0,224,121.163779
1077.0,400,122.185783
-47.0,1,122.191394
-18.0,13,122.253623
408.0,156,122.855031
601.0,254,123.75247
-46.0,2,123.773438
1384.0,400,125.046549
-47.0,1,125.050687
1211.0,391,126.0844
-14.0,9,126.108932
-38.0,4,126.118992
-42.0,2,126.122402
786.0,282,126.871002
-46.0,1,126.873604
