#{"t_start": 1764794823.5583506, "env_id": "None"}
r,l,t
-47.0,1,10.598584
-47.0,1,10.602507
101.0,51,10.735479
-46.0,1,10.7371
-47.0,1,10.7391
184.0,84,10.937702
285.0,117,11.280752
-47.0,1,11.283827
-47.0,1,11.285583
-31.0,4,11.296668
345.0,112,11.641331
-45.0,2,11.647204
346.0,102,11.919348
-13.0,14,11.962137
-47.0,1,11.964496
-45.0,3,11.97411
-47.0,1,11.976025
-45.0,2,11.981218
-46.0,1,11.986851
669.0,201,12.598567
-46.0,2,12.603834
-46.0,1,12.614486
-47.0,1,12.617566
-41.0,2,12.62472
-46.0,2,12.640901
-38.0,4,12.658866
-28.0,8,12.688262
534.0,180,13.416137
163.0,63,13.679864
-31.0,4,13.700906
-47.0,1,13.704067
-5.0,14,13.772154
-20.0,8,13.801935
-47.0,1,13.808357
-47.0,1,13.813898
-46.0,1,13.821414
-5.0,11,13.877664
-47.0,1,13.88082
155.0,50,14.107469
8.0,16,14.183936
-46.0,1,14.187157
-47.0,1,14.193425
-46.0,2,14.203252
-47.0,1,14.209244
143.0,73,14.588794
16.0,22,14.682329
-47.0,1,14.684933
-6.0,11,14.734958
-45.0,3,14.743474
-47.0,1,14.749748
-14.0,8,14.782498
-42.0,2,14.787662
-47.0,1,14.790766
-47.0,1,14.79568
-36.0,6,14.816299
-33.0,5,14.829299
-47.0,1,14.83547
-47.0,1,14.837338
-47.0,1,14.840584
-47.0,1,14.843022
16.0,16,14.886567
-47.0,1,14.890887
-47.0,1,14.892545
-46.0,1,14.894274
-37.0,4,14.910452
-47.0,1,14.912366
1.0,12,14.945814
-42.0,3,14.95664
-35.0,5,14.966463
-46.0,2,14.974371
-43.0,2,14.977426
-47.0,1,14.981348
-46.0,1,14.982999
-25.0,8,15.001374
124.0,68,15.223717
-46.0,1,15.225528
-13.0,9,15.247916
-47.0,1,15.254577
39.0,24,15.301425
1037.0,325,16.265548
190.0,79,16.473752
-46.0,2,16.48226
-47.0,1,16.486259
-35.0,8,16.505993
177.0,68,16.709663
-46.0,1,16.719967
-22.0,7,16.734696
-47.0,1,16.741306
-46.0,1,16.743689
141.0,69,16.94107
102.0,36,17.043329
68.0,39,17.14677
-42.0,6,17.163706
978.0,400,18.264137
-45.0,2,18.272577
-47.0,1,18.275845
-47.0,1,18.27885
-33.0,5,18.292967
-47.0,1,18.294974
-44.0,2,18.299745
-47.0,1,18.304002
-43.0,2,18.307689
-47.0,1,18.309405
-47.0,1,18.315336
-4.0,11,18.346637
-42.0,2,18.354465
-47.0,1,18.358096
-47.0,1,18.360494
-29.0,7,18.377539
-45.0,2,18.383067
-47.0,1,18.386545
91.0,37,18.496395
-43.0,3,18.507458
-16.0,7,18.534428
-47.0,1,18.537925
44.0,28,18.637232
-13.0,13,18.675511
-47.0,1,18.677309
-46.0,1,18.681997
-47.0,1,18.685017
-44.0,2,18.688889
-47.0,1,18.695024
36.0,30,18.791767
-47.0,1,18.793665
-46.0,1,18.798413
-47.0,1,18.799919
-45.0,2,18.806418
-46.0,2,18.812159
1.0,12,18.84032
187.0,67,19.019969
-46.0,1,19.021626
230.0,82,19.252523
-47.0,1,19.25714
184.0,88,19.53666
-44.0,3,19.54611
-46.0,2,19.556396
-32.0,10,19.596024
-46.0,2,19.60359
-46.0,2,19.607364
-18.0,7,19.634529
-46.0,1,19.637278
-38.0,5,19.659094
-42.0,2,19.66409
77.0,45,19.798857
-14.0,11,19.842832
-26.0,8,19.864075
74.0,31,19.962782
-46.0,1,19.964881
-41.0,7,19.988249
-47.0,1,19.990524
-37.0,4,20.008339
-47.0,1,20.013714
-22.0,8,20.035676
-47.0,1,20.040097
-47.0,1,20.042081
-46.0,2,20.047245
7.0,13,20.094713
-46.0,1,20.097727
-33.0,9,20.128341
-47.0,1,20.129999
-47.0,1,20.139061
-47.0,1,20.140954
-47.0,1,20.14498
-47.0,1,20.147581
59.0,27,20.226118
-46.0,2,20.234489
-47.0,1,20.236498
150.0,83,20.449102
-24.0,8,20.467541
448.0,132,20.874305
-47.0,1,20.876521
-15.0,12,20.915045
-1.0,12,20.943361
-47.0,1,20.945603
85.0,45,21.118288
-47.0,1,21.123142
-46.0,1,21.126727
-47.0,1,21.131751
234.0,93,21.432914
-38.0,4,21.443421
-43.0,5,21.462428
-47.0,1,21.464543
-46.0,2,21.471439
-47.0,1,21.481779
-47.0,1,21.485683
-46.0,1,21.488719
-46.0,1,21.491076
-46.0,1,21.498693
-44.0,2,21.506607
-44.0,3,21.516865
-47.0,1,21.518655
-46.0,2,21.524545
-47.0,1,21.528924
87.0,37,21.645459
-47.0,1,21.648117
-47.0,1,21.655262
-47.0,1,21.657329
-46.0,1,21.659327
-46.0,1,21.661059
-46.0,1,21.667581
-47.0,1,21.669725
-46.0,1,21.671788
-46.0,1,21.675709
-33.0,4,21.68991
-37.0,3,21.699383
-39.0,4,21.711575
-47.0,1,21.715127
-38.0,4,21.731425
9.0,24,21.813025
-47.0,1,21.819367
-46.0,2,21.822875
1.0,12,21.857803
44.0,32,21.969533
-46.0,1,21.972407
-47.0,1,21.97808
-47.0,1,21.980518
-47.0,1,21.98444
41.0,26,22.059444
-45.0,3,22.065705
-42.0,2,22.071456
-41.0,7,22.092509
296.0,84,22.374972
-47.0,1,22.376725
-47.0,1,22.379971
-41.0,3,22.389916
20.0,17,22.438167
-46.0,1,22.439754
-47.0,1,22.445899
-23.0,8,22.467339
-40.0,3,22.4754
-47.0,1,22.480083
-47.0,1,22.481745
1166.0,350,23.530081
-46.0,1,23.536497
-47.0,1,23.538689
-46.0,2,23.545566
-47.0,1,23.551091
-47.0,1,23.553829
-46.0,1,23.558262
-46.0,2,23.566166
-38.0,4,23.584139
-47.0,1,23.588557
-47.0,1,23.591419
-42.0,2,23.597439
-47.0,1,23.600454
-10.0,13,23.631725
-47.0,1,23.633689
439.0,128,23.936116
-35.0,4,23.95398
-46.0,2,23.963283
-26.0,11,23.996688
-15.0,11,24.018062
47.0,22,24.073494
-5.0,10,24.104195
-47.0,1,24.110987
-46.0,2,24.114832
-47.0,1,24.119386
-47.0,1,24.12346
-47.0,1,24.125595
-45.0,2,24.131
233.0,97,24.395987
13.0,16,24.447077
-46.0,1,24.451423
-47.0,1,24.453522
-45.0,2,24.462158
-46.0,2,24.469957
739.0,266,25.446408
-47.0,1,25.451272
-47.0,1,25.454767
651.0,257,26.277009
9.0,16,26.341407
-30.0,6,26.369858
-46.0,2,26.378377
-47.0,1,26.384397
-47.0,1,26.387935
-47.0,1,26.39475
-45.0,2,26.403059
-46.0,1,26.405859
311.0,160,27.033139
-46.0,2,27.036169
-10.0,21,27.094155
-7.0,15,27.126003
-29.0,6,27.149333
-46.0,1,27.155599
116.0,45,27.257926
-44.0,3,27.267133
-36.0,8,27.283893
234.0,129,27.629838
-41.0,5,27.644968
-47.0,1,27.648912
-29.0,6,27.663594
-47.0,1,27.669931
-30.0,5,27.684104
-46.0,1,27.686027
-34.0,4,27.695964
-41.0,3,27.705805
-47.0,1,27.711506
-47.0,1,27.714138
-40.0,4,27.729671
-46.0,2,27.735434
366.0,239,28.277874
-46.0,2,28.281316
-46.0,1,28.285605
-47.0,1,28.291338
-47.0,1,28.295575
-46.0,1,28.298598
-47.0,1,28.300436
-45.0,2,28.308496
-32.0,4,28.31728
-46.0,2,28.320663
-47.0,1,28.327326
-47.0,1,28.330085
-47.0,1,28.339229
-47.0,1,28.344035
780.0,400,29.263274
-47.0,1,29.267513
-47.0,1,29.270828
-45.0,3,29.28279
-35.0,5,29.293272
-46.0,2,29.297974
658.0,311,30.097165
-38.0,4,30.110317
-47.0,1,30.112261
-45.0,3,30.123804
-46.0,1,30.126452
230.0,107,30.50658
442.0,167,30.87515
-46.0,2,30.878707
-47.0,1,30.882699
-47.0,1,30.885717
-46.0,2,30.88967
-47.0,1,30.895265
-46.0,1,30.898975
-46.0,1,30.900741
249.0,119,31.231995
37.0,37,31.323717
-44.0,4,31.338248
-44.0,4,31.347877
-47.0,1,31.349449
-46.0,2,31.357116
-47.0,1,31.359099
-24.0,9,31.378183
-43.0,2,31.383216
-47.0,1,31.386664
-46.0,1,31.388389
-39.0,9,31.407914
298.0,168,31.76806
-47.0,1,31.771817
-47.0,1,31.773958
-39.0,3,31.781299
-10.0,10,31.798621
-25.0,9,31.819868
-44.0,4,31.829555
218.0,143,32.14153
-47.0,1,32.147591
-42.0,2,32.150438
-47.0,1,32.152441
-45.0,2,32.158168
185.0,95,32.401974
-46.0,2,32.405648
-46.0,2,32.413147
-46.0,2,32.417529
-46.0,1,32.419171
-45.0,2,32.424328
-47.0,1,32.42783
-45.0,2,32.433609
58.0,41,32.528857
-47.0,1,32.532493
-18.0,15,32.565852
-47.0,1,32.568853
-47.0,1,32.570933
-46.0,1,32.575784
-47.0,1,32.577332
756.0,400,33.483423
-46.0,2,33.486889
-47.0,1,33.491065
-47.0,1,33.494706
-47.0,1,33.496388
-46.0,2,33.502029
-41.0,3,33.505979
-42.0,4,33.516429
-47.0,1,33.52548
-47.0,1,33.527084
191.0,94,33.744361
-29.0,14,33.774329
-45.0,3,33.781142
-35.0,11,33.801836
-46.0,1,33.807695
-43.0,2,33.809957
-46.0,1,33.811584
-47.0,1,33.815332
-46.0,2,33.820254
-47.0,1,33.821928
-47.0,1,33.825864
-47.0,1,33.831507
611.0,361,34.652845
315.0,183,35.04679
-29.0,14,35.07394
-46.0,1,35.078191
-47.0,1,35.079675
-47.0,1,35.083723
-42.0,2,35.093673
-46.0,2,35.098968
62.0,38,35.188592
921.0,400,36.061255
-47.0,1,36.062807
-47.0,1,36.06663
-47.0,1,36.068126
-37.0,8,36.08815
32.0,51,36.207946
-33.0,10,36.229088
243.0,154,36.576773
-47.0,1,36.578418
-44.0,3,36.587976
-45.0,2,36.59438
14.0,15,36.626248
-39.0,9,36.647776
-46.0,2,36.652422
-36.0,4,36.664933
-36.0,4,36.677574
-39.0,5,36.686913
-46.0,1,36.692728
-12.0,9,36.708589
-45.0,2,36.711726
-47.0,1,36.715751
-47.0,1,36.718488
-38.0,5,36.73112
-47.0,1,36.732859
-46.0,1,36.737
-47.0,1,36.74013
-33.0,4,36.748315
-46.0,2,36.751509
-46.0,1,36.755233
-40.0,8,36.779471
-47.0,1,36.780861
-46.0,1,36.78214
-10.0,10,36.804765
414.0,268,37.633489
-46.0,2,37.640327
-41.0,7,37.667319
842.0,400,38.968859
-47.0,1,38.974699
-23.0,9,39.008977
-47.0,1,39.01541
-47.0,1,39.018362
-47.0,1,39.021075
-46.0,2,39.039952
-43.0,2,39.04721
-47.0,1,39.049241
-46.0,1,39.059145
-46.0,1,39.062353
-44.0,4,39.083267
-27.0,20,39.166149
-46.0,2,39.192585
-47.0,1,39.203578
307.0,165,39.655077
-47.0,1,39.656879
-47.0,1,39.658404
18.0,22,39.718491
-44.0,2,39.722158
-47.0,1,39.729081
864.0,400,40.674661
-46.0,2,40.678653
-46.0,2,40.684707
-47.0,1,40.687647
-47.0,1,40.690042
-42.0,5,40.701171
986.0,400,41.607313
-47.0,1,41.613538
-39.0,3,41.619546
-33.0,13,41.648908
-46.0,1,41.650436
-47.0,1,41.654163
-47.0,1,41.656753
-45.0,2,41.670598
-41.0,5,41.688105
67.0,45,41.784959
-46.0,2,41.793025
-47.0,1,41.794595
-47.0,1,41.796289
-46.0,2,41.801759
-39.0,5,41.813558
-23.0,11,41.835633
-47.0,1,41.837251
-46.0,2,41.844414
-47.0,1,41.845958
-46.0,1,41.848007
752.0,400,42.729619
-25.0,12,42.753226
-46.0,1,42.754641
-46.0,1,42.760482
-47.0,1,42.762111
-47.0,1,42.763915
-47.0,1,42.766579
-46.0,1,42.772004
-15.0,11,42.796774
433.0,318,43.485599
826.0,400,44.397984
-45.0,2,44.400769
-45.0,2,44.408786
490.0,289,45.057843
-46.0,1,45.0604
-47.0,1,45.065786
-46.0,1,45.069338
-47.0,1,45.071289
694.0,400,45.932173
103.0,93,46.128615
-25.0,17,46.17204
-47.0,1,46.173645
-46.0,2,46.178789
-47.0,1,46.182698
-43.0,2,46.185302
-41.0,3,46.191741
788.0,400,47.053225
-45.0,2,47.056276
-40.0,4,47.066051
-45.0,2,47.071332
-21.0,16,47.117485
-41.0,6,47.128604
-47.0,1,47.134453
-47.0,1,47.136265
-43.0,4,47.148062
-47.0,1,47.149522
-40.0,3,47.155992
-43.0,4,47.166336
-46.0,1,47.168381
-16.0,22,47.232824
-47.0,1,47.234398
-42.0,5,47.245925
-33.0,6,47.26235
-41.0,7,47.277913
618.0,349,48.049522
-45.0,2,48.052965
-46.0,1,48.054632
-45.0,2,48.060471
808.0,400,48.994393
-46.0,1,48.995965
-47.0,1,48.997407
-35.0,7,49.013989
-43.0,3,49.020462
-25.0,6,49.031601
-47.0,1,49.035532
-41.0,3,49.042408
-47.0,1,49.046573
-36.0,5,49.055935
-47.0,1,49.057475
-18.0,8,49.074797
-47.0,1,49.076194
-35.0,10,49.105111
-47.0,1,49.107571
-31.0,12,49.132978
-47.0,1,49.134364
-45.0,2,49.140893
-46.0,1,49.143467
703.0,400,50.39431
-46.0,2,50.401688
-44.0,3,50.410618
805.0,400,51.617266
-47.0,1,51.621278
-47.0,1,51.622904
-47.0,1,51.624434
820.0,400,52.534049
773.0,400,53.436132
-47.0,1,53.437722
-47.0,1,53.441591
-46.0,2,53.444485
-47.0,1,53.447631
-47.0,1,53.451779
227.0,108,53.6968
472.0,258,54.316062
-40.0,7,54.334583
492.0,312,55.057689
-37.0,6,55.071788
-47.0,1,55.075826
-46.0,1,55.077583
-43.0,5,55.095467
-47.0,1,55.099085
-47.0,1,55.108608
-45.0,3,55.11399
311.0,187,55.529833
-40.0,4,55.5385
-46.0,2,55.543748
-47.0,1,55.545254
-46.0,1,55.548654
347.0,228,56.066606
-46.0,2,56.075809
-45.0,2,56.079862
665.0,400,56.99507
-46.0,2,57.00204
-47.0,1,57.003704
-47.0,1,57.007137
-46.0,1,57.009257
-47.0,1,57.013299
814.0,400,57.924555
-46.0,1,57.926261
-44.0,2,57.929683
-46.0,1,57.934211
-46.0,1,57.938046
94.0,89,58.1484
-47.0,1,58.150306
928.0,400,59.085873
-47.0,1,59.090523
-39.0,6,59.102248
101.0,81,59.322912
-47.0,1,59.329895
-39.0,5,59.341719
936.0,400,63.671978
-41.0,3,63.679959
-47.0,1,63.681484
-45.0,2,63.687679
494.0,299,64.347417
940.0,400,65.262763
-44.0,4,65.272759
-47.0,1,65.276686
-41.0,3,65.283922
-42.0,2,65.293155
-42.0,2,65.296812
-47.0,1,65.301618
-47.0,1,65.309048
-46.0,2,65.316433
-44.0,4,65.326008
92.0,64,65.463259
-47.0,1,65.464812
749.0,400,66.396248
-47.0,1,66.402758
-47.0,1,66.404614
-47.0,1,66.406065
-27.0,7,66.421043
-39.0,8,66.44198
-46.0,2,66.447536
-46.0,2,66.454973
-47.0,1,66.456547
-45.0,3,66.465943
-36.0,4,66.475107
-46.0,1,66.476505
-43.0,2,66.481676
-45.0,2,66.486988
-46.0,1,66.488401
-47.0,1,66.492471
1111.0,400,67.433155
-45.0,3,67.438691
-46.0,2,67.44516
-44.0,2,67.448409
-46.0,1,67.455071
-47.0,1,67.456687
-28.0,14,67.491679
2.0,15,67.523689
563.0,277,68.195292
-46.0,2,68.203568
263.0,131,68.552388
-41.0,6,68.566961
-47.0,1,68.56854
155.0,86,68.783397
-42.0,5,68.794117
-47.0,1,68.798273
-43.0,5,68.812027
-47.0,1,68.815257
-41.0,7,68.833098
-33.0,12,68.866102
339.0,171,69.240968
-47.0,1,69.244969
-46.0,2,69.247905
-46.0,2,69.254123
-45.0,2,69.259524
-46.0,1,69.265539
822.0,400,70.184005
-47.0,1,70.188197
-41.0,3,70.195837
-46.0,2,70.208738
-45.0,2,70.214842
-46.0,2,70.228539
-45.0,2,70.234149
-47.0,1,70.240953
-46.0,1,70.24451
413.0,222,70.764145
-44.0,2,70.772557
-47.0,1,70.774831
-46.0,2,70.783002
-46.0,2,70.7865
-47.0,1,70.788484
-46.0,2,70.796227
-47.0,1,70.798081
-47.0,1,70.801663
-47.0,1,70.806739
-43.0,3,70.813029
-46.0,1,70.818122
0.0,20,70.88371
-31.0,6,70.897648
-5.0,28,70.975868
307.0,187,71.393136
-27.0,11,71.417048
-47.0,1,71.418661
-39.0,3,71.425663
-40.0,3,71.432891
1003.0,400,72.352485
-19.0,17,72.399769
-32.0,5,72.411703
-33.0,11,72.436215
-40.0,8,72.454874
1019.0,400,73.35669
-44.0,3,73.365204
-46.0,1,73.369642
-45.0,3,73.375635
-46.0,2,73.381473
-45.0,3,73.391626
-44.0,2,73.394866
79.0,68,73.60199
-47.0,1,73.606739
-44.0,4,73.624027
-42.0,2,73.645638
-47.0,1,73.651944
977.0,400,74.970916
-47.0,1,74.973426
225.0,107,75.34347
-46.0,2,75.353461
359.0,173,75.863809
-47.0,1,75.865158
-38.0,6,75.882852
-42.0,2,75.885939
-47.0,1,75.890705
-37.0,4,75.909744
-47.0,1,75.915978
-46.0,2,75.922662
265.0,106,76.193426
167.0,102,76.452278
-46.0,2,76.46068
436.0,212,76.982996
-46.0,1,76.984837
67.0,40,77.084944
-46.0,2,77.088458
-42.0,2,77.094602
-47.0,1,77.096379
-46.0,1,77.100348
-44.0,4,77.110119
-47.0,1,77.114256
1108.0,400,78.104496
326.0,141,78.496024
32.0,21,78.544704
-47.0,1,78.548403
127.0,83,78.76679
-40.0,3,78.773778
-47.0,1,78.777545
-47.0,1,78.779804
-45.0,2,78.79355
556.0,229,79.371786
-46.0,1,79.373487
-47.0,1,79.379505
-35.0,4,79.389925
-46.0,1,79.391894
-47.0,1,79.39355
-22.0,16,79.436098
-47.0,1,79.437611
-37.0,3,79.445036
-47.0,1,79.446531
17.0,24,79.506986
-46.0,2,79.513463
-46.0,1,79.517332
51.0,36,79.621023
-34.0,7,79.646422
-45.0,2,79.650694
1211.0,400,80.61393
-37.0,6,80.629595
-38.0,7,80.648334
-41.0,7,80.661494
-47.0,1,80.665415
-47.0,1,80.668519
-33.0,7,80.689743
-29.0,12,80.716941
-45.0,2,80.723461
-45.0,2,80.729494
903.0,356,81.576128
-43.0,5,81.589465
473.0,153,81.993512
-45.0,3,82.000861
1348.0,400,83.036167
-46.0,2,83.039548
-16.0,10,83.066856
981.0,282,83.79801
-25.0,17,83.853535
401.0,159,84.275607
-43.0,5,84.290401
12.0,28,84.372883
-47.0,1,84.374849
93.0,46,84.483753
-47.0,1,84.487722
-46.0,1,84.489216
11.0,13,84.518842
-46.0,1,84.520713
-47.0,1,84.526913
-47.0,1,84.528895
-47.0,1,84.53125
-47.0,1,84.534878
-47.0,1,84.543883
-47.0,1,84.547204
1401.0,400,85.589209
-47.0,1,85.591852
430.0,162,86.194816
-47.0,1,86.197206
-44.0,3,86.210095
298.0,140,86.704745
-47.0,1,86.707313
-47.0,1,86.711805
-47.0,1,86.715272
34.0,29,86.829539
350.0,170,87.459274
-44.0,2,87.46799
-35.0,5,87.484647
222.0,92,87.84736
-34.0,5,87.858452
-45.0,3,87.86574
-40.0,8,87.8882
18.0,18,87.938658
-39.0,7,87.955595
-47.0,1,87.958234
-46.0,2,87.965268
-47.0,1,87.966777
743.0,256,88.632984
-47.0,1,88.635376
-36.0,4,88.653328
-47.0,1,88.659067
1.0,13,88.695778
-21.0,13,88.731763
349.0,133,89.052269
354.0,123,89.343573
-40.0,4,89.352261
-46.0,2,89.358952
239.0,97,89.640375
748.0,237,90.219271
-44.0,4,90.230633
-19.0,19,90.281239
-47.0,1,90.284597
376.0,144,90.675112
-47.0,1,90.676779
-47.0,1,90.682559
-46.0,1,90.685002
325.0,160,91.100484
30.0,30,91.189534
-42.0,4,91.201816
-46.0,2,91.208409
-40.0,8,91.228199
-42.0,4,91.238632
460.0,146,91.650029
315.0,130,92.01058
-23.0,10,92.032082
951.0,346,92.929436
-47.0,1,92.938008
674.0,241,93.580132
108.0,75,93.770697
-39.0,9,93.799041
-45.0,3,93.806522
-47.0,1,93.809104
116.0,84,94.013522
-44.0,4,94.021601
195.0,98,94.277414
-43.0,5,94.288796
-46.0,2,94.295113
-36.0,9,94.325427
-46.0,1,94.327097
-44.0,4,94.337486
1020.0,355,95.245782
-46.0,2,95.250324
88.0,38,95.345987
679.0,242,96.000381
-42.0,6,96.017756
-47.0,1,96.019401
108.0,61,96.172155
1268.0,400,97.162674
-44.0,3,97.173534
-41.0,7,97.190413
1182.0,400,98.418875
475.0,163,98.982514
1037.0,379,100.379231
200.0,79,100.584499
-46.0,2,100.592608
92.0,47,100.720211
84.0,41,100.819482
-46.0,2,100.825397
1.0,13,100.88198
572.0,218,101.443648
-46.0,2,101.449842
-33.0,9,101.489942
-42.0,6,101.505397
-4.0,20,101.554546
443.0,167,101.972873
-45.0,3,101.984318
-28.0,8,102.007872
-45.0,3,102.013132
142.0,103,102.248769
-47.0,1,102.251545
139.0,67,102.414527
-28.0,5,102.431742
-46.0,2,102.437368
248.0,118,102.744566
-47.0,1,102.748559
643.0,232,103.315636
-45.0,3,103.320817
-46.0,2,103.32893
549.0,185,103.790908
-45.0,2,103.797197
1264.0,400,104.8202
-44.0,2,104.828768
114.0,60,104.973046
585.0,228,105.535126
101.0,56,105.682559
619.0,253,106.3491
-46.0,2,106.357311
-47.0,1,106.359899
-10.0,13,106.40098
10.0,28,106.468716
-47.0,1,106.473003
-47.0,1,106.474856
110.0,62,106.648163
-47.0,1,106.652497
-25.0,8,106.671818
-39.0,5,106.688238
-34.0,6,106.706049
-45.0,2,106.71189
-45.0,2,106.715344
69.0,48,106.835191
-47.0,1,106.839227
-45.0,3,106.844606
-47.0,1,106.848869
-10.0,26,106.917948
-44.0,4,106.927567
-39.0,3,106.935598
-37.0,5,106.949381
-43.0,2,106.9557
-47.0,1,106.957476
-46.0,2,106.960905
-45.0,3,106.970691
-46.0,1,106.972515
-47.0,1,106.976808
56.0,35,107.084343
265.0,124,107.39185
-46.0,2,107.39864
-47.0,1,107.401423
379.0,165,107.844512
-27.0,10,107.874828
1306.0,400,108.892319
590.0,219,109.440694
1224.0,400,110.685041
-47.0,1,110.687712
-41.0,6,110.708147
-47.0,1,110.713762
340.0,123,111.14306
-37.0,3,111.153517
132.0,89,111.466518
-47.0,1,111.472414
-47.0,1,111.477928
473.0,150,112.087104
349.0,149,112.521959
31.0,27,112.602123
4.0,17,112.656462
157.0,67,112.831927
-44.0,4,112.840554
-47.0,1,112.845071
394.0,157,113.235014
-47.0,1,113.237051
28.0,24,113.294322
-47.0,1,113.296101
-46.0,2,113.301495
1219.0,400,114.288842
830.0,329,115.161261
339.0,147,115.543247
1261.0,400,119.40109
194.0,69,119.584499
-24.0,12,119.615582
-46.0,1,119.618803
18.0,19,119.680993
-45.0,3,119.691854
169.0,111,119.988352
-41.0,7,120.002289
54.0,37,120.09983
663.0,231,120.688247
-44.0,3,120.697609
-47.0,1,120.699024
-42.0,6,120.721833
-46.0,1,120.723668
426.0,185,121.191008
367.0,142,121.530831
-45.0,2,121.534802
589.0,207,122.081792
-2.0,18,122.127871
-47.0,1,122.129427
-46.0,1,122.132537
944.0,390,123.559786
-45.0,3,123.568733
291.0,107,123.964196
-42.0,6,123.995769
-45.0,3,124.009589
101.0,61,124.260839
-47.0,1,124.264093
-46.0,2,124.273668
-44.0,4,124.292413
446.0,133,124.686023
78.0,47,124.82365
1421.0,400,125.861826
-21.0,8,125.889197
544.0,202,126.427756
894.0,285,127.166181
37.0,28,127.229135
-24.0,8,127.258561
-46.0,2,127.264017
-44.0,4,127.27339
-45.0,3,127.280822
-45.0,2,127.287263
28.0,23,127.35143
-46.0,2,127.354953
355.0,146,127.750679
-47.0,1,127.752372
1.0,20,127.815606
-45.0,2,127.821849
-46.0,2,127.830239
-26.0,5,127.854724
1190.0,354,128.816843
159.0,69,129.002821
-25.0,10,129.034143
974.0,285,129.779396
-43.0,2,129.782392
966.0,345,130.70632
-47.0,1,130.716394
-46.0,1,130.718848
-28.0,5,130.734179
-46.0,1,130.736267
-46.0,1,130.742412
117.0,74,130.949141
-47.0,1,130.952995
61.0,55,131.101262
-47.0,1,131.103072
-45.0,2,131.111834
-45.0,2,131.118463
-47.0,1,131.122761
-7.0,18,131.173433
-45.0,2,131.186405
376.0,116,131.494139
-45.0,2,131.500427
-45.0,2,131.506542
-46.0,1,131.508533
-25.0,9,131.530053
194.0,77,131.761149
-45.0,2,131.770076
-47.0,1,131.772462
-47.0,1,131.776545
326.0,152,132.16987
38.0,27,132.243644
319.0,107,132.531544
-14.0,24,132.589163
-37.0,4,132.601365
250.0,108,132.894894
-28.0,13,132.924774
690.0,229,133.546064
-44.0,4,133.558161
71.0,79,133.776921
370.0,137,134.130282
-47.0,1,134.13475
-47.0,1,134.136321
-47.0,1,134.13861
-33.0,8,134.159251
25.0,35,134.249698
206.0,67,134.449721
-47.0,1,134.453799
-1.0,11,134.51086
-47.0,1,134.517175
-47.0,1,134.521432
522.0,153,135.126394
71.0,35,135.272053
54.0,32,135.411046
257.0,85,135.765737
-47.0,1,135.771746
-36.0,4,135.786917
12.0,18,135.847822
171.0,87,136.238548
-41.0,2,136.244038
186.0,100,136.664531
-39.0,3,136.678772
-43.0,2,136.689041
225.0,83,136.925045
-10.0,13,136.957372
494.0,161,137.39169
565.0,201,137.922298
496.0,174,138.392008
-47.0,1,138.394343
1153.0,386,139.483162
-45.0,2,139.48988
-46.0,2,139.496166
-9.0,10,139.523005
-45.0,3,139.531213
557.0,182,140.046059
-47.0,1,140.048462
-47.0,1,140.055094
