#{"t_start": 1764794823.5592375, "env_id": "None"}
r,l,t
-5.0,16,18.581494
-46.0,1,18.585767
-46.0,1,18.590491
-46.0,1,18.594552
-47.0,1,18.596894
358.0,132,18.981973
-43.0,2,18.990425
-47.0,1,18.992261
-46.0,1,18.994198
-47.0,1,18.995895
-47.0,1,19.001382
-39.0,3,19.007192
326.0,110,19.32936
-47.0,1,19.332947
-39.0,6,19.350266
-44.0,2,19.353845
31.0,28,19.432139
-46.0,2,19.437835
-10.0,9,19.462865
-46.0,2,19.469093
-46.0,1,19.476752
-26.0,6,19.506258
353.0,113,19.877006
-46.0,2,19.884929
-29.0,7,19.911126
-47.0,1,19.915563
-47.0,1,19.917902
-35.0,4,19.932142
-47.0,1,19.935755
-47.0,1,19.940433
-3.0,12,19.972107
-41.0,3,19.977668
-41.0,2,19.987843
-47.0,1,19.990094
-46.0,1,19.993822
-38.0,3,20.008561
-47.0,1,20.013477
-45.0,3,20.02205
10.0,13,20.059993
-45.0,2,20.070781
-47.0,1,20.072533
-47.0,1,20.075688
-46.0,2,20.082994
-47.0,1,20.085589
-45.0,2,20.094278
-47.0,1,20.097412
-46.0,1,20.102107
-46.0,2,20.112472
-39.0,7,20.129544
-45.0,2,20.140513
-28.0,7,20.16119
381.0,166,20.611406
-46.0,1,20.614919
112.0,63,20.790903
37.0,24,20.888792
-47.0,1,20.89135
-47.0,1,20.898851
118.0,44,21.036355
-42.0,2,21.043105
-46.0,1,21.045301
-47.0,1,21.051171
-43.0,2,21.062139
-47.0,1,21.065034
-43.0,2,21.074579
-47.0,1,21.078601
-46.0,1,21.081947
-47.0,1,21.090129
-47.0,1,21.094126
167.0,53,21.266343
15.0,15,21.315744
396.0,135,21.772502
-42.0,2,21.778218
-46.0,1,21.780524
361.0,125,22.177149
-33.0,4,22.192585
68.0,27,22.28282
-40.0,3,22.29217
-47.0,1,22.29485
110.0,61,22.488386
-47.0,1,22.491654
-47.0,1,22.494204
-47.0,1,22.496415
-47.0,1,22.501054
-47.0,1,22.504776
-47.0,1,22.507234
-46.0,1,22.509925
-47.0,1,22.51735
-42.0,2,22.526015
-43.0,2,22.534985
-45.0,2,22.53806
-47.0,1,22.540077
-47.0,1,22.546513
-47.0,1,22.548242
-8.0,10,22.574481
-46.0,2,22.581085
-46.0,1,22.585709
-46.0,1,22.589702
-27.0,9,22.620589
-47.0,1,22.627018
-47.0,1,22.633286
-47.0,1,22.635225
75.0,42,22.766915
-47.0,1,22.769647
-46.0,2,22.77772
-43.0,4,22.786276
111.0,49,22.924095
-46.0,1,22.926045
-47.0,1,22.927719
-46.0,1,22.934139
-46.0,1,22.939867
-47.0,1,22.943061
-47.0,1,22.945616
-47.0,1,22.952997
-46.0,1,22.955281
-35.0,5,22.968553
-47.0,1,22.972269
-42.0,2,22.978283
-47.0,1,22.981614
-43.0,3,22.990037
-47.0,1,22.993642
-46.0,1,22.99559
-47.0,1,23.001816
-47.0,1,23.004383
-46.0,2,23.009933
-46.0,1,23.016582
-47.0,1,23.018491
-47.0,1,23.023011
-47.0,1,23.025795
-47.0,1,23.03171
151.0,83,23.25061
-46.0,1,23.259657
-47.0,1,23.262222
-47.0,1,23.26601
-46.0,1,23.26856
-47.0,1,23.273563
-47.0,1,23.275266
-28.0,12,23.307034
52.0,25,23.384894
-47.0,1,23.386533
-43.0,5,23.402952
100.0,45,23.53824
-45.0,2,23.545397
-45.0,2,23.553513
-44.0,3,23.568256
-47.0,1,23.573537
-46.0,2,23.578104
-47.0,1,23.584509
-26.0,5,23.599969
2.0,16,23.640242
-40.0,4,23.648748
-47.0,1,23.650742
676.0,268,24.338181
-47.0,1,24.341458
-47.0,1,24.347149
-47.0,1,24.350603
-46.0,1,24.352714
-46.0,1,24.355149
-47.0,1,24.361585
-47.0,1,24.364679
-9.0,15,24.411968
-47.0,1,24.414339
-47.0,1,24.417127
-47.0,1,24.419899
-22.0,9,24.446655
-40.0,8,24.478425
-41.0,2,24.4821
-47.0,1,24.48662
-46.0,2,24.492686
-43.0,5,24.509811
-47.0,1,24.514457
-47.0,1,24.519638
-46.0,1,24.523512
-46.0,2,24.528754
-47.0,1,24.534234
-44.0,2,24.539133
-47.0,1,24.541587
20.0,29,24.633718
-47.0,1,24.64024
-46.0,1,24.644844
-47.0,1,24.648519
-44.0,2,24.657801
-2.0,20,24.745151
-13.0,9,24.777352
27.0,19,24.846787
-44.0,3,24.860742
247.0,105,25.272412
215.0,116,25.637422
224.0,115,25.986688
811.0,400,27.35592
149.0,97,27.612779
492.0,231,28.151551
-46.0,2,28.156924
-46.0,1,28.158516
-47.0,1,28.165093
-47.0,1,28.169616
-47.0,1,28.17265
-47.0,1,28.175259
-45.0,2,28.183533
-47.0,1,28.189843
-47.0,1,28.192683
-47.0,1,28.196903
188.0,83,28.41339
84.0,40,28.507116
-37.0,6,28.520106
-47.0,1,28.522046
-44.0,4,28.533189
772.0,400,29.434129
-39.0,3,29.442388
1020.0,400,30.591142
-46.0,1,30.592578
-46.0,2,30.604411
-47.0,1,30.60808
30.0,22,30.646347
907.0,400,31.624904
-47.0,1,31.628734
435.0,260,32.205212
-46.0,1,32.206943
-24.0,15,32.240547
-47.0,1,32.242462
-21.0,11,32.26524
17.0,20,32.328904
-44.0,3,32.334082
-37.0,3,32.343626
-13.0,12,32.36951
-47.0,1,32.371167
-46.0,1,32.377051
-47.0,1,32.379273
-47.0,1,32.383866
-46.0,1,32.385982
-44.0,3,32.395716
-45.0,2,32.401554
16.0,26,32.461559
-47.0,1,32.46297
-47.0,1,32.468664
-30.0,11,32.492752
-46.0,2,32.49791
-47.0,1,32.499305
-42.0,2,32.50646
-46.0,2,32.510532
-47.0,1,32.51208
-45.0,2,32.517123
-43.0,2,32.521254
-47.0,1,32.526543
-46.0,1,32.528452
-46.0,1,32.532212
-40.0,5,32.543192
747.0,400,33.456899
477.0,243,34.026365
-46.0,1,34.028026
-45.0,2,34.033712
153.0,51,34.147097
-34.0,11,34.17676
-38.0,6,34.194966
-45.0,2,34.198141
-26.0,15,34.235281
-46.0,1,34.239131
-44.0,2,34.244441
879.0,400,35.115873
-36.0,7,35.131195
-47.0,1,35.132713
-46.0,2,35.135515
-47.0,1,35.14219
-47.0,1,35.144651
-46.0,1,35.146204
-47.0,1,35.147848
-18.0,8,35.165035
-47.0,1,35.16916
-46.0,1,35.170762
834.0,400,36.043309
-46.0,1,36.044897
-43.0,5,36.056023
-46.0,2,36.062359
-41.0,4,36.074171
-46.0,1,36.077666
362.0,200,36.522716
-46.0,1,36.526647
-46.0,1,36.531101
-42.0,2,36.53424
-44.0,2,36.540603
-47.0,1,36.544014
-26.0,16,36.583016
-46.0,1,36.58787
-47.0,1,36.589632
-47.0,1,36.593931
-47.0,1,36.597168
-47.0,1,36.599212
-47.0,1,36.600753
-47.0,1,36.606591
-8.0,11,36.625821
451.0,239,37.316857
-46.0,1,37.319025
-16.0,15,37.364887
-46.0,2,37.374727
-46.0,2,37.379198
712.0,400,38.631033
-46.0,2,38.638281
-31.0,11,38.667739
-46.0,1,38.672865
-47.0,1,38.67684
-46.0,1,38.680195
-40.0,3,38.690112
-44.0,2,38.694736
10.0,28,38.794957
-39.0,8,38.828974
-47.0,1,38.83606
-47.0,1,38.838374
-44.0,4,38.854586
-47.0,1,38.859611
-39.0,6,38.881191
-30.0,13,38.935956
-35.0,6,38.957932
-46.0,2,38.968862
-47.0,1,38.974524
-47.0,1,38.977643
-16.0,12,39.031088
-39.0,4,39.049132
-46.0,2,39.062185
750.0,400,40.177875
-47.0,1,40.179284
-44.0,3,40.186411
-45.0,3,40.200758
-47.0,1,40.203145
-45.0,2,40.206495
307.0,172,40.558585
-46.0,2,40.568717
135.0,58,40.736878
7.0,17,40.785049
-47.0,1,40.788327
-31.0,8,40.812692
-41.0,3,40.824036
-46.0,1,40.826633
-47.0,1,40.832319
-47.0,1,40.834554
-47.0,1,40.844334
-28.0,11,40.869849
-47.0,1,40.873993
-27.0,13,40.903545
416.0,218,41.380936
-46.0,1,41.384688
-41.0,6,41.39845
-46.0,1,41.399888
-43.0,2,41.404965
765.0,400,42.278641
-46.0,1,42.281712
-35.0,12,42.313838
-14.0,14,42.34436
-47.0,1,42.34586
-44.0,3,42.354259
-46.0,2,42.357769
-47.0,1,42.359673
-46.0,2,42.365875
-46.0,2,42.37028
-47.0,1,42.375859
777.0,400,43.248624
-44.0,2,43.251885
-42.0,2,43.257266
-41.0,5,43.267385
-27.0,5,43.281219
95.0,77,43.437188
-47.0,1,43.447189
-47.0,1,43.449841
-46.0,2,43.455343
184.0,117,43.711663
-46.0,2,43.714212
-47.0,1,43.717751
-33.0,5,43.732686
329.0,165,44.098587
-41.0,3,44.10624
-41.0,4,44.120961
760.0,400,45.033703
-47.0,1,45.035731
-47.0,1,45.037342
-45.0,2,45.045598
-24.0,7,45.059965
-47.0,1,45.065351
-46.0,1,45.06888
-1.0,19,45.109703
-46.0,2,45.118246
-10.0,24,45.165107
-46.0,1,45.166852
-28.0,11,45.189333
537.0,341,45.923344
-47.0,1,45.927536
354.0,239,46.441643
-10.0,9,46.459933
-47.0,1,46.462431
738.0,400,47.371245
-40.0,8,47.386365
-43.0,5,47.398479
-43.0,2,47.403652
718.0,400,48.300753
-38.0,8,48.32147
-46.0,1,48.32291
-46.0,2,48.328128
-47.0,1,48.33311
-46.0,1,48.334817
-14.0,16,48.378499
-47.0,1,48.382152
-42.0,6,48.398085
718.0,400,49.419049
680.0,400,50.63682
-45.0,2,50.642568
-46.0,2,50.65592
-27.0,10,50.698595
31.0,37,50.827033
-46.0,2,50.835611
-47.0,1,50.84054
-47.0,1,50.842821
480.0,262,51.586565
780.0,400,52.497018
-46.0,1,52.498428
-46.0,2,52.504361
-47.0,1,52.505787
-47.0,1,52.509402
-38.0,10,52.530234
-47.0,1,52.531859
-46.0,1,52.533692
147.0,131,52.845277
-44.0,2,52.849986
-26.0,11,52.8739
-42.0,6,52.888215
106.0,45,52.994627
688.0,400,53.871522
-46.0,1,53.874203
-32.0,6,53.89174
-36.0,4,53.900932
-41.0,5,53.911634
-47.0,1,53.914804
-13.0,23,53.974921
-46.0,1,53.977505
-45.0,2,53.983239
-47.0,1,53.986809
-47.0,1,53.988982
839.0,400,54.922966
-46.0,2,54.928236
-29.0,8,54.948483
-47.0,1,54.95228
-45.0,2,54.955435
-24.0,6,54.971149
-47.0,1,54.974194
856.0,400,55.890061
-45.0,2,55.895664
-46.0,2,55.899444
-47.0,1,55.900886
-46.0,1,55.906613
-46.0,1,55.908409
-47.0,1,55.910129
97.0,61,56.058467
-45.0,2,56.063899
720.0,400,56.982492
813.0,400,57.889188
-45.0,2,57.892419
795.0,400,58.848249
-47.0,1,58.852451
-47.0,1,58.854325
-27.0,11,58.886039
-47.0,1,58.889401
-42.0,2,58.892222
-45.0,3,58.899787
-46.0,2,58.905161
495.0,233,62.493937
-45.0,2,62.499365
972.0,400,63.795926
-47.0,1,63.800064
-32.0,4,63.807336
-46.0,2,63.81312
-46.0,1,63.814912
-47.0,1,63.818976
-40.0,7,63.831248
-46.0,2,63.839089
314.0,211,64.304926
-7.0,10,64.327207
-43.0,2,64.333641
-47.0,1,64.336665
-42.0,4,64.345044
-47.0,1,64.347014
-46.0,1,64.350063
-46.0,2,64.357808
-47.0,1,64.359885
-45.0,2,64.374945
-43.0,5,64.389037
-37.0,7,64.404385
-47.0,1,64.405904
-46.0,1,64.407331
936.0,400,65.325574
-47.0,1,65.329259
766.0,400,66.256799
-47.0,1,66.26277
-47.0,1,66.264677
-43.0,4,66.273501
224.0,137,66.589828
-46.0,2,66.597688
-46.0,2,66.602483
-41.0,7,66.618552
-44.0,3,66.627934
-46.0,2,66.631521
755.0,338,67.419719
984.0,400,68.397598
-47.0,1,68.399142
-46.0,1,68.401756
769.0,317,69.178185
1041.0,400,70.106462
480.0,288,70.812999
-37.0,6,70.83823
-47.0,1,70.841558
-47.0,1,70.843742
85.0,48,70.977212
-47.0,1,70.983742
-46.0,1,70.98559
260.0,130,71.273095
-46.0,2,71.278665
792.0,328,72.032192
-36.0,10,72.051936
237.0,125,72.336897
-32.0,6,72.349712
-46.0,2,72.359152
-47.0,1,72.360961
-7.0,12,72.392274
-26.0,8,72.411277
876.0,400,73.30372
-44.0,4,73.319721
-40.0,8,73.336686
-47.0,1,73.338933
-47.0,1,73.342281
-45.0,3,73.350996
-44.0,2,73.356214
167.0,86,73.620667
-46.0,1,73.623866
-47.0,1,73.641549
-47.0,1,73.64544
-47.0,1,73.652007
-45.0,3,73.666835
-39.0,6,73.69013
644.0,329,74.764104
-47.0,1,74.766451
-46.0,1,74.768558
-43.0,2,74.776322
1045.0,400,76.03464
-45.0,3,76.042094
-15.0,8,76.059278
-46.0,2,76.065148
-43.0,5,76.076526
4.0,16,76.119378
-26.0,7,76.136285
-47.0,1,76.138
-26.0,13,76.170805
398.0,177,76.604283
-40.0,3,76.612554
-44.0,2,76.621991
-47.0,1,76.623561
-47.0,1,76.625096
1042.0,400,77.583881
-46.0,2,77.590466
-44.0,2,77.593387
-35.0,5,77.605166
-46.0,2,77.611872
-47.0,1,77.615318
-40.0,8,77.633235
465.0,211,78.19921
-47.0,1,78.203265
98.0,52,78.347912
-45.0,2,78.35351
-47.0,1,78.355251
-47.0,1,78.357204
-42.0,2,78.365668
-10.0,16,78.415794
-46.0,1,78.417665
-47.0,1,78.420029
14.0,15,78.462247
-46.0,2,78.467858
82.0,47,78.588972
-44.0,3,78.596316
-34.0,4,78.605934
-47.0,1,78.608637
-47.0,1,78.61425
-40.0,3,78.622816
-42.0,3,78.631248
-47.0,1,78.63324
-47.0,1,78.638885
-47.0,1,78.640785
76.0,60,78.802796
-46.0,1,78.804807
974.0,316,79.62364
1095.0,400,80.58869
-23.0,8,80.61087
-43.0,4,80.620798
-44.0,3,80.629119
40.0,29,80.701443
434.0,202,81.181216
471.0,206,81.687651
-43.0,5,81.70458
560.0,202,82.217905
-46.0,2,82.222064
440.0,163,82.663112
52.0,27,82.739627
-47.0,1,82.741959
-45.0,2,82.750988
-47.0,1,82.752949
-47.0,1,82.754956
-38.0,4,82.76509
-46.0,2,82.777207
1330.0,400,83.787408
-47.0,1,83.790665
-32.0,10,83.829626
8.0,26,83.889643
-47.0,1,83.891489
94.0,66,84.059636
-46.0,1,84.061375
-45.0,3,84.072281
35.0,20,84.132047
-27.0,12,84.162952
-47.0,1,84.165714
-46.0,1,84.168469
-18.0,20,84.225809
-47.0,1,84.228204
-46.0,2,84.241048
-47.0,1,84.242875
-44.0,2,84.25126
39.0,35,84.336757
49.0,25,84.407058
-47.0,1,84.411642
95.0,44,84.516044
-47.0,1,84.518412
-38.0,3,84.52841
-47.0,1,84.530883
-47.0,1,84.534479
-47.0,1,84.543465
-47.0,1,84.546855
1075.0,365,85.496456
173.0,105,85.832736
-46.0,2,85.84615
-40.0,5,85.86151
704.0,255,86.80364
-38.0,3,86.815379
-47.0,1,86.818018
-41.0,7,86.842576
-45.0,2,86.850109
-47.0,1,86.852943
-46.0,2,86.869376
1301.0,400,88.178193
-16.0,10,88.203194
-46.0,1,88.207209
-43.0,5,88.217477
2.0,19,88.268661
-46.0,2,88.272367
-46.0,2,88.278024
-30.0,12,88.306742
-1.0,14,88.347699
-46.0,2,88.358176
-45.0,2,88.36412
-43.0,5,88.382453
-45.0,2,88.389122
-47.0,1,88.392164
229.0,83,88.628083
-46.0,2,88.634991
-47.0,1,88.640707
-47.0,1,88.643087
-47.0,1,88.645314
-7.0,10,88.683044
102.0,56,88.825863
-41.0,3,88.830176
-8.0,20,88.886259
-46.0,2,88.892154
602.0,199,89.358581
-47.0,1,89.363568
-29.0,9,89.399444
-47.0,1,89.403867
-47.0,1,89.413725
75.0,31,89.497561
-46.0,1,89.50188
-47.0,1,89.506018
-41.0,7,89.526866
-47.0,1,89.528686
383.0,156,89.922482
796.0,296,90.684512
-36.0,8,90.704039
636.0,264,91.413773
-47.0,1,91.415597
-7.0,22,91.493046
39.0,30,91.55979
-47.0,1,91.561464
1.0,22,91.636281
515.0,198,92.157172
10.0,17,92.207384
-44.0,4,92.22022
-43.0,5,92.234154
983.0,333,93.090905
-13.0,10,93.113351
199.0,98,93.37094
-47.0,1,93.372863
1145.0,400,94.433995
1307.0,400,95.451238
-26.0,8,95.471094
-47.0,1,95.475183
-46.0,2,95.479869
-46.0,1,95.481463
-47.0,1,95.48821
336.0,120,95.816616
-47.0,1,95.82023
-46.0,1,95.822655
998.0,319,96.619551
297.0,108,96.897694
292.0,127,97.223217
-44.0,3,97.228422
-44.0,2,97.237144
-42.0,4,97.250412
539.0,227,97.837887
-47.0,1,97.849161
-46.0,2,97.85727
98.0,48,98.041775
-41.0,3,98.055913
707.0,240,98.905628
-46.0,1,98.907911
-45.0,3,98.920617
-45.0,2,98.928939
530.0,188,99.675014
-46.0,2,99.680921
-47.0,1,99.69276
-46.0,2,99.707595
-8.0,27,99.840769
-32.0,12,99.887037
-10.0,10,99.933411
-5.0,13,99.98467
-43.0,5,100.005034
-43.0,5,100.034564
97.0,44,100.157052
-18.0,15,100.193288
-43.0,5,100.206659
-47.0,1,100.208189
14.0,17,100.254554
-32.0,12,100.279199
606.0,217,100.872013
-47.0,1,100.875263
-46.0,1,100.879112
1444.0,400,101.916276
667.0,237,102.491807
-46.0,2,102.500612
718.0,259,103.155281
-41.0,7,103.174388
1197.0,400,104.17486
-28.0,7,104.200486
-44.0,3,104.208606
-46.0,1,104.212596
-46.0,2,104.219158
610.0,205,104.730029
-42.0,6,104.741564
-46.0,2,104.750243
384.0,127,105.079584
-34.0,4,105.092785
-41.0,3,105.09772
-46.0,1,105.101646
717.0,311,105.864022
-42.0,3,105.873908
-36.0,6,105.889274
-36.0,4,105.900903
-31.0,9,105.92738
121.0,60,106.10699
-44.0,4,106.117243
-47.0,1,106.119042
-43.0,5,106.130512
-37.0,3,106.140219
-47.0,1,106.142436
213.0,86,106.357064
-44.0,2,106.3614
-44.0,4,106.378971
-43.0,5,106.395123
-46.0,2,106.398636
83.0,49,106.519372
-38.0,4,106.531103
-46.0,2,106.53913
-46.0,2,106.5439
-41.0,3,106.554874
-47.0,1,106.557007
-36.0,4,106.565687
-47.0,1,106.570284
-47.0,1,106.573754
-47.0,1,106.576199
13.0,22,106.6396
-47.0,1,106.641143
-8.0,13,106.674349
384.0,131,107.025034
392.0,148,107.410316
-44.0,3,107.425041
-45.0,3,107.43112
-46.0,2,107.437272
-46.0,2,107.442633
-23.0,14,107.481433
-31.0,12,107.51286
-24.0,6,107.532527
32.0,38,107.635969
-44.0,2,107.639011
-47.0,1,107.645883
-46.0,2,107.649236
-46.0,2,107.65511
-46.0,2,107.658736
-43.0,5,107.672786
933.0,291,108.401907
-41.0,6,108.417243
-38.0,6,108.435091
5.0,15,108.477645
909.0,336,109.334759
-26.0,8,109.351888
-46.0,2,109.355283
888.0,311,110.22563
524.0,191,110.925582
-30.0,5,110.941777
-46.0,2,110.949913
1218.0,400,112.399012
182.0,74,112.59751
1234.0,400,113.618165
-45.0,2,113.623698
-43.0,2,113.63392
-39.0,3,113.642259
372.0,170,114.053993
1294.0,400,115.098388
516.0,230,115.678919
616.0,236,119.12288
-47.0,1,119.125025
-30.0,5,119.136974
249.0,76,119.328834
646.0,235,119.963642
10.0,39,120.065912
485.0,170,120.488015
-20.0,8,120.515683
406.0,187,120.998762
1193.0,400,122.011506
-38.0,10,122.03988
-41.0,4,122.053749
-46.0,1,122.057264
-41.0,7,122.076545
-47.0,1,122.078456
-47.0,1,122.081331
898.0,318,123.251327
-47.0,1,123.255455
-45.0,2,123.260259
709.0,277,124.303026
404.0,204,124.890111
484.0,184,125.362042
-44.0,4,125.371921
-47.0,1,125.373585
363.0,146,125.739984
309.0,109,126.048384
281.0,108,126.337463
-47.0,1,126.339201
-44.0,4,126.349358
-41.0,6,126.365422
18.0,17,126.415509
1345.0,400,127.460382
-46.0,2,127.464456
-44.0,2,127.470324
-46.0,2,127.474696
-46.0,1,127.478874
-46.0,2,127.485106
50.0,32,127.571523
228.0,83,127.798208
-43.0,5,127.815132
77.0,41,127.944134
-47.0,1,127.945973
-5.0,17,127.997627
-46.0,1,128.000386
-46.0,1,128.002248
304.0,132,128.331806
-47.0,1,128.333463
-45.0,2,128.339687
258.0,89,128.572009
126.0,46,128.72396
13.0,24,128.789709
457.0,193,129.310905
240.0,90,129.545381
-47.0,1,129.552245
-42.0,5,129.562643
-46.0,2,129.565733
527.0,194,130.076009
34.0,33,130.163371
337.0,126,130.493082
-36.0,5,130.50784
-39.0,6,130.522881
76.0,48,130.650179
-46.0,2,130.664445
-44.0,2,130.673496
-44.0,2,130.681131
-14.0,9,130.703779
-47.0,1,130.706634
-19.0,8,130.735849
-40.0,8,130.759179
-46.0,2,130.771188
314.0,102,131.049193
1375.0,400,132.150377
-46.0,2,132.156274
-35.0,4,132.165204
