#{"t_start": 1764794823.5574932, "env_id": "None"}
r,l,t
-47.0,1,21.011352
-47.0,1,21.013633
-47.0,1,21.017256
-46.0,1,21.020676
-24.0,6,21.039427
-47.0,1,21.043781
-7.0,11,21.095256
-41.0,3,21.108067
-20.0,12,21.152685
-43.0,5,21.172395
-46.0,2,21.177029
-36.0,3,21.18959
-47.0,1,21.19184
-46.0,2,21.199599
-43.0,4,21.210602
-47.0,1,21.214953
161.0,57,21.398755
-47.0,1,21.403062
-47.0,1,21.406224
-47.0,1,21.408401
-47.0,1,21.410116
-42.0,2,21.419347
-42.0,2,21.422667
-47.0,1,21.426998
-23.0,6,21.442162
-47.0,1,21.44383
-46.0,1,21.450867
-44.0,2,21.454571
-47.0,1,21.457643
-36.0,4,21.471623
-47.0,1,21.481887
-35.0,4,21.499134
-32.0,8,21.524891
-46.0,1,21.52929
-47.0,1,21.533187
-40.0,4,21.542846
-47.0,1,21.544557
-47.0,1,21.550734
-40.0,3,21.555954
-44.0,2,21.561907
-38.0,4,21.572124
-47.0,1,21.574006
-44.0,2,21.588827
-47.0,1,21.591282
-47.0,1,21.594534
-35.0,5,21.61
-47.0,1,21.614881
-35.0,4,21.625991
-47.0,1,21.629553
-47.0,1,21.631401
-47.0,1,21.635632
-46.0,1,21.640736
-47.0,1,21.643723
-44.0,2,21.648397
23.0,23,21.729498
-46.0,2,21.739549
-46.0,1,21.741674
-46.0,1,21.745584
-47.0,1,21.74825
-47.0,1,21.752852
-47.0,1,21.756771
-42.0,2,21.760201
-47.0,1,21.764673
-29.0,8,21.786304
-44.0,2,21.793418
-39.0,3,21.808566
-42.0,2,21.813467
-46.0,1,21.819723
-12.0,9,21.842973
-47.0,1,21.845481
-46.0,1,21.847196
-42.0,2,21.85658
-33.0,5,21.873951
-47.0,1,21.877451
-46.0,1,21.884861
-47.0,1,21.887923
-46.0,1,21.897908
-47.0,1,21.900489
-41.0,3,21.916816
-6.0,13,21.948236
-42.0,2,21.956212
-47.0,1,21.957882
-46.0,2,21.963643
-47.0,1,21.967381
-47.0,1,21.96989
-36.0,11,22.009981
22.0,27,22.083984
53.0,32,22.178391
-46.0,2,22.185606
-39.0,3,22.197146
-45.0,2,22.203127
-46.0,2,22.216833
-47.0,1,22.220809
-46.0,1,22.222608
-47.0,1,22.229008
-18.0,11,22.261397
-46.0,1,22.26613
-46.0,1,22.269078
-19.0,7,22.288513
-15.0,10,22.331928
-47.0,1,22.333812
-47.0,1,22.338381
-46.0,1,22.340686
-46.0,1,22.343458
-40.0,3,22.353153
-46.0,1,22.355242
-44.0,2,22.363734
92.0,52,22.518321
26.0,17,22.572242
-40.0,3,22.580055
-47.0,1,22.582151
-47.0,1,22.586515
-6.0,14,22.642858
-42.0,6,22.659108
-46.0,1,22.662765
-46.0,1,22.667963
-47.0,1,22.672199
-34.0,8,22.695784
743.0,244,23.406397
-46.0,1,23.408925
-33.0,9,23.432145
53.0,23,23.502913
-46.0,1,23.506881
-46.0,2,23.513076
535.0,232,24.125978
-47.0,1,24.129452
-47.0,1,24.131422
-44.0,2,24.1373
1.0,16,24.176412
61.0,29,24.253767
-37.0,4,24.262327
-41.0,3,24.271934
-47.0,1,24.273656
-46.0,1,24.275669
-46.0,1,24.281438
128.0,43,24.401816
-47.0,1,24.412561
67.0,49,24.573056
-47.0,1,24.574809
-46.0,1,24.578176
-47.0,1,24.584249
-47.0,1,24.586328
447.0,146,25.145958
-42.0,2,25.159143
-47.0,1,25.16537
-46.0,1,25.170685
696.0,351,26.320848
-42.0,4,26.338756
-11.0,18,26.41977
-47.0,1,26.422334
-45.0,2,26.427424
-32.0,8,26.472416
-46.0,1,26.481412
-47.0,1,26.486202
-47.0,1,26.489585
-46.0,1,26.492993
-47.0,1,26.499122
-46.0,1,26.501865
27.0,20,26.585416
-47.0,1,26.588221
-45.0,2,26.595747
-46.0,1,26.599904
-47.0,1,26.603842
-14.0,10,26.638333
-47.0,1,26.643356
-44.0,3,26.665191
-47.0,1,26.671628
-46.0,2,26.682129
-43.0,5,26.712182
-47.0,1,26.71768
-23.0,10,26.751748
-47.0,1,26.76434
-41.0,3,26.77259
-47.0,1,26.779114
-47.0,1,26.784222
-47.0,1,26.787159
-47.0,1,26.790363
4.0,20,26.882054
-47.0,1,26.889097
-40.0,3,26.901134
-43.0,4,26.916672
-47.0,1,26.921075
-46.0,1,26.922708
-47.0,1,26.924541
8.0,15,26.966875
68.0,39,27.060534
-37.0,5,27.071581
-46.0,1,27.076392
-39.0,3,27.088361
-38.0,5,27.097908
-34.0,13,27.126408
-46.0,2,27.136159
-43.0,2,27.141443
-37.0,4,27.158807
-32.0,6,27.173851
-46.0,2,27.177956
-44.0,2,27.191769
-38.0,5,27.202524
-8.0,11,27.223111
-47.0,1,27.224653
-47.0,1,27.22766
-47.0,1,27.232911
5.0,14,27.257262
-41.0,3,27.265875
-47.0,1,27.267603
104.0,35,27.359547
-46.0,1,27.362741
-46.0,1,27.365748
31.0,21,27.437737
-47.0,1,27.43948
16.0,31,27.508112
83.0,36,27.594323
-39.0,5,27.613765
2.0,18,27.663918
-46.0,1,27.670399
-47.0,1,27.672784
-39.0,9,27.696385
-43.0,2,27.704143
-46.0,1,27.706021
-47.0,1,27.711823
-47.0,1,27.714404
-46.0,1,27.724416
-39.0,3,27.73001
-43.0,3,27.739069
134.0,73,27.89839
-35.0,8,27.916057
-46.0,1,27.925107
-46.0,2,27.928099
-34.0,11,27.952973
-47.0,1,27.954768
959.0,400,28.890798
-27.0,5,28.903348
-45.0,2,28.908768
-46.0,1,28.910973
-47.0,1,28.914306
850.0,400,29.911509
-37.0,7,29.930205
120.0,75,30.119013
-47.0,1,30.123888
561.0,259,30.83756
-45.0,2,30.840775
122.0,71,31.040943
-1.0,11,31.068597
-24.0,10,31.094418
-44.0,2,31.100083
-46.0,1,31.101752
-47.0,1,31.103339
905.0,400,32.021244
-47.0,1,32.024975
-19.0,21,32.076925
828.0,400,33.009816
-46.0,1,33.01334
-47.0,1,33.015155
-43.0,5,33.030623
117.0,56,33.160021
-47.0,1,33.161532
-37.0,5,33.170574
-41.0,3,33.179242
-20.0,10,33.199808
-6.0,10,33.226876
849.0,400,34.153449
-46.0,2,34.157274
-36.0,7,34.17613
261.0,117,34.447548
-44.0,4,34.458084
-47.0,1,34.469586
-46.0,2,34.472407
-45.0,2,34.478077
-47.0,1,34.479576
846.0,400,35.341984
-38.0,3,35.3485
-45.0,2,35.351469
-47.0,1,35.355299
-47.0,1,35.360664
104.0,87,35.552912
765.0,400,36.422413
-46.0,1,36.426397
722.0,400,37.556465
-44.0,3,37.563605
-47.0,1,37.570451
-46.0,1,37.572957
-14.0,16,37.616699
-47.0,1,37.619067
-46.0,1,37.626262
-47.0,1,37.633716
719.0,400,38.933057
-46.0,2,38.939843
-47.0,1,38.943825
-47.0,1,38.951587
353.0,183,39.562876
-31.0,5,39.578242
786.0,400,40.519252
-47.0,1,40.522607
-47.0,1,40.52436
25.0,17,40.559831
-46.0,2,40.569792
-47.0,1,40.572226
1.0,13,40.603706
-44.0,2,40.609849
-42.0,4,40.631566
40.0,44,40.752781
-34.0,6,40.769859
-31.0,8,40.795743
-41.0,3,40.806569
827.0,400,41.706398
771.0,400,42.568073
-46.0,2,42.576653
157.0,120,42.86371
-46.0,1,42.865158
-46.0,2,42.869954
-46.0,1,42.875997
-46.0,2,42.878809
732.0,400,43.762795
-31.0,10,43.786676
-46.0,2,43.789648
-46.0,1,43.793556
-43.0,2,43.799121
820.0,400,44.687376
-45.0,3,44.700993
-25.0,18,44.73733
72.0,57,44.865172
-47.0,1,44.869097
-44.0,4,44.877127
-47.0,1,44.878699
-41.0,3,44.887699
-47.0,1,44.889302
-47.0,1,44.890815
-45.0,2,44.896337
-47.0,1,44.89947
-47.0,1,44.901476
-42.0,2,44.911505
-7.0,18,44.946336
-44.0,2,44.954659
-41.0,7,44.968255
-19.0,10,44.987154
-45.0,2,44.990333
-46.0,2,44.99731
-42.0,3,45.003479
-47.0,1,45.004828
670.0,400,45.877008
388.0,278,46.481874
-47.0,1,46.485822
-37.0,6,46.498706
-5.0,14,46.529742
-46.0,1,46.531258
-46.0,1,46.533154
269.0,172,46.904862
-47.0,1,46.906263
-47.0,1,46.910271
-47.0,1,46.911706
-47.0,1,46.914171
-47.0,1,46.915517
-47.0,1,46.920927
-46.0,1,46.922507
-15.0,25,46.969595
837.0,400,47.885503
185.0,152,48.223934
815.0,400,49.177362
-45.0,2,49.19358
661.0,400,50.426833
832.0,400,51.633049
670.0,400,52.543005
-47.0,1,52.544542
-47.0,1,52.546175
43.0,38,52.633715
672.0,400,53.527656
-47.0,1,53.530718
270.0,139,53.84447
-47.0,1,53.845908
-45.0,2,53.85047
751.0,400,54.783438
-47.0,1,54.792526
-47.0,1,54.795911
-47.0,1,54.798282
-46.0,1,54.800437
-45.0,2,54.808511
-47.0,1,54.811934
-30.0,11,54.844176
-46.0,1,54.845762
30.0,40,54.934854
-45.0,2,54.940741
-46.0,2,54.943969
-45.0,2,54.94964
-41.0,3,54.956609
-46.0,2,54.963761
-47.0,1,54.965444
-46.0,1,54.966983
-14.0,11,55.004127
-47.0,1,55.005718
312.0,179,55.426868
821.0,400,56.3369
-47.0,1,56.342321
879.0,400,57.250855
-41.0,3,57.260123
-40.0,3,57.268291
-45.0,2,57.271707
-47.0,1,57.275661
-47.0,1,57.279214
-46.0,1,57.280838
-19.0,19,57.325114
857.0,400,58.271733
487.0,340,59.042087
-26.0,17,59.083535
-38.0,6,59.100138
-35.0,4,59.1111
-41.0,2,59.114545
-47.0,1,59.115958
-47.0,1,59.119975
337.0,148,62.540769
-47.0,1,62.543442
-46.0,1,62.546158
-25.0,7,62.57954
-40.0,8,62.607214
-45.0,2,62.612749
882.0,400,63.866357
980.0,400,64.760107
423.0,194,65.202728
-46.0,1,65.204434
-47.0,1,65.207158
-46.0,2,65.213907
-42.0,6,65.226665
-46.0,2,65.23469
-47.0,1,65.236452
707.0,358,66.06803
-37.0,8,66.086849
613.0,271,66.762851
36.0,25,66.82344
480.0,246,67.353
-45.0,3,67.361165
-45.0,2,67.365371
-47.0,1,67.372092
-45.0,2,67.375717
-40.0,6,67.398384
-46.0,1,67.401821
-45.0,3,67.410665
267.0,144,67.788615
-44.0,4,67.805309
-47.0,1,67.806975
-39.0,3,67.817354
-44.0,3,67.821832
1109.0,400,68.798086
1119.0,400,69.714768
-46.0,1,69.719874
-46.0,1,69.724434
-41.0,3,69.73298
830.0,400,70.661763
-47.0,1,70.665528
-11.0,19,70.732463
-46.0,1,70.734109
-46.0,1,70.735726
-16.0,14,70.768688
-47.0,1,70.772928
-47.0,1,70.775189
-47.0,1,70.778852
953.0,400,71.728971
-46.0,2,71.740255
-44.0,4,71.754407
-45.0,2,71.762864
-43.0,5,71.779579
-47.0,1,71.783231
7.0,37,71.857489
49.0,33,71.929122
909.0,400,72.849666
-47.0,1,72.853715
638.0,316,73.641599
-47.0,1,73.645775
131.0,84,73.935742
-41.0,4,73.948341
-47.0,1,73.951107
661.0,348,75.092912
-40.0,3,75.106962
-32.0,8,75.136936
-45.0,2,75.141366
-47.0,1,75.156116
347.0,161,75.713687
354.0,175,76.14555
-47.0,1,76.149681
-46.0,2,76.153689
47.0,28,76.228466
-39.0,3,76.235379
-39.0,8,76.251901
-47.0,1,76.254605
547.0,266,76.89464
-43.0,2,76.899426
90.0,32,76.999687
150.0,69,77.173295
-31.0,9,77.197431
179.0,88,77.393153
657.0,250,78.023674
-41.0,3,78.032146
69.0,56,78.176285
-47.0,1,78.178196
-47.0,1,78.184457
-46.0,1,78.186885
-47.0,1,78.190823
-47.0,1,78.192817
-46.0,1,78.196941
31.0,23,78.260401
-47.0,1,78.269182
-46.0,2,78.275869
-46.0,2,78.285679
-46.0,2,78.290271
6.0,19,78.335167
56.0,35,78.439738
-47.0,1,78.441953
-47.0,1,78.443711
383.0,142,78.828177
-35.0,7,78.843603
-44.0,4,78.854736
-46.0,2,78.860977
691.0,252,79.489118
-45.0,3,79.499702
-3.0,32,79.598826
-45.0,2,79.604744
269.0,132,79.91894
-29.0,10,79.940374
-46.0,2,79.945969
-24.0,12,79.977793
148.0,69,80.15091
-47.0,1,80.1604
-47.0,1,80.163098
826.0,317,80.918931
-43.0,5,80.929125
-43.0,2,80.936522
-47.0,1,80.937967
-44.0,4,80.948122
17.0,22,80.991692
-47.0,1,80.998478
453.0,185,81.443088
-44.0,3,81.450051
-45.0,3,81.45985
1418.0,400,82.506876
-44.0,4,82.518178
-45.0,2,82.521632
-41.0,7,82.539259
117.0,55,82.687736
-45.0,2,82.692336
-46.0,2,82.69827
-46.0,2,82.703966
221.0,101,82.95392
-47.0,1,82.959721
101.0,54,83.095848
57.0,65,83.268515
269.0,121,83.564738
-47.0,1,83.56738
-47.0,1,83.569465
513.0,190,84.07339
-47.0,1,84.075388
174.0,100,84.361853
230.0,99,84.609894
-35.0,5,84.625611
-47.0,1,84.627733
-46.0,1,84.629514
991.0,381,85.629451
50.0,40,85.768634
-47.0,1,85.771957
-38.0,9,85.817169
-47.0,1,85.819813
-46.0,2,85.828192
-46.0,2,85.833531
-45.0,2,85.847031
181.0,73,86.126508
-46.0,2,86.134994
-47.0,1,86.140406
-46.0,1,86.143324
-43.0,5,86.160849
-47.0,1,86.166542
-41.0,4,86.182783
-21.0,13,86.240411
-41.0,6,86.260946
835.0,326,87.436553
-47.0,1,87.438704
-47.0,1,87.442788
-47.0,1,87.452546
1136.0,374,88.565697
-29.0,5,88.57917
1111.0,396,89.588621
-47.0,1,89.597404
-46.0,1,89.600766
210.0,90,89.829116
172.0,89,90.04623
-31.0,12,90.071953
141.0,57,90.20327
64.0,43,90.325024
130.0,61,90.487013
-44.0,4,90.500889
-45.0,2,90.507047
18.0,42,90.612761
261.0,110,90.904422
-47.0,1,90.908885
835.0,341,91.848858
-47.0,1,91.851472
-45.0,2,91.861935
-45.0,3,91.869861
-44.0,4,91.880286
-47.0,1,91.889976
1259.0,400,92.928085
-47.0,1,92.929879
-47.0,1,92.934472
-46.0,2,92.949782
-46.0,2,92.953158
186.0,74,93.123015
82.0,44,93.235424
733.0,298,94.03073
-47.0,1,94.035023
-40.0,8,94.054927
-45.0,3,94.06304
-46.0,1,94.06688
846.0,268,94.775451
-47.0,1,94.779597
-47.0,1,94.783017
-44.0,2,94.787453
-47.0,1,94.791882
-47.0,1,94.794258
-47.0,1,94.797761
437.0,209,95.304939
-44.0,2,95.31056
-47.0,1,95.312275
126.0,71,95.499405
-38.0,3,95.506667
178.0,81,95.741077
-44.0,2,95.744923
157.0,64,95.909456
-46.0,2,95.91615
1147.0,400,96.926529
-47.0,1,96.928879
471.0,196,97.421277
-25.0,7,97.444323
-47.0,1,97.446256
-46.0,1,97.449819
-41.0,6,97.465524
390.0,162,97.920685
1222.0,400,99.357603
-46.0,2,99.377343
-47.0,1,99.382695
-47.0,1,99.386404
370.0,164,100.090755
-46.0,1,100.096529
-44.0,4,100.109226
-23.0,13,100.145725
-47.0,1,100.147813
-46.0,1,100.149444
-46.0,2,100.15806
-43.0,5,100.170301
-15.0,12,100.20048
-45.0,3,100.207882
1490.0,400,101.255206
-46.0,1,101.256802
1159.0,400,102.278837
230.0,105,102.558827
341.0,168,102.980856
-45.0,2,102.987
643.0,228,103.531434
409.0,163,103.939198
-47.0,1,103.942888
686.0,258,104.605193
-27.0,6,104.62751
-37.0,6,104.641895
75.0,64,104.802156
-46.0,1,104.80633
1039.0,346,105.671893
1179.0,344,106.592876
-47.0,1,106.595237
-27.0,8,106.617366
-46.0,1,106.621584
937.0,313,107.450934
-46.0,2,107.455275
213.0,88,107.691909
-46.0,1,107.696033
-46.0,2,107.699302
80.0,48,107.818582
-45.0,2,107.824196
-47.0,1,107.826296
-47.0,1,107.82769
-45.0,2,107.839979
-46.0,2,107.843462
-24.0,12,107.877275
1386.0,400,108.894554
209.0,87,109.110255
-46.0,2,109.116675
-47.0,1,109.126109
1206.0,400,110.196461
298.0,118,110.639118
-47.0,1,110.641703
-43.0,5,110.671267
-45.0,2,110.676763
12.0,16,110.731639
-15.0,14,110.788899
624.0,213,111.547612
835.0,294,112.547202
-46.0,2,112.556143
-46.0,1,112.560174
-43.0,2,112.567338
35.0,22,112.638891
-47.0,1,112.641183
-47.0,1,112.647558
-44.0,4,112.656913
-46.0,2,112.661076
-31.0,12,112.692682
-45.0,2,112.703907
-46.0,2,112.708907
-47.0,1,112.7105
530.0,211,113.237454
239.0,118,113.543469
-46.0,2,113.546901
-47.0,1,113.550076
-29.0,11,113.574363
1087.0,365,114.480786
-46.0,2,114.486458
-46.0,2,114.49015
537.0,190,114.996464
-41.0,3,115.004099
1140.0,400,118.862713
28.0,27,118.932685
337.0,144,119.302833
483.0,204,119.857106
784.0,273,120.552601
581.0,236,121.161942
-47.0,1,121.165427
-40.0,3,121.176432
-21.0,18,121.222784
255.0,109,121.478366
894.0,338,122.466286
-26.0,5,122.484702
-22.0,8,122.512379
-47.0,1,122.514946
-47.0,1,122.521375
