#{"t_start": 1764802352.1683707, "env_id": "None"}
r,l,t
-22.0,14,15.945104
-47.0,1,15.952328
109.0,35,16.092
-45.0,3,16.099876
53.0,31,16.226805
-46.0,1,16.234248
-47.0,1,16.237371
-46.0,1,16.240198
-47.0,1,16.243323
-40.0,6,16.263251
-25.0,6,16.295417
-47.0,1,16.298574
-46.0,1,16.301834
659.0,236,17.54424
19.0,24,17.666061
-47.0,1,17.674989
422.0,130,18.452377
50.0,24,18.579666
-46.0,1,18.582624
-38.0,7,18.611773
-45.0,2,18.617606
-41.0,3,18.631148
-46.0,2,18.636712
-44.0,2,18.642855
-35.0,4,18.666182
-47.0,1,18.66982
-47.0,1,18.676842
-47.0,1,18.679821
333.0,143,19.218616
-44.0,2,19.228242
-47.0,1,19.231241
-42.0,4,19.247598
-44.0,2,19.253218
-46.0,2,19.266259
-46.0,1,19.272792
-47.0,1,19.275585
283.0,102,19.665816
95.0,59,19.892327
-44.0,2,19.90387
-44.0,2,19.90942
159.0,63,20.149581
158.0,75,20.450292
-14.0,14,20.495926
-46.0,2,20.505601
245.0,102,20.887484
57.0,27,20.992681
-46.0,1,20.995548
-29.0,5,21.01212
82.0,38,21.159532
-47.0,1,21.166684
-47.0,1,21.169572
-47.0,1,21.172611
-47.0,1,21.17561
33.0,20,21.256658
-44.0,4,21.272183
-46.0,2,21.277996
-47.0,1,21.28517
281.0,92,21.636278
10.0,18,21.706138
-28.0,12,21.753884
-45.0,2,21.759116
-47.0,1,21.766493
-40.0,3,21.774522
-28.0,5,21.791567
49.0,24,21.883669
71.0,33,22.004235
-17.0,7,22.028219
27.0,25,22.127324
308.0,87,22.458189
-46.0,1,22.470195
-45.0,2,22.478117
38.0,36,22.635584
-46.0,1,22.638705
-44.0,3,22.652532
89.0,30,22.76736
-25.0,7,22.798479
-44.0,4,22.813872
-21.0,10,22.852495
-46.0,2,22.862597
14.0,32,22.987719
-46.0,1,22.994959
284.0,90,23.339197
-47.0,1,23.341978
-47.0,1,23.3489
85.0,33,23.466749
472.0,156,24.06605
78.0,28,24.172601
-40.0,5,24.190999
-46.0,1,24.194186
-47.0,1,24.197004
-29.0,12,24.247332
-46.0,1,24.250104
-37.0,4,24.266345
-46.0,2,24.272252
132.0,57,24.490037
61.0,31,24.620015
-22.0,7,24.651014
-45.0,2,24.660334
-16.0,16,24.715304
-47.0,1,24.718151
-46.0,1,24.72112
-34.0,5,24.745997
-47.0,1,24.74931
-44.0,2,24.759136
-13.0,9,24.791708
-46.0,2,24.797333
-45.0,2,24.803036
-47.0,1,24.809815
-47.0,1,24.812696
51.0,32,24.93194
-45.0,3,24.953006
-47.0,1,24.955995
-44.0,2,24.962199
-35.0,5,24.981916
-40.0,5,24.999401
-40.0,3,25.011375
-46.0,1,25.01427
-44.0,2,25.02409
-46.0,1,25.026804
13.0,25,25.11869
-42.0,6,25.1381
402.0,118,25.586593
-46.0,1,25.590964
-47.0,1,25.59537
184.0,79,25.904382
-47.0,1,25.907283
95.0,48,26.106081
-5.0,14,26.15831
-47.0,1,26.166249
274.0,124,26.655651
31.0,23,26.74892
207.0,98,27.132348
206.0,86,27.44855
-42.0,3,27.456289
47.0,31,27.57494
450.0,126,28.075869
-37.0,3,28.083852
-40.0,4,28.098809
-44.0,2,28.108202
-46.0,1,28.111005
-44.0,2,28.117334
-9.0,9,28.157006
-46.0,2,28.162496
57.0,29,28.273918
-47.0,1,28.278215
238.0,63,28.516731
49.0,22,28.650732
-6.0,10,28.72862
-44.0,2,28.74502
70.0,31,28.914881
87.0,39,29.134722
-9.0,13,29.192674
-45.0,2,29.214741
-42.0,4,29.234819
-27.0,8,29.270524
-23.0,6,29.30164
-41.0,3,29.327428
-47.0,1,29.332851
-47.0,1,29.337071
22.0,17,29.429728
-4.0,10,29.478068
142.0,69,29.875544
14.0,15,29.958782
-47.0,1,29.964637
923.0,221,31.037473
-40.0,3,31.050414
-47.0,1,31.054088
-40.0,6,31.074911
-8.0,9,31.108422
158.0,50,31.299426
-46.0,2,31.305727
-46.0,1,31.308661
324.0,86,31.655452
-42.0,2,31.660869
-1.0,16,31.718048
-47.0,1,31.720919
-12.0,10,31.763341
91.0,32,31.89435
-43.0,2,31.900306
-38.0,3,31.913024
-47.0,1,31.916019
-47.0,1,31.91889
229.0,65,32.189914
-11.0,10,32.227492
-23.0,15,32.289361
-33.0,10,32.329515
142.0,49,32.518246
-47.0,1,32.521977
-24.0,6,32.545343
-44.0,3,32.558105
-38.0,4,32.579725
2.0,11,32.616784
-46.0,1,32.619668
-46.0,2,32.630626
4.0,14,32.691665
117.0,38,32.832762
-6.0,11,32.878211
90.0,51,33.082998
-15.0,8,33.114972
-47.0,1,33.118804
82.0,32,33.248702
-47.0,1,33.251683
94.0,31,33.375709
3.0,13,33.434802
525.0,132,33.93704
123.0,37,34.075379
-46.0,1,34.08251
1858.0,400,35.618731
347.0,97,35.999955
-28.0,6,36.029142
108.0,35,36.155495
15.0,14,36.212467
-37.0,10,36.247971
200.0,61,36.479654
-47.0,1,36.485229
-47.0,1,36.492397
-47.0,1,36.495297
-47.0,1,36.498384
32.0,30,36.612376
29.0,20,36.68617
61.0,31,36.806412
11.0,14,36.858182
-47.0,1,36.861132
-43.0,2,36.870977
188.0,59,37.122412
15.0,15,37.179676
-12.0,11,37.229852
-35.0,4,37.240611
-44.0,2,37.250249
214.0,60,37.483723
-29.0,5,37.501368
12.0,15,37.561349
16.0,16,37.62324
-32.0,9,37.655269
141.0,41,37.805648
66.0,28,37.916392
9.0,14,37.972183
186.0,63,38.211221
403.0,103,38.608422
0.0,11,38.651093
1042.0,231,39.524418
-25.0,7,39.548497
-30.0,5,39.567468
-44.0,2,39.584097
-47.0,1,39.587026
-47.0,1,39.590156
-13.0,8,39.619774
25.0,22,39.699889
152.0,42,39.86105
-47.0,1,39.863953
32.0,18,39.929007
15.0,14,39.979761
-31.0,7,40.01472
356.0,95,40.377753
27.0,19,40.449869
-36.0,4,40.464467
57.0,36,40.601287
-15.0,11,40.681894
170.0,52,40.974473
-41.0,4,40.99654
23.0,17,41.089695
-41.0,2,41.10226
62.0,24,41.236285
-25.0,6,41.28082
44.0,24,41.408112
26.0,18,41.504981
49.0,24,41.627417
22.0,16,41.709084
30.0,20,41.810907
210.0,57,42.132142
3.0,14,42.205084
19.0,18,42.350348
-38.0,4,42.372519
-47.0,1,42.378809
42.0,22,42.49934
911.0,211,43.347689
-27.0,7,43.39116
-46.0,1,43.394118
40.0,25,43.489992
387.0,103,43.872571
-4.0,10,43.919644
-45.0,2,43.92618
119.0,59,44.142709
90.0,33,44.264555
1326.0,304,45.401988
-35.0,7,45.451637
265.0,77,45.745023
177.0,53,45.942288
63.0,31,46.057213
-46.0,1,46.065687
-7.0,10,46.102104
215.0,60,46.317207
184.0,55,46.537165
21.0,16,46.598825
-34.0,5,46.615826
-47.0,1,46.618493
373.0,117,47.057302
61.0,26,47.154827
-46.0,1,47.157818
-3.0,11,47.201408
-41.0,3,47.215245
-47.0,1,47.218117
1418.0,302,48.355814
19.0,19,48.420372
-40.0,3,48.432631
676.0,157,49.030266
782.0,184,49.725885
572.0,133,50.221961
30.0,27,50.319109
-46.0,1,50.321888
1963.0,400,51.798643
503.0,130,52.2604
24.0,18,52.329221
8.0,15,52.387799
351.0,96,52.819659
14.0,21,52.929066
599.0,145,53.66816
12.0,17,53.7561
789.0,202,54.855752
-38.0,5,54.883145
-5.0,14,54.940125
334.0,78,55.226351
35.0,21,55.30318
109.0,42,55.459382
233.0,76,55.735199
-44.0,2,55.744694
185.0,56,55.970288
78.0,28,56.070735
1594.0,368,57.423344
-38.0,4,57.440158
-6.0,19,57.517069
28.0,19,57.582781
-10.0,14,57.635869
1334.0,311,58.91672
1019.0,239,59.797173
1106.0,236,60.672682
-46.0,1,60.675406
-34.0,9,60.707096
332.0,89,61.041359
111.0,39,61.199777
-22.0,8,61.229524
-44.0,2,61.241484
-38.0,7,61.267419
295.0,104,61.637189
116.0,51,61.827129
229.0,86,62.160917
11.0,15,62.216846
-40.0,3,62.225613
-44.0,2,62.235584
41.0,31,62.350197
1.0,17,62.414058
-25.0,7,62.439929
1883.0,400,63.935138
1273.0,284,65.146268
1734.0,381,67.075887
12.0,16,67.137347
57.0,31,67.246428
193.0,68,67.523648
815.0,178,68.187282
34.0,19,68.258378
459.0,109,68.689757
177.0,64,68.925747
363.0,85,69.243319
290.0,74,69.550549
322.0,84,69.858832
19.0,20,69.941863
840.0,202,70.695157
105.0,33,70.815078
-18.0,7,70.843756
-14.0,12,70.884203
-44.0,2,70.893729
227.0,68,71.152131
2.0,19,71.219546
127.0,54,71.413689
812.0,193,72.131857
296.0,74,72.403305
-47.0,1,72.406197
50.0,32,72.528558
39.0,25,72.633401
-46.0,1,72.636065
-41.0,3,72.647699
64.0,29,72.749714
-47.0,1,72.756963
11.0,15,72.81362
1689.0,363,74.151604
137.0,49,74.323766
866.0,208,75.100694
152.0,57,75.314126
532.0,127,75.810843
-47.0,1,75.817541
1658.0,346,77.22189
12.0,20,77.322211
47.0,25,77.447219
358.0,84,77.903408
1250.0,272,79.252901
-43.0,2,79.25826
-41.0,3,79.270235
143.0,45,79.436905
300.0,71,79.694222
589.0,132,80.189938
206.0,52,80.376815
-20.0,8,80.405897
18.0,15,80.466196
228.0,65,80.709783
770.0,167,81.330276
138.0,52,81.517754
847.0,185,82.198034
7.0,12,82.240269
654.0,142,82.753546
-12.0,10,82.788142
67.0,24,82.882424
-41.0,3,82.894855
233.0,80,83.208732
278.0,71,83.475363
924.0,196,84.22866
859.0,194,84.925635
446.0,108,85.332486
-9.0,10,85.366185
-3.0,16,85.429795
-8.0,14,85.475642
130.0,47,85.657849
794.0,174,86.309482
-44.0,2,86.318833
21.0,16,86.375121
104.0,46,86.543669
70.0,32,86.662948
-5.0,15,86.715357
21.0,18,86.779517
6.0,17,86.849054
610.0,142,88.54615
1207.0,269,89.870727
-46.0,1,89.874541
-41.0,3,89.9003
472.0,127,90.614956
40.0,22,90.749661
-30.0,8,90.793631
685.0,151,91.411838
-44.0,2,91.421832
92.0,33,91.540368
21.0,15,91.597143
831.0,184,92.26679
83.0,40,92.432602
-8.0,11,92.470658
2.0,14,92.528639
841.0,179,93.174977
62.0,24,93.268483
961.0,204,94.032526
-44.0,2,94.037872
-47.0,1,94.040806
72.0,27,94.140385
-12.0,9,94.171169
32.0,17,94.233823
144.0,43,94.397468
455.0,106,94.80763
13.0,18,94.865625
1701.0,359,96.172998
27.0,19,96.250097
43.0,22,96.327028
22.0,26,96.425824
-31.0,5,96.449423
-30.0,5,96.466512
-2.0,14,96.522533
1867.0,400,98.008822
933.0,206,98.763096
17.0,15,98.822573
5.0,14,98.873051
-44.0,2,98.882839
1170.0,247,99.802104
32.0,18,99.877784
2059.0,400,101.550531
2.0,13,101.608156
1619.0,341,103.384483
98.0,32,103.501121
-20.0,9,103.533712
52.0,22,103.612809
61.0,24,103.702917
262.0,67,103.959803
1674.0,353,105.266853
-23.0,6,105.286976
-35.0,4,105.301238
894.0,202,106.082673
10.0,13,106.1293
-44.0,2,106.134688
1146.0,245,107.067814
-41.0,3,107.087599
-47.0,1,107.090896
13.0,14,107.140034
572.0,133,107.634922
795.0,180,108.316903
343.0,96,108.684309
-5.0,11,108.72087
4.0,12,108.766205
1712.0,356,110.067575
60.0,37,110.21543
-33.0,5,110.232419
25.0,21,110.308346
500.0,120,110.736388
174.0,58,110.950799
-26.0,7,110.975579
633.0,145,111.522382
49.0,24,111.610523
751.0,165,112.239192
129.0,44,112.400509
1212.0,260,113.535577
1315.0,281,115.032375
2054.0,400,116.507989
48.0,22,116.588933
37.0,22,116.667315
3.0,14,116.716059
-43.0,3,116.729764
117.0,38,116.876505
2062.0,400,118.373373
318.0,75,118.666997
69.0,27,118.763728
-41.0,3,118.776174
-32.0,6,118.795892
10.0,13,118.83703
43.0,23,118.929386
366.0,95,119.28568
86.0,38,119.423271
-4.0,10,119.470528
1029.0,225,120.308646
-41.0,3,120.316771
662.0,147,120.86297
85.0,29,120.964883
-16.0,9,121.00041
15.0,17,121.069461
1585.0,334,122.296626
-8.0,11,122.33625
-47.0,1,122.338955
17.0,14,122.394719
99.0,31,122.506035
38.0,20,122.595789
140.0,46,122.762832
-29.0,5,122.780008
-44.0,2,122.792387
160.0,43,122.949703
173.0,46,123.1135
551.0,123,123.554155
496.0,113,123.979285
-23.0,8,124.009378
5.0,12,124.055363
52.0,22,124.141988
1009.0,216,124.954457
-38.0,4,124.971596
201.0,55,125.255993
156.0,44,125.482892
585.0,133,126.163351
535.0,118,126.794067
2038.0,400,128.407962
2028.0,400,129.918415
-3.0,10,129.953665
17.0,15,130.018433
32.0,20,130.091393
186.0,54,130.291863
-37.0,4,130.31036
744.0,164,130.93657
69.0,28,131.041355
28.0,18,131.101946
87.0,28,131.207281
1612.0,336,132.435855
267.0,69,132.690201
50.0,22,132.760416
-44.0,2,132.773155
10.0,15,132.827081
589.0,133,133.320698
25.0,17,133.382814
37.0,20,133.460075
853.0,182,134.1376
-44.0,2,134.147027
42.0,19,134.211596
1022.0,218,135.026807
-29.0,6,135.053224
675.0,150,135.598065
2080.0,400,137.107292
59.0,24,137.252428
24.0,17,137.33765
-8.0,9,137.381359
42.0,22,137.499782
71.0,28,137.63508
23.0,19,137.731641
923.0,196,138.781679
-25.0,6,138.814716
400.0,93,139.347497
1083.0,235,140.201386
-38.0,4,140.228488
491.0,110,140.628306
-47.0,1,140.631312
9.0,14,140.679975
21.0,16,140.739381
-32.0,6,140.759229
93.0,32,140.879006
56.0,31,140.992316
-16.0,9,141.031704
72.0,25,141.115766
12.0,14,141.164785
-28.0,5,141.182311
585.0,128,141.661929
1614.0,340,142.955466
583.0,132,143.44873
38.0,19,143.52328
80.0,28,143.630431
28.0,19,143.696867
53.0,27,143.795668
299.0,72,144.06533
370.0,88,144.396266
511.0,115,144.809984
952.0,201,145.566751
698.0,152,146.123762
-11.0,13,146.166353
262.0,66,146.420489
6.0,15,146.477321
883.0,189,147.169608
130.0,38,147.310124
419.0,97,147.675144
-8.0,13,147.722879
-3.0,10,147.764013
351.0,89,148.129194
-10.0,9,148.180086
210.0,55,148.38027
23.0,16,148.440135
-44.0,2,148.445645
2048.0,400,150.211979
2086.0,400,152.044036
2063.0,400,153.530721
624.0,139,154.052947
161.0,44,154.210741
-4.0,10,154.252194
84.0,35,154.378068
-2.0,11,154.415562
232.0,59,154.638147
2.0,12,154.676569
80.0,39,154.829835
395.0,97,155.181367
899.0,194,155.893496
-35.0,5,155.910653
-44.0,2,155.916136
420.0,101,156.293738
-44.0,2,156.300639
-37.0,5,156.318556
889.0,191,157.029954
264.0,68,157.282288
852.0,186,157.981261
-44.0,2,157.986731
62.0,30,158.095525
-32.0,6,158.119844
-18.0,7,158.143867
2.0,11,158.18784
-44.0,2,158.197226
671.0,150,158.731122
1154.0,247,159.681571
-25.0,6,159.708508
1316.0,299,160.796939
1.0,11,160.841034
1140.0,246,161.969977
955.0,209,163.113157
-41.0,3,163.13775
22.0,15,163.231733
29.0,27,163.35726
-38.0,3,163.36976
-20.0,7,163.400127
465.0,111,163.802074
5.0,14,163.851607
109.0,37,164.001545
66.0,34,164.121165
-38.0,4,164.137357
-7.0,11,164.185943
600.0,148,164.72946
424.0,97,165.085463
-44.0,2,165.095116
422.0,96,165.462977
22.0,15,165.515913
-42.0,3,165.529327
2020.0,400,167.026281
-22.0,10,167.06075
33.0,22,167.142568
281.0,73,168.032116
828.0,186,168.716198
26.0,22,168.794709
358.0,108,169.210272
82.0,32,169.335017
-41.0,3,169.34696
249.0,69,169.601377
-8.0,14,169.645017
1994.0,400,171.108849
452.0,103,171.503687
11.0,15,171.564355
416.0,100,171.912492
556.0,126,172.36818
-38.0,5,172.394742
20.0,17,172.462826
1992.0,400,174.23475
-43.0,2,174.249914
-38.0,4,174.269764
708.0,174,175.206258
292.0,73,175.537882
801.0,176,176.202319
-34.0,5,176.219341
2043.0,400,177.708351
85.0,28,177.811332
-47.0,1,177.818853
-1.0,12,177.874498
-27.0,9,177.911754
4.0,12,177.962512
739.0,159,178.5505
2076.0,400,180.028511
-33.0,4,180.039114
404.0,92,180.374018
1007.0,213,181.157219
7.0,13,181.204431
1847.0,389,182.639456
49.0,22,182.721187
-8.0,13,182.787299
-19.0,8,182.813226
323.0,76,183.116044
172.0,45,183.300977
498.0,114,183.711936
-44.0,2,183.721667
-47.0,1,183.724532
59.0,24,183.825621
-44.0,2,183.831092
17.0,17,183.891284
-1.0,13,183.943176
173.0,49,184.121577
111.0,33,184.250543
84.0,30,184.357978
98.0,31,184.468498
-35.0,4,184.483075
-38.0,4,184.494892
224.0,62,184.724277
932.0,199,185.590398
1361.0,289,187.10575
-47.0,1,187.118428
-41.0,3,187.129889
5.0,12,187.204862
669.0,159,187.859665
635.0,143,188.392343
32.0,21,188.467392
50.0,27,188.568828
56.0,27,188.666596
408.0,96,189.021183
-47.0,1,189.024299
97.0,49,189.203933
-44.0,2,189.213692
-45.0,2,189.218848
577.0,129,189.691792
539.0,124,190.15366
2083.0,400,191.619155
144.0,42,191.775066
-44.0,2,191.780338
29.0,19,191.851013
-3.0,16,191.9055
-24.0,7,191.931955
2060.0,400,193.466459
-32.0,5,193.483901
679.0,152,194.040776
326.0,80,194.353508
-25.0,7,194.380633
16.0,14,194.432127
0.0,11,194.47226
1357.0,293,195.559195
125.0,45,195.716674
-43.0,2,195.725918
924.0,213,196.538472
1928.0,400,198.361143
-8.0,11,198.424117
-11.0,9,198.466152
821.0,180,199.413585
599.0,136,199.980622
1530.0,333,201.22665
-40.0,3,201.246148
-38.0,3,201.254893
13.0,14,201.306671
29.0,18,201.377117
-47.0,1,201.380142
101.0,32,201.510655
-44.0,2,201.520659
-15.0,9,201.556798
2039.0,400,203.065481
1104.0,258,204.047685
18.0,25,204.138061
491.0,125,204.609506
368.0,88,204.937513
751.0,181,205.612171
1069.0,267,206.615052
7.0,16,206.672144
28.0,21,206.755302
-9.0,10,206.789222
836.0,194,207.497644
2008.0,400,208.973426
121.0,37,209.112162
1991.0,400,211.036791
243.0,65,211.403877
44.0,23,211.542011
-31.0,5,211.57029
46.0,25,211.697859
-44.0,2,211.707361
-38.0,4,211.722765
100.0,31,211.854221
-41.0,3,211.864067
1139.0,251,212.782999
59.0,35,212.929005
16.0,14,212.97359
-17.0,8,213.008648
730.0,174,213.661299
181.0,54,213.863329
-39.0,4,213.874128
139.0,45,214.056731
2074.0,400,215.513929
16.0,19,215.587855
2056.0,400,217.07831
6.0,18,217.150365
-5.0,10,217.186525
668.0,156,217.75811
-39.0,3,217.770998
-26.0,6,217.792095
107.0,38,217.932683
284.0,96,218.299881
-44.0,2,218.306043
1073.0,232,219.15527
2038.0,400,220.625852
115.0,42,220.785148
319.0,76,221.068409
614.0,148,221.622494
772.0,190,222.591775
2031.0,400,224.447816
867.0,193,225.140014
-9.0,11,225.18183
77.0,28,225.287485
303.0,77,225.583766
428.0,106,225.969368
-19.0,7,225.997705
111.0,34,226.118959
46.0,30,226.256744
317.0,85,226.582573
-44.0,2,226.587984
705.0,167,227.196194
1150.0,260,228.1535
-25.0,6,228.173204
-44.0,2,228.178393
50.0,26,228.271601
4.0,13,228.318998
33.0,20,228.39501
29.0,22,228.485976
4.0,13,228.532238
-25.0,6,228.551753
-44.0,2,228.569775
362.0,101,228.950099
583.0,131,229.433597
144.0,40,229.586668
-4.0,10,229.627075
719.0,160,230.205456
814.0,177,230.858909
-13.0,8,230.889198
1.0,11,230.926262
119.0,40,231.074651
799.0,174,231.721629
1026.0,246,232.629978
422.0,103,232.985409
413.0,108,233.382792
2.0,17,233.447934
49.0,21,233.529672
1094.0,254,234.826068
1982.0,400,236.675486
1432.0,305,237.830669
-42.0,3,237.838624
60.0,29,237.96019
698.0,188,238.646827
202.0,58,238.86901
14.0,16,238.933665
590.0,156,239.498344
467.0,112,239.915005
1639.0,362,241.273736
80.0,30,241.383005
16.0,14,241.426295
1066.0,235,242.30376
-34.0,5,242.321212
627.0,145,242.848133
919.0,206,243.638626
5.0,15,243.691281
238.0,60,243.907526
-11.0,9,243.934763
-30.0,5,243.96132
-35.0,5,243.990129
7.0,13,244.036795
-7.0,11,244.090625
-32.0,5,244.108528
-3.0,10,244.142768
453.0,113,244.552286
2034.0,400,246.164566
1532.0,352,249.125576
1994.0,400,250.618979
190.0,52,250.809604
86.0,29,250.910189
2050.0,400,252.407605
-12.0,9,252.441909
134.0,52,252.637259
290.0,79,252.923347
2031.0,400,254.437493
-46.0,1,254.446092
42.0,23,254.528804
294.0,75,254.802467
341.0,85,255.109906
219.0,61,255.331929
15.0,14,255.38027
839.0,191,256.096691
1025.0,225,256.978323
205.0,54,257.174488
296.0,72,257.433381
607.0,139,258.064469
477.0,123,258.713545
9.0,15,258.791116
25.0,16,258.870716
-7.0,12,258.929579
-13.0,8,258.973544
-47.0,1,258.977703
34.0,20,259.080298
1992.0,400,260.825979
102.0,38,260.97779
1281.0,273,261.999127
44.0,23,262.082202
126.0,41,262.236296
399.0,100,262.598164
-10.0,13,262.650885
154.0,46,262.826859
379.0,96,263.191208
26.0,22,263.277351
115.0,41,263.423013
51.0,32,263.542297
-44.0,2,263.551744
45.0,22,263.63021
160.0,53,263.836707
390.0,107,264.228055
90.0,35,264.35804
50.0,25,264.464166
1993.0,400,265.963579
269.0,76,266.263418
2018.0,400,267.755318
34.0,20,267.832402
-26.0,10,267.878947
104.0,38,268.024195
288.0,71,268.300144
1323.0,304,269.456273
5.0,14,269.506865
1131.0,254,270.699382
91.0,29,270.84887
20.0,25,270.982759
151.0,44,271.210583
59.0,23,271.337273
2073.0,400,273.021946
-46.0,2,273.027354
-38.0,4,273.041717
38.0,19,273.122627
641.0,140,273.639008
678.0,165,274.241576
-34.0,4,274.257776
298.0,80,274.554251
-32.0,4,274.564864
-46.0,1,274.571786
63.0,29,274.672456
267.0,75,274.960918
1132.0,250,275.898197
482.0,112,276.313735
142.0,40,276.457842
20.0,15,276.513893
128.0,38,276.654926
1976.0,400,278.142469
717.0,163,278.759233
2064.0,400,280.215397
-44.0,2,280.221358
20.0,15,280.272564
-44.0,2,280.285316
-38.0,4,280.315184
1991.0,400,281.780694
65.0,30,281.891747
1255.0,271,283.228137
972.0,215,284.311829
-46.0,1,284.314635
-28.0,5,284.332136
336.0,78,284.631364
372.0,91,284.965352
943.0,212,285.757996
1305.0,295,286.867995
-9.0,13,286.924299
-14.0,9,286.958458
-12.0,12,287.001984
-46.0,1,287.006314
26.0,16,287.059922
1205.0,269,288.070981
-44.0,2,288.080745
-38.0,4,288.09188
29.0,17,288.162586
464.0,110,288.565215
1250.0,281,289.634157
51.0,26,289.739959
252.0,76,290.024673
1981.0,400,291.486943
57.0,25,291.580917
-31.0,7,291.607359
863.0,189,292.309815
25.0,18,292.368955
15.0,15,292.426813
401.0,95,292.766366
-3.0,10,292.814342
-7.0,11,292.856653
2044.0,400,294.499297
336.0,87,294.938711
25.0,19,295.039197
-41.0,3,295.04989
318.0,77,295.441358
-25.0,6,295.471345
1628.0,345,296.97629
2080.0,400,298.444573
-46.0,1,298.44785
-23.0,6,298.473945
-35.0,5,298.492016
-44.0,2,298.501928
1563.0,348,299.796611
1080.0,235,300.725149
-5.0,11,300.772203
219.0,55,300.98385
4.0,12,301.030391
17.0,16,301.09162
838.0,184,301.776876
1457.0,321,302.958763
1069.0,227,303.793989
285.0,69,304.047654
41.0,23,304.136761
-38.0,4,304.155127
807.0,179,304.820132
684.0,167,305.48525
-47.0,1,305.487897
796.0,175,306.14528
277.0,67,306.518366
21.0,16,306.609327
1794.0,382,308.505962
130.0,40,308.651848
-39.0,3,308.67002
600.0,138,309.163453
-18.0,7,309.196969
27.0,16,309.25304
809.0,173,309.895691
387.0,89,310.231467
1190.0,261,311.212652
357.0,86,311.522671
-23.0,9,311.553318
619.0,140,312.089755
2056.0,400,313.53793
-46.0,1,313.545095
-44.0,2,313.550485
6.0,15,313.601552
863.0,189,314.298015
282.0,79,314.587296
194.0,52,314.792946
413.0,99,315.150394
179.0,56,315.358107
34.0,19,315.443876
-35.0,4,315.460988
726.0,161,316.065209
684.0,161,316.676972
774.0,168,317.299124
481.0,110,317.693633
1151.0,251,318.830791
20.0,16,318.913622
-46.0,1,318.917736
276.0,67,319.263822
169.0,48,319.492239
-15.0,10,319.544569
-30.0,6,319.577947
1304.0,280,320.816988
2085.0,400,322.283708
119.0,39,322.432386
-38.0,3,322.444211
-8.0,10,322.477812
839.0,185,323.175471
26.0,18,323.241899
78.0,40,323.385304
-47.0,1,323.392564
471.0,111,323.796232
0.0,11,323.833874
104.0,33,323.963299
931.0,237,324.840999
2009.0,400,326.329041
39.0,27,327.403776
601.0,139,327.918331
77.0,29,328.02253
455.0,109,328.432779
791.0,181,329.087931
239.0,59,329.318591
1557.0,325,330.674103
247.0,72,331.049636
67.0,29,331.197917
1997.0,400,333.056556
-22.0,7,333.07913
43.0,28,333.187119
-47.0,1,333.189965
148.0,41,333.340932
-38.0,3,333.353096
2010.0,400,334.867476
104.0,43,335.028281
