#{"t_start": 1764802352.1714852, "env_id": "None"}
r,l,t
84.0,38,28.747923
144.0,48,29.023051
115.0,41,29.236735
-41.0,3,29.248093
-45.0,2,29.2608
39.0,25,29.394752
-47.0,1,29.399185
-46.0,1,29.403355
-9.0,14,29.47993
-45.0,3,29.495904
-44.0,2,29.50359
-28.0,9,29.556673
35.0,18,29.648476
6.0,12,29.708097
-43.0,4,29.732216
-47.0,1,29.74609
-44.0,2,29.760895
-47.0,1,29.769353
41.0,24,29.908895
-12.0,10,29.973012
-47.0,1,29.978391
-45.0,2,29.995806
101.0,37,30.200345
-46.0,2,30.218106
-18.0,9,30.259518
-46.0,1,30.27457
-33.0,7,30.318439
-18.0,8,30.359439
-47.0,1,30.36322
-44.0,3,30.373744
423.0,107,30.872929
-46.0,1,30.875869
59.0,41,31.03761
-41.0,3,31.052189
-47.0,1,31.055059
617.0,148,31.634844
163.0,61,31.870255
-7.0,9,31.907716
-31.0,5,31.929646
-46.0,1,31.932534
-16.0,8,31.966469
184.0,60,32.208787
-27.0,8,32.240622
-30.0,7,32.271417
-41.0,3,32.283999
-14.0,13,32.33754
16.0,19,32.409405
-16.0,12,32.458318
132.0,49,32.64555
160.0,52,32.849356
-46.0,1,32.852147
155.0,57,33.087404
-25.0,6,33.109104
510.0,124,33.61021
40.0,30,33.716037
-46.0,2,33.721444
-33.0,7,33.742802
741.0,186,34.45546
70.0,49,34.634969
-46.0,1,34.641767
79.0,29,34.741685
-7.0,12,34.786412
-47.0,1,34.789172
-35.0,4,34.804309
318.0,80,35.150196
-28.0,9,35.181378
93.0,40,35.332263
-37.0,5,35.357054
-37.0,6,35.377605
-46.0,1,35.381067
583.0,135,35.897532
41.0,23,35.989604
61.0,33,36.118726
145.0,44,36.287976
228.0,68,36.545641
120.0,41,36.700179
1162.0,269,37.762419
659.0,155,38.361793
47.0,23,38.446635
49.0,24,38.532411
8.0,13,38.588516
-45.0,2,38.594006
-2.0,11,38.63163
-46.0,1,38.634522
-19.0,8,38.670479
393.0,106,39.069583
-47.0,1,39.072293
515.0,124,39.542977
-44.0,2,39.553566
361.0,97,39.921139
600.0,146,40.479113
76.0,37,40.64968
41.0,21,40.772791
-47.0,1,40.776893
-38.0,5,40.801204
-10.0,10,40.860063
-6.0,12,40.917828
-40.0,3,40.944074
104.0,41,41.171467
-31.0,9,41.226508
61.0,31,41.401905
10.0,13,41.471929
132.0,46,41.707421
84.0,30,41.856862
648.0,151,42.712499
292.0,81,43.025743
-46.0,1,43.03276
-43.0,2,43.038137
129.0,45,43.205592
-33.0,4,43.221236
42.0,21,43.299861
389.0,91,43.655442
-44.0,2,43.664808
-14.0,10,43.706431
581.0,140,44.233447
13.0,21,44.312992
-47.0,1,44.315868
-41.0,6,44.336168
-9.0,9,44.374015
421.0,115,44.802626
1411.0,340,46.099965
738.0,180,46.772496
793.0,200,47.547374
-13.0,9,47.578191
-20.0,11,47.624732
-12.0,9,47.656533
81.0,31,47.768078
-43.0,2,47.773538
52.0,23,47.868289
-13.0,8,47.897347
-44.0,2,47.902687
-44.0,2,47.908011
57.0,34,48.041387
128.0,37,48.171035
15.0,17,48.226395
-38.0,4,48.248381
59.0,23,48.322783
-47.0,1,48.329975
354.0,100,48.715943
250.0,63,48.947721
-34.0,8,48.983973
-7.0,13,49.028056
515.0,133,49.525306
-46.0,1,49.528144
17.0,15,49.598856
129.0,40,49.740914
-6.0,12,49.791365
-39.0,3,49.800784
1110.0,255,50.745281
-37.0,6,50.764657
31.0,19,50.83655
171.0,58,51.051954
989.0,219,51.862286
235.0,62,52.0818
-27.0,6,52.100856
456.0,110,52.496095
713.0,180,53.408035
381.0,106,53.960659
34.0,18,54.064446
-1.0,14,54.155044
25.0,16,54.249979
-46.0,1,54.25429
-39.0,3,54.271423
266.0,67,54.66685
66.0,30,54.790815
274.0,72,55.081945
37.0,20,55.155501
1068.0,239,56.037998
-47.0,1,56.045011
-44.0,2,56.050522
1653.0,368,57.410344
-2.0,12,57.458263
240.0,72,57.726009
575.0,132,58.308827
-44.0,2,58.315017
-2.0,18,58.393126
143.0,43,58.559196
195.0,52,58.7722
276.0,82,59.084772
21.0,21,59.157847
-44.0,2,59.175107
696.0,169,59.777194
262.0,74,60.06821
-28.0,5,60.085423
-6.0,11,60.133778
872.0,202,60.863613
1521.0,359,62.214678
-47.0,1,62.217598
-31.0,10,62.253505
336.0,107,62.638822
95.0,36,62.770438
149.0,51,62.956004
-19.0,8,62.998056
-7.0,12,63.04389
426.0,131,63.545762
81.0,31,63.658602
3.0,13,63.703945
23.0,17,63.767088
-38.0,6,63.787126
25.0,18,63.858561
-14.0,12,63.897427
552.0,136,64.413722
-44.0,2,64.418743
614.0,143,65.095992
718.0,204,66.172411
0.0,19,66.279138
636.0,155,67.026529
30.0,17,67.087706
633.0,155,67.685692
1128.0,260,68.681883
269.0,77,68.970852
-19.0,11,69.008119
65.0,28,69.112145
-41.0,3,69.120398
2.0,15,69.178567
-35.0,4,69.193378
146.0,46,69.365337
811.0,181,70.076684
456.0,117,70.515539
386.0,89,70.841571
7.0,20,70.917611
-39.0,5,70.935023
-3.0,13,70.98026
189.0,49,71.167084
-14.0,10,71.201929
-22.0,11,71.246889
587.0,152,71.810445
9.0,14,71.866138
106.0,56,72.070948
125.0,45,72.229637
16.0,17,72.290582
1181.0,255,73.235514
96.0,31,73.346789
733.0,171,73.99404
42.0,24,74.077433
1653.0,354,75.388013
184.0,56,75.595164
2.0,19,75.700217
-44.0,2,75.710361
322.0,78,75.977428
546.0,130,76.443985
104.0,36,76.573433
1082.0,243,77.790724
51.0,22,77.91739
770.0,172,78.898826
560.0,126,79.359621
4.0,15,79.416901
-27.0,6,79.437362
94.0,30,79.55179
601.0,135,80.051691
-44.0,2,80.061341
5.0,20,80.134965
7.0,12,80.17535
316.0,81,80.472737
1622.0,342,81.736156
387.0,92,82.085567
2069.0,400,83.567535
-46.0,1,83.570758
370.0,85,83.903385
17.0,24,83.995631
673.0,152,84.550151
68.0,32,84.671428
123.0,37,84.801234
14.0,18,84.867729
-44.0,2,84.875787
-6.0,12,84.920195
-7.0,10,84.955097
-42.0,2,84.960664
-7.0,13,85.016494
96.0,31,85.142885
-41.0,3,85.150691
-3.0,13,85.200295
1423.0,300,86.317213
448.0,104,86.695551
1115.0,243,88.765012
-44.0,2,88.77438
22.0,17,88.837545
-32.0,5,88.863105
332.0,80,89.320186
-44.0,2,89.341991
19.0,18,89.425786
662.0,157,90.272076
46.0,21,90.394802
174.0,54,90.714147
970.0,214,91.595405
616.0,137,92.092677
-41.0,3,92.108008
-23.0,9,92.139669
37.0,18,92.206907
15.0,18,92.267072
-44.0,2,92.27648
148.0,50,92.477726
237.0,59,92.692096
176.0,54,92.882401
220.0,56,93.090212
452.0,104,93.486876
991.0,219,94.298439
998.0,218,95.114614
103.0,33,95.22953
721.0,158,95.810236
279.0,69,96.06127
149.0,42,96.209399
-11.0,11,96.256291
1440.0,304,97.381963
1032.0,225,98.225711
648.0,149,98.772762
-7.0,10,98.807401
228.0,57,99.026703
791.0,173,99.6724
33.0,22,99.753342
121.0,35,99.887563
840.0,181,100.548575
-38.0,4,100.558821
137.0,52,100.762956
480.0,121,101.350556
1078.0,235,102.587957
59.0,28,102.75884
299.0,72,103.148301
772.0,176,103.813204
-6.0,13,103.877082
1102.0,244,104.769382
15.0,16,104.829778
63.0,24,104.935878
-19.0,8,104.960275
47.0,21,105.037253
712.0,156,105.602053
117.0,42,105.786475
773.0,170,106.429464
-5.0,10,106.470918
187.0,48,106.64623
169.0,52,106.840016
464.0,105,107.249784
16.0,16,107.310751
58.0,26,107.406918
734.0,166,108.048885
164.0,61,108.272209
2.0,11,108.308916
817.0,186,109.001521
2.0,14,109.068314
828.0,185,109.730205
1555.0,325,110.918377
-30.0,6,110.938661
469.0,108,111.346435
1482.0,314,112.524439
244.0,62,112.746496
-5.0,13,112.798851
-38.0,4,112.809087
-1.0,12,112.855367
57.0,29,112.959888
1742.0,369,114.919471
500.0,113,115.382868
-44.0,2,115.387992
48.0,29,115.493653
129.0,37,115.629714
2090.0,400,117.118451
1344.0,291,118.203606
191.0,50,118.3908
50.0,25,118.495808
22.0,15,118.556485
4.0,13,118.599364
68.0,26,118.697928
1.0,12,118.73787
1293.0,275,119.766381
119.0,37,119.911118
-38.0,4,119.926062
176.0,56,120.134355
-47.0,1,120.141372
-44.0,2,120.146791
1616.0,352,121.433738
286.0,68,121.690001
-46.0,1,121.692723
-13.0,8,121.722232
-2.0,11,121.768987
21.0,21,121.839242
-44.0,2,121.856196
-44.0,2,121.862143
-44.0,2,121.867521
43.0,21,121.949732
64.0,28,122.055892
713.0,157,122.644157
2091.0,400,124.110045
7.0,13,124.162761
919.0,195,124.897454
37.0,20,124.975744
314.0,79,125.392337
1520.0,323,127.094219
-18.0,7,127.123302
10.0,13,127.170015
61.0,38,127.3026
2063.0,400,128.835418
47.0,22,128.919055
693.0,155,129.487863
-32.0,5,129.505426
31.0,20,129.583593
150.0,48,129.75277
-20.0,9,129.789068
-46.0,2,129.800125
112.0,39,129.956768
29.0,24,130.055866
341.0,83,130.368847
-44.0,2,130.374291
316.0,81,130.673935
35.0,20,130.747267
216.0,55,130.970812
0.0,11,131.007128
15.0,14,131.062022
-16.0,11,131.099755
237.0,60,131.317774
68.0,25,131.409532
638.0,141,131.936581
65.0,28,132.035777
-35.0,5,132.058923
93.0,34,132.178794
-38.0,4,132.192766
528.0,132,132.673404
395.0,93,133.019847
626.0,137,133.521959
-46.0,1,133.52578
96.0,32,133.64501
435.0,100,134.023194
56.0,22,134.093925
-23.0,6,134.119913
1461.0,305,135.252572
355.0,84,135.558468
299.0,73,135.845831
348.0,85,136.195239
552.0,123,136.626264
1238.0,260,137.790148
1093.0,230,139.086807
16.0,14,139.191144
253.0,65,139.438559
-46.0,1,139.44152
-44.0,2,139.450832
-5.0,10,139.491364
366.0,90,139.806069
429.0,97,140.161092
443.0,101,140.541067
10.0,13,140.587183
269.0,65,140.827346
1073.0,232,141.683067
1259.0,266,142.688575
138.0,45,142.859295
783.0,174,143.523763
1811.0,380,144.928546
-41.0,3,144.946102
535.0,119,145.39241
1279.0,274,146.399905
1692.0,352,147.704682
517.0,114,148.18711
-19.0,8,148.212478
799.0,180,148.878455
-38.0,4,148.900178
745.0,165,149.65026
7.0,14,149.720484
729.0,159,150.497898
-44.0,2,150.505238
72.0,38,150.726246
114.0,34,150.918598
218.0,58,151.251394
26.0,19,151.331473
119.0,44,151.489634
281.0,70,151.761445
-22.0,7,151.784246
2088.0,400,153.275815
396.0,97,153.632774
-19.0,9,153.660279
72.0,25,153.764833
0.0,11,153.81303
688.0,150,154.35855
464.0,104,154.74876
11.0,14,154.799072
2091.0,400,156.259874
-17.0,8,156.295242
428.0,104,156.672639
1827.0,386,158.120218
866.0,197,158.831047
-16.0,12,158.889834
-10.0,9,158.921703
1247.0,264,159.936477
390.0,93,160.276258
972.0,214,161.06806
139.0,41,161.214767
-7.0,11,161.25888
1126.0,249,162.553694
919.0,209,163.608119
995.0,215,164.415241
-18.0,7,164.437084
-33.0,8,164.465735
4.0,14,164.515387
626.0,137,165.018744
119.0,42,165.180752
507.0,114,165.607603
21.0,19,165.678731
346.0,83,166.00348
276.0,68,166.255989
137.0,48,166.431229
284.0,80,166.721099
508.0,125,167.188487
946.0,213,168.595019
159.0,46,168.76111
-44.0,2,168.770528
467.0,105,169.170761
1327.0,294,170.253345
1992.0,400,171.727793
-44.0,2,171.738611
1435.0,307,172.857657
838.0,181,173.670897
1365.0,305,175.289787
711.0,156,175.910672
506.0,123,176.3652
234.0,77,176.661269
463.0,106,177.057867
1709.0,358,178.393373
2064.0,400,179.873061
-46.0,1,179.876196
62.0,23,179.957394
60.0,23,180.048584
3.0,12,180.095155
-39.0,3,180.108003
8.0,14,180.155859
957.0,206,180.906918
1533.0,322,182.099745
1260.0,267,183.120448
-41.0,3,183.13409
-44.0,2,183.147077
286.0,70,183.414483
441.0,105,183.799276
344.0,80,184.09356
16.0,14,184.149268
-46.0,1,184.152187
-41.0,3,184.1601
415.0,94,184.506994
2020.0,400,186.327412
-44.0,2,186.339964
316.0,85,186.76311
0.0,13,186.828616
-44.0,2,186.845225
273.0,71,187.264379
426.0,99,187.676543
-36.0,4,187.68679
27.0,16,187.752629
-35.0,6,187.772035
36.0,20,187.849131
2048.0,400,189.319987
-44.0,2,189.325584
558.0,127,189.79208
805.0,180,190.461286
-4.0,10,190.502244
1183.0,248,191.399882
-46.0,1,191.403457
85.0,31,191.531888
1308.0,281,192.562769
2057.0,400,194.083304
244.0,69,194.360823
-5.0,10,194.39591
720.0,159,194.965145
365.0,91,195.326681
2025.0,400,196.820802
5.0,12,196.860096
-40.0,3,196.872431
-44.0,2,196.877466
178.0,47,197.049817
19.0,15,197.108184
20.0,16,197.168939
965.0,208,198.225031
1102.0,237,199.516458
-44.0,2,199.526121
6.0,12,199.593219
-31.0,7,199.623157
74.0,27,199.719084
121.0,39,199.861551
1491.0,330,201.093278
1810.0,397,202.616051
-41.0,3,202.627859
-26.0,11,202.66386
-41.0,3,202.677871
214.0,58,202.897902
1447.0,315,204.084479
4.0,14,204.138396
357.0,101,204.506258
322.0,117,204.961962
-7.0,11,205.000173
878.0,195,205.719813
33.0,27,205.81539
-1.0,11,205.857414
494.0,134,206.356554
-12.0,9,206.390014
-19.0,7,206.424718
1011.0,245,207.345984
200.0,86,207.669909
1198.0,259,208.605835
116.0,36,208.743674
2033.0,400,210.492786
215.0,62,210.83692
-6.0,14,210.911536
2012.0,400,212.655576
833.0,186,213.353877
973.0,221,214.196415
5.0,16,214.261857
224.0,62,214.485841
-27.0,6,214.504612
302.0,78,214.783946
-8.0,9,214.81589
141.0,43,214.986995
50.0,22,215.071241
548.0,126,215.521836
-6.0,11,215.559211
1154.0,249,216.505679
26.0,17,216.561893
89.0,29,216.669712
1156.0,255,217.604761
-9.0,9,217.643005
-19.0,10,217.678028
14.0,15,217.735206
-46.0,1,217.738165
15.0,14,217.789864
1464.0,318,218.954811
54.0,22,219.054507
707.0,160,219.634142
55.0,28,219.735394
104.0,33,219.85467
107.0,37,219.990541
-41.0,3,220.009743
265.0,66,220.262047
855.0,194,220.973143
35.0,19,221.045809
47.0,23,221.136395
293.0,77,221.421349
248.0,69,221.685701
85.0,38,221.892496
23.0,17,221.990257
35.0,22,222.094193
104.0,39,222.291907
792.0,176,223.203201
730.0,165,224.006649
35.0,18,224.07539
194.0,50,224.252405
570.0,129,224.716107
-41.0,3,224.728014
-32.0,5,224.751301
168.0,45,224.911516
17.0,18,224.985791
1516.0,329,226.225985
-11.0,9,226.26012
326.0,78,226.562837
206.0,57,226.767474
378.0,89,227.088208
234.0,65,227.335358
201.0,61,227.569861
1004.0,219,228.358205
182.0,49,228.543861
-25.0,6,228.572816
395.0,95,228.932869
12.0,15,228.99097
327.0,79,229.275031
-43.0,2,229.287974
577.0,130,229.766124
1073.0,232,230.620218
279.0,69,230.874177
-46.0,1,230.881148
600.0,135,231.376675
352.0,85,231.696713
254.0,75,231.976585
-44.0,2,231.981781
5.0,15,232.031793
4.0,12,232.077562
-44.0,2,232.087214
190.0,52,232.266997
925.0,201,232.997289
-7.0,10,233.033283
26.0,16,233.098766
914.0,197,233.885053
571.0,137,234.615612
171.0,47,234.874259
79.0,29,235.039774
-44.0,2,235.047628
392.0,92,235.603458
81.0,38,235.834803
-12.0,9,235.866856
292.0,70,236.127314
11.0,14,236.178652
1166.0,253,237.123886
17.0,16,237.179754
15.0,18,237.252863
1366.0,299,238.374819
2092.0,400,239.855474
184.0,59,240.071732
-45.0,2,240.077648
-19.0,12,240.128482
248.0,71,240.388642
209.0,60,240.607118
145.0,49,240.787967
154.0,80,241.09769
385.0,97,241.451071
89.0,30,241.561098
-45.0,2,241.572829
65.0,29,241.679964
28.0,21,241.751492
1938.0,400,243.2477
96.0,39,243.39658
1394.0,299,244.514872
1046.0,231,245.388472
903.0,207,246.300128
268.0,69,248.177113
482.0,114,248.608088
361.0,87,248.918807
561.0,137,249.44259
-39.0,3,249.450942
27.0,17,249.520006
297.0,83,249.811472
-44.0,2,249.826927
-5.0,10,249.862399
-30.0,5,249.880023
2042.0,400,251.370877
848.0,198,252.091509
1018.0,224,252.935458
-44.0,2,252.945093
-8.0,9,252.976315
751.0,172,253.628675
83.0,29,253.740815
70.0,38,253.876713
-4.0,10,253.911803
166.0,45,254.084359
-46.0,1,254.087353
428.0,105,254.493877
221.0,57,254.701
4.0,15,254.752519
568.0,137,255.252789
22.0,16,255.312715
1939.0,400,256.834628
-31.0,8,256.87629
-5.0,10,256.910437
-37.0,5,256.927661
1857.0,396,258.689342
427.0,100,259.192402
-44.0,2,259.205384
12.0,15,259.292408
161.0,53,259.58369
-34.0,5,259.628024
-6.0,14,259.71022
1524.0,328,260.987162
2.0,11,261.023541
542.0,139,261.536191
-41.0,5,261.553417
76.0,27,261.653852
1934.0,400,263.166257
23.0,20,263.23584
-46.0,1,263.238744
56.0,25,263.330729
-47.0,1,263.333498
1046.0,244,264.242795
-39.0,4,264.257656
-46.0,1,264.260496
-7.0,11,264.30545
62.0,30,264.417647
1325.0,296,265.539898
18.0,15,265.59144
81.0,30,265.699729
578.0,131,266.205133
-22.0,7,266.229923
368.0,91,266.585185
157.0,48,266.754102
16.0,17,266.822133
105.0,49,267.016851
9.0,15,267.075724
-45.0,2,267.085411
590.0,145,267.619707
105.0,36,267.744659
-12.0,11,267.782429
-32.0,5,267.807129
211.0,62,268.04365
562.0,142,268.61193
1937.0,400,270.215057
1528.0,329,271.954223
-46.0,1,271.957057
-34.0,4,271.972699
-46.0,1,271.975404
240.0,61,272.217176
604.0,134,272.706987
28.0,17,272.77014
1992.0,400,274.245116
636.0,141,274.761771
145.0,44,274.938385
-16.0,10,274.97595
210.0,56,275.198411
-46.0,1,275.205306
-42.0,2,275.216008
-41.0,3,275.228962
-38.0,5,275.246954
1194.0,261,276.202884
1854.0,391,277.654515
820.0,181,278.33413
19.0,16,278.390182
1302.0,281,279.422635
101.0,37,279.551939
-37.0,4,279.575996
-16.0,11,279.612797
-21.0,9,279.643666
89.0,30,279.753408
1996.0,400,281.227097
390.0,93,281.573633
214.0,55,281.771272
200.0,59,282.022285
19.0,17,282.116565
-44.0,2,282.124311
218.0,55,282.416013
969.0,209,283.435872
763.0,171,284.287865
5.0,12,284.334813
80.0,27,284.435595
939.0,203,285.189743
590.0,132,285.693877
630.0,145,286.224571
34.0,18,286.290277
405.0,96,286.673443
-45.0,2,286.678816
1550.0,338,287.948679
179.0,61,288.177756
240.0,79,288.468468
114.0,38,288.601618
1970.0,400,290.124828
367.0,92,290.455975
2089.0,400,291.940352
723.0,157,292.511945
67.0,32,292.624112
-10.0,10,292.658152
-33.0,5,292.675103
885.0,190,293.381945
868.0,222,294.318341
1471.0,315,295.987084
2068.0,400,297.50394
42.0,22,297.587026
254.0,66,297.817372
316.0,81,298.128511
1885.0,400,299.626639
1535.0,341,300.948717
25.0,16,301.010793
6.0,13,301.067244
1000.0,229,301.917584
1487.0,316,303.079265
854.0,188,303.771827
25.0,29,303.877253
19.0,21,303.953119
-44.0,2,303.963405
1994.0,400,305.502142
17.0,14,305.550155
-44.0,2,305.559771
1074.0,235,306.587139
0.0,11,306.639056
33.0,20,306.735348
114.0,37,306.920584
-41.0,3,306.93707
-47.0,1,306.940958
672.0,154,307.760294
391.0,91,308.234811
274.0,71,308.50907
-2.0,12,308.555218
1169.0,256,309.505421
6.0,14,309.554778
-44.0,2,309.560003
261.0,63,309.791366
-44.0,2,309.803033
-41.0,3,309.815424
594.0,132,310.295942
1670.0,364,311.673152
-40.0,3,311.68507
71.0,30,311.797535
1273.0,273,312.787695
-5.0,12,312.838932
326.0,81,313.131775
-45.0,2,313.13696
-47.0,1,313.139726
2008.0,400,314.596416
1415.0,302,315.749011
177.0,48,315.921545
-11.0,9,315.954192
-6.0,10,315.992548
1736.0,368,317.373589
2088.0,400,319.134897
324.0,77,319.513163
-46.0,1,319.517952
-24.0,6,319.555694
2064.0,400,321.266182
1277.0,270,322.237521
87.0,31,322.346572
698.0,162,322.943783
172.0,48,323.13751
-21.0,7,323.159647
-29.0,6,323.181021
1549.0,340,324.434426
-38.0,5,324.451434
862.0,188,325.162795
352.0,90,325.494899
727.0,160,326.083843
1543.0,328,328.284112
28.0,23,328.359825
-21.0,7,328.392438
-44.0,2,328.398059
440.0,102,328.764271
1917.0,400,330.229932
261.0,69,330.648043
-13.0,8,330.701185
-16.0,9,330.746169
624.0,141,331.478805
1876.0,400,333.260128
838.0,180,333.916606
66.0,27,334.011623
57.0,32,334.13
22.0,15,334.193218
-46.0,1,334.196146
7.0,21,334.276311
-20.0,8,334.305488
294.0,88,334.665627
42.0,21,334.736614
2029.0,400,336.242232
2043.0,400,337.730773
1686.0,358,339.057869
-15.0,8,339.087477
437.0,100,339.455106
-28.0,6,339.474043
-46.0,1,339.47684
-40.0,3,339.488658
76.0,27,339.593512
529.0,117,340.007679
192.0,53,340.203958
1998.0,400,341.68538
1784.0,374,343.389151
22.0,15,343.458424
-25.0,6,343.494661
91.0,39,343.690597
1695.0,363,345.271213
168.0,52,345.47148
-31.0,6,345.491214
-39.0,5,345.508718
724.0,157,346.101103
116.0,37,346.238645
1199.0,254,347.21692
299.0,75,347.489012
857.0,209,348.265278
62.0,24,348.348021
896.0,211,349.175188
1045.0,230,350.02242
2049.0,400,351.498024
1934.0,400,352.951454
-41.0,4,352.967458
-38.0,3,352.981309
1724.0,369,354.351809
1932.0,400,356.488657
2051.0,400,357.982426
-29.0,5,358.000623
-45.0,2,358.006016
-29.0,5,358.023996
947.0,209,358.808172
2029.0,400,360.265262
409.0,113,360.685249
1743.0,379,362.064738
1084.0,244,362.966355
11.0,17,363.035482
1928.0,400,364.526219
1149.0,269,365.54
157.0,57,365.750975
1908.0,400,367.559367
1387.0,302,368.998336
109.0,35,369.125778
-17.0,7,369.148199
170.0,53,369.341315
