#{"t_start": 1764802352.170011, "env_id": "None"}
r,l,t
-26.0,7,71.653267
176.0,64,71.88768
-41.0,3,71.895577
-44.0,2,71.904931
118.0,44,72.069372
723.0,181,72.739839
-44.0,2,72.745588
137.0,41,72.898284
-20.0,13,72.943354
95.0,39,73.082651
21.0,20,73.155475
1998.0,400,74.65135
2010.0,400,76.140928
101.0,31,76.249547
708.0,168,76.935963
768.0,170,77.816043
358.0,92,78.322769
-12.0,10,78.383854
-18.0,9,78.427992
824.0,184,79.284726
1219.0,257,80.233972
0.0,14,80.282369
60.0,30,80.389977
7.0,13,80.440473
4.0,14,80.491449
-41.0,3,80.503685
-44.0,2,80.509433
-45.0,2,80.520048
8.0,14,80.575909
46.0,28,80.679916
139.0,40,80.821248
635.0,144,81.366934
737.0,160,81.944751
100.0,32,82.065456
1338.0,283,83.124173
9.0,17,83.181206
89.0,32,83.300919
2024.0,400,84.794334
898.0,222,85.624618
70.0,28,85.726933
46.0,21,85.8044
-17.0,11,85.841065
421.0,129,86.334201
190.0,49,86.504414
720.0,164,88.299581
608.0,138,88.80074
380.0,109,89.395639
129.0,45,89.634886
-44.0,2,89.643054
376.0,91,90.123516
175.0,53,90.434963
363.0,93,90.958306
171.0,64,91.196474
-10.0,9,91.227872
121.0,61,91.462867
110.0,36,91.604469
353.0,86,91.916668
358.0,85,92.226897
-47.0,1,92.229617
22.0,19,92.294578
72.0,35,92.443928
255.0,69,92.693061
101.0,34,92.810281
69.0,37,92.949311
637.0,143,93.487767
386.0,89,93.817439
510.0,124,94.277047
-40.0,4,94.29413
195.0,58,94.522146
640.0,149,95.063734
211.0,59,95.276591
-4.0,11,95.320423
1221.0,268,96.302679
-39.0,3,96.310691
20.0,16,96.376237
347.0,83,96.695601
-2.0,16,96.755823
678.0,147,97.284273
596.0,131,97.767455
67.0,30,97.886333
6.0,12,97.926299
24.0,17,98.001909
682.0,149,98.539268
15.0,18,98.618223
70.0,33,98.736193
-37.0,4,98.750635
-44.0,2,98.75636
15.0,15,98.808276
17.0,15,98.868961
7.0,13,98.921809
1.0,12,98.966428
26.0,19,99.03719
-41.0,3,99.044994
924.0,202,99.798022
-47.0,1,99.801111
50.0,23,99.895629
-30.0,5,99.915834
2.0,12,99.963956
1702.0,356,101.435586
715.0,168,102.311982
-31.0,5,102.341165
587.0,130,103.077682
31.0,17,103.153476
-44.0,2,103.169235
1269.0,275,104.206257
759.0,166,104.812976
-38.0,4,104.827842
10.0,13,104.870917
1.0,14,104.942294
311.0,82,105.239029
51.0,27,105.340068
69.0,27,105.43625
27.0,18,105.496912
983.0,211,106.317123
15.0,14,106.375713
-38.0,4,106.390317
64.0,32,106.507216
93.0,34,106.631947
650.0,142,107.177919
-7.0,11,107.221329
400.0,91,107.562294
2.0,13,107.613338
1698.0,365,108.984026
826.0,179,109.639703
-11.0,10,109.672771
992.0,238,110.550441
619.0,136,111.049338
563.0,131,111.544001
-44.0,2,111.549383
56.0,29,111.654276
-3.0,14,111.705336
2075.0,400,113.307152
-26.0,8,113.353263
299.0,75,113.739994
-38.0,4,113.755016
898.0,193,114.756591
406.0,94,115.206419
127.0,36,115.350571
-44.0,2,115.355822
17.0,15,115.405684
-11.0,13,115.458976
107.0,35,115.585498
36.0,24,115.673946
131.0,38,115.805631
5.0,16,115.870919
65.0,28,115.970871
-41.0,3,115.983068
1508.0,317,117.161042
1486.0,318,118.35664
721.0,156,118.944932
38.0,22,119.026747
457.0,106,119.422618
1384.0,295,120.534858
81.0,34,120.650814
45.0,21,120.732517
375.0,91,121.070976
359.0,86,121.372823
234.0,60,121.59965
9.0,14,121.655421
-11.0,9,121.686225
396.0,92,122.036531
6.0,13,122.088627
380.0,89,122.403528
-44.0,2,122.412934
-31.0,5,122.430001
275.0,68,122.696074
-47.0,1,122.703287
41.0,20,122.773139
9.0,14,122.824908
465.0,110,123.221491
2058.0,400,124.703566
-47.0,1,124.712222
2.0,11,124.764971
282.0,72,125.039663
587.0,133,125.750691
2.0,11,125.801781
162.0,45,126.037719
1318.0,276,127.377817
476.0,109,127.78541
470.0,112,128.234196
-4.0,11,128.27933
0.0,12,128.318464
2077.0,400,129.819671
19.0,15,129.878458
4.0,12,129.9256
277.0,84,130.246524
22.0,15,130.30331
0.0,14,130.357249
2.0,11,130.39592
1.0,12,130.44645
168.0,53,130.642039
7.0,16,130.694274
-44.0,2,130.703845
18.0,18,130.768323
861.0,184,131.467026
1099.0,242,132.352487
-41.0,3,132.367487
56.0,29,132.471049
48.0,29,132.578538
620.0,135,133.071159
64.0,25,133.163978
102.0,31,133.274189
40.0,21,133.352526
1031.0,225,134.188723
-17.0,8,134.226413
-32.0,5,134.244195
-15.0,8,134.270618
385.0,90,134.595587
55.0,22,134.681927
-8.0,11,134.719032
14.0,16,134.778705
2078.0,400,136.307722
502.0,114,136.712404
145.0,40,136.850304
111.0,35,136.969173
52.0,25,137.074189
234.0,59,137.400934
2076.0,400,139.492278
57.0,22,139.564854
263.0,67,139.804603
276.0,66,140.044772
-46.0,1,140.047595
0.0,13,140.103179
-8.0,9,140.130291
-44.0,2,140.140006
-44.0,2,140.145312
-44.0,2,140.154505
-10.0,9,140.181571
-46.0,1,140.188461
-38.0,4,140.210115
-47.0,1,140.222467
-12.0,10,140.260873
2044.0,400,141.728455
1489.0,316,142.933913
913.0,196,143.666245
-10.0,9,143.698465
-23.0,7,143.727782
-44.0,2,143.737225
29.0,17,143.794564
135.0,38,143.940488
65.0,25,144.037885
323.0,79,144.309645
-16.0,8,144.358269
39.0,20,144.437621
465.0,106,144.811571
-44.0,2,144.821616
-2.0,13,144.872632
1654.0,350,146.165349
-44.0,2,146.175313
-41.0,3,146.183411
82.0,27,146.283669
34.0,19,146.354933
643.0,141,146.882572
34.0,18,146.953725
847.0,181,147.619031
129.0,37,147.763096
214.0,57,147.986273
52.0,21,148.071885
871.0,187,148.803647
-44.0,2,148.809381
647.0,143,149.390173
3.0,12,149.457762
124.0,38,149.669031
16.0,14,149.743679
520.0,115,150.299627
925.0,207,151.383715
236.0,62,151.607011
-44.0,2,151.619734
-5.0,10,151.669224
142.0,39,151.812042
-28.0,5,151.829506
474.0,109,152.232939
-8.0,9,152.272477
-15.0,8,152.300699
36.0,19,152.370564
2.0,11,152.407638
-44.0,2,152.412968
156.0,43,152.572093
-41.0,3,152.582372
1438.0,306,153.739189
164.0,45,153.90059
100.0,31,154.018374
-5.0,10,154.051915
1398.0,293,155.127209
59.0,25,155.2161
311.0,73,155.486613
-21.0,7,155.508434
6.0,13,155.553967
-28.0,6,155.579634
2091.0,400,157.061771
19.0,16,157.123185
-9.0,11,157.166896
-13.0,9,157.195233
93.0,31,157.311553
251.0,68,157.561717
-41.0,3,157.573838
83.0,34,157.697719
1399.0,291,158.774651
1020.0,222,159.630279
18.0,16,159.686074
-10.0,12,159.73697
235.0,64,159.986043
2084.0,400,161.542576
200.0,57,161.832187
2059.0,400,163.792227
434.0,119,164.251124
241.0,61,164.471996
73.0,28,164.573716
7.0,13,164.621792
81.0,28,164.7254
-14.0,15,164.778623
48.0,22,164.860238
-32.0,9,164.892596
0.0,11,164.938707
202.0,54,165.136531
687.0,164,165.753819
546.0,131,166.256933
754.0,179,166.91441
-1.0,13,166.954975
-9.0,10,167.000006
1.0,11,167.042291
63.0,25,167.135489
17.0,14,167.182619
-3.0,12,167.844592
-18.0,9,167.877889
792.0,174,168.523851
1057.0,231,169.40052
654.0,145,169.930113
-35.0,5,169.947532
806.0,184,170.621588
1323.0,280,171.656696
-47.0,1,171.663535
26.0,16,171.715072
415.0,96,172.061027
291.0,72,172.310332
1072.0,231,173.193473
1235.0,272,174.577834
754.0,169,175.466172
104.0,35,175.605351
-44.0,2,175.610779
109.0,33,175.738666
251.0,62,175.978815
338.0,91,176.308859
112.0,40,176.456449
-18.0,11,176.50441
-44.0,2,176.509877
502.0,131,177.008696
-44.0,2,177.018524
221.0,60,177.232447
177.0,48,177.409889
319.0,75,177.688
1585.0,333,178.936597
-43.0,2,178.941767
287.0,69,179.199563
22.0,17,179.255323
-46.0,1,179.266841
2027.0,400,180.747532
61.0,25,180.836788
952.0,205,181.585711
502.0,115,182.016777
300.0,72,182.278905
749.0,167,182.907146
-40.0,3,182.920255
201.0,52,183.134625
8.0,14,183.195985
1143.0,244,184.097486
-45.0,2,184.102964
47.0,21,184.187291
416.0,94,184.536402
516.0,119,185.015639
1280.0,273,186.318157
-44.0,2,186.328024
52.0,22,186.441941
352.0,91,186.905488
790.0,186,187.775908
24.0,16,187.835129
167.0,52,188.048337
265.0,68,188.285731
876.0,191,188.979377
1628.0,348,190.268833
-23.0,6,190.294548
1062.0,228,191.127557
-35.0,4,191.142514
-31.0,5,191.159628
3.0,21,191.237996
174.0,47,191.400809
130.0,44,191.572305
13.0,14,191.620987
-44.0,2,191.626274
-2.0,11,191.669505
1089.0,243,192.566658
-4.0,12,192.606174
117.0,35,192.730784
516.0,116,193.21692
1051.0,227,194.053649
247.0,63,194.302995
305.0,73,194.572783
1146.0,260,195.535061
496.0,112,195.940076
-25.0,7,195.970035
1433.0,325,197.193141
2042.0,400,199.283893
2.0,17,199.385816
-41.0,3,199.406397
-7.0,13,199.490091
275.0,69,199.774215
-41.0,3,199.792625
27.0,28,199.899617
1018.0,224,200.732408
-13.0,8,200.76159
6.0,14,200.809827
32.0,18,200.876216
-11.0,9,200.906933
286.0,79,201.207987
511.0,124,201.692574
-34.0,5,201.711337
1937.0,400,203.222849
-25.0,8,203.248577
60.0,25,203.343994
-12.0,9,203.375434
285.0,80,203.702359
2088.0,400,205.187232
1330.0,295,206.280595
814.0,194,207.023096
-26.0,10,207.059369
1832.0,400,208.518123
75.0,29,208.628916
-32.0,6,208.657782
622.0,166,209.259952
-47.0,1,209.262849
992.0,216,210.278639
148.0,56,210.578784
2041.0,400,212.435136
1169.0,259,213.407728
2070.0,400,214.892074
490.0,117,215.327791
27.0,17,215.390435
3.0,12,215.43335
-3.0,12,215.477302
1044.0,226,216.333739
253.0,70,216.582611
696.0,158,217.169824
1141.0,246,218.089581
-10.0,9,218.120739
273.0,66,218.363975
2025.0,400,219.823411
235.0,69,220.090495
-4.0,12,220.137547
2009.0,400,221.613907
1002.0,228,222.774365
1007.0,224,223.933914
1142.0,249,224.83396
807.0,179,225.504787
59.0,24,225.597404
1946.0,400,227.092144
18.0,16,227.153553
1444.0,310,228.28709
1347.0,293,229.396167
414.0,96,229.750366
268.0,74,230.026152
-22.0,10,230.06024
1317.0,293,231.1365
779.0,179,231.801651
-18.0,7,231.828601
691.0,157,232.402297
1010.0,224,233.218232
1166.0,249,234.32344
-45.0,2,234.332607
632.0,150,235.173301
128.0,40,235.407159
2.0,11,235.482565
-41.0,3,235.50106
15.0,16,235.599049
282.0,71,235.948645
101.0,33,236.071217
-22.0,7,236.101438
831.0,189,236.8002
-30.0,8,236.836491
52.0,31,236.951895
284.0,70,237.210517
-44.0,2,237.21627
50.0,23,237.305987
226.0,74,237.587788
645.0,150,238.148081
4.0,20,238.224318
115.0,40,238.37572
-14.0,9,238.407632
460.0,105,238.799165
-33.0,4,238.813646
-47.0,1,238.820834
1136.0,271,239.804149
865.0,200,240.559492
1974.0,400,242.055083
25.0,19,242.125827
78.0,37,242.257108
-3.0,11,242.299562
960.0,211,243.082043
109.0,36,243.223177
-6.0,11,243.26167
-45.0,2,243.267317
82.0,29,243.378053
70.0,28,243.486117
433.0,117,243.911456
2064.0,400,245.424514
234.0,61,245.64352
1568.0,334,248.660119
-20.0,9,248.698382
1552.0,338,249.948054
2028.0,400,251.435191
86.0,29,251.542821
216.0,61,251.758178
-22.0,9,251.797971
1246.0,264,252.781051
1165.0,256,253.751218
36.0,19,253.816285
23.0,17,253.880597
-15.0,8,253.910096
360.0,91,254.261677
1532.0,322,255.462659
-27.0,7,255.48502
-35.0,5,255.509217
-47.0,1,255.512074
943.0,208,256.287937
100.0,34,256.418987
1346.0,299,257.545093
91.0,49,257.727197
117.0,34,257.906019
-37.0,4,257.933708
918.0,200,258.989856
-13.0,8,259.024699
835.0,196,260.052279
-45.0,2,260.057751
-46.0,1,260.060587
114.0,50,260.238925
13.0,15,260.288992
-44.0,2,260.298263
1929.0,400,261.791726
-16.0,8,261.822204
2.0,12,261.866602
-46.0,1,261.869437
-45.0,2,261.874755
714.0,179,262.541778
1875.0,400,264.041218
316.0,80,264.335735
-44.0,2,264.3411
274.0,84,264.673981
178.0,64,264.926808
350.0,81,265.217287
12.0,13,265.265672
219.0,63,265.489779
11.0,15,265.551636
804.0,192,266.291462
680.0,168,266.927878
4.0,12,266.978009
27.0,22,267.052829
295.0,78,267.338956
1407.0,307,268.534428
-24.0,6,268.553926
1939.0,400,270.122371
554.0,133,270.808047
980.0,226,271.998424
-16.0,8,272.041002
897.0,195,272.765888
-32.0,5,272.783305
26.0,19,272.858509
730.0,168,273.482818
-1.0,11,273.520136
2088.0,400,274.999697
2037.0,400,276.484995
160.0,45,276.653904
522.0,123,277.106884
-27.0,7,277.129202
2044.0,400,278.637883
24.0,17,278.697912
1942.0,400,280.154438
1333.0,292,281.234162
-44.0,3,281.247195
1109.0,238,282.209522
4.0,14,282.284153
73.0,30,282.448604
1210.0,258,283.766472
337.0,83,284.169681
-44.0,2,284.179054
428.0,107,284.577987
42.0,26,284.676771
608.0,145,285.208781
160.0,49,285.392183
2.0,11,285.43186
523.0,127,285.913688
101.0,34,286.040558
2048.0,400,287.553571
1652.0,348,288.884096
2051.0,400,290.355962
472.0,115,290.788319
549.0,125,291.245596
2068.0,400,292.713568
-44.0,2,292.723566
133.0,40,292.879099
1022.0,218,293.676628
38.0,23,293.763663
367.0,88,294.13192
2055.0,400,296.225065
79.0,29,296.332997
-43.0,3,296.34473
364.0,92,296.671194
-5.0,12,296.720194
106.0,34,296.839439
161.0,47,297.045278
468.0,105,297.416184
934.0,205,298.173009
112.0,36,298.300191
992.0,212,299.110121
2027.0,400,300.630924
45.0,20,300.708576
-40.0,3,300.721076
264.0,71,300.996892
2061.0,400,302.484752
241.0,76,302.762758
670.0,157,303.351595
-44.0,2,303.356753
758.0,170,303.973687
-46.0,1,303.977092
-6.0,14,304.028392
0.0,12,304.08154
-44.0,2,304.087061
2005.0,400,305.621898
739.0,162,306.267972
24.0,16,306.376709
21.0,15,306.458961
489.0,117,307.045007
-46.0,1,307.050274
-41.0,3,307.066046
415.0,97,307.568221
790.0,174,308.41538
-20.0,7,308.439227
-28.0,5,308.474488
-47.0,1,308.481668
47.0,21,308.555464
73.0,27,308.653245
-30.0,6,308.680691
118.0,36,308.811863
136.0,39,308.945009
-14.0,8,308.983664
286.0,71,309.238943
869.0,188,309.95008
11.0,16,310.008441
265.0,67,310.249491
260.0,66,310.495708
1289.0,277,311.526598
565.0,137,312.04735
2062.0,400,313.495881
131.0,39,313.656218
29.0,22,313.74098
157.0,46,313.901011
-19.0,8,313.928869
1600.0,341,315.187254
-47.0,1,315.190172
39.0,22,315.266171
55.0,22,315.351139
12.0,20,315.438137
34.0,20,315.518542
93.0,32,315.631037
57.0,25,315.735373
927.0,205,316.503759
1782.0,377,317.89873
-44.0,2,317.91021
-13.0,8,317.935633
-18.0,7,317.962874
2.0,14,318.01915
324.0,78,318.376419
-44.0,2,318.389906
989.0,213,319.46044
3.0,12,319.529817
36.0,18,319.631369
-42.0,2,319.64493
1802.0,380,321.244522
134.0,38,321.381952
1343.0,294,322.445446
558.0,125,322.896073
107.0,48,323.092993
-41.0,4,323.103683
53.0,25,323.199486
-9.0,10,323.240868
-46.0,1,323.247893
-40.0,4,323.258777
146.0,43,323.41317
0.0,11,323.454487
1194.0,264,324.430294
108.0,38,324.577608
-8.0,9,324.604971
8.0,19,324.678498
273.0,78,324.964639
269.0,69,325.234166
865.0,195,325.950363
1136.0,254,327.857086
