#{"t_start": 1764802352.1675072, "env_id": "None"}
r,l,t
108.0,37,90.605822
294.0,72,90.99269
411.0,103,91.38571
-10.0,15,91.43956
57.0,25,91.53332
232.0,61,91.752059
1727.0,364,93.096143
-41.0,3,93.103844
509.0,119,93.562119
-43.0,3,93.573982
54.0,30,93.683688
98.0,34,93.811626
2030.0,400,95.290774
16.0,18,95.357976
-23.0,8,95.386885
136.0,42,95.555122
-41.0,3,95.567577
-32.0,8,95.593559
73.0,27,95.691098
377.0,99,96.045432
49.0,23,96.119687
108.0,46,96.29501
-4.0,12,96.346506
57.0,22,96.423133
-44.0,2,96.433448
7.0,19,96.501472
115.0,48,96.694957
54.0,26,96.79038
-41.0,3,96.802109
51.0,22,96.878689
2086.0,400,98.351404
198.0,51,98.534573
88.0,31,98.66409
2065.0,400,100.152812
463.0,105,100.534198
7.0,12,100.581164
1486.0,309,102.082936
28.0,18,102.165156
38.0,19,102.263203
597.0,143,103.079428
-41.0,3,103.089781
2032.0,400,104.605151
-41.0,3,104.617752
206.0,53,104.812003
28.0,19,104.875755
259.0,64,105.129066
-46.0,1,105.131867
2076.0,400,106.642137
25.0,16,106.709095
9.0,14,106.755101
1556.0,327,108.006968
-41.0,3,108.027751
160.0,47,108.19963
-32.0,8,108.232644
874.0,190,108.927475
245.0,67,109.193808
508.0,114,109.603965
1232.0,263,110.560189
376.0,98,110.912138
455.0,110,111.32644
31.0,17,111.388619
13.0,17,111.458275
761.0,174,112.107009
-47.0,1,112.114094
0.0,11,112.16994
14.0,16,112.225204
2030.0,400,113.997766
148.0,47,114.22169
1345.0,286,115.565493
643.0,142,116.080874
28.0,17,116.137107
2.0,14,116.197051
249.0,61,116.424412
205.0,55,116.627803
2.0,11,116.667766
38.0,20,116.744535
17.0,17,116.811556
-32.0,6,116.831652
23.0,19,116.905439
20.0,20,116.974681
471.0,112,117.379623
-32.0,6,117.421722
406.0,95,117.762146
575.0,126,118.248977
41.0,19,118.314124
131.0,38,118.468423
1830.0,381,119.894109
30.0,17,119.959013
-41.0,3,119.967535
269.0,73,120.241228
148.0,41,120.384469
-5.0,10,120.425917
295.0,71,120.687565
-23.0,7,120.719681
-4.0,12,120.761109
23.0,17,120.828488
1421.0,304,121.941034
127.0,40,122.101495
-13.0,8,122.130979
3.0,17,122.191225
494.0,114,122.618959
847.0,182,123.282182
-22.0,7,123.310409
18.0,15,123.362641
-46.0,1,123.365476
346.0,87,123.688695
798.0,172,124.320813
-44.0,2,124.326123
69.0,28,124.430249
31.0,20,124.505619
20.0,17,124.568356
192.0,55,124.795135
-44.0,2,124.805094
2072.0,400,126.821599
19.0,19,126.934367
1780.0,374,128.399025
414.0,96,128.764871
75.0,31,128.891251
70.0,25,128.985211
-20.0,10,129.020173
20.0,16,129.08088
87.0,34,129.201484
377.0,94,129.545295
607.0,138,130.079569
16.0,15,130.140599
70.0,42,130.29228
-15.0,10,130.336329
29.0,18,130.39772
75.0,27,130.501058
1.0,11,130.545114
605.0,140,131.077451
26.0,17,131.142816
272.0,65,131.375122
244.0,67,131.619753
320.0,75,131.904476
188.0,52,132.093004
1111.0,237,132.953612
72.0,29,133.060815
283.0,69,133.316093
202.0,57,133.528343
-44.0,2,133.53885
44.0,21,133.618259
49.0,22,133.690361
-8.0,9,133.727458
538.0,125,134.190461
1.0,14,134.249025
202.0,52,134.436974
211.0,55,134.639518
81.0,29,134.746389
-38.0,4,134.76087
29.0,19,134.827077
-41.0,3,134.841758
12.0,14,134.890931
1257.0,264,135.90172
75.0,27,136.014846
-38.0,4,136.029524
-23.0,6,136.052716
75.0,32,136.175182
19.0,17,136.236792
169.0,58,136.444087
132.0,42,136.586834
18.0,15,136.643626
986.0,209,137.56137
-32.0,5,137.586083
651.0,142,138.314887
196.0,51,138.576159
37.0,22,138.709573
-2.0,11,138.781936
792.0,177,139.634685
537.0,118,140.052455
2.0,11,140.093117
177.0,46,140.280326
413.0,95,140.626268
-44.0,2,140.63174
1113.0,234,141.489128
-40.0,3,141.496881
-28.0,5,141.514316
55.0,22,141.600866
-43.0,2,141.606344
222.0,57,141.821412
-15.0,8,141.852777
-2.0,11,141.892688
98.0,33,142.017676
-29.0,7,142.03926
-10.0,13,142.090055
605.0,133,142.599961
-16.0,8,142.625588
44.0,23,142.711873
252.0,63,142.961513
734.0,159,143.558786
7.0,18,143.630923
110.0,36,143.761459
-18.0,9,143.793641
98.0,34,143.925143
12.0,14,143.972042
1165.0,245,144.877624
5.0,13,144.926208
-47.0,1,144.92892
6.0,12,144.982325
-5.0,12,145.023529
104.0,36,145.15749
124.0,36,145.283891
163.0,46,145.472466
931.0,200,146.201514
461.0,106,146.595104
29.0,17,146.659199
-46.0,1,146.661984
-38.0,4,146.676221
15.0,15,146.733231
699.0,153,147.293013
-35.0,6,147.313647
198.0,51,147.508714
34.0,20,147.582983
24.0,16,147.644796
0.0,11,147.685106
-39.0,4,147.695321
-4.0,12,147.747144
711.0,155,148.367792
24.0,19,148.440627
1.0,12,148.49978
146.0,43,148.654627
147.0,42,148.808573
2084.0,400,150.706241
2063.0,400,152.394738
15.0,14,152.443712
1140.0,241,153.349418
-6.0,13,153.401885
230.0,59,153.612006
19.0,18,153.675853
4.0,13,153.740977
97.0,35,153.868552
733.0,159,154.45069
12.0,14,154.499225
-44.0,2,154.508722
905.0,198,155.233823
373.0,86,155.544249
658.0,143,156.076624
44.0,20,156.14988
-28.0,6,156.169419
-21.0,9,156.207542
-44.0,2,156.212799
96.0,33,156.336534
172.0,45,156.503704
138.0,39,156.644269
57.0,22,156.724431
19.0,17,156.784393
858.0,195,157.512134
41.0,20,157.590666
-35.0,5,157.607553
261.0,66,157.863992
-2.0,13,157.910131
26.0,20,157.987154
-29.0,6,158.011149
-46.0,1,158.014206
-29.0,7,158.036552
27.0,16,158.095992
4.0,12,158.141618
-10.0,11,158.185862
2019.0,400,159.682001
615.0,146,160.23295
23.0,17,160.294174
971.0,208,161.061776
0.0,11,161.099607
2070.0,400,163.190225
-13.0,8,163.236789
730.0,162,163.855296
8.0,15,163.914018
2009.0,400,165.41028
38.0,21,165.493358
-10.0,10,165.529772
258.0,74,165.79743
-10.0,10,165.83067
1630.0,348,167.142947
33.0,18,167.817873
683.0,151,168.390701
592.0,140,168.899634
-11.0,12,168.94416
94.0,33,169.076513
2072.0,400,170.558486
25.0,16,170.618249
634.0,149,171.161112
-44.0,2,171.166517
-5.0,10,171.201537
26.0,18,171.270351
-31.0,5,171.287744
18.0,16,171.352437
28.0,18,171.424745
1181.0,254,172.32937
20.0,15,172.399881
-16.0,9,172.431925
-41.0,4,172.446368
-38.0,4,172.467319
6.0,14,172.517857
270.0,67,172.763012
-5.0,10,172.803247
159.0,44,172.960752
449.0,106,173.407907
-26.0,8,173.463145
19.0,18,173.557542
256.0,68,173.901978
-37.0,6,173.9406
0.0,11,173.994013
53.0,24,174.116208
-22.0,7,174.153332
228.0,63,174.473597
67.0,31,174.63168
443.0,104,175.217915
434.0,103,175.66365
-25.0,7,175.686579
-15.0,8,175.716516
199.0,61,175.9568
966.0,210,176.742956
-44.0,2,176.749331
264.0,72,177.020264
343.0,81,177.312896
-29.0,7,177.336373
-22.0,7,177.362927
587.0,130,177.851875
770.0,170,178.491653
1449.0,301,179.597489
94.0,30,179.722549
542.0,120,180.158873
224.0,56,180.36064
36.0,21,180.437543
-16.0,10,180.472238
1310.0,278,181.493776
584.0,132,181.992561
-44.0,2,182.001892
187.0,53,182.191116
1.0,12,182.234725
-15.0,8,182.26427
258.0,69,182.513348
173.0,46,182.686754
69.0,26,182.79629
2086.0,400,184.311451
-8.0,9,184.349655
497.0,117,184.780166
5.0,13,184.836729
-41.0,3,184.861286
26.0,24,184.968825
750.0,161,185.665438
-8.0,9,185.716254
166.0,50,185.977616
1053.0,228,187.180356
2074.0,400,188.735692
957.0,213,189.521584
446.0,104,189.908132
-47.0,1,189.9115
20.0,16,189.966804
53.0,24,190.066091
33.0,21,190.142565
-2.0,12,190.187614
-41.0,4,190.204017
-23.0,6,190.223558
1408.0,300,191.313756
2069.0,400,192.788547
312.0,75,193.083228
-44.0,2,193.093957
95.0,33,193.246456
297.0,76,193.540574
10.0,13,193.586277
390.0,91,193.919582
333.0,79,194.225621
-44.0,2,194.236896
230.0,66,194.475854
624.0,155,195.03825
-38.0,4,195.054641
-41.0,4,195.065492
-38.0,4,195.080258
33.0,19,195.156582
-40.0,3,195.171835
172.0,55,195.387245
1062.0,239,196.287981
-6.0,10,196.320996
60.0,25,196.414169
42.0,20,196.487112
699.0,156,197.060061
-38.0,3,197.068278
842.0,189,197.953564
24.0,22,198.063777
-44.0,2,198.076716
-35.0,4,198.096859
-2.0,17,198.219369
-8.0,9,198.299109
-46.0,1,198.306767
-33.0,5,198.333486
-39.0,8,198.375446
31.0,21,198.483114
-5.0,12,198.542605
154.0,48,198.775673
160.0,45,199.011155
1207.0,263,200.182681
-24.0,6,200.212494
-6.0,14,200.257451
-40.0,3,200.270133
914.0,205,201.044717
111.0,42,201.197718
1177.0,268,202.224931
-41.0,3,202.238676
-38.0,4,202.251521
-36.0,6,202.287001
237.0,65,202.534747
102.0,41,202.680597
154.0,57,202.896681
392.0,96,203.250398
213.0,61,203.502363
12.0,19,203.575805
1296.0,288,204.649445
-38.0,4,204.666206
127.0,50,204.843116
-33.0,4,204.865682
-32.0,6,204.88936
1867.0,400,206.369233
-36.0,4,206.384751
-11.0,13,206.435992
2014.0,400,207.924149
-34.0,7,207.960628
1992.0,400,209.419994
-44.0,2,209.425694
16.0,14,209.474961
1167.0,258,210.820747
221.0,56,211.118376
2036.0,400,212.801049
72.0,33,212.937852
-2.0,14,212.992204
74.0,26,213.07904
1213.0,301,214.216933
519.0,118,214.649624
-41.0,3,214.661641
-38.0,4,214.671439
2045.0,400,216.169326
210.0,53,216.363845
389.0,93,216.706861
319.0,77,216.980751
589.0,138,217.492168
227.0,59,217.706007
13.0,14,217.761675
411.0,101,218.144792
543.0,130,218.618393
-46.0,1,218.625328
91.0,37,218.752386
-6.0,10,218.793385
236.0,63,219.02739
1922.0,400,220.504535
21.0,15,220.5654
624.0,144,221.093745
1362.0,297,222.42406
124.0,43,222.638082
-13.0,9,222.680314
147.0,55,222.963213
57.0,31,223.123601
-38.0,4,223.1475
2071.0,400,224.826122
2050.0,400,226.33938
22.0,15,226.413103
917.0,201,227.138394
2.0,11,227.179644
442.0,102,227.570351
-42.0,3,227.582527
-44.0,2,227.587831
150.0,42,227.737083
428.0,99,228.088426
1015.0,226,228.941245
2074.0,400,230.405633
932.0,205,231.172264
33.0,24,231.261004
81.0,27,231.362989
205.0,59,231.583091
21.0,15,231.634866
-41.0,3,231.646819
65.0,29,231.754418
1593.0,344,233.007396
1250.0,271,234.155103
266.0,66,234.492218
32.0,22,234.617669
-44.0,2,234.633703
208.0,61,234.965457
200.0,56,235.296693
11.0,14,235.377815
-13.0,8,235.424542
645.0,144,236.120563
-14.0,8,236.151921
631.0,142,236.665412
579.0,163,237.290989
19.0,18,237.364098
-38.0,7,237.387594
37.0,21,237.467625
1992.0,400,238.959626
569.0,143,239.482326
-4.0,17,239.545912
-17.0,10,239.580288
933.0,207,240.355827
975.0,232,241.218834
37.0,22,241.302023
726.0,157,241.882407
-21.0,8,241.924656
16.0,15,241.975343
-4.0,12,242.023614
84.0,30,242.130543
36.0,20,242.205005
951.0,212,242.987056
324.0,89,243.321912
278.0,68,243.579783
1267.0,274,244.600842
-20.0,7,244.628137
2022.0,400,246.268234
617.0,144,248.437333
17.0,14,248.489792
27.0,16,248.547771
1980.0,400,250.040513
657.0,144,250.571821
165.0,55,250.771125
-7.0,12,250.813133
1872.0,395,252.264078
140.0,45,252.454952
2009.0,400,253.948598
153.0,44,254.11478
1191.0,267,255.107801
-2.0,11,255.145377
536.0,123,255.619982
305.0,84,255.923782
785.0,183,256.641938
-44.0,2,256.652281
-14.0,9,256.678746
10.0,13,256.724397
1360.0,303,257.897885
20.0,18,258.009205
402.0,104,258.563648
1948.0,400,260.450436
316.0,82,260.756195
148.0,45,260.921047
167.0,49,261.108625
210.0,54,261.303417
38.0,19,261.366962
330.0,84,261.704023
51.0,36,261.836143
41.0,24,261.930212
6.0,14,261.975738
201.0,57,262.188353
62.0,27,262.285735
927.0,221,263.114867
646.0,151,263.682395
-36.0,6,263.702096
121.0,40,263.855369
781.0,170,264.503032
-43.0,2,264.508942
100.0,34,264.63589
111.0,50,264.837717
1269.0,274,265.845871
-26.0,9,265.878112
344.0,84,266.197643
1427.0,318,267.400216
12.0,13,267.449143
10.0,18,267.521558
638.0,148,268.072853
12.0,16,268.133854
392.0,97,268.539213
362.0,106,268.943387
1454.0,326,270.266912
10.0,14,270.341798
35.0,33,270.50137
188.0,53,270.783617
-30.0,6,270.8094
7.0,13,270.882232
-38.0,3,270.893538
352.0,86,271.351815
-44.0,2,271.364466
470.0,107,271.94738
1048.0,227,272.800022
-46.0,1,272.803089
-23.0,6,272.822838
-29.0,5,272.843479
-46.0,1,272.849321
2034.0,400,274.323454
117.0,35,274.449924
268.0,72,274.720456
265.0,69,274.982214
12.0,13,275.039819
-39.0,3,275.051954
2021.0,400,276.530763
1999.0,400,278.023247
302.0,81,278.331726
35.0,21,278.405608
146.0,42,278.566912
567.0,129,279.025697
137.0,43,279.184684
23.0,19,279.264931
100.0,33,279.383126
51.0,24,279.47039
733.0,166,280.071574
20.0,32,280.193799
888.0,202,280.935514
6.0,20,281.00543
58.0,23,281.09404
26.0,17,281.155923
28.0,20,281.233509
2050.0,400,283.002246
52.0,24,283.114245
63.0,26,283.232378
2063.0,400,285.005742
25.0,17,285.068324
-31.0,5,285.08543
108.0,33,285.204974
160.0,56,285.412245
612.0,142,285.951576
103.0,36,286.085036
8.0,13,286.126915
197.0,68,286.396865
1926.0,400,287.899405
405.0,104,288.290877
62.0,24,288.379539
199.0,68,288.623585
-46.0,1,288.626758
-21.0,8,288.664249
261.0,75,288.975738
-23.0,6,289.004761
272.0,69,289.251872
1907.0,400,290.717882
125.0,41,290.883093
724.0,172,291.511369
563.0,128,291.991564
45.0,23,292.069805
1175.0,253,293.004649
260.0,64,293.243732
1287.0,276,294.395348
-36.0,5,294.418764
378.0,91,294.874467
384.0,95,295.363648
755.0,168,296.242482
1512.0,319,297.420885
789.0,179,298.082484
282.0,85,298.39168
1382.0,303,299.532788
675.0,150,300.082605
1582.0,345,301.440068
1013.0,224,302.269974
2041.0,400,303.733855
616.0,142,304.280245
240.0,59,304.492456
201.0,53,304.688137
331.0,96,305.044697
2056.0,400,306.769046
361.0,88,307.223613
52.0,21,307.328806
2069.0,400,309.092597
94.0,32,309.208318
785.0,168,309.837882
-23.0,6,309.8588
44.0,30,309.97489
1715.0,379,311.386855
-30.0,6,311.406289
161.0,50,311.603728
358.0,87,311.927634
1414.0,302,313.033506
126.0,37,313.15955
