#{"t_start": 1764802352.1722317, "env_id": "None"}
r,l,t
46.0,33,19.95572
-44.0,4,19.973263
-38.0,4,19.991831
-40.0,4,20.009538
-9.0,12,20.051591
500.0,168,20.697266
-47.0,1,20.700224
-45.0,2,20.715455
-47.0,1,20.720097
-45.0,2,20.727374
-8.0,10,20.762367
324.0,99,21.134926
-46.0,1,21.138063
8.0,13,21.187773
-46.0,1,21.190643
-47.0,1,21.193444
31.0,20,21.275055
-42.0,2,21.285203
64.0,40,21.430762
-46.0,1,21.440602
-47.0,1,21.445472
-47.0,1,21.450165
-47.0,1,21.461682
-16.0,10,21.501149
-40.0,3,21.509712
-11.0,11,21.55437
-46.0,1,21.561076
-47.0,1,21.563735
-46.0,1,21.566334
272.0,79,21.85735
-47.0,1,21.860709
-46.0,1,21.864164
99.0,33,21.985964
-46.0,1,21.98882
-17.0,8,22.019228
-15.0,11,22.066092
-32.0,9,22.100852
-47.0,1,22.103849
62.0,27,22.206685
-43.0,4,22.22156
-29.0,8,22.253264
-42.0,2,22.265422
257.0,94,22.646591
-46.0,1,22.6501
13.0,17,22.716669
-47.0,1,22.723514
2.0,12,22.764479
-45.0,2,22.770343
-6.0,12,22.82285
-35.0,5,22.842944
100.0,53,23.050914
15.0,22,23.138845
682.0,194,23.877509
-47.0,1,23.880309
-36.0,6,23.900131
-47.0,1,23.902807
4.0,11,23.944551
-47.0,1,23.951487
-39.0,4,23.962491
-46.0,2,23.973707
-45.0,2,23.980254
-47.0,1,23.983793
-46.0,2,23.994514
61.0,25,24.08981
-36.0,4,24.104473
-46.0,1,24.107288
35.0,19,24.182199
-47.0,1,24.185094
35.0,42,24.349319
-47.0,1,24.352127
6.0,19,24.419452
-47.0,1,24.428865
-38.0,3,24.441187
-46.0,1,24.443924
-46.0,1,24.446666
-34.0,5,24.463316
-47.0,1,24.470076
-47.0,1,24.472868
-28.0,12,24.512212
-46.0,1,24.515085
-43.0,3,24.534141
-47.0,1,24.536992
-38.0,5,24.561029
-47.0,1,24.565589
280.0,92,24.922461
-47.0,1,24.925701
-46.0,1,24.929331
-47.0,1,24.932742
197.0,72,25.204306
-33.0,4,25.219309
-43.0,2,25.224683
-47.0,1,25.227723
-47.0,1,25.230466
31.0,27,25.332478
-46.0,2,25.337784
-39.0,4,25.359169
-47.0,1,25.362442
-36.0,10,25.397672
2.0,11,25.433751
-47.0,1,25.44094
296.0,109,25.863975
-47.0,1,25.878688
-45.0,2,25.885205
32.0,21,25.956647
-46.0,2,25.967292
-42.0,3,25.983772
-44.0,2,25.994879
-40.0,5,26.014933
-47.0,1,26.018149
24.0,22,26.112197
-37.0,8,26.14614
52.0,31,26.265876
108.0,50,26.456824
-46.0,1,26.459994
21.0,20,26.540431
-47.0,1,26.543473
-47.0,1,26.550524
-46.0,1,26.553716
-26.0,8,26.579316
-47.0,1,26.586362
-46.0,2,26.598148
12.0,16,26.668176
141.0,45,26.845888
16.0,14,26.898219
5.0,24,26.992896
-43.0,2,26.998847
-47.0,1,27.002074
285.0,88,27.337204
-46.0,1,27.339861
165.0,64,27.577129
28.0,20,27.657035
-44.0,2,27.666004
37.0,30,27.784456
179.0,54,28.000906
-16.0,9,28.032733
-47.0,1,28.035641
137.0,52,28.238365
195.0,63,28.480407
-5.0,11,28.520068
35.0,20,28.64957
-42.0,2,28.666202
-47.0,1,28.671242
750.0,195,29.753717
-47.0,1,29.76281
818.0,206,30.842113
-45.0,2,30.853723
-21.0,7,30.87825
142.0,49,31.072196
-8.0,16,31.137188
-46.0,1,31.140125
-34.0,7,31.167645
-44.0,2,31.173298
225.0,77,31.476002
-45.0,2,31.481502
-37.0,7,31.505137
38.0,19,31.583286
-34.0,5,31.601132
279.0,92,31.97423
-46.0,1,31.977836
87.0,34,32.114512
55.0,28,32.224755
-17.0,15,32.286703
-45.0,2,32.297235
-46.0,1,32.301771
-32.0,5,32.320825
46.0,29,32.433708
40.0,37,32.579259
7.0,12,32.62047
-45.0,2,32.63036
53.0,29,32.749449
-47.0,1,32.752162
-47.0,1,32.755065
337.0,88,33.105131
-47.0,1,33.108761
-47.0,1,33.112241
12.0,13,33.16189
40.0,29,33.274517
-30.0,7,33.314888
5.0,19,33.392828
375.0,103,33.774956
146.0,45,33.961836
44.0,20,34.035804
-27.0,9,34.066605
-46.0,1,34.069569
-46.0,1,34.072542
-40.0,4,34.087486
733.0,178,34.750379
17.0,20,34.82197
43.0,26,34.920618
-45.0,2,34.926281
200.0,57,35.183467
163.0,55,35.39561
-36.0,9,35.429257
-30.0,5,35.453727
20.0,15,35.505602
309.0,92,35.863438
-26.0,15,35.914114
-47.0,1,35.91712
79.0,29,36.041065
25.0,23,36.12757
65.0,37,36.262151
69.0,36,36.404058
-46.0,1,36.406877
-38.0,4,36.421533
321.0,84,36.739731
18.0,35,36.873715
124.0,36,37.017931
-15.0,12,37.081023
30.0,21,37.167301
43.0,21,37.249711
99.0,33,37.378962
-35.0,7,37.40888
213.0,71,37.674696
-46.0,1,37.677664
215.0,68,37.946781
931.0,216,38.763903
-18.0,7,38.79169
-46.0,2,38.797075
-47.0,1,38.799892
-46.0,1,38.802879
-47.0,1,38.809885
5.0,12,38.860823
25.0,17,38.921678
-47.0,1,38.928838
-38.0,5,38.946452
-26.0,9,38.982109
-37.0,7,39.007838
66.0,29,39.12442
-8.0,9,39.151797
1205.0,272,40.190694
56.0,31,40.30957
-46.0,1,40.312365
-46.0,1,40.315119
28.0,18,40.379995
290.0,72,40.698459
160.0,54,41.00483
105.0,43,41.250238
-41.0,3,41.26809
-47.0,1,41.278608
6.0,14,41.343336
-27.0,7,41.39367
51.0,24,41.518753
-45.0,2,41.527041
-26.0,7,41.558007
472.0,109,42.153768
-25.0,6,42.181681
-31.0,5,42.206959
168.0,49,42.524319
246.0,63,42.800336
-38.0,5,42.821479
23.0,16,42.890035
231.0,67,43.133894
20.0,16,43.199185
29.0,20,43.276962
-11.0,9,43.304395
188.0,61,43.553399
89.0,35,43.688716
86.0,30,43.798962
-12.0,9,43.826305
-6.0,10,43.862516
572.0,133,44.373917
1877.0,400,45.891585
600.0,148,46.440703
-39.0,3,46.453973
485.0,115,46.892149
13.0,15,46.944116
-11.0,9,46.978995
109.0,45,47.151981
25.0,16,47.215148
-17.0,9,47.247426
30.0,18,47.320745
-44.0,2,47.3266
41.0,20,47.396752
12.0,14,47.452134
-42.0,3,47.460031
-40.0,3,47.476831
953.0,238,48.370234
-31.0,5,48.389214
43.0,28,48.489975
-43.0,2,48.499558
38.0,26,48.609355
959.0,224,49.441248
626.0,160,50.046944
52.0,22,50.127839
50.0,40,50.273452
16.0,14,50.32828
-25.0,6,50.348897
674.0,197,51.076777
-8.0,10,51.11154
-34.0,4,51.135789
-46.0,1,51.138806
2000.0,400,52.595086
864.0,211,53.697366
-5.0,11,53.75924
-44.0,2,53.772451
41.0,22,53.899076
8.0,14,53.960492
-44.0,2,53.982082
-34.0,4,54.003383
180.0,55,54.327117
434.0,111,54.892922
22.0,19,54.967469
350.0,94,55.308114
96.0,40,55.45911
12.0,24,55.544586
-44.0,2,55.560839
1469.0,337,56.807432
602.0,154,57.372296
-41.0,3,57.380155
-39.0,4,57.3946
-24.0,8,57.434134
15.0,16,57.493406
387.0,102,57.882159
-8.0,9,57.92517
192.0,65,58.240909
40.0,26,58.335257
-27.0,6,58.369517
145.0,49,58.558949
1215.0,291,59.651489
-11.0,18,59.71716
85.0,33,59.840046
127.0,36,59.971503
-40.0,3,59.983978
217.0,66,60.244285
545.0,138,60.738953
285.0,75,61.015227
7.0,15,61.084817
-47.0,1,61.093663
3.0,16,61.158069
13.0,21,61.234671
811.0,204,61.981737
246.0,70,62.250103
48.0,25,62.344341
447.0,106,62.725055
301.0,75,63.012398
543.0,139,63.542373
-44.0,2,63.548164
1615.0,389,65.151293
-44.0,2,65.158908
-11.0,10,65.232631
-33.0,7,65.28669
-35.0,5,65.315976
231.0,76,65.692978
1382.0,318,67.218327
-41.0,3,67.226127
106.0,37,67.370844
178.0,63,67.621517
-46.0,1,67.624276
200.0,58,67.844265
19.0,22,67.926615
127.0,61,68.156947
92.0,44,68.310961
69.0,27,68.43873
201.0,60,68.666851
131.0,64,68.9011
-44.0,2,68.9066
356.0,103,69.298976
81.0,30,69.40742
-45.0,2,69.412886
20.0,18,69.5098
88.0,34,69.63947
247.0,65,69.87398
17.0,21,69.963223
442.0,113,70.371186
235.0,63,70.623827
572.0,153,71.186394
1495.0,317,72.352398
29.0,20,72.429791
121.0,40,72.597124
28.0,18,72.654751
256.0,82,72.955842
346.0,83,73.254228
997.0,215,74.059496
509.0,119,74.491092
2050.0,400,76.000988
-18.0,7,76.028036
511.0,121,76.455068
505.0,114,76.958507
1606.0,352,78.883098
54.0,26,78.984818
715.0,163,79.580018
341.0,80,79.86917
25.0,31,79.993115
174.0,46,80.158796
56.0,23,80.246753
229.0,57,80.453695
11.0,16,80.510505
1040.0,227,81.365495
-12.0,10,81.399459
1050.0,225,82.220563
96.0,35,82.342907
-29.0,7,82.365061
485.0,112,82.776892
266.0,64,83.037204
-10.0,12,83.080853
-26.0,7,83.10381
85.0,30,83.219254
-44.0,2,83.231602
469.0,105,83.634925
20.0,19,83.697629
120.0,37,83.832226
-47.0,1,83.840976
-14.0,10,83.882768
-1.0,12,83.924705
27.0,19,83.99776
44.0,25,84.102802
-44.0,2,84.112157
64.0,27,84.208227
-38.0,4,84.222722
117.0,45,84.385267
-30.0,6,84.404417
1330.0,285,85.449865
483.0,116,85.875366
424.0,104,86.277381
795.0,171,88.083258
-17.0,10,88.117776
764.0,172,88.753862
-47.0,1,88.756757
958.0,212,89.872286
-26.0,8,89.927366
-41.0,3,89.939872
29.0,18,90.035995
140.0,46,90.287491
602.0,134,91.020686
100.0,41,91.175209
497.0,131,91.664303
346.0,92,92.008962
25.0,16,92.061824
1247.0,283,93.107293
12.0,13,93.156943
-41.0,3,93.169032
-47.0,1,93.172123
-47.0,1,93.175025
15.0,15,93.229204
49.0,22,93.314326
232.0,66,93.570325
-38.0,4,93.584783
623.0,137,94.09223
766.0,169,94.732875
117.0,36,94.859779
3.0,14,94.916474
408.0,97,95.260336
835.0,180,95.915917
683.0,149,96.47533
540.0,123,96.933093
-44.0,2,96.938345
-32.0,6,96.965495
-47.0,1,96.968893
76.0,32,97.089389
621.0,147,97.625702
2.0,13,97.674794
537.0,122,98.133638
683.0,150,98.683783
192.0,50,98.870185
7.0,15,98.930449
559.0,127,99.384039
116.0,42,99.544296
-8.0,11,99.582351
-13.0,9,99.622321
4.0,18,99.70151
825.0,181,100.371444
-13.0,9,100.402426
82.0,33,100.520431
44.0,24,100.611954
2088.0,400,102.622324
27.0,22,102.746128
76.0,38,103.001532
500.0,119,103.480676
2021.0,400,104.971569
13.0,21,105.048859
331.0,81,105.343783
0.0,11,105.380563
643.0,147,105.962339
361.0,86,106.281601
125.0,58,106.500034
394.0,99,106.870217
-24.0,6,106.895371
-25.0,7,106.920127
5.0,13,106.987357
29.0,20,107.056621
99.0,40,107.208825
539.0,124,107.667946
-2.0,11,107.718723
150.0,41,107.866935
22.0,17,107.929506
378.0,95,108.293679
460.0,113,108.718041
-2.0,12,108.763291
1.0,13,108.809027
118.0,41,108.961607
-30.0,5,108.979386
697.0,154,109.542897
137.0,41,109.695899
34.0,23,109.778487
463.0,108,110.17699
263.0,72,110.440056
1832.0,387,111.876101
1087.0,237,112.751176
22.0,17,112.817983
2044.0,400,114.867714
12.0,17,114.976676
1.0,16,115.054698
2072.0,400,116.532061
12.0,14,116.586307
-44.0,2,116.596367
84.0,31,116.704994
1.0,12,116.749738
-44.0,2,116.759296
-26.0,8,116.784729
-41.0,3,116.804024
605.0,137,117.299014
412.0,93,117.650899
110.0,38,117.784703
509.0,114,118.225611
60.0,23,118.312981
-44.0,2,118.318482
-38.0,4,118.339442
-24.0,8,118.370508
27.0,17,118.442388
1379.0,292,119.538214
881.0,190,120.242524
2034.0,400,121.711888
-46.0,1,121.718984
18.0,15,121.780302
342.0,80,122.087096
-44.0,2,122.092452
24.0,19,122.157559
-41.0,3,122.170782
217.0,60,122.384358
190.0,49,122.579339
31.0,21,122.654079
-44.0,3,122.666064
27.0,18,122.736047
13.0,15,122.796265
223.0,59,123.007265
98.0,33,123.125281
1808.0,374,124.499005
542.0,119,124.965328
28.0,18,125.038831
199.0,56,125.342829
98.0,33,125.516196
8.0,14,125.581928
291.0,72,125.965179
18.0,18,126.056135
1622.0,337,127.60969
308.0,76,127.913039
370.0,90,128.27071
-34.0,6,128.294435
195.0,51,128.482823
-13.0,8,128.508232
15.0,15,128.5668
827.0,182,129.247513
-23.0,9,129.284827
-24.0,7,129.307035
63.0,28,129.413158
36.0,25,129.505117
253.0,68,129.75239
-29.0,7,129.778749
297.0,70,130.067714
-8.0,9,130.104054
-38.0,4,130.119183
54.0,27,130.219857
287.0,79,130.513855
355.0,89,130.854877
1556.0,329,132.072564
-10.0,9,132.103337
342.0,79,132.391492
679.0,149,132.933124
445.0,107,133.327691
-38.0,4,133.342713
681.0,149,133.883238
0.0,12,133.942762
798.0,171,134.569885
-47.0,1,134.572769
-46.0,1,134.575995
-3.0,10,134.611407
276.0,67,134.86483
561.0,127,135.334093
32.0,17,135.401285
-44.0,2,135.406605
416.0,95,135.751856
-5.0,10,135.793589
-38.0,4,135.814398
-47.0,1,135.820662
629.0,139,136.367462
-44.0,2,136.372742
535.0,120,136.794294
1119.0,238,137.928196
-5.0,12,137.994459
-21.0,7,138.030185
13.0,15,138.121266
164.0,46,138.34604
45.0,21,138.446459
-1.0,13,138.523358
70.0,26,138.675698
17.0,14,138.764728
74.0,27,138.942381
127.0,36,139.191178
77.0,26,139.297958
1878.0,390,140.724385
310.0,73,140.991997
26.0,24,141.081162
48.0,21,141.156633
824.0,178,141.817864
471.0,105,142.204253
-5.0,10,142.237084
318.0,75,142.534813
-47.0,1,142.537719
-30.0,5,142.55505
1713.0,361,143.926693
-38.0,4,143.941715
-12.0,9,143.976806
-44.0,2,143.983507
260.0,69,144.23263
77.0,26,144.329153
-30.0,6,144.359645
-22.0,7,144.387772
825.0,177,145.036453
870.0,189,145.737826
-47.0,1,145.740599
690.0,150,146.287472
809.0,176,146.952238
-29.0,7,146.978451
228.0,57,147.1821
37.0,18,147.250569
30.0,17,147.310067
102.0,42,147.47339
60.0,26,147.571059
-41.0,3,147.579558
1.0,14,147.629436
476.0,107,148.051872
36.0,28,148.189305
19.0,23,148.274764
-20.0,8,148.299522
231.0,59,148.53123
1161.0,244,149.536228
658.0,143,150.239456
261.0,65,150.553928
21.0,20,150.677142
689.0,157,151.47134
-38.0,4,151.486223
13.0,15,151.54484
47.0,23,151.626912
16.0,15,151.692044
-1.0,14,151.74621
411.0,101,152.12113
882.0,193,152.836979
91.0,32,152.963518
-32.0,7,152.995476
1031.0,221,153.815146
1123.0,237,154.676457
725.0,167,155.296162
-44.0,2,155.3017
672.0,151,155.853153
590.0,142,156.37911
-46.0,1,156.381856
420.0,102,156.754189
94.0,32,156.882844
898.0,201,157.623133
305.0,82,157.942697
6.0,17,158.007568
-40.0,3,158.015727
-31.0,7,158.048415
-18.0,10,158.081727
-44.0,2,158.086959
185.0,52,158.276674
426.0,100,158.631709
1613.0,347,159.967197
228.0,64,160.198878
752.0,163,160.779341
79.0,32,160.899474
57.0,22,160.998348
198.0,57,161.204854
201.0,52,161.472812
457.0,105,162.015674
2.0,11,162.077038
299.0,71,162.439162
1074.0,235,163.615561
231.0,59,163.827712
-38.0,5,163.845591
65.0,26,163.942684
207.0,53,164.153983
-27.0,7,164.180063
-44.0,2,164.189911
35.0,21,164.266469
988.0,210,165.040803
36.0,21,165.111795
76.0,40,165.278625
56.0,23,165.362396
296.0,82,165.663825
-29.0,6,165.68355
274.0,74,165.977437
224.0,75,166.255641
-44.0,2,166.261172
586.0,132,166.739971
52.0,21,166.819915
-35.0,5,166.837082
-11.0,9,166.870787
-21.0,7,166.900514
21.0,15,166.950422
8.0,14,167.011219
983.0,220,168.448366
-41.0,3,168.460377
-3.0,10,168.493622
575.0,136,168.99543
2077.0,400,170.477832
1226.0,263,171.454952
-47.0,1,171.461884
-21.0,7,171.483877
-33.0,5,171.500914
-39.0,3,171.513066
650.0,151,172.056482
448.0,110,172.463853
4.0,13,172.507102
-41.0,3,172.520506
1177.0,255,173.574944
-13.0,10,173.629802
-16.0,9,173.67419
43.0,22,173.783439
90.0,30,173.941919
-41.0,3,173.959831
93.0,30,174.109086
324.0,79,174.512614
21.0,21,174.62108
269.0,65,174.969644
505.0,129,175.600811
215.0,56,175.807662
402.0,92,176.161663
-41.0,5,176.178668
679.0,155,176.763381
442.0,111,177.166874
1044.0,228,178.037277
474.0,109,178.435975
-13.0,8,178.464077
-8.0,12,178.507856
88.0,29,178.619362
38.0,20,178.699317
-41.0,3,178.707291
-18.0,7,178.732872
714.0,155,179.300817
754.0,164,179.905024
15.0,16,179.964285
2045.0,400,181.425932
18.0,15,181.487159
11.0,14,181.540003
-13.0,8,181.571521
-46.0,1,181.574238
-18.0,12,181.620098
954.0,202,182.367432
-46.0,1,182.370431
478.0,115,182.807178
1753.0,367,184.203926
-46.0,1,184.206899
415.0,94,184.55969
51.0,21,184.637234
301.0,72,184.926207
198.0,57,185.161856
441.0,100,185.612879
142.0,45,185.842978
724.0,156,186.62832
22.0,15,186.705644
-41.0,3,186.718916
240.0,60,187.063347
-44.0,2,187.087768
241.0,72,187.464504
113.0,34,187.586371
543.0,121,188.054172
-23.0,6,188.073639
66.0,25,188.164063
22.0,16,188.220381
45.0,29,188.31917
191.0,50,188.499199
602.0,139,189.018385
285.0,71,189.277526
834.0,179,189.930969
2069.0,400,191.399621
-24.0,6,191.431952
765.0,168,192.050535
305.0,78,192.339977
-44.0,2,192.345195
-3.0,11,192.388063
556.0,128,192.858599
-18.0,7,192.888857
26.0,17,192.954963
-41.0,3,192.967116
7.0,16,193.02237
1366.0,303,194.194948
48.0,24,194.286787
92.0,30,194.398054
682.0,156,194.95843
2.0,11,195.001073
1127.0,242,195.904105
801.0,179,196.595704
1076.0,243,197.563048
738.0,161,198.463739
-28.0,5,198.493665
350.0,84,198.901981
2021.0,400,200.634466
-28.0,5,200.651748
-17.0,8,200.679692
299.0,80,200.975309
123.0,42,201.134309
192.0,71,201.399205
290.0,81,201.717936
-47.0,1,201.724835
-23.0,6,201.745866
56.0,28,201.847235
73.0,45,202.016042
1656.0,394,203.533367
43.0,32,203.657918
729.0,171,204.280499
940.0,210,205.070511
89.0,35,205.198473
209.0,55,205.400065
857.0,186,206.091119
1923.0,400,207.582451
1586.0,353,208.888999
798.0,193,209.592313
32.0,20,209.726928
-46.0,1,209.731452
47.0,20,209.831296
27.0,19,209.934324
621.0,141,210.664419
639.0,156,211.550474
-6.0,12,211.61321
-38.0,5,211.649834
837.0,181,212.330708
79.0,27,212.43067
744.0,175,213.089055
974.0,213,213.894824
-10.0,9,213.93669
1132.0,241,214.805759
4.0,18,214.876101
923.0,202,215.619416
-14.0,10,215.654877
882.0,193,216.396756
-23.0,8,216.421879
158.0,47,216.591009
717.0,156,217.168638
-1.0,11,217.205222
-32.0,5,217.226963
167.0,48,217.397688
411.0,98,217.760703
-47.0,1,217.768133
0.0,15,217.82227
1779.0,372,219.205673
78.0,38,219.343546
306.0,75,219.613275
-35.0,7,219.636467
22.0,15,219.688283
1001.0,224,220.528707
256.0,67,220.767798
138.0,42,220.92214
-3.0,13,220.975509
395.0,94,221.333244
-4.0,14,221.387383
1686.0,353,223.092549
1206.0,262,224.296097
-47.0,1,224.300881
368.0,91,224.623025
32.0,17,224.687697
-34.0,4,224.697915
-41.0,3,224.71027
573.0,135,225.207137
170.0,54,225.419591
42.0,29,225.528231
999.0,211,226.330121
-38.0,4,226.350555
607.0,153,226.911844
97.0,32,227.032684
-15.0,9,227.059503
12.0,16,227.12375
152.0,53,227.312202
466.0,115,227.750543
1117.0,245,228.642513
114.0,34,228.776854
1552.0,339,230.038876
1303.0,283,231.074298
657.0,149,231.628289
26.0,16,231.689368
12.0,13,231.735718
-14.0,8,231.772068
691.0,153,232.326401
30.0,21,232.40325
859.0,188,233.078942
24.0,17,233.145375
-28.0,5,233.163391
1562.0,359,234.85661
4.0,13,234.934026
-7.0,11,234.986605
2.0,11,235.051527
161.0,45,235.318437
-40.0,5,235.354482
-18.0,7,235.395226
742.0,170,236.202952
119.0,42,236.351502
10.0,18,236.42157
1659.0,387,237.87891
648.0,147,238.4175
182.0,65,238.651469
-37.0,5,238.668748
999.0,237,239.554084
136.0,47,239.722555
-46.0,1,239.72536
493.0,120,240.184891
770.0,184,240.863786
-46.0,1,240.86851
2038.0,400,242.352373
54.0,22,242.437731
5.0,13,242.478126
27.0,19,242.553058
36.0,18,242.621848
-33.0,4,242.636034
172.0,46,242.795699
-44.0,2,242.804499
108.0,45,242.983788
2044.0,400,244.484951
-46.0,1,244.488137
105.0,50,244.673366
1.0,12,244.716671
108.0,40,244.855753
3.0,13,244.905267
-41.0,3,244.919231
87.0,32,245.061469
-44.0,2,245.079065
-19.0,7,245.104355
178.0,51,245.286008
1243.0,271,248.053294
1984.0,400,249.551678
855.0,191,250.267602
2040.0,400,251.732061
12.0,14,251.788412
284.0,72,252.046762
180.0,47,252.216629
40.0,19,252.299251
223.0,59,252.531198
-44.0,2,252.536771
-40.0,4,252.551357
2065.0,400,254.0452
29.0,19,254.116266
2026.0,400,255.618951
63.0,26,255.712374
57.0,28,255.813266
160.0,61,256.037533
398.0,101,256.433207
1448.0,331,257.676636
16.0,14,257.725669
-44.0,2,257.735224
0.0,13,257.787711
41.0,21,257.916283
-5.0,10,257.976675
15.0,18,258.079649
816.0,188,259.060548
2030.0,400,260.812146
1972.0,400,262.31434
1239.0,304,263.444312
1355.0,291,264.550761
162.0,49,264.734859
6.0,16,264.811696
2007.0,400,266.306223
-19.0,7,266.332265
-16.0,8,266.369464
72.0,33,266.487508
633.0,140,267.016501
22.0,17,267.085102
236.0,76,267.353933
57.0,32,267.472166
-21.0,12,267.527935
29.0,25,267.619346
158.0,47,267.782089
442.0,126,268.277958
21.0,30,268.403786
7.0,14,268.467105
1450.0,307,269.607203
614.0,139,270.247336
-44.0,2,270.259802
152.0,51,270.522921
54.0,26,270.656126
172.0,46,270.890635
288.0,72,271.27827
1389.0,300,272.612867
88.0,29,272.714402
1500.0,322,273.906273
548.0,128,274.372171
433.0,106,274.768281
1542.0,337,276.032517
338.0,79,276.327606
110.0,33,276.440278
6.0,17,276.511107
185.0,61,276.740251
-41.0,4,276.75578
321.0,85,277.062924
890.0,207,277.838528
-41.0,3,277.850994
-37.0,3,277.859242
136.0,40,278.01255
-40.0,4,278.02781
332.0,88,278.363894
40.0,19,278.440107
-43.0,2,278.44611
1640.0,357,279.742955
215.0,59,279.955387
897.0,196,280.68327
2082.0,400,282.256418
-44.0,2,282.275454
377.0,89,282.731011
20.0,15,282.799073
407.0,93,283.236744
1014.0,231,284.368176
1307.0,276,285.400456
426.0,107,285.804355
-47.0,1,285.807103
1228.0,275,286.847168
44.0,23,286.94059
-28.0,5,286.958124
0.0,16,287.017722
491.0,111,287.424803
31.0,20,287.496959
409.0,96,287.866512
269.0,65,288.106881
1918.0,400,289.618509
28.0,24,289.719507
1623.0,355,291.02441
427.0,109,291.423633
80.0,31,291.534137
-34.0,10,291.575059
428.0,100,291.948058
