#{"t_start": 1764802352.1691928, "env_id": "None"}
r,l,t
175.0,71,23.77251
312.0,93,24.121004
55.0,36,24.254643
28.0,18,24.331331
992.0,305,25.491948
-46.0,1,25.494896
37.0,24,25.595326
-41.0,3,25.61658
-42.0,2,25.622471
-47.0,1,25.625639
-25.0,6,25.646367
-47.0,1,25.653531
-40.0,3,25.661942
366.0,96,26.03021
-47.0,1,26.03895
628.0,179,26.753886
14.0,28,26.863558
17.0,15,26.924273
-23.0,12,26.963716
-23.0,14,27.026439
-46.0,1,27.029478
-12.0,16,27.088831
318.0,126,27.55983
61.0,28,27.667551
-36.0,4,27.688343
201.0,77,27.99496
163.0,83,28.310072
239.0,62,28.55681
21.0,20,28.706192
291.0,107,29.293066
-44.0,2,29.301464
-44.0,2,29.320324
-46.0,1,29.327346
-43.0,3,29.345607
-40.0,3,29.356654
331.0,106,29.941118
-47.0,1,29.958746
694.0,179,30.864641
-44.0,2,30.874443
104.0,43,31.042185
-47.0,1,31.050094
-47.0,1,31.05373
-28.0,12,31.095182
-28.0,7,31.131337
-16.0,9,31.160351
-11.0,9,31.193494
-46.0,1,31.196457
9.0,16,31.260566
-47.0,1,31.263522
-41.0,2,31.2689
-44.0,2,31.278102
88.0,37,31.418547
60.0,30,31.54723
-37.0,4,31.562747
-11.0,10,31.597841
-46.0,2,31.603296
-30.0,10,31.644952
15.0,15,31.699258
-11.0,12,31.751245
29.0,21,31.821963
-47.0,1,31.824644
-39.0,3,31.843656
-8.0,9,31.883937
-40.0,3,31.896502
-46.0,1,31.899978
70.0,32,32.032491
-46.0,1,32.035609
-46.0,1,32.038661
-37.0,6,32.06831
14.0,16,32.128887
-46.0,1,32.135999
-47.0,1,32.139321
-25.0,14,32.199499
-11.0,14,32.248125
-47.0,1,32.26161
-7.0,13,32.310155
-47.0,1,32.313261
-37.0,7,32.342274
-47.0,1,32.345263
18.0,17,32.410836
-47.0,1,32.418261
-47.0,1,32.421107
-44.0,2,32.426606
-31.0,5,32.444072
608.0,183,33.167347
-42.0,5,33.194923
76.0,30,33.316978
11.0,14,33.369039
-32.0,7,33.400913
2.0,12,33.445288
-28.0,6,33.470434
-47.0,1,33.473495
-31.0,5,33.496744
717.0,182,34.18256
-44.0,2,34.192291
-11.0,9,34.227358
-47.0,1,34.234374
128.0,38,34.370404
-46.0,1,34.373429
1025.0,273,35.437551
-9.0,10,35.478492
182.0,53,35.695113
-47.0,1,35.697906
1025.0,258,36.667913
-46.0,1,36.675685
582.0,151,37.287161
36.0,18,37.356889
-35.0,4,37.371807
-11.0,10,37.414364
-20.0,8,37.446564
-29.0,5,37.464875
-37.0,4,37.480173
764.0,180,38.171023
-32.0,4,38.181471
-15.0,9,38.213398
-47.0,1,38.216296
-21.0,12,38.269285
-23.0,8,38.294959
-36.0,4,38.309987
-47.0,1,38.312947
-45.0,2,38.322608
91.0,30,38.436065
440.0,120,38.898929
-47.0,1,38.901862
-30.0,8,38.931008
-40.0,3,38.939191
324.0,93,39.298236
45.0,24,39.388571
-8.0,11,39.427227
228.0,61,39.6561
13.0,18,39.726732
-13.0,9,39.755137
822.0,191,40.490518
-47.0,1,40.493551
821.0,190,41.524897
59.0,23,41.638021
-46.0,2,41.650558
-15.0,9,41.701269
769.0,176,42.69174
41.0,20,42.766979
-46.0,1,42.769849
17.0,23,42.870516
45.0,26,42.969279
408.0,107,43.377489
-1.0,13,43.427263
-35.0,6,43.447651
139.0,40,43.604721
337.0,90,43.943057
-46.0,1,43.946155
-44.0,4,43.961241
237.0,63,44.192537
104.0,35,44.329824
10.0,19,44.414896
114.0,34,44.537542
87.0,29,44.645437
337.0,83,44.949232
-29.0,9,44.978425
1.0,12,45.027318
55.0,24,45.113155
-43.0,4,45.124677
758.0,188,45.857772
-31.0,11,45.897135
535.0,128,46.366102
588.0,139,46.904819
121.0,49,47.082115
-20.0,7,47.11698
3.0,12,47.157415
318.0,77,47.451763
-18.0,8,47.483213
437.0,141,48.021327
-39.0,3,48.040295
1172.0,261,49.00963
431.0,117,49.443402
-44.0,2,49.449025
83.0,33,49.592672
30.0,20,49.658712
69.0,26,49.755133
-19.0,7,49.778443
-38.0,3,49.796297
-8.0,16,49.853986
-17.0,8,49.883089
31.0,22,49.961493
170.0,61,50.183772
-39.0,5,50.208896
-16.0,8,50.238429
-23.0,6,50.258811
410.0,102,50.640757
453.0,114,51.059208
165.0,51,51.25116
-20.0,11,51.290282
156.0,51,51.472467
546.0,128,51.944379
-42.0,4,51.965266
240.0,69,52.20527
103.0,47,52.36838
12.0,20,52.443921
-24.0,7,52.469805
-47.0,1,52.472491
7.0,14,52.526967
524.0,134,53.226565
29.0,22,53.333088
209.0,69,53.679943
98.0,33,53.862431
42.0,22,53.983445
75.0,34,54.181429
64.0,32,54.364082
192.0,60,54.715752
99.0,32,54.83347
-46.0,1,54.843022
-9.0,9,54.885568
23.0,23,54.976408
1802.0,399,56.443789
344.0,89,56.776628
-24.0,6,56.807034
-44.0,2,56.812732
-34.0,7,56.841574
487.0,113,57.259387
664.0,154,57.831128
-41.0,3,57.847116
82.0,28,57.983384
354.0,95,58.401402
-43.0,2,58.412931
107.0,49,58.596407
410.0,99,58.983604
68.0,26,59.089301
1078.0,242,59.971108
525.0,121,60.429469
7.0,12,60.469454
227.0,59,60.679963
-37.0,5,60.697116
1078.0,251,61.636832
-8.0,11,61.684164
-44.0,2,61.689543
12.0,14,61.737444
-4.0,16,61.79777
116.0,59,62.018256
125.0,39,62.177554
765.0,181,62.829914
255.0,72,63.106375
191.0,57,63.334485
44.0,25,63.425938
-41.0,3,63.434099
26.0,21,63.517228
839.0,200,64.26925
11.0,19,64.339142
147.0,46,64.500153
27.0,18,64.576127
-31.0,7,64.59975
-28.0,5,64.619372
142.0,59,64.925517
1847.0,400,66.987023
8.0,13,67.040436
103.0,34,67.164779
783.0,176,67.843364
556.0,133,68.337163
51.0,31,68.476977
-14.0,14,68.524894
-23.0,9,68.565125
-47.0,1,68.568134
56.0,35,68.694471
702.0,205,69.473839
248.0,75,69.767056
-44.0,2,69.781149
182.0,52,69.974952
582.0,138,70.478769
-20.0,8,70.523225
287.0,86,70.840225
1707.0,373,72.219553
-47.0,1,72.222271
276.0,83,72.530727
209.0,54,72.740142
1061.0,249,73.671663
-44.0,2,73.677057
1542.0,334,74.901315
69.0,26,74.995216
88.0,37,75.127949
549.0,131,75.632695
500.0,120,76.081261
-4.0,12,76.126791
118.0,39,76.264212
623.0,140,76.793185
10.0,14,76.879711
82.0,27,77.02057
336.0,78,77.419431
-18.0,9,77.465939
1233.0,273,78.96088
-8.0,11,79.004683
29.0,20,79.07258
410.0,98,79.433379
1111.0,244,80.336032
52.0,24,80.416543
-15.0,9,80.455912
21.0,15,80.509794
791.0,174,81.16578
279.0,73,81.434643
73.0,26,81.52758
283.0,68,81.770916
2.0,13,81.818807
789.0,177,82.461926
-35.0,5,82.479324
339.0,82,82.782133
16.0,16,82.846683
-43.0,2,82.852439
3.0,12,82.897212
527.0,128,83.389644
237.0,60,83.623195
217.0,59,83.847769
-18.0,15,83.905005
-38.0,4,83.92069
-43.0,2,83.926794
232.0,58,84.160762
1462.0,314,85.307743
-23.0,9,85.338762
-29.0,7,85.360373
19.0,16,85.419771
69.0,31,85.533698
8.0,15,85.588109
553.0,128,86.063361
184.0,73,86.349733
258.0,66,86.588529
-36.0,5,86.605973
-4.0,11,86.64788
54.0,23,86.735178
131.0,40,86.884472
539.0,121,88.506282
519.0,146,89.144833
-32.0,6,89.173063
-2.0,16,89.274926
360.0,87,89.743189
66.0,35,89.928925
-44.0,2,89.937717
110.0,41,90.14858
-23.0,9,90.194753
165.0,50,90.487602
26.0,19,90.609663
11.0,17,90.703438
169.0,49,90.973937
217.0,88,91.296808
-10.0,13,91.345342
3.0,12,91.402971
4.0,13,91.446171
-23.0,10,91.484767
259.0,63,91.716871
18.0,15,91.767591
73.0,33,91.890763
128.0,39,92.035598
40.0,24,92.124318
29.0,24,92.212892
594.0,130,92.698997
2048.0,400,94.18406
129.0,44,94.348427
143.0,54,94.563418
-41.0,3,94.571452
44.0,21,94.651088
915.0,200,95.376109
1057.0,236,96.246315
978.0,211,97.033403
-41.0,3,97.041064
-5.0,10,97.082392
939.0,202,97.823207
145.0,41,97.977529
-5.0,10,98.023404
97.0,31,98.135873
232.0,58,98.344841
706.0,157,98.932409
15.0,18,98.998109
490.0,113,99.398583
-47.0,1,99.405831
115.0,52,99.599909
245.0,71,99.886384
430.0,101,100.254158
15.0,15,100.309553
1552.0,329,101.804348
-14.0,12,101.870346
276.0,74,102.240999
-6.0,10,102.298411
32.0,17,102.404883
433.0,104,103.015832
984.0,212,103.829435
-29.0,7,103.85579
22.0,15,103.924397
298.0,71,104.190284
27.0,16,104.243553
-33.0,5,104.26082
-41.0,3,104.269347
1151.0,243,105.176302
-9.0,9,105.2129
19.0,18,105.274164
-47.0,1,105.281095
330.0,78,105.560525
107.0,41,105.72504
2072.0,400,107.257024
-4.0,12,107.307219
138.0,55,107.510038
-44.0,2,107.516031
1.0,15,107.571193
101.0,42,107.738262
54.0,27,107.834876
-47.0,1,107.837653
172.0,55,108.058972
-44.0,2,108.068593
463.0,105,108.459512
69.0,30,108.570846
445.0,102,108.940131
534.0,126,109.408033
297.0,74,109.673183
891.0,193,110.386044
378.0,105,110.764414
100.0,34,110.884223
239.0,64,111.141095
672.0,154,111.705634
165.0,46,111.881292
70.0,25,111.975098
53.0,26,112.07212
72.0,27,112.186411
227.0,58,112.392944
160.0,43,112.549078
416.0,97,112.905073
2083.0,400,115.019097
658.0,143,115.551584
43.0,24,115.63421
897.0,194,116.343084
76.0,27,116.452366
1114.0,241,117.342783
1126.0,238,118.247847
7.0,13,118.289118
115.0,35,118.421248
717.0,157,119.018416
116.0,36,119.149992
1049.0,232,120.028274
1506.0,315,121.184735
-44.0,2,121.194028
2052.0,400,122.688397
-38.0,4,122.703601
-38.0,4,122.715048
41.0,19,122.787065
615.0,136,123.273846
1022.0,217,124.080303
-2.0,11,124.117674
38.0,21,124.198553
874.0,187,124.90864
66.0,35,125.063849
-18.0,7,125.100348
36.0,23,125.228196
68.0,25,125.354493
271.0,67,125.705138
12.0,13,125.772661
12.0,14,125.838679
2053.0,400,127.687082
20.0,16,127.757282
-44.0,2,127.766475
4.0,12,127.807833
-40.0,3,127.819731
23.0,16,127.894503
100.0,31,128.013109
67.0,30,128.152344
335.0,80,128.433982
58.0,28,128.541088
-44.0,2,128.546307
1.0,12,128.596584
1054.0,225,129.435081
-15.0,9,129.466433
-35.0,5,129.489357
-34.0,7,129.513097
-23.0,6,129.534288
74.0,30,129.644779
157.0,48,129.838867
-47.0,1,129.841901
107.0,39,129.995417
411.0,103,130.381488
382.0,87,130.704248
57.0,22,130.784077
47.0,22,130.883843
617.0,136,131.385904
29.0,20,131.462156
-41.0,3,131.470829
426.0,99,131.820878
47.0,23,131.923959
834.0,186,132.598972
607.0,133,133.094892
-40.0,5,133.112029
-3.0,10,133.145281
1159.0,249,134.06578
25.0,16,134.128832
19.0,15,134.180898
50.0,21,134.263066
-8.0,9,134.295067
-3.0,10,134.336827
1461.0,306,135.465429
41.0,23,135.540576
29.0,20,135.617266
94.0,31,135.731706
2067.0,400,137.315774
509.0,113,137.889989
-1.0,14,137.966954
1132.0,242,139.31749
-44.0,2,139.327216
665.0,150,139.864367
-31.0,7,139.892425
-44.0,2,139.902246
145.0,41,140.045034
47.0,21,140.125774
1024.0,217,140.928291
804.0,178,141.584439
39.0,21,141.66424
-46.0,1,141.66723
-13.0,8,141.699461
49.0,22,141.779903
-16.0,8,141.808054
14.0,14,141.863787
-38.0,4,141.880305
-47.0,1,141.883188
484.0,113,142.302844
301.0,81,142.616188
15.0,14,142.661089
37.0,21,142.742528
453.0,102,143.140383
21.0,16,143.201836
10.0,13,143.247547
-25.0,6,143.26742
342.0,84,143.589044
954.0,206,144.358682
96.0,33,144.483857
166.0,44,144.640562
2080.0,400,146.115914
-5.0,15,146.168859
4.0,12,146.220109
2066.0,400,147.703374
-39.0,3,147.712543
59.0,23,147.801145
-44.0,2,147.806559
669.0,147,148.40625
431.0,98,148.76843
2095.0,400,150.647454
1675.0,357,152.208538
-45.0,2,152.213971
2035.0,400,153.706845
297.0,77,153.993933
77.0,26,154.086333
-44.0,2,154.091769
423.0,104,154.478181
-44.0,2,154.483398
64.0,24,154.571395
90.0,29,154.676195
59.0,23,154.775802
1168.0,251,155.684233
149.0,43,155.840558
788.0,170,156.467014
31.0,17,156.534531
-43.0,3,156.542464
208.0,58,156.754018
1136.0,249,157.683721
800.0,172,158.327441
516.0,116,158.741053
17.0,16,158.807866
10.0,18,158.876911
411.0,102,159.282484
212.0,57,159.503474
-23.0,8,159.532151
74.0,27,159.628227
753.0,169,160.260632
655.0,149,160.791046
395.0,91,161.149457
207.0,56,161.392124
-41.0,3,161.411787
829.0,183,162.365077
899.0,198,163.428832
-31.0,5,163.446114
157.0,42,163.600301
2061.0,400,165.081671
2024.0,400,166.58954
1380.0,297,168.309944
-7.0,15,168.369541
-5.0,10,168.403962
63.0,26,168.49881
420.0,108,168.88891
3.0,17,168.96203
-44.0,2,168.968357
-47.0,1,168.971592
-47.0,1,168.978742
1154.0,253,169.921168
-23.0,6,169.941282
-32.0,6,169.965154
-35.0,5,169.987648
9.0,16,170.04192
493.0,116,170.465577
41.0,29,170.574636
57.0,27,170.67025
637.0,153,171.235007
370.0,101,171.613758
-44.0,2,171.618903
2059.0,400,173.094483
1370.0,296,174.57011
25.0,17,174.649982
183.0,82,175.11055
49.0,21,175.236985
-23.0,7,175.272481
374.0,86,175.629241
-24.0,8,175.665093
2040.0,400,177.161505
13.0,14,177.216008
1080.0,239,178.11329
-22.0,7,178.147074
61.0,24,178.236076
36.0,19,178.296292
134.0,38,178.443004
17.0,18,178.507448
38.0,19,178.576659
334.0,81,178.882749
-16.0,8,178.907646
600.0,131,179.390105
69.0,26,179.486173
-40.0,3,179.493899
118.0,37,179.630244
2082.0,400,181.105117
2.0,11,181.148821
-35.0,5,181.16597
6.0,14,181.216576
-46.0,1,181.219447
269.0,65,181.458157
180.0,51,181.651425
157.0,42,181.806594
2069.0,400,183.327505
22.0,15,183.383203
97.0,30,183.491066
36.0,19,183.561284
-34.0,4,183.575436
83.0,41,183.726707
807.0,179,184.396807
-40.0,3,184.408922
2068.0,400,186.181318
250.0,62,186.493601
1454.0,306,187.930827
174.0,47,188.117116
684.0,149,188.654107
456.0,109,189.062272
630.0,143,189.58295
-47.0,1,189.585751
-39.0,4,189.600811
-44.0,2,189.606088
1460.0,304,190.720888
159.0,46,190.881298
-8.0,9,190.918042
346.0,81,191.226243
966.0,208,191.992257
24.0,19,192.066783
82.0,32,192.191821
263.0,65,192.421256
289.0,75,192.693003
-38.0,3,192.704688
29.0,17,192.764093
894.0,193,193.539392
691.0,152,194.088311
-4.0,10,194.130568
28.0,19,194.218799
22.0,18,194.279764
770.0,176,194.914475
15.0,20,194.995081
58.0,35,195.122675
-23.0,6,195.152291
-15.0,8,195.185208
186.0,50,195.378919
586.0,138,195.878124
862.0,200,196.644861
-25.0,8,196.675131
-44.0,2,196.680706
834.0,182,197.357867
-40.0,4,197.372298
16.0,16,197.459282
952.0,212,198.632142
1746.0,373,200.314986
1497.0,331,201.580682
175.0,50,201.771187
1945.0,400,203.27439
1151.0,266,204.282185
584.0,163,204.896328
342.0,84,205.206337
1250.0,289,206.278254
604.0,165,206.906073
658.0,156,207.47732
68.0,28,207.582098
1164.0,278,208.600773
1677.0,361,210.097893
12.0,16,210.178092
-9.0,10,210.228561
596.0,153,211.046747
7.0,12,211.121583
478.0,118,211.756865
-46.0,1,211.763802
-21.0,7,211.786068
746.0,165,212.404487
34.0,22,212.484277
1776.0,384,213.94205
392.0,95,214.288001
-22.0,8,214.318024
-8.0,11,214.36207
-29.0,9,214.394098
723.0,160,214.982275
-46.0,1,214.985574
718.0,160,215.560663
34.0,20,215.636476
-46.0,1,215.639366
661.0,144,216.202897
1331.0,283,217.238929
82.0,32,217.352257
492.0,116,217.778924
616.0,141,218.31068
-10.0,9,218.341839
4.0,12,218.391806
418.0,97,218.734212
249.0,68,218.991251
-18.0,7,219.014168
90.0,36,219.15187
-40.0,3,219.164377
-40.0,5,219.187094
-41.0,3,219.195912
-13.0,8,219.225639
891.0,202,219.953058
383.0,101,220.346237
335.0,79,220.625446
667.0,164,221.243983
-45.0,2,221.263015
771.0,177,222.021431
489.0,120,222.626053
4.0,12,222.682913
4.0,12,222.748079
-4.0,18,222.828705
-19.0,9,222.883368
624.0,137,223.654913
28.0,18,223.756206
1361.0,289,224.804975
1430.0,305,225.939769
589.0,135,226.476479
812.0,179,227.129073
11.0,14,227.178448
58.0,24,227.263014
-38.0,4,227.277965
17.0,17,227.349863
1858.0,388,228.782743
228.0,75,229.063037
2065.0,400,230.544342
649.0,152,231.101607
-44.0,2,231.106954
-44.0,2,231.112494
-37.0,6,231.136928
908.0,202,231.890349
4.0,15,231.944351
69.0,30,232.050895
143.0,46,232.217849
919.0,217,233.006309
-38.0,4,233.01728
264.0,65,233.258219
1144.0,249,234.391063
166.0,48,234.657837
94.0,34,234.846196
1027.0,244,236.119362
235.0,65,236.359539
405.0,106,236.759313
410.0,102,237.140475
88.0,33,237.266778
218.0,64,237.503964
246.0,69,237.763664
-12.0,11,237.803838
106.0,33,237.93188
69.0,26,238.030178
1985.0,400,239.507445
2050.0,400,241.004802
586.0,134,241.497483
825.0,188,242.200888
592.0,147,242.733284
277.0,70,243.001597
224.0,76,243.28525
666.0,153,243.859527
63.0,36,244.002571
778.0,179,244.665216
30.0,17,244.724542
396.0,95,245.10653
-44.0,2,245.116271
1485.0,334,248.106308
509.0,117,248.549154
-21.0,8,248.573725
100.0,36,248.713585
-46.0,1,248.716438
18.0,16,248.768472
1137.0,241,249.669415
-21.0,8,249.698797
-1.0,11,249.741049
2.0,14,249.788654
144.0,50,249.978482
16.0,20,250.061455
1387.0,304,251.175719
1620.0,361,252.530763
323.0,77,252.801091
-23.0,8,252.838832
-4.0,11,252.876518
105.0,35,253.009306
139.0,43,253.172581
-44.0,2,253.177749
2054.0,400,254.688107
444.0,106,255.068121
28.0,17,255.135877
1023.0,232,255.999585
389.0,115,256.462044
71.0,28,256.574921
-39.0,5,256.592467
480.0,120,257.035869
-8.0,13,257.083316
115.0,36,257.209
1525.0,327,258.738765
73.0,26,258.866425
-39.0,3,258.88252
579.0,135,259.612731
1121.0,238,260.575696
-23.0,6,260.595163
309.0,78,260.896959
-7.0,11,260.937195
562.0,141,261.448561
11.0,17,261.522588
0.0,11,261.560485
1980.0,400,263.073661
1997.0,400,264.575681
16.0,18,264.647897
524.0,137,265.158813
44.0,22,265.238771
60.0,27,265.341413
269.0,66,265.580726
-45.0,2,265.586167
-27.0,6,265.610422
290.0,77,265.898464
1947.0,400,267.416164
-3.0,11,267.456693
-46.0,1,267.459604
-41.0,4,267.474321
737.0,191,268.194665
784.0,174,268.885359
-44.0,2,268.900516
25.0,16,268.96229
309.0,80,269.25294
147.0,54,269.449893
-24.0,8,269.476983
170.0,62,269.710288
52.0,39,269.844267
-35.0,6,269.875576
20.0,19,269.986093
74.0,26,270.132126
2002.0,400,272.173061
2081.0,400,273.65248
5.0,12,273.700116
2006.0,400,275.194561
121.0,37,275.334369
606.0,139,275.835982
978.0,213,276.62983
611.0,147,277.161829
1358.0,295,278.277953
1049.0,242,279.163783
177.0,46,279.336265
13.0,14,279.391157
1412.0,310,280.530355
1357.0,293,281.6062
-23.0,6,281.626508
1096.0,237,282.736937
1079.0,230,283.957807
877.0,197,284.709428
153.0,43,284.864894
312.0,84,285.181341
-46.0,1,285.184057
26.0,18,285.250674
106.0,35,285.378283
109.0,37,285.516754
685.0,151,286.086411
1066.0,230,286.963424
87.0,30,287.071793
389.0,98,287.437054
-46.0,1,287.440166
2050.0,400,288.97049
-1.0,13,289.0234
897.0,202,289.768635
51.0,28,289.870189
792.0,181,290.534173
-12.0,9,290.562082
-10.0,10,290.596018
74.0,29,290.701391
1985.0,400,292.187788
32.0,25,292.277098
-44.0,2,292.291444
814.0,183,292.96316
225.0,58,293.178977
1286.0,276,294.298099
1045.0,231,295.481224
-40.0,3,295.500879
467.0,111,296.128474
-37.0,5,296.145473
80.0,27,296.243928
-25.0,7,296.2707
1208.0,260,297.246334
303.0,72,297.494021
1329.0,295,298.59112
-44.0,2,298.600964
1513.0,321,299.790653
80.0,32,299.904775
