#{"t_start": 1764802352.165656, "env_id": "None"}
r,l,t
36.0,25,16.960758
-47.0,1,16.965012
13.0,20,17.076114
-46.0,2,17.08514
-44.0,3,17.103
-44.0,2,17.110677
-42.0,4,17.130976
-4.0,11,17.193918
-46.0,1,17.203559
565.0,201,18.349468
15.0,18,18.460687
-47.0,1,18.472138
-27.0,6,18.504229
509.0,150,19.096668
-47.0,1,19.099526
-46.0,1,19.102537
-46.0,2,19.112701
597.0,196,19.867681
-47.0,1,19.87042
210.0,79,20.172355
-46.0,1,20.175264
161.0,63,20.430048
-46.0,1,20.435215
-47.0,1,20.439981
-45.0,2,20.445622
0.0,15,20.497993
104.0,48,20.683003
273.0,84,20.997664
-3.0,10,21.036993
6.0,14,21.089386
-4.0,10,21.125691
-29.0,5,21.150483
51.0,27,21.256251
98.0,42,21.409097
-44.0,2,21.418513
100.0,55,21.635811
74.0,34,21.76862
131.0,55,21.971655
-47.0,1,21.974534
-36.0,3,21.982297
116.0,37,22.126811
24.0,17,22.193715
-46.0,1,22.196692
-46.0,1,22.203653
-46.0,1,22.206742
57.0,27,22.308834
-42.0,2,22.318579
-46.0,1,22.321436
30.0,24,22.414069
352.0,103,22.833577
-47.0,1,22.836431
-42.0,2,22.847864
-32.0,5,22.867723
-47.0,1,22.870584
-30.0,8,22.907358
-44.0,2,22.91286
-46.0,1,22.915837
-46.0,1,22.918798
196.0,68,23.180951
-46.0,1,23.183966
-37.0,3,23.202471
-47.0,1,23.205884
-47.0,1,23.208817
-33.0,5,23.227693
-45.0,2,23.237321
-46.0,1,23.240294
-44.0,2,23.24568
-46.0,2,23.255295
-14.0,10,23.297275
-47.0,1,23.301473
-42.0,2,23.307509
-46.0,2,23.316933
-47.0,1,23.319731
82.0,62,23.558251
49.0,42,23.721309
874.0,219,24.545201
-47.0,1,24.552368
-14.0,11,24.604598
17.0,22,24.68808
-42.0,2,24.6975
-30.0,14,24.751339
-47.0,1,24.758564
-45.0,2,24.764339
108.0,47,24.937694
-46.0,1,24.94996
-46.0,1,24.955065
15.0,19,25.026176
-43.0,2,25.031884
-46.0,2,25.037343
-40.0,3,25.056677
-47.0,1,25.059623
10.0,23,25.137848
4.0,13,25.183271
-46.0,1,25.190038
570.0,169,25.834935
-47.0,1,25.841789
-21.0,7,25.864106
-45.0,2,25.869262
54.0,28,25.985725
434.0,110,26.427837
-47.0,1,26.430701
-47.0,1,26.433459
19.0,24,26.526801
-47.0,1,26.529764
-47.0,1,26.537093
-35.0,4,26.548697
39.0,27,26.66772
-41.0,3,26.676439
-44.0,2,26.686663
-47.0,1,26.689652
-23.0,10,26.731696
1370.0,360,28.116228
-47.0,1,28.119392
6.0,19,28.195309
-45.0,2,28.200924
148.0,49,28.391592
234.0,85,28.839441
26.0,29,29.010026
-12.0,12,29.068805
585.0,165,29.981668
-26.0,7,30.027096
261.0,72,30.434939
-46.0,1,30.439237
-46.0,1,30.45039
-47.0,1,30.454936
31.0,22,30.582484
-46.0,2,30.598143
-47.0,1,30.606672
3.0,15,30.659228
-44.0,2,30.664403
-39.0,4,30.6789
-47.0,1,30.681666
67.0,37,30.828678
-47.0,1,30.833323
-34.0,6,30.862079
-47.0,1,30.864825
6.0,13,30.919736
-39.0,3,30.928509
169.0,58,31.157701
-46.0,1,31.160582
37.0,19,31.235128
18.0,15,31.286534
-47.0,1,31.289377
29.0,20,31.366442
-47.0,1,31.369444
-20.0,15,31.432009
32.0,20,31.510202
-46.0,1,31.517865
36.0,18,31.588533
346.0,92,31.959233
56.0,27,32.067597
26.0,17,32.131634
57.0,31,32.264324
51.0,26,32.370508
-45.0,2,32.376359
139.0,43,32.538965
-22.0,8,32.572011
148.0,49,32.763347
-47.0,1,32.771089
127.0,53,32.986437
-47.0,1,32.989295
-46.0,2,32.999013
-41.0,5,33.016563
-44.0,3,33.024591
-47.0,1,33.027406
-10.0,12,33.071692
-33.0,10,33.113378
-47.0,1,33.117054
-47.0,1,33.120819
767.0,181,33.824638
643.0,155,34.411906
-47.0,1,34.422637
-47.0,1,34.427999
-46.0,1,34.430895
96.0,31,34.547724
274.0,70,34.796881
101.0,31,34.914124
163.0,65,35.196733
83.0,31,35.315481
-19.0,11,35.3648
-11.0,10,35.400784
14.0,21,35.4813
317.0,82,35.801145
450.0,116,36.244285
-44.0,2,36.250034
-46.0,1,36.253208
-32.0,9,36.29252
11.0,14,36.345994
98.0,35,36.472636
14.0,18,36.542391
131.0,40,36.695167
-38.0,6,36.721745
-45.0,2,36.727248
5.0,14,36.77857
-38.0,3,36.792632
5.0,13,36.841005
-44.0,2,36.847469
-40.0,3,36.86023
-36.0,5,36.878847
-47.0,1,36.882082
-14.0,8,36.917972
74.0,32,37.052902
155.0,45,37.240228
-22.0,6,37.260457
15.0,25,37.359603
24.0,16,37.427059
-45.0,2,37.433053
-46.0,1,37.436281
-38.0,4,37.452506
483.0,116,37.892918
183.0,61,38.126591
1316.0,294,39.248857
36.0,28,39.353751
-28.0,6,39.379482
4.0,12,39.418989
-33.0,8,39.450455
29.0,21,39.529696
137.0,49,39.717414
196.0,60,39.943446
26.0,16,40.007446
-21.0,10,40.042903
-24.0,9,40.074369
-47.0,1,40.077144
14.0,15,40.13761
27.0,22,40.234844
22.0,21,40.312427
726.0,169,41.128095
-39.0,3,41.139303
62.0,25,41.294729
-44.0,2,41.30785
704.0,167,42.202718
-47.0,1,42.206866
-18.0,7,42.258774
294.0,86,42.729957
1256.0,270,43.765456
-44.0,2,43.770809
319.0,103,44.162484
96.0,31,44.279168
323.0,82,44.595201
42.0,20,44.67082
319.0,91,45.007165
107.0,32,45.121502
-47.0,1,45.124742
-15.0,8,45.162035
41.0,20,45.232172
340.0,88,45.595987
747.0,180,46.251516
52.0,24,46.338992
-46.0,1,46.341986
-28.0,6,46.365813
307.0,86,46.706462
-46.0,1,46.709417
507.0,122,47.163256
-47.0,1,47.170316
-41.0,3,47.178716
76.0,38,47.329198
32.0,18,47.390276
633.0,145,47.958129
813.0,188,48.654952
654.0,166,49.264965
-47.0,1,49.270885
-41.0,3,49.287115
-1.0,13,49.333081
72.0,26,49.432132
56.0,40,49.598454
93.0,33,49.713357
20.0,16,49.772963
1097.0,254,50.712427
194.0,72,50.97935
328.0,92,51.317142
65.0,28,51.42049
1003.0,230,52.255127
1513.0,356,53.990925
57.0,22,54.116554
-44.0,2,54.132938
-39.0,5,54.1587
151.0,42,54.406093
350.0,84,54.826235
492.0,117,55.279128
-39.0,4,55.293953
232.0,66,55.534713
669.0,174,56.189138
55.0,34,56.308794
105.0,39,56.446507
-13.0,8,56.471807
39.0,26,56.575401
-47.0,1,56.578102
62.0,41,56.729991
-43.0,2,56.737684
-44.0,2,56.747757
3.0,13,56.796637
71.0,32,56.923656
69.0,29,57.044136
-41.0,3,57.052382
4.0,12,57.09534
118.0,46,57.257613
68.0,30,57.360745
46.0,27,57.466048
924.0,204,58.31688
16.0,20,58.401109
-41.0,3,58.415633
106.0,40,58.57131
705.0,171,59.229552
-38.0,4,59.243671
396.0,97,59.593714
729.0,161,60.198273
-2.0,17,60.264482
87.0,32,60.375431
-44.0,2,60.381394
-44.0,2,60.390587
154.0,57,60.593784
47.0,27,60.692322
-36.0,6,60.712475
-44.0,2,60.721576
201.0,65,60.962734
51.0,25,61.058897
1389.0,305,62.205918
81.0,33,62.332486
480.0,119,62.758712
1018.0,248,63.69697
292.0,83,64.00872
206.0,81,64.317446
39.0,22,64.3954
-46.0,1,64.402064
153.0,56,64.613587
168.0,49,64.867222
32.0,19,64.95652
29.0,18,65.054071
1461.0,345,66.874807
181.0,49,67.060956
917.0,201,67.83037
156.0,49,68.014109
252.0,86,68.328843
133.0,55,68.564869
308.0,88,68.888327
-41.0,3,68.896506
-47.0,1,68.89948
4.0,13,68.950816
120.0,46,69.122514
113.0,34,69.248541
192.0,52,69.445259
50.0,29,69.589286
751.0,180,70.252416
328.0,85,70.575786
445.0,123,71.037573
-38.0,4,71.052547
1668.0,364,72.391257
471.0,118,72.837827
-47.0,1,72.840649
1105.0,241,73.742571
-47.0,1,73.749519
-44.0,2,73.754909
741.0,170,74.366095
671.0,161,74.965657
13.0,14,75.015669
116.0,34,75.140669
-38.0,4,75.155547
1961.0,400,76.64222
-41.0,3,76.650514
4.0,13,76.701004
925.0,206,77.759627
83.0,32,77.945987
46.0,21,78.058646
-18.0,7,78.089796
240.0,62,78.456356
174.0,53,78.776016
-35.0,5,78.804488
8.0,13,78.882918
298.0,76,79.1609
2056.0,400,80.646783
573.0,127,81.112885
11.0,13,81.165793
-44.0,2,81.171649
58.0,24,81.261478
473.0,109,81.653774
129.0,41,81.804507
1400.0,293,82.879504
0.0,11,82.926625
115.0,38,83.076753
-44.0,2,83.086057
-46.0,1,83.089164
225.0,58,83.30443
20.0,19,83.3755
39.0,22,83.460423
-43.0,2,83.465665
96.0,37,83.611372
20.0,19,83.686066
166.0,47,83.865832
828.0,178,84.520933
1605.0,336,85.764972
521.0,119,86.218812
-26.0,8,86.249478
795.0,177,86.897765
649.0,170,88.698057
-47.0,1,88.707893
-47.0,1,88.710814
811.0,186,89.670808
7.0,15,89.749828
168.0,53,90.032778
-44.0,2,90.04054
7.0,19,90.139621
96.0,38,90.359627
-47.0,1,90.370552
278.0,69,90.771116
2070.0,400,92.306324
969.0,205,93.072376
961.0,210,93.857577
924.0,205,94.63729
735.0,161,95.223888
-8.0,11,95.26071
-10.0,9,95.292253
1730.0,359,96.62768
-23.0,9,96.666047
102.0,42,96.817914
1787.0,382,98.228018
582.0,137,98.730779
447.0,105,99.114561
1227.0,264,100.111319
1542.0,329,101.505375
123.0,41,101.712888
-14.0,8,101.775962
292.0,71,102.136577
23.0,16,102.217024
89.0,32,102.401351
2070.0,400,104.152951
107.0,34,104.272053
2048.0,400,105.778144
20.0,15,105.83886
50.0,21,105.912868
170.0,45,106.094624
165.0,45,106.265342
-47.0,1,106.268017
526.0,121,106.716619
114.0,52,106.912238
71.0,29,107.035761
4.0,12,107.086137
-44.0,2,107.092971
502.0,115,107.515984
-41.0,3,107.530296
53.0,23,107.616858
38.0,21,107.692285
530.0,123,108.170142
-10.0,11,108.206646
254.0,63,108.447835
5.0,12,108.487204
-44.0,2,108.496554
112.0,41,108.654375
38.0,22,108.728834
952.0,208,109.496206
1146.0,242,110.379759
441.0,106,110.760524
-23.0,9,110.793014
25.0,18,110.862892
527.0,117,111.299535
388.0,97,111.667253
-29.0,7,111.689718
-44.0,2,111.696431
-34.0,7,111.723987
24.0,21,111.804015
17.0,18,111.876369
-20.0,10,111.91085
4.0,13,111.95896
218.0,55,112.176982
-44.0,2,112.186618
-32.0,7,112.209429
574.0,131,112.685922
625.0,137,113.296958
100.0,40,113.502854
-41.0,3,113.514313
-44.0,2,113.537174
-44.0,2,113.545504
-19.0,12,113.600039
-1.0,12,113.668135
610.0,148,114.415852
6.0,14,114.497381
2055.0,400,116.157127
-16.0,9,116.196102
-10.0,14,116.24398
1306.0,275,117.266261
3.0,12,117.304412
167.0,45,117.481117
734.0,162,118.085077
35.0,18,118.163729
884.0,188,118.875112
518.0,126,119.338627
-44.0,2,119.343889
57.0,22,119.429132
427.0,98,119.802558
60.0,27,119.90782
894.0,194,120.627921
-47.0,1,120.630611
245.0,70,120.885299
-42.0,2,120.890631
2070.0,400,122.363326
379.0,89,122.712345
163.0,47,122.881127
-46.0,1,122.892669
1068.0,231,123.733226
24.0,27,123.833398
1341.0,282,124.894246
2046.0,400,126.964867
262.0,74,127.277138
47.0,21,127.356786
642.0,139,127.882896
722.0,161,128.503007
455.0,102,128.89568
-15.0,9,128.92672
-44.0,2,128.932139
979.0,211,129.710266
421.0,97,130.093534
173.0,48,130.26997
10.0,17,130.340811
107.0,32,130.458302
43.0,20,130.534706
28.0,18,130.599064
276.0,78,130.897306
-44.0,2,130.907216
182.0,49,131.093895
180.0,61,131.31523
131.0,43,131.473578
25.0,16,131.532221
879.0,189,132.220879
0.0,13,132.271402
1489.0,310,133.412424
41.0,27,133.510959
823.0,177,134.169254
-15.0,8,134.195289
1516.0,318,135.377631
277.0,68,135.627122
-13.0,9,135.654349
1837.0,379,137.080996
-3.0,11,137.148766
15.0,15,137.236107
-23.0,9,137.281319
296.0,71,137.641165
21.0,23,137.762625
14.0,16,137.837347
-5.0,11,137.896624
670.0,147,138.679812
12.0,13,138.755893
1168.0,247,139.867288
2.0,12,139.913101
-35.0,5,139.929877
-32.0,6,139.949008
63.0,25,140.03875
335.0,80,140.348757
1807.0,374,141.722744
-41.0,3,141.735399
102.0,32,141.854174
23.0,18,141.920862
65.0,24,142.013863
-44.0,2,142.019088
477.0,110,142.424663
13.0,16,142.49496
410.0,96,142.853343
39.0,19,142.943025
2.0,12,142.995487
-34.0,4,143.005915
-44.0,2,143.015546
2.0,15,143.066397
33.0,19,143.138431
374.0,89,143.46822
1823.0,379,144.876122
-11.0,9,144.910537
198.0,55,145.118269
0.0,11,145.158578
-44.0,2,145.170214
-44.0,2,145.175444
334.0,78,145.473426
600.0,135,145.956195
281.0,74,146.230948
668.0,146,146.778053
107.0,33,146.894425
1.0,11,146.942296
-41.0,3,146.95479
62.0,25,147.045095
165.0,46,147.206679
887.0,194,147.944898
0.0,11,147.989744
-30.0,5,148.008316
563.0,124,148.518541
-5.0,12,148.559048
987.0,211,149.389879
-19.0,11,149.453461
37.0,21,149.570807
407.0,102,150.075804
30.0,18,150.168178
633.0,140,150.89378
820.0,175,151.694804
-33.0,5,151.712178
-41.0,3,151.724306
1127.0,238,152.6062
196.0,71,152.880617
477.0,111,153.296299
2049.0,400,154.778654
203.0,52,154.964069
-29.0,7,154.98939
540.0,119,155.419755
6.0,17,155.485172
48.0,23,155.560382
8.0,15,155.617283
2045.0,400,157.099283
-44.0,2,157.109439
22.0,15,157.170166
680.0,153,157.726055
697.0,160,158.330355
65.0,25,158.419166
3.0,12,158.470484
2025.0,400,159.98946
1999.0,400,161.545604
977.0,210,162.633179
-32.0,6,162.664591
1314.0,275,163.925241
-12.0,9,163.957638
-8.0,10,164.003003
-41.0,3,164.013584
-29.0,7,164.040322
-2.0,16,164.092633
186.0,49,164.286627
-47.0,1,164.28956
13.0,14,164.346174
517.0,115,164.761288
44.0,23,164.846282
4.0,13,164.8936
367.0,88,165.229361
1628.0,365,166.595834
27.0,16,166.653369
75.0,37,166.7822
1953.0,400,168.886421
-23.0,6,168.906805
-44.0,2,168.916557
982.0,235,169.802134
9.0,14,169.846092
489.0,119,170.28269
752.0,163,170.88772
30.0,21,170.962796
147.0,44,171.125798
252.0,67,171.381645
2030.0,400,172.841069
-25.0,7,172.869724
163.0,47,173.052511
1435.0,311,174.58588
225.0,56,174.876696
132.0,50,175.164601
101.0,33,175.363941
12.0,14,175.412138
-13.0,8,175.443482
21.0,16,175.500744
-28.0,5,175.520232
208.0,58,175.750247
14.0,14,175.798239
68.0,29,175.915267
-34.0,5,175.933233
329.0,84,176.245459
2.0,11,176.288233
84.0,31,176.399427
-44.0,2,176.404755
-18.0,9,176.440411
2017.0,400,177.951932
135.0,49,178.133465
94.0,30,178.244407
36.0,20,178.311184
79.0,34,178.439817
2082.0,400,179.920268
327.0,79,180.216456
-26.0,6,180.236605
187.0,53,180.424182
-44.0,2,180.433634
-26.0,7,180.456648
810.0,176,181.101225
-44.0,2,181.111429
-41.0,3,181.11946
28.0,20,181.193842
2050.0,400,182.666331
-4.0,11,182.715498
756.0,167,183.380888
993.0,216,184.181359
1088.0,245,185.132478
-46.0,1,185.135248
750.0,169,185.942681
1335.0,289,187.467216
74.0,34,187.588905
2069.0,400,189.077867
30.0,18,189.137737
131.0,41,189.289904
142.0,41,189.432291
651.0,147,189.971225
-18.0,7,190.003576
-38.0,3,190.014878
233.0,62,190.250041
15.0,15,190.307759
-36.0,4,190.318045
296.0,71,190.574092
196.0,56,190.771536
1233.0,268,191.765316
326.0,77,192.051387
2028.0,400,193.582273
13.0,14,193.640591
214.0,54,193.830117
-1.0,11,193.870517
1581.0,342,195.131263
1570.0,352,196.467803
-1.0,17,196.535435
8.0,13,196.576337
763.0,174,197.222391
503.0,118,197.788956
605.0,136,198.563524
-41.0,3,198.579233
21.0,15,198.654023
35.0,20,198.749799
-4.0,12,198.804032
-22.0,12,198.863197
207.0,55,199.154517
2032.0,400,200.803656
10.0,14,200.859906
-7.0,12,200.903227
-6.0,10,200.944045
185.0,58,201.160082
1381.0,297,202.306059
239.0,61,202.539257
891.0,208,203.308776
15.0,18,203.376451
227.0,80,203.703097
-47.0,1,203.705892
1719.0,378,205.109349
842.0,197,205.834914
69.0,38,205.975727
5.0,18,206.04428
-44.0,2,206.053863
8.0,25,206.147198
-44.0,2,206.152592
-24.0,7,206.179865
399.0,92,206.52873
208.0,72,206.802262
188.0,55,207.009022
1036.0,224,207.835068
490.0,115,208.251419
-22.0,8,208.289759
-34.0,5,208.307517
1943.0,400,209.876123
179.0,61,210.184863
-28.0,5,210.209305
149.0,41,210.417141
39.0,23,210.549696
580.0,139,211.306481
695.0,157,212.043254
435.0,114,212.456698
-39.0,3,212.464533
216.0,59,212.685442
104.0,35,212.810961
14.0,15,212.871865
734.0,166,213.490168
2046.0,400,214.99473
87.0,45,215.159252
898.0,201,215.910911
852.0,191,216.621998
154.0,52,216.798966
821.0,188,217.496605
298.0,74,217.773052
-17.0,17,217.833175
332.0,84,218.163416
2014.0,400,219.621669
622.0,144,220.166049
12.0,13,220.208494
385.0,92,220.549631
975.0,208,221.32398
-11.0,10,221.364569
2051.0,400,223.329265
73.0,27,223.488407
742.0,160,224.168242
29.0,17,224.222636
1325.0,281,225.250529
-47.0,1,225.258613
369.0,106,225.664769
138.0,44,225.819386
-47.0,1,225.826133
192.0,55,226.028638
83.0,39,226.180539
-46.0,1,226.202489
34.0,21,226.277506
608.0,135,226.784028
-12.0,9,226.820851
549.0,129,227.283833
858.0,234,228.140607
189.0,52,228.333594
78.0,31,228.464095
154.0,45,228.626378
366.0,88,228.960536
28.0,23,229.046226
1112.0,239,229.931186
-46.0,1,229.933909
-8.0,13,229.981865
915.0,199,230.713872
61.0,39,230.858443
596.0,132,231.339238
5.0,16,231.400778
1431.0,303,232.513401
1650.0,352,233.859769
93.0,34,234.049504
36.0,20,234.152569
86.0,43,234.36832
101.0,36,234.548324
-41.0,3,234.571078
225.0,60,234.918467
113.0,40,235.140575
-47.0,1,235.14572
38.0,20,235.273564
755.0,173,236.131859
-41.0,3,236.140726
52.0,26,236.243037
176.0,51,236.429804
730.0,176,237.085232
712.0,171,237.717827
1491.0,343,239.017494
846.0,207,239.762516
1800.0,391,241.225972
446.0,102,241.607709
77.0,33,241.725179
25.0,23,241.810393
-1.0,11,241.848301
1626.0,350,243.159013
-17.0,8,243.187857
-8.0,9,243.225887
215.0,54,243.430106
227.0,61,243.658679
86.0,30,243.769898
314.0,78,244.071615
471.0,113,244.485281
505.0,114,244.899617
57.0,25,245.01421
527.0,124,245.46784
46.0,22,245.552744
1021.0,248,248.247098
627.0,150,248.800544
-46.0,1,248.80749
269.0,66,249.046953
190.0,57,249.268137
508.0,118,249.701608
269.0,67,249.948967
566.0,146,250.498578
747.0,168,251.110397
234.0,66,251.357025
220.0,65,251.604586
821.0,196,252.335616
-27.0,7,252.363178
356.0,89,252.689496
-44.0,2,252.69481
348.0,90,253.035816
21.0,23,253.122293
460.0,104,253.51306
716.0,160,254.109574
760.0,169,254.745386
1194.0,260,255.717606
1120.0,262,256.720639
-11.0,9,256.754582
-44.0,2,256.764578
-32.0,6,256.784101
-47.0,1,256.786902
87.0,34,256.915047
-11.0,16,256.977856
-40.0,3,256.990138
249.0,66,257.223958
12.0,18,257.292279
37.0,19,257.35188
-44.0,2,257.366729
435.0,108,257.771945
148.0,47,258.05487
1147.0,259,259.40513
2017.0,400,261.059865
-18.0,7,261.090038
44.0,21,261.160549
2039.0,400,262.656005
227.0,66,262.914019
1965.0,400,264.404486
1947.0,400,265.906788
1309.0,282,266.998821
657.0,169,267.624369
-44.0,2,267.630725
550.0,133,268.130277
-41.0,4,268.140877
-5.0,10,268.17744
1891.0,400,269.704948
-8.0,9,269.737619
-7.0,10,269.777253
13.0,15,269.827233
-45.0,2,269.836837
869.0,191,270.839269
-44.0,2,270.847018
332.0,81,271.261206
12.0,14,271.349631
-26.0,6,271.384809
-46.0,1,271.397854
-45.0,2,271.40678
16.0,19,271.50295
264.0,67,271.866917
-42.0,2,271.881633
935.0,209,272.685387
52.0,22,272.769372
2046.0,400,274.243705
-45.0,2,274.249726
-44.0,2,274.259931
26.0,18,274.324831
1991.0,400,275.817431
3.0,12,275.87237
769.0,169,276.488428
301.0,78,276.787488
25.0,17,276.841702
376.0,87,277.159526
296.0,74,277.448041
-9.0,9,277.475514
206.0,67,277.730422
27.0,18,277.788713
-46.0,1,277.795554
-44.0,2,277.804452
23.0,17,277.864552
-38.0,3,277.877289
365.0,88,278.203117
2086.0,400,279.688303
1836.0,395,281.135382
11.0,13,281.179352
1018.0,221,282.031391
320.0,83,282.472801
-38.0,4,282.500004
1990.0,400,284.423456
1047.0,229,285.277816
-47.0,1,285.280584
-39.0,3,285.288486
786.0,173,285.940258
1297.0,292,287.045238
27.0,20,287.120682
17.0,16,287.180096
209.0,66,287.424618
-15.0,11,287.464279
41.0,26,287.565579
-44.0,2,287.575105
394.0,97,287.934538
-3.0,12,287.982761
1972.0,400,289.487972
15.0,17,289.556252
-44.0,2,289.561829
-47.0,1,289.564561
205.0,58,289.791473
1611.0,343,291.065364
641.0,148,291.59779
-7.0,10,291.63389
1302.0,276,292.646514
1119.0,252,293.581479
-5.0,10,293.614607
448.0,103,294.001486
-44.0,2,294.010921
91.0,38,294.224177
1423.0,307,295.831651
993.0,212,296.714287
314.0,76,297.005009
637.0,143,297.529387
441.0,102,297.898625
1469.0,323,299.128215
166.0,46,299.289991
63.0,24,299.37736
495.0,140,299.887231
-23.0,6,299.907524
1075.0,244,300.883472
2083.0,400,302.378439
-36.0,4,302.393567
-14.0,8,302.42414
87.0,32,302.544707
-20.0,7,302.567489
-41.0,3,302.579396
34.0,21,302.6553
813.0,182,303.323444
600.0,148,303.865142
318.0,93,304.21073
7.0,13,304.272557
-23.0,6,304.29246
111.0,39,304.433471
-18.0,7,304.459695
108.0,45,304.625135
-26.0,9,304.652278
223.0,79,304.946516
52.0,21,305.030564
4.0,13,305.079838
193.0,59,305.345918
-9.0,11,305.382917
2050.0,400,307.173079
-46.0,1,307.177921
-6.0,12,307.24544
222.0,57,307.541206
2073.0,400,309.239387
-8.0,9,309.27288
139.0,40,309.422862
316.0,80,309.729752
-24.0,7,309.751277
288.0,69,310.011261
-46.0,1,310.016707
24.0,18,310.079912
2083.0,400,311.581304
86.0,34,311.707549
240.0,64,311.940387
98.0,34,312.065844
924.0,207,312.82409
492.0,116,313.246134
459.0,103,313.609254
1028.0,236,314.476301
-33.0,4,314.486911
505.0,118,314.94119
80.0,33,315.058226
-10.0,10,315.099222
151.0,53,315.2934
3.0,12,315.336923
-13.0,8,315.363702
-31.0,6,315.383855
60.0,24,315.488846
347.0,80,315.793568
9.0,13,315.846743
81.0,29,315.950938
53.0,24,316.040294
-38.0,4,316.055218
32.0,23,316.143659
6.0,15,316.194466
-1.0,13,316.243657
953.0,219,317.078787
65.0,36,317.201891
984.0,213,317.993133
-44.0,3,318.005523
751.0,163,318.785922
2064.0,400,320.689602
-9.0,9,320.721671
36.0,18,320.792386
-27.0,6,320.811345
-5.0,10,320.845342
15.0,14,320.907403
2063.0,400,322.367397
-39.0,5,322.384952
642.0,148,322.928503
-45.0,2,322.939697
55.0,32,323.065746
-18.0,7,323.089616
488.0,115,323.513512
2026.0,400,325.001852
300.0,71,325.273321
-46.0,1,325.27648
-46.0,1,325.279625
1985.0,400,327.72977
-3.0,11,327.772366
818.0,182,328.449741
1336.0,301,329.545358
31.0,17,329.598346
1975.0,400,331.490753
315.0,84,331.94835
1164.0,254,333.039285
2075.0,400,334.534579
-40.0,3,334.544372
-9.0,9,334.584523
-11.0,9,334.620096
-41.0,3,334.635879
1999.0,400,336.143069
723.0,162,336.751048
522.0,123,337.206922
883.0,197,337.936848
2091.0,400,339.405949
-18.0,8,339.443638
1414.0,311,340.568808
218.0,70,340.836353
2042.0,400,342.296553
343.0,82,342.748376
183.0,48,343.002805
-46.0,1,343.006867
-39.0,5,343.030246
-20.0,8,343.079426
-42.0,5,343.103452
-45.0,2,343.111275
