#{"t_start": 1764790684.3300512, "env_id": "None"}
r,l,t
-46.0,1,18.04362
-26.0,17,18.087602
-47.0,1,18.090442
-47.0,1,18.096669
-46.0,2,18.106574
-47.0,1,18.109543
-47.0,1,18.112462
89.0,29,18.192588
-46.0,2,18.20281
-42.0,2,18.212903
-47.0,1,18.216164
-45.0,2,18.221711
-46.0,2,18.227302
-47.0,1,18.23026
-40.0,3,18.238483
-43.0,2,18.243899
117.0,59,18.434496
-46.0,1,18.437567
-40.0,3,18.445766
-46.0,1,18.448679
-46.0,1,18.451533
-32.0,11,18.480315
-47.0,1,18.482981
-46.0,1,18.485645
-47.0,1,18.488408
-47.0,1,18.491148
269.0,105,18.79731
29.0,21,18.866416
-45.0,3,18.874371
-46.0,2,18.87996
-46.0,1,18.883019
-17.0,11,18.913176
-46.0,1,18.91597
14.0,16,18.96236
-47.0,1,18.965046
-47.0,1,18.967737
-44.0,2,18.972841
-34.0,6,18.989599
15.0,16,19.036033
-47.0,1,19.038899
-47.0,1,19.042032
-47.0,1,19.044973
-47.0,1,19.047872
102.0,50,19.191041
96.0,67,19.3686
-43.0,5,19.381023
-47.0,1,19.383688
-47.0,1,19.386445
-47.0,1,19.389045
-17.0,10,19.418784
-46.0,2,19.424707
-23.0,6,19.455233
-18.0,8,19.478743
235.0,82,19.698307
-39.0,6,19.713319
-46.0,1,19.716123
205.0,72,19.937557
-46.0,2,19.943154
-40.0,3,19.951827
-20.0,13,19.995709
-47.0,1,19.99865
-18.0,14,20.036364
-45.0,2,20.042415
-32.0,7,20.069468
-47.0,1,20.073411
-30.0,7,20.094066
-44.0,2,20.099577
110.0,33,20.204158
-46.0,1,20.207465
-46.0,1,20.210803
-46.0,2,20.217125
-45.0,3,20.226549
-46.0,2,20.23258
-46.0,1,20.23567
-39.0,5,20.251014
50.0,31,20.351586
-47.0,1,20.354444
-24.0,16,20.405926
-17.0,8,20.429691
7.0,15,20.470984
-47.0,1,20.478204
-41.0,5,20.494271
-47.0,1,20.497009
-47.0,1,20.499887
-33.0,5,20.51274
-40.0,3,20.520694
-44.0,2,20.526465
-46.0,2,20.532803
201.0,75,20.753538
10.0,20,20.818874
-33.0,4,20.837824
-46.0,1,20.842746
-47.0,1,20.847754
-47.0,1,20.850938
-46.0,1,20.854028
-47.0,1,20.857021
70.0,38,20.969622
-45.0,2,20.974802
-46.0,1,20.977718
-47.0,1,20.980553
-47.0,1,20.983279
-47.0,1,20.98583
127.0,60,21.155225
-47.0,1,21.157971
59.0,28,21.236336
19.0,22,21.289826
-47.0,1,21.292341
-46.0,1,21.294909
-47.0,1,21.300024
49.0,28,21.371012
571.0,158,21.809811
-45.0,2,21.819154
-46.0,2,21.827257
-47.0,1,21.830327
-34.0,5,21.845554
59.0,38,23.443386
-47.0,1,23.4465
-41.0,3,23.455074
181.0,71,23.670775
156.0,58,23.841649
23.0,26,23.923585
-46.0,1,23.928723
-19.0,11,23.972759
36.0,21,24.038749
-38.0,4,24.050383
-42.0,2,24.056315
-47.0,1,24.059121
-47.0,1,24.061748
-31.0,11,24.101738
-46.0,1,24.104481
-47.0,1,24.1074
-23.0,9,24.13478
77.0,45,24.268201
13.0,15,24.314613
-46.0,1,24.317411
211.0,82,24.561546
50.0,27,24.642453
-42.0,2,24.647993
-46.0,2,24.654167
-44.0,2,24.660257
-47.0,1,24.663344
178.0,67,24.851992
-47.0,1,24.854919
-46.0,1,24.857984
34.0,25,24.93176
-25.0,10,24.957515
-44.0,2,24.965115
-47.0,1,24.969464
-47.0,1,24.974438
672.0,204,25.551412
-47.0,1,25.554187
-47.0,1,25.556934
-45.0,3,25.564471
-29.0,10,25.590565
-36.0,8,25.610908
-47.0,1,25.613595
-27.0,7,25.638369
-47.0,1,25.641118
-47.0,1,25.644218
-36.0,3,25.652007
58.0,33,25.743859
-45.0,3,25.751379
132.0,48,25.87993
-46.0,1,25.882817
-47.0,1,25.885541
-37.0,10,25.910854
-46.0,1,25.913552
-47.0,1,25.916356
-14.0,9,25.951312
-47.0,1,25.954667
-46.0,1,25.957829
-25.0,7,25.976476
-47.0,1,25.979224
-44.0,2,25.98476
-47.0,1,25.987441
80.0,39,26.16891
-47.0,1,26.17463
-37.0,3,26.18942
70.0,26,26.307879
-47.0,1,26.313097
-46.0,1,26.319059
-46.0,1,26.323877
70.0,37,26.487436
-46.0,2,26.496053
-47.0,1,26.500723
-47.0,1,26.505837
219.0,77,26.832934
-44.0,2,26.842126
-47.0,1,26.846695
-42.0,3,26.858698
-47.0,1,26.863188
-46.0,2,26.871408
-47.0,1,26.875298
-47.0,1,26.879079
-47.0,1,26.882864
-22.0,18,26.95959
150.0,62,27.258467
-46.0,1,27.263581
-47.0,1,27.268655
-46.0,1,27.273536
-47.0,1,27.279803
95.0,38,27.444847
-43.0,3,27.458679
14.0,35,27.598024
-47.0,1,27.601985
10.0,15,27.663344
193.0,95,28.05549
-47.0,1,28.060042
10.0,14,28.127767
-47.0,1,28.133938
-46.0,2,28.146034
-47.0,1,28.150252
-38.0,4,28.171983
-46.0,1,28.177856
-36.0,11,28.236839
-47.0,1,28.240766
71.0,46,28.428009
-47.0,1,28.432037
-47.0,1,28.43613
-45.0,2,28.443579
-46.0,2,28.450956
76.0,32,28.601007
-47.0,1,28.604913
-47.0,1,28.608892
475.0,145,29.283439
-23.0,6,29.298994
-15.0,11,29.327698
-39.0,3,29.33577
309.0,119,29.674752
-47.0,1,29.677614
-39.0,6,29.701455
-47.0,1,29.704515
-42.0,2,29.709993
3.0,13,29.74278
-47.0,1,29.745579
-42.0,2,29.750795
75.0,29,29.842008
58.0,49,29.978314
282.0,89,30.23541
-44.0,2,30.240947
-47.0,1,30.243738
-46.0,2,30.252023
-45.0,3,30.266094
19.0,18,30.328032
932.0,332,32.72447
-47.0,1,32.72741
5.0,25,32.807843
-47.0,1,32.810694
-29.0,12,32.84675
-47.0,1,32.850748
-47.0,1,32.854583
-44.0,2,32.860117
-47.0,1,32.863213
-47.0,1,32.866156
-47.0,1,32.868825
413.0,107,33.16691
-27.0,13,33.207616
13.0,23,33.269717
-21.0,8,33.295864
376.0,121,33.65843
-46.0,1,33.661546
-36.0,3,33.669513
-47.0,1,33.672385
79.0,33,33.767453
255.0,96,34.033012
-47.0,1,34.035853
31.0,23,34.097687
111.0,52,34.255994
-46.0,1,34.259022
363.0,120,34.608393
-46.0,2,34.613451
-47.0,1,34.616177
116.0,81,34.844465
783.0,271,35.619083
-14.0,13,35.653423
-47.0,1,35.656115
48.0,36,35.766469
56.0,29,35.856965
-46.0,1,35.860092
-45.0,3,35.868078
-46.0,1,35.874642
-46.0,1,35.879297
-46.0,1,35.883041
93.0,53,36.035772
-46.0,2,36.041703
378.0,137,36.425522
1272.0,365,37.484352
-47.0,1,37.487601
738.0,215,39.767991
-46.0,1,39.772618
-30.0,5,39.793154
-47.0,1,39.797536
-26.0,8,39.835494
-43.0,2,39.843393
-47.0,1,39.847336
-44.0,3,39.859019
-40.0,3,39.871397
228.0,78,40.20186
245.0,68,40.514126
-24.0,11,40.56026
-32.0,5,40.589475
-47.0,1,40.594037
-46.0,1,40.597775
-28.0,5,40.617545
-47.0,1,40.621603
-46.0,1,40.626205
-47.0,1,40.630464
-47.0,1,40.634691
185.0,60,40.910633
29.0,28,41.027904
-46.0,1,41.032035
-45.0,3,41.043022
-6.0,11,41.083661
519.0,163,41.735639
-47.0,1,41.740208
172.0,55,42.005129
-46.0,1,42.01269
3.0,19,42.097446
13.0,43,42.304433
0.0,23,42.400513
23.0,18,42.448738
-46.0,2,42.453909
-47.0,1,42.456914
298.0,101,42.736943
89.0,42,42.862899
-38.0,4,42.873205
32.0,30,42.956765
-47.0,1,42.95961
-47.0,1,42.962926
-46.0,1,42.965722
124.0,58,43.132073
92.0,43,43.253498
-46.0,1,43.256695
3.0,14,43.297904
-42.0,2,43.303503
-46.0,1,43.306619
202.0,92,43.568601
-47.0,1,43.571294
-47.0,1,43.5739
-47.0,1,43.576597
-47.0,1,43.579317
-47.0,1,43.582084
-46.0,1,43.58482
-11.0,18,43.630242
102.0,35,43.726547
-47.0,1,43.729361
-9.0,13,43.775615
-47.0,1,43.778453
-46.0,2,43.78387
-47.0,1,43.786923
-44.0,4,43.797022
5.0,12,43.828502
-46.0,2,43.833729
-47.0,1,43.836431
27.0,16,43.897571
18.0,17,43.942119
47.0,29,44.029462
711.0,208,44.609709
-47.0,1,44.612404
113.0,46,44.739714
-42.0,4,44.750058
345.0,108,45.082133
606.0,176,45.610828
10.0,16,45.654888
-46.0,2,45.660305
-44.0,4,45.671295
-38.0,7,45.69002
-3.0,13,45.7295
22.0,21,45.78751
182.0,66,45.990544
-47.0,1,45.99327
57.0,34,46.091236
-47.0,1,46.093826
-47.0,1,46.096477
34.0,28,46.177336
-42.0,2,46.183331
-47.0,1,46.186171
-47.0,1,46.189004
-47.0,1,46.192652
-35.0,6,46.209054
-46.0,2,46.219861
-44.0,2,46.227808
7.0,17,46.273786
85.0,37,47.867791
-46.0,1,47.87058
-25.0,10,47.897507
-47.0,1,47.900336
75.0,40,48.031819
-47.0,1,48.036957
13.0,14,48.08431
-30.0,10,48.110723
-47.0,1,48.113463
-42.0,2,48.119079
-47.0,1,48.121827
-46.0,2,48.12754
143.0,62,48.310515
7.0,16,48.355947
85.0,38,48.46757
-6.0,14,48.510503
-46.0,2,48.516371
-40.0,5,48.530078
-31.0,6,48.547734
-33.0,9,48.575562
-33.0,5,48.596847
-42.0,5,48.610538
-47.0,1,48.613336
-47.0,1,48.61614
108.0,34,48.710365
-27.0,11,48.738854
-44.0,3,48.747158
-47.0,1,48.749879
26.0,17,48.799587
-28.0,5,48.812423
-46.0,1,48.815141
-46.0,2,48.820342
13.0,15,48.860175
-46.0,1,48.862873
-46.0,2,48.868439
-47.0,1,48.8713
-47.0,1,48.873977
56.0,30,48.969254
-47.0,1,48.971997
-18.0,9,49.003163
-41.0,4,49.013741
-38.0,5,49.026964
921.0,231,49.682457
-32.0,7,49.7023
57.0,29,49.785038
-34.0,5,49.799224
27.0,18,49.858943
205.0,60,50.029472
22.0,21,50.101133
-28.0,6,50.120593
-47.0,1,50.127072
-47.0,1,50.132401
-46.0,1,50.135228
-37.0,5,50.148451
-47.0,1,50.151187
1423.0,381,51.235064
-34.0,8,51.261374
315.0,111,51.583351
-40.0,6,51.599985
294.0,96,51.859247
-47.0,1,51.861905
-30.0,9,51.89141
8.0,13,51.925752
-45.0,2,51.9315
-46.0,1,51.934365
460.0,152,52.388015
476.0,125,52.926754
-11.0,13,52.990473
-24.0,8,53.022155
-45.0,2,53.032579
58.0,47,53.239754
-47.0,1,53.244684
-47.0,1,53.253693
-47.0,1,53.259867
-40.0,4,53.276362
-46.0,1,53.280905
894.0,275,56.2069
-8.0,12,56.248001
-39.0,5,56.261322
544.0,172,56.767513
247.0,83,57.008865
-1.0,11,57.038235
-24.0,11,57.074829
-45.0,2,57.080289
82.0,43,57.19398
-46.0,1,57.196858
81.0,45,57.331968
344.0,133,57.708566
-44.0,2,57.714162
92.0,42,57.835034
-45.0,3,57.845534
37.0,22,57.913043
98.0,35,58.012371
-47.0,1,58.015438
682.0,197,58.587273
19.0,33,58.681955
318.0,114,59.004095
-47.0,1,59.007213
50.0,30,59.097061
-45.0,2,59.102687
206.0,72,59.298146
106.0,54,59.453601
-47.0,1,59.456628
-44.0,3,59.465017
115.0,53,59.624844
132.0,43,59.752365
55.0,24,59.819154
-47.0,1,59.822021
55.0,36,59.923532
-39.0,3,59.931616
-46.0,1,59.934486
24.0,24,60.004319
-46.0,1,60.007277
-46.0,2,60.013024
-47.0,1,60.015785
203.0,67,60.199946
11.0,20,60.258079
-47.0,1,60.263343
-47.0,1,60.266178
-47.0,1,60.268832
-47.0,1,60.271563
-29.0,7,60.291009
125.0,44,60.411468
-34.0,4,60.422128
212.0,72,60.641631
-47.0,1,60.644347
167.0,55,60.803897
-8.0,11,60.834389
-25.0,15,60.883338
-47.0,1,60.886279
-47.0,1,60.889345
-47.0,1,60.892237
-44.0,4,60.903094
101.0,51,61.048561
-46.0,2,61.0542
678.0,183,61.559661
42.0,28,61.655381
126.0,64,61.830514
-38.0,4,61.841081
-43.0,2,61.846371
395.0,112,63.582692
102.0,70,63.800611
-23.0,18,63.847259
-47.0,1,63.849984
-39.0,5,63.868646
-47.0,1,63.87122
-4.0,13,63.903876
-45.0,2,63.909254
-42.0,3,63.917632
58.0,39,64.02744
27.0,20,64.092424
-36.0,4,64.103198
23.0,19,64.15275
147.0,56,64.320295
-44.0,2,64.326422
-40.0,6,64.345501
25.0,18,64.403193
452.0,143,64.835644
-47.0,1,64.838915
-47.0,1,64.84221
-47.0,1,64.845452
33.0,41,64.96521
-13.0,8,64.993714
-47.0,1,64.997791
-46.0,1,65.000787
-44.0,2,65.006433
230.0,62,65.178722
548.0,177,65.802827
-38.0,4,65.837634
-47.0,1,65.843517
112.0,36,65.982768
65.0,28,66.108017
98.0,40,66.288179
-30.0,12,66.335706
149.0,55,66.557309
-40.0,7,66.601205
-10.0,13,66.660774
661.0,162,67.362658
-47.0,1,67.366905
8.0,28,67.475655
-41.0,7,67.503279
-43.0,3,67.513886
-46.0,1,67.518208
-46.0,1,67.522239
-47.0,1,67.525996
-46.0,1,67.530509
154.0,61,67.772188
1484.0,400,69.260947
224.0,68,69.447535
6.0,14,69.492832
-46.0,1,69.4957
-34.0,5,69.508362
-30.0,11,69.537986
-47.0,1,69.541472
0.0,17,69.592345
-42.0,2,69.597627
-47.0,1,69.600348
-47.0,1,69.603345
-28.0,10,69.630083
77.0,31,69.726817
-47.0,1,69.729858
-47.0,1,69.733018
-46.0,2,69.739033
475.0,127,70.125981
-10.0,10,70.151867
23.0,20,70.210625
5.0,19,70.259396
-47.0,1,70.262074
109.0,48,70.401942
-46.0,1,70.404791
-36.0,4,70.415233
269.0,96,72.133439
-47.0,1,72.136298
23.0,21,72.213882
57.0,35,72.311603
694.0,211,72.903191
-41.0,4,72.91325
24.0,35,73.012962
131.0,63,73.200747
-47.0,1,73.206369
50.0,25,73.2848
-47.0,1,73.287556
-47.0,1,73.297293
-46.0,2,73.302956
379.0,110,73.62636
-31.0,6,73.64278
445.0,137,74.039652
135.0,61,74.202731
658.0,202,74.789454
-47.0,1,74.792401
36.0,23,74.859914
-47.0,1,74.862699
106.0,38,74.964337
299.0,83,75.19635
196.0,65,75.395575
-17.0,10,75.423084
881.0,248,76.107769
-47.0,1,76.110455
-45.0,2,76.11561
26.0,29,76.194409
-38.0,8,76.216156
-27.0,13,76.25103
-12.0,14,76.29435
-47.0,1,76.297592
-17.0,21,76.36701
-46.0,1,76.369776
354.0,106,76.666342
-27.0,11,76.695088
-47.0,1,76.700971
-39.0,3,76.713358
-47.0,1,76.716198
-44.0,4,76.726704
-46.0,1,76.729363
-47.0,1,76.732174
101.0,60,76.886612
-47.0,1,76.889554
151.0,58,77.054664
169.0,56,77.240401
-47.0,1,77.243136
472.0,146,77.657278
56.0,28,77.742585
-47.0,1,77.745867
1659.0,400,82.355417
722.0,180,82.880638
490.0,143,83.277513
696.0,231,83.94774
-46.0,2,83.955015
-47.0,1,83.957999
-46.0,1,83.961095
144.0,55,84.108338
-47.0,1,84.111152
-28.0,9,84.134477
-41.0,3,84.142218
-26.0,7,84.165226
-47.0,1,84.168437
220.0,84,84.412354
-47.0,1,84.415014
202.0,85,84.650466
-31.0,5,84.668547
-41.0,3,84.678803
-45.0,2,84.684511
-47.0,1,84.687338
-45.0,2,84.69316
411.0,115,85.039546
-45.0,2,85.045206
84.0,44,85.164279
-41.0,3,85.171749
-47.0,1,85.174848
584.0,182,85.684556
244.0,79,87.98045
-47.0,1,87.983658
1764.0,400,89.10743
-47.0,1,89.110718
44.0,26,89.179517
13.0,22,89.244415
115.0,42,90.824693
-10.0,15,90.881691
-29.0,8,90.904027
-46.0,2,90.909806
762.0,232,91.572689
48.0,39,91.680037
-46.0,2,91.685626
-30.0,10,91.712026
-46.0,1,91.714728
-1.0,24,91.784263
555.0,159,92.265181
-39.0,7,92.306426
-44.0,2,92.316162
541.0,153,92.955896
390.0,111,93.441542
-42.0,2,93.449991
-46.0,1,93.454432
-30.0,8,93.498196
761.0,213,94.387421
105.0,56,94.605665
-46.0,2,94.613337
576.0,153,95.313005
15.0,17,95.370919
772.0,195,95.923217
211.0,62,96.101694
39.0,20,96.160634
-46.0,1,96.163497
-46.0,1,96.166338
-38.0,6,96.181921
-47.0,1,96.18495
-35.0,6,96.200208
268.0,101,96.496332
21.0,22,96.562331
492.0,145,96.981206
382.0,122,97.321288
90.0,56,97.500782
70.0,28,97.57166
411.0,114,99.359146
121.0,48,99.50716
135.0,65,99.692911
-41.0,4,99.703217
1170.0,314,100.589092
244.0,79,100.809902
-45.0,2,100.815337
-40.0,5,100.827736
17.0,23,100.904015
-47.0,1,100.907555
247.0,72,101.134936
17.0,28,101.221226
45.0,25,101.288473
93.0,43,101.416503
-21.0,7,101.435722
787.0,212,102.054708
87.0,46,102.184582
-23.0,9,102.209352
-41.0,4,102.220228
-47.0,1,102.226801
-35.0,7,102.249168
-2.0,15,102.289032
314.0,113,102.620282
-47.0,1,102.62343
-39.0,8,102.650611
1127.0,326,103.559057
-14.0,8,103.585976
94.0,33,103.700676
31.0,29,103.783628
678.0,175,104.252892
129.0,55,104.411071
-46.0,2,104.41662
-46.0,2,104.42209
-17.0,9,104.44574
-46.0,2,104.45117
-47.0,1,104.453917
163.0,60,104.630275
33.0,20,104.705657
-22.0,8,104.726516
-45.0,2,104.731951
-40.0,4,104.742688
-47.0,1,104.745433
-46.0,1,104.748306
-41.0,3,104.756439
-26.0,9,104.779239
-16.0,9,104.809725
91.0,36,104.911062
529.0,134,107.223989
773.0,200,108.055528
-44.0,2,108.063736
44.0,27,108.19918
-47.0,1,108.20357
85.0,48,108.456202
-27.0,11,108.508359
-30.0,10,108.559845
953.0,287,109.351437
36.0,28,109.430721
32.0,19,109.483303
-46.0,2,109.488559
654.0,179,109.997276
-8.0,10,110.023945
233.0,79,110.240976
1438.0,356,111.251921
1728.0,400,112.397629
139.0,55,112.551533
-47.0,1,112.554534
290.0,94,112.817301
413.0,135,113.196905
-11.0,19,114.696562
-46.0,2,114.701849
99.0,49,114.849086
-47.0,1,114.852355
93.0,59,115.022381
117.0,51,115.18674
-47.0,1,115.189431
376.0,124,115.524587
679.0,182,116.035254
628.0,173,116.520763
453.0,132,116.874529
786.0,234,117.541637
1203.0,294,118.370325
9.0,23,118.431705
296.0,90,118.774224
205.0,87,119.130601
-15.0,10,119.168532
1657.0,400,120.835913
52.0,27,120.945141
9.0,14,121.004321
1135.0,308,123.607487
41.0,22,123.67037
176.0,67,123.861148
100.0,47,123.990761
1250.0,316,124.873142
281.0,90,125.126605
695.0,239,125.790132
856.0,235,126.444787
1430.0,382,127.51007
1260.0,334,128.446802
220.0,85,128.690321
1501.0,381,131.262863
1536.0,400,132.69358
235.0,93,133.101803
449.0,133,133.624808
-37.0,5,133.644234
585.0,175,134.364755
-47.0,1,134.370994
213.0,104,134.835396
-46.0,2,134.840687
904.0,276,135.627589
-40.0,6,135.643325
-47.0,1,135.646196
-38.0,7,135.664349
991.0,269,136.416528
624.0,189,136.946593
-47.0,1,136.949542
249.0,81,138.675783
-26.0,14,138.71157
45.0,31,138.802616
-31.0,7,138.827341
1037.0,253,139.532037
-47.0,1,139.535459
162.0,60,139.706428
-40.0,3,139.714195
-32.0,7,139.731978
228.0,88,139.989376
334.0,100,140.28259
-9.0,11,140.310291
-47.0,1,140.313047
561.0,146,140.71528
275.0,94,140.975729
-12.0,12,141.014988
-46.0,1,141.017979
1605.0,400,142.160058
-46.0,2,142.166198
-34.0,7,142.184865
27.0,28,142.263404
948.0,274,143.03469
206.0,58,143.20112
108.0,46,143.343905
-41.0,3,143.359348
1512.0,400,146.377795
1581.0,400,148.062839
-1.0,16,148.103659
30.0,23,148.17389
171.0,85,148.402387
-33.0,11,148.431937
455.0,155,148.882447
590.0,220,149.471873
-47.0,1,149.474937
-44.0,2,149.480292
175.0,72,149.689507
10.0,17,149.751955
-44.0,3,149.760563
191.0,62,149.929898
-45.0,2,149.935599
633.0,191,150.461669
-3.0,15,150.502678
105.0,54,150.660287
145.0,67,150.86091
1034.0,310,151.714312
928.0,269,153.961026
707.0,208,154.593066
-41.0,4,154.604724
-23.0,8,154.62728
1567.0,400,155.773354
-44.0,2,155.779001
1030.0,284,156.598261
93.0,39,156.707047
125.0,48,156.839567
-45.0,2,156.851822
905.0,305,157.708321
378.0,105,158.056999
-33.0,8,158.101427
367.0,106,158.554766
259.0,87,158.895237
219.0,86,159.263802
741.0,206,160.097989
109.0,39,160.269993
1563.0,400,163.129227
-44.0,2,163.135572
1099.0,353,164.13926
36.0,23,164.204288
584.0,173,164.691807
707.0,196,165.231837
730.0,205,168.218399
108.0,59,168.376408
970.0,252,169.09199
569.0,160,169.539439
1405.0,400,172.533445
-14.0,13,172.583535
993.0,288,173.812513
-2.0,20,173.913518
-17.0,12,173.967385
435.0,135,174.420135
9.0,17,174.470452
455.0,130,174.829777
-42.0,2,174.835331
89.0,53,175.008958
831.0,274,175.75395
-27.0,10,175.785443
135.0,72,176.001708
-41.0,3,176.009426
443.0,120,176.338419
783.0,227,176.971718
-6.0,15,177.019073
1245.0,313,177.86512
1013.0,306,180.208787
824.0,238,180.891747
766.0,224,181.536058
988.0,300,182.445952
124.0,62,182.621971
1330.0,388,183.722782
54.0,40,183.831144
1459.0,367,185.173711
-33.0,10,185.226973
1340.0,366,186.775187
-45.0,2,186.783128
-31.0,7,186.818765
68.0,32,188.536292
1599.0,400,189.670936
-33.0,7,189.68969
1663.0,400,190.809289
117.0,39,190.919396
1563.0,400,192.05144
35.0,29,192.135091
-4.0,14,192.173317
308.0,92,192.435075
183.0,68,192.621601
-27.0,10,192.662957
707.0,212,193.253342
37.0,28,193.324217
930.0,311,194.21604
-47.0,1,194.219088
263.0,93,195.960873
-44.0,2,195.967002
-41.0,3,195.97595
748.0,226,196.674686
677.0,265,197.519791
38.0,32,197.652529
-47.0,1,197.656625
48.0,32,197.786906
1526.0,400,199.494064
565.0,152,200.146758
251.0,77,200.471563
251.0,96,200.748246
1487.0,400,201.886631
44.0,34,201.982634
727.0,220,202.618351
1511.0,400,205.184885
-47.0,1,205.190049
423.0,138,205.57044
-36.0,6,205.585541
860.0,296,206.417926
1044.0,322,207.324366
88.0,36,207.424369
210.0,78,207.643898
147.0,64,207.813932
48.0,32,207.902373
748.0,199,208.477937
516.0,140,208.87236
38.0,36,208.971959
-31.0,6,208.988223
341.0,115,209.322014
1404.0,400,212.510844
-44.0,2,212.519341
52.0,40,212.682582
1582.0,400,214.109187
802.0,223,214.763233
-32.0,6,214.781324
1719.0,400,215.916893
833.0,276,216.734087
1642.0,400,217.858711
565.0,183,219.914636
-44.0,2,219.921838
1595.0,400,221.060591
466.0,171,221.521524
1450.0,400,222.655322
1221.0,324,223.628829
1090.0,368,225.162065
-42.0,2,225.169444
652.0,222,226.062182
369.0,134,228.135759
2.0,25,228.218985
