#{"t_start": 1764790684.3290017, "env_id": "None"}
r,l,t
-47.0,1,37.287253
-47.0,1,37.289996
-46.0,2,37.295475
-44.0,3,37.304068
-45.0,2,37.309399
-42.0,2,37.314968
-47.0,1,37.317739
-45.0,3,37.33049
-42.0,2,37.338217
-46.0,1,37.341164
111.0,62,37.52554
-45.0,2,37.539831
-8.0,10,37.571341
-44.0,2,37.57645
-45.0,2,37.581558
-47.0,1,37.584472
-46.0,2,37.590431
-46.0,1,37.593214
-47.0,1,37.59598
-47.0,1,37.598711
-47.0,1,37.601852
316.0,131,39.539639
4.0,11,39.58349
208.0,62,39.867861
-43.0,2,39.876564
100.0,38,40.037301
-46.0,1,40.04156
-46.0,1,40.046022
-46.0,1,40.050598
22.0,21,40.139979
-6.0,13,40.194193
89.0,51,40.423673
-47.0,1,40.427543
-47.0,1,40.43136
-47.0,1,40.435432
-31.0,6,40.468649
-47.0,1,40.472598
47.0,25,40.589744
-46.0,2,40.598161
-45.0,2,40.606483
201.0,64,40.899663
-45.0,2,40.907096
-47.0,1,40.911024
-38.0,4,40.926353
-46.0,2,40.934228
-10.0,13,40.984042
84.0,47,41.189291
-47.0,1,41.192849
377.0,117,41.641975
-33.0,12,41.697623
467.0,159,42.42029
-47.0,1,42.423113
-45.0,2,42.428694
-47.0,1,42.431518
-22.0,7,42.449408
613.0,160,42.89988
-47.0,1,42.902673
-46.0,1,42.905448
63.0,28,42.985619
-46.0,2,42.991319
-36.0,5,43.004886
493.0,135,43.395145
-7.0,13,43.432836
3.0,17,43.480562
0.0,15,43.517529
-47.0,1,43.520497
-47.0,1,43.523194
-38.0,9,43.553781
-43.0,2,43.559031
-46.0,1,43.561708
-47.0,1,43.564387
371.0,151,44.005572
-45.0,2,44.010907
8.0,17,44.065413
158.0,60,44.232509
647.0,195,44.769858
-43.0,2,44.778358
-41.0,4,44.789452
-43.0,2,44.795322
182.0,64,44.99114
-29.0,6,45.00635
-47.0,1,45.009084
58.0,24,45.087355
-42.0,2,45.092794
-47.0,1,45.095451
-47.0,1,45.098494
243.0,87,45.376625
-47.0,1,45.379436
68.0,32,45.466313
1086.0,286,46.30056
39.0,21,47.843764
272.0,77,48.092975
-47.0,1,48.095817
174.0,70,48.299388
-46.0,2,48.305557
-47.0,1,48.308576
-44.0,2,48.314241
-46.0,1,48.317177
-46.0,2,48.323074
-33.0,4,48.334193
-47.0,1,48.337405
-38.0,4,48.348077
-46.0,2,48.353836
-16.0,11,48.390904
-47.0,1,48.393776
-47.0,1,48.396684
-33.0,10,48.423464
-47.0,1,48.426585
-47.0,1,48.429608
-43.0,3,48.438366
-47.0,1,48.441366
-47.0,1,48.444328
47.0,37,48.551447
-46.0,1,48.554356
-47.0,1,48.557177
-44.0,2,48.562915
-46.0,1,48.56705
-47.0,1,48.570483
-35.0,6,48.594652
408.0,104,48.880188
-47.0,1,48.882917
1083.0,310,49.777791
576.0,161,50.262873
-39.0,5,50.275797
-47.0,1,50.27863
-43.0,5,50.291564
-4.0,10,50.31744
-46.0,1,50.320478
302.0,89,50.573978
202.0,67,50.76429
-46.0,1,50.76761
55.0,24,50.83074
318.0,115,51.171078
-46.0,1,51.173898
-46.0,1,51.176569
308.0,95,51.448618
-45.0,2,51.454116
-27.0,6,51.47689
-37.0,6,51.492342
-47.0,1,51.495116
-47.0,1,51.498012
-47.0,1,51.500855
-47.0,1,51.503491
43.0,28,51.583943
415.0,109,51.877718
-46.0,1,51.880645
-42.0,6,51.903099
-26.0,13,51.938236
-47.0,1,51.941077
-42.0,6,51.957408
95.0,36,52.058423
-45.0,2,52.06442
23.0,19,52.122339
-31.0,9,52.145852
112.0,45,52.285908
-25.0,8,52.315823
-2.0,16,52.358041
-46.0,2,52.363284
-8.0,15,52.4347
119.0,47,52.64393
-47.0,1,52.647646
-26.0,7,52.675676
232.0,82,53.018469
-47.0,1,53.022541
-43.0,5,53.052931
-11.0,17,53.119055
68.0,35,53.281291
-47.0,1,53.286023
-47.0,1,53.290086
-47.0,1,53.29414
120.0,59,53.539116
164.0,61,53.80195
-47.0,1,53.805813
-36.0,5,53.822665
-47.0,1,53.826508
-25.0,6,53.854074
-35.0,10,53.898878
318.0,98,54.300824
-24.0,16,54.381643
26.0,17,56.213215
-32.0,5,56.234999
-41.0,3,56.243309
-21.0,9,56.267553
235.0,88,56.519489
-47.0,1,56.522349
-43.0,5,56.54442
199.0,74,56.762891
1683.0,400,57.913727
-46.0,2,57.919535
652.0,197,58.476955
207.0,95,58.760618
-47.0,1,58.76337
38.0,31,58.855655
-46.0,1,58.858496
-33.0,4,58.868732
-47.0,1,58.871391
-44.0,2,58.8764
-33.0,5,58.888999
-47.0,1,58.891713
-45.0,2,58.896778
-41.0,6,58.919385
142.0,53,59.069663
107.0,47,59.197523
124.0,41,59.309753
-46.0,2,59.315575
-38.0,6,59.338586
-47.0,1,59.341276
-47.0,1,59.344029
-46.0,1,59.346699
-46.0,1,59.349534
76.0,40,59.460272
145.0,50,59.611915
-28.0,9,59.644333
58.0,31,59.723284
-38.0,3,59.731206
-46.0,1,59.734003
141.0,84,59.981344
8.0,14,60.019769
-44.0,3,60.0279
-46.0,1,60.030701
345.0,92,60.289068
-46.0,2,60.294605
-47.0,1,60.297418
-45.0,2,60.303065
151.0,44,60.42274
-46.0,2,60.428681
-47.0,1,60.431464
-47.0,1,60.434283
-47.0,1,60.436939
-47.0,1,60.439912
710.0,192,61.010396
22.0,17,61.057998
-45.0,2,61.063418
111.0,45,61.189842
-46.0,2,61.195137
83.0,35,61.291928
1.0,20,61.344622
96.0,54,61.491292
-46.0,1,61.497412
104.0,47,61.640987
-36.0,6,61.662263
-46.0,2,61.667703
-47.0,1,61.670528
42.0,23,61.736254
518.0,153,63.580816
-12.0,9,63.606127
-46.0,1,63.609026
-36.0,4,63.619343
-37.0,4,63.629577
-45.0,2,63.63468
-47.0,1,63.637346
100.0,55,63.814812
239.0,65,63.994327
326.0,116,64.337203
-40.0,4,64.34962
138.0,85,64.596377
-47.0,1,64.599336
-46.0,2,64.604729
-17.0,16,64.649925
-47.0,1,64.653946
38.0,21,64.723626
150.0,64,64.92708
-7.0,23,64.998341
-44.0,2,65.004536
-10.0,9,65.028433
-47.0,1,65.031506
-47.0,1,65.034659
-47.0,1,65.037441
-46.0,1,65.040553
203.0,64,65.221497
35.0,28,65.307431
-46.0,2,65.313318
-10.0,10,65.344009
275.0,80,65.607242
437.0,125,66.169243
-47.0,1,66.173586
26.0,18,66.245368
-47.0,1,66.250096
9.0,22,66.348206
114.0,52,66.557692
-46.0,2,66.568542
214.0,77,66.936301
-17.0,10,66.971337
405.0,127,67.496293
-29.0,6,67.51843
187.0,82,67.836776
383.0,109,68.337132
-22.0,10,68.375882
60.0,45,68.592299
-46.0,2,68.60277
-46.0,1,68.607145
153.0,72,68.840765
-42.0,2,68.849875
369.0,116,69.190868
24.0,19,69.238597
708.0,170,69.733589
-7.0,16,69.786252
16.0,16,69.830072
57.0,37,69.935529
-45.0,2,69.941145
-41.0,3,69.948917
1739.0,400,72.556002
312.0,113,72.880738
20.0,25,72.944831
114.0,61,73.119837
112.0,44,73.264724
-39.0,3,73.274206
-46.0,2,73.279969
-26.0,7,73.306891
76.0,35,73.410733
355.0,96,73.685381
-45.0,2,73.69104
184.0,70,73.899431
861.0,232,74.559809
44.0,33,74.649906
-24.0,8,74.671983
-46.0,2,74.677925
-44.0,4,74.688761
35.0,23,74.761519
-18.0,8,74.784777
-25.0,7,74.804132
-23.0,10,74.830342
61.0,27,74.905774
-17.0,16,74.945391
-20.0,8,74.973131
674.0,186,75.507535
22.0,23,75.572816
-47.0,1,75.577678
-47.0,1,75.580507
-47.0,1,75.583354
46.0,26,75.654069
-45.0,3,75.662588
-45.0,2,75.668264
-47.0,1,75.675095
146.0,58,75.836414
-47.0,1,75.839459
-17.0,11,75.868246
-39.0,4,75.88402
-46.0,1,75.887109
-36.0,3,75.894827
-46.0,1,75.897584
-46.0,1,75.900301
-20.0,10,75.926017
617.0,160,76.373518
369.0,110,76.680436
276.0,96,76.948814
-45.0,3,76.956852
-41.0,3,76.964442
-47.0,1,76.967043
171.0,73,77.192065
546.0,159,77.647107
-38.0,4,77.657911
-25.0,9,77.684236
-32.0,8,77.70663
227.0,74,79.642004
-45.0,3,79.653545
-37.0,6,79.675953
235.0,90,80.511068
530.0,140,81.593378
622.0,161,82.536489
-46.0,2,82.541846
-47.0,1,82.544624
-47.0,1,82.54733
-47.0,1,82.550078
-21.0,8,82.570509
13.0,21,82.631664
249.0,95,82.910648
59.0,36,83.009828
-39.0,3,83.022393
64.0,31,83.107286
-47.0,1,83.110463
1254.0,310,83.997281
-46.0,1,84.000018
-33.0,4,84.010269
-47.0,1,84.012941
173.0,56,84.168969
81.0,32,84.263281
-47.0,1,84.266239
-41.0,3,84.274447
459.0,149,84.699519
-38.0,6,84.716927
-41.0,3,84.72771
-17.0,10,84.75599
117.0,41,84.890961
-16.0,9,84.915678
-47.0,1,84.918469
-47.0,1,84.921621
32.0,18,84.968742
-46.0,2,84.977114
-39.0,4,84.993243
250.0,105,85.275608
-47.0,1,85.278481
-41.0,3,85.292774
-46.0,2,85.299477
500.0,158,85.741946
-10.0,10,85.767785
-45.0,3,85.776194
-16.0,10,85.811607
280.0,96,88.146459
1260.0,323,89.052169
-30.0,8,89.073138
653.0,191,91.106794
89.0,38,91.212513
618.0,170,91.683729
40.0,23,91.743325
-46.0,1,91.746116
40.0,21,91.813387
195.0,77,92.023231
75.0,43,92.157908
-33.0,10,92.184214
-30.0,14,92.238438
-47.0,1,92.243354
-46.0,1,92.247508
-28.0,8,92.284898
35.0,26,92.415185
431.0,111,92.871859
-47.0,1,92.875879
23.0,21,92.961388
-4.0,16,93.018586
72.0,43,93.210019
-47.0,1,93.214005
-27.0,13,93.271744
-46.0,1,93.27677
-14.0,14,93.344968
-46.0,1,93.349393
204.0,74,93.671611
-47.0,1,93.675825
173.0,66,93.946199
136.0,49,94.150254
364.0,113,94.613715
-17.0,9,94.647741
887.0,216,95.529906
58.0,33,95.622348
279.0,106,95.920988
-24.0,9,95.956206
352.0,108,96.261936
93.0,39,96.38214
358.0,94,96.643504
-39.0,5,96.662794
101.0,41,96.78059
484.0,145,97.192008
1184.0,295,99.513347
952.0,247,100.199496
34.0,21,100.255592
470.0,139,100.660179
-32.0,9,100.692298
-38.0,4,100.703049
-25.0,8,100.724062
47.0,31,100.808168
325.0,99,101.121896
2.0,18,101.171419
-47.0,1,101.174332
11.0,16,101.227745
278.0,92,101.492598
-44.0,2,101.498364
-23.0,10,101.544085
35.0,26,101.624932
-46.0,2,101.630613
0.0,13,101.665418
-34.0,11,101.694661
-45.0,2,101.700594
-45.0,2,101.706136
637.0,153,102.138278
-47.0,1,102.141234
-11.0,10,102.16753
460.0,127,102.521344
-42.0,4,102.537102
55.0,26,102.624013
970.0,255,103.344246
32.0,20,103.402374
-47.0,1,103.405112
59.0,29,103.485234
-38.0,6,103.500214
-44.0,2,103.505373
-44.0,4,103.515503
-41.0,3,103.523286
59.0,26,103.601485
-15.0,9,103.638095
-44.0,3,103.646255
-47.0,1,103.649014
31.0,29,103.736589
179.0,76,103.941683
-47.0,1,103.944651
915.0,227,104.573393
147.0,69,104.788033
-12.0,12,104.827431
378.0,132,107.098635
287.0,94,107.490449
532.0,162,108.176996
-1.0,13,108.242501
-30.0,11,108.29646
-37.0,6,108.336452
15.0,20,108.426583
126.0,53,108.634656
-39.0,3,108.642505
247.0,95,108.920079
209.0,65,109.096775
-47.0,1,109.099491
123.0,50,109.23281
-21.0,11,109.260619
1585.0,377,110.317836
481.0,124,110.655327
-47.0,1,110.65797
-38.0,5,110.670225
-47.0,1,110.672964
1.0,18,110.726937
-32.0,9,110.753319
60.0,36,110.858388
171.0,65,111.059328
471.0,124,111.396303
11.0,15,111.442912
-47.0,1,111.445725
-47.0,1,111.448478
-47.0,1,111.451519
176.0,69,111.648216
469.0,168,112.138655
-46.0,2,112.144192
413.0,115,112.468979
407.0,144,112.867981
551.0,159,114.769268
164.0,69,114.975773
-35.0,5,114.989021
-44.0,2,114.994515
1133.0,298,115.830485
-46.0,1,115.834002
487.0,126,116.203129
1094.0,308,117.043738
-19.0,11,117.073716
-47.0,1,117.076495
-45.0,3,117.085696
18.0,28,117.172009
1616.0,400,118.293682
38.0,25,118.36838
37.0,29,118.45248
-39.0,5,118.466033
38.0,31,118.559946
24.0,22,118.661782
-47.0,1,118.666478
473.0,126,119.187589
941.0,270,120.29313
12.0,14,120.365288
-44.0,2,120.378203
30.0,25,120.494528
-44.0,2,120.501267
-21.0,11,120.544197
-47.0,1,120.548201
-11.0,22,120.638807
-44.0,3,120.650338
-39.0,5,120.668461
-47.0,1,120.672374
-46.0,1,120.676311
101.0,47,120.86289
178.0,63,121.1411
1514.0,400,123.951755
47.0,28,124.025942
1887.0,400,125.145074
1680.0,400,126.265906
1513.0,400,127.38162
667.0,234,128.028419
9.0,15,128.078557
-46.0,1,128.081549
76.0,36,128.184434
588.0,165,128.641429
1648.0,400,131.269288
110.0,55,131.41636
756.0,237,132.28545
1289.0,347,133.682071
219.0,86,134.02602
894.0,215,134.919935
-28.0,7,134.937849
130.0,69,135.149965
370.0,116,135.472396
1198.0,345,136.435315
-44.0,2,136.44069
329.0,110,136.742722
166.0,70,136.94721
-2.0,11,138.479918
1155.0,267,139.227886
-11.0,11,139.263374
1668.0,400,140.40017
128.0,41,140.513336
83.0,35,140.610955
10.0,16,140.651871
-47.0,1,140.654646
6.0,21,140.713476
-27.0,14,140.749934
391.0,149,141.173846
752.0,219,141.791867
-46.0,1,141.794706
641.0,186,142.348734
-46.0,2,142.35498
803.0,212,142.934976
-47.0,1,142.938126
87.0,44,143.066934
354.0,96,143.349779
281.0,103,143.64103
78.0,39,143.753977
-25.0,11,143.789261
-33.0,6,143.805459
-1.0,12,143.83703
1322.0,381,147.022337
-29.0,6,147.046757
-20.0,9,147.091736
98.0,53,147.308074
85.0,37,147.464829
11.0,23,147.580555
1537.0,366,148.746318
946.0,267,149.475468
114.0,49,149.618081
381.0,142,150.02632
1533.0,400,151.1489
266.0,106,151.443514
-44.0,2,151.449061
12.0,17,151.499714
-43.0,3,151.507823
1122.0,303,152.356273
-41.0,3,152.364244
-26.0,6,152.380507
-34.0,7,152.405759
749.0,194,154.460722
-4.0,10,154.495844
-43.0,3,154.506099
112.0,46,154.647513
114.0,61,154.82456
438.0,153,155.282931
626.0,215,155.875556
-17.0,9,155.897945
1317.0,343,156.887865
480.0,141,157.297234
-8.0,15,157.336349
170.0,76,157.542468
-46.0,1,157.545264
-30.0,7,157.563984
66.0,27,157.638334
-40.0,5,157.651841
351.0,120,158.032869
-41.0,3,158.048367
1684.0,400,159.726645
185.0,77,160.030403
143.0,58,160.274632
1726.0,400,163.133213
793.0,228,163.781475
-47.0,1,163.785072
499.0,171,164.264689
804.0,235,164.930087
1615.0,400,168.448571
-44.0,2,168.454248
21.0,19,168.516739
63.0,39,168.631806
255.0,114,168.945246
196.0,75,169.1585
-44.0,2,169.164164
-4.0,11,169.193565
503.0,159,169.640105
1658.0,400,172.675311
33.0,27,172.812535
787.0,246,173.853086
1487.0,400,175.112447
1072.0,398,176.216082
-4.0,13,176.250522
-42.0,4,176.260918
1292.0,376,177.307811
430.0,122,177.639237
1694.0,400,180.237573
-38.0,5,180.252486
1065.0,312,181.161225
1409.0,400,182.343411
9.0,25,182.42014
1495.0,400,183.556141
-47.0,1,183.559358
562.0,172,184.034137
1674.0,400,185.657372
-31.0,5,185.677039
159.0,64,185.942244
1115.0,288,188.662413
260.0,115,188.983893
1591.0,400,190.11161
1617.0,400,191.237309
549.0,162,191.710752
1509.0,400,192.847549
407.0,130,193.201407
-44.0,2,193.206723
1441.0,400,195.807269
-35.0,5,195.830866
-45.0,2,195.837475
383.0,121,196.204941
740.0,217,196.874929
1293.0,400,198.378074
-47.0,1,198.384374
1684.0,400,200.085763
1536.0,400,201.35386
27.0,28,201.434106
907.0,276,202.218737
39.0,28,202.298104
-47.0,1,202.300949
1628.0,400,204.879253
1652.0,400,205.988856
396.0,134,206.368395
16.0,23,206.43466
1336.0,396,207.548845
1487.0,400,208.678106
1461.0,400,209.805332
1375.0,370,213.113454
1384.0,400,214.396563
10.0,15,214.43574
1036.0,268,215.219096
328.0,123,215.559481
448.0,150,215.997368
1676.0,400,217.1629
35.0,24,217.223727
-39.0,3,217.23182
-27.0,8,217.260068
1517.0,400,219.93163
1298.0,400,221.069938
501.0,190,221.592087
757.0,311,222.463079
-10.0,11,222.496099
37.0,25,222.568581
844.0,268,223.326574
899.0,295,224.456345
-22.0,14,224.514884
1703.0,400,226.195704
430.0,175,228.378234
293.0,120,228.744008
1532.0,400,229.894449
231.0,82,230.119772
1440.0,400,231.274388
50.0,33,231.368966
710.0,248,232.072938
105.0,60,232.260382
1613.0,400,233.395036
101.0,52,233.540305
1146.0,303,235.911638
-2.0,13,235.957482
133.0,46,236.089415
92.0,50,236.226275
703.0,216,236.980957
687.0,267,238.090693
1698.0,400,239.760729
-12.0,10,239.787006
1429.0,400,240.920948
1694.0,400,242.03137
1622.0,400,244.621499
92.0,49,244.779249
43.0,26,244.865645
-47.0,1,244.868565
1422.0,400,249.445837
-47.0,1,249.449062
1586.0,400,251.022825
1321.0,400,252.692075
51.0,30,252.846212
1390.0,400,254.051323
313.0,118,255.87341
1619.0,400,256.998635
1248.0,365,258.024625
-47.0,1,258.027894
151.0,59,258.194398
778.0,199,258.791242
227.0,76,259.007041
-36.0,8,259.028824
646.0,200,259.598964
485.0,143,260.004938
96.0,48,260.136814
509.0,147,260.557342
1699.0,400,263.323522
144.0,58,263.581219
71.0,36,263.727966
1478.0,400,265.376529
1330.0,400,266.789083
1456.0,400,267.915486
34.0,32,268.009068
516.0,161,268.445726
1731.0,400,269.609442
-44.0,2,269.61556
