#{"t_start": 1764790684.3317654, "env_id": "None"}
r,l,t
-42.0,3,43.717358
-3.0,16,43.770982
-46.0,2,43.777272
124.0,52,43.932364
-47.0,1,43.935502
47.0,42,44.066064
-34.0,5,44.080002
-31.0,5,44.093061
528.0,149,44.503131
49.0,26,44.577645
224.0,74,44.784243
258.0,82,45.027596
-46.0,1,45.030315
-10.0,9,45.063313
-7.0,10,45.096418
-46.0,1,45.099166
-47.0,1,45.102631
-47.0,1,45.105683
98.0,44,45.238177
-47.0,1,45.241239
-47.0,1,45.244133
-46.0,2,45.249713
-46.0,1,45.252495
-47.0,1,45.255463
-39.0,3,45.263294
-46.0,1,45.265972
462.0,165,45.751005
-47.0,1,45.754583
-44.0,3,45.762962
-42.0,5,45.7778
-47.0,1,45.780643
305.0,117,46.132623
-13.0,11,46.162024
-47.0,1,46.164742
-46.0,1,46.167497
-47.0,1,46.170248
-47.0,1,46.173037
-47.0,1,46.176249
-47.0,1,46.179081
-40.0,3,46.187898
-46.0,2,46.194435
58.0,29,46.280941
-47.0,1,46.283915
-46.0,1,46.286937
-46.0,1,46.289876
-46.0,2,46.295375
128.0,44,47.906766
-23.0,8,47.92858
-12.0,16,47.979984
-47.0,1,47.983244
-47.0,1,47.986506
411.0,148,48.439315
-7.0,11,48.46906
-11.0,22,48.535272
-12.0,10,48.565225
-46.0,1,48.568556
-32.0,4,48.586825
36.0,33,48.67385
-4.0,18,48.726992
-43.0,2,48.73211
10.0,13,48.765911
510.0,176,49.287573
76.0,46,49.414687
-27.0,16,49.456058
174.0,57,49.618764
-47.0,1,49.621661
-36.0,6,49.63749
-47.0,1,49.640523
-46.0,2,49.646044
-45.0,2,49.651551
-19.0,16,49.695401
244.0,67,49.893005
-35.0,5,49.906563
-47.0,1,49.909382
-37.0,7,49.93484
193.0,60,50.116467
-34.0,8,50.144109
-40.0,5,50.158135
71.0,31,50.247532
402.0,134,50.618814
146.0,59,50.79
-47.0,1,50.792904
-47.0,1,50.795852
250.0,94,51.057662
327.0,109,51.387847
-45.0,2,51.393172
-46.0,1,51.396183
-45.0,2,51.401342
-38.0,3,51.409206
522.0,173,51.892622
-47.0,1,51.895542
219.0,67,52.081123
141.0,59,52.265118
-39.0,3,52.273139
55.0,35,52.376641
152.0,81,52.741797
187.0,67,53.021175
-47.0,1,53.026864
-45.0,2,53.040619
-47.0,1,53.046652
-19.0,14,53.10138
916.0,255,54.179035
-3.0,10,54.2257
-32.0,12,54.272541
-46.0,1,54.277735
-47.0,1,54.281975
330.0,131,56.488575
129.0,46,56.624753
48.0,32,56.718139
140.0,71,56.923261
42.0,23,56.996508
13.0,16,57.039909
248.0,92,57.305983
-35.0,4,57.316983
-47.0,1,57.319929
-46.0,1,57.322817
223.0,92,57.585043
329.0,89,57.837472
-45.0,2,57.844551
-37.0,7,57.865589
-47.0,1,57.868474
-46.0,2,57.873838
-28.0,5,57.892842
-45.0,2,57.89853
-47.0,1,57.901247
74.0,33,57.994983
-36.0,9,58.019522
220.0,90,58.270656
-47.0,1,58.273949
-47.0,1,58.276804
-47.0,1,58.279808
-47.0,1,58.282693
-43.0,4,58.29976
286.0,84,58.551042
63.0,33,58.646642
-44.0,3,58.654369
-29.0,5,58.667152
-47.0,1,58.669815
-47.0,1,58.672676
-42.0,2,58.677895
1563.0,387,59.788165
-30.0,5,59.801661
8.0,14,59.844001
-42.0,6,59.862732
305.0,119,60.190664
449.0,134,60.567449
89.0,43,60.711544
143.0,56,60.866773
-46.0,1,60.874315
14.0,15,60.917309
-41.0,3,60.925505
-46.0,2,60.930719
-31.0,10,60.957379
302.0,85,61.200776
-47.0,1,61.203575
-46.0,2,61.208766
223.0,82,61.433337
-44.0,2,61.438728
36.0,22,61.500537
-47.0,1,61.503686
-45.0,3,61.512067
56.0,46,61.656886
-42.0,5,61.671245
349.0,94,61.93003
384.0,118,63.68185
-33.0,7,63.710423
-47.0,1,63.715556
-46.0,2,63.722882
-45.0,2,63.728788
-46.0,2,63.734199
-47.0,1,63.737181
-47.0,1,63.74027
-45.0,2,63.745925
-45.0,2,63.75856
-46.0,2,63.765099
212.0,70,63.958655
-13.0,26,64.032131
-23.0,9,64.064038
-42.0,2,64.070696
-38.0,3,64.079235
-45.0,2,64.084965
-45.0,2,64.091265
49.0,39,64.20006
-46.0,1,64.203183
-47.0,1,64.206377
-45.0,2,64.212171
55.0,32,64.307864
229.0,112,64.632313
-45.0,2,64.637776
-46.0,1,64.640991
-47.0,1,64.644179
9.0,16,64.701869
-46.0,1,64.705131
104.0,40,64.834517
-11.0,13,64.871939
-35.0,4,64.889359
233.0,83,65.128557
143.0,63,65.314045
-45.0,2,65.320372
-47.0,1,65.323885
247.0,79,65.567215
-42.0,2,65.576049
235.0,93,65.999166
23.0,21,66.093767
-47.0,1,66.098335
89.0,45,66.299055
198.0,64,66.556545
-47.0,1,66.560956
101.0,44,66.769579
-43.0,2,66.77666
-41.0,4,66.799747
52.0,42,66.983966
183.0,57,67.231219
-41.0,6,67.255552
173.0,68,67.525095
-45.0,2,67.533846
-47.0,1,67.537801
297.0,93,67.902657
-33.0,4,67.917304
-46.0,1,67.921254
33.0,17,68.016928
-47.0,1,68.023327
-47.0,1,68.027752
-45.0,2,68.035113
-46.0,1,68.03966
56.0,41,68.220184
-47.0,1,68.224114
501.0,146,68.812212
-44.0,2,68.817706
161.0,55,68.980055
-38.0,4,68.990841
-24.0,7,69.009205
397.0,144,69.426732
41.0,39,69.540338
110.0,52,69.696077
12.0,16,69.743444
-46.0,2,69.749302
210.0,80,69.987419
-31.0,8,70.009542
274.0,96,70.299021
-46.0,2,70.304762
909.0,284,72.563032
36.0,37,72.667363
-25.0,6,72.685416
23.0,21,72.739944
279.0,87,72.9897
-46.0,1,72.992974
-46.0,1,72.995782
119.0,55,73.147965
-47.0,1,73.15091
82.0,47,73.313409
-45.0,2,73.319671
-46.0,2,73.32538
254.0,80,73.556585
-47.0,1,73.55994
-47.0,1,73.563287
76.0,32,73.657066
81.0,38,73.767684
-46.0,1,73.770428
-19.0,8,73.792601
-42.0,2,73.798327
109.0,38,73.914276
-27.0,7,73.93469
-47.0,1,73.937593
-34.0,6,73.95388
39.0,23,74.017706
-46.0,1,74.021802
103.0,42,74.138958
-38.0,4,74.149355
-45.0,2,74.154692
-44.0,4,74.165015
321.0,111,74.483265
193.0,74,74.689617
8.0,15,74.731604
353.0,101,75.020977
711.0,198,75.592808
1101.0,292,76.41268
36.0,52,76.554859
-28.0,5,76.568611
-44.0,3,76.577031
-21.0,9,76.607731
-39.0,3,76.615906
59.0,45,76.741184
363.0,136,77.106541
599.0,184,77.661766
20.0,23,77.727674
312.0,83,79.705165
595.0,176,81.375536
-46.0,2,81.384977
-47.0,1,81.390347
-47.0,1,81.396272
-46.0,1,81.400163
-47.0,1,81.403947
315.0,97,82.001235
29.0,21,82.287992
149.0,53,82.446283
-47.0,1,82.449136
134.0,63,82.629612
-47.0,1,82.632381
-47.0,1,82.635252
-46.0,2,82.640747
333.0,85,82.89201
-37.0,4,82.902528
513.0,151,83.320734
-47.0,1,83.328936
-12.0,10,83.354603
-42.0,3,83.362952
-40.0,3,83.370842
-47.0,1,83.373794
42.0,30,83.461152
-47.0,1,83.46417
-47.0,1,83.466971
-43.0,2,83.472495
-10.0,11,83.503813
-31.0,5,83.518957
55.0,32,83.610525
-47.0,1,83.613265
138.0,41,83.723214
-8.0,14,83.783299
-21.0,9,83.809272
1261.0,364,84.854215
515.0,151,85.276409
31.0,24,85.351996
-41.0,3,85.36026
547.0,164,85.82195
-33.0,10,87.899466
42.0,20,87.973076
-47.0,1,87.976134
-46.0,1,87.979362
68.0,29,88.059014
4.0,18,88.113886
-47.0,1,88.116726
7.0,24,88.184328
-46.0,2,88.189656
-47.0,1,88.192407
-47.0,1,88.195208
-8.0,10,88.219957
-46.0,1,88.22256
493.0,155,88.638915
91.0,38,88.745602
305.0,108,89.065618
-7.0,12,89.10307
-46.0,2,89.109582
-47.0,1,89.112546
-47.0,1,89.115328
667.0,197,91.163484
-47.0,1,91.16631
-46.0,1,91.16909
115.0,39,91.275739
-29.0,9,91.299125
0.0,24,91.367885
138.0,55,91.516267
-1.0,13,91.550332
672.0,197,92.119632
31.0,26,92.194465
713.0,207,93.064832
-46.0,1,93.068854
-47.0,1,93.072966
880.0,218,94.002259
365.0,110,94.473182
189.0,99,94.888249
899.0,260,95.80049
-46.0,2,95.805653
-47.0,1,95.808432
4.0,12,95.847094
-47.0,1,95.850678
753.0,227,96.502877
445.0,131,96.885916
155.0,61,97.053978
-40.0,4,97.069334
-45.0,2,97.076584
32.0,37,97.177292
-46.0,2,97.184235
718.0,209,99.248777
-44.0,2,99.254286
-6.0,12,99.286141
307.0,88,99.55656
48.0,23,99.617251
-47.0,1,99.620126
994.0,243,100.29488
393.0,115,100.627216
-42.0,2,100.632501
-45.0,2,100.638033
51.0,24,100.711103
-47.0,1,100.713912
-21.0,7,100.731941
264.0,88,100.99665
-44.0,2,101.002749
5.0,20,101.066053
648.0,207,101.692566
-47.0,1,101.695526
-45.0,2,101.701015
123.0,47,101.841568
-46.0,1,101.844906
92.0,39,101.950279
373.0,109,102.255879
-18.0,8,102.276814
94.0,37,102.381323
490.0,150,102.816482
-35.0,9,102.846577
-47.0,1,102.849439
37.0,22,102.907588
-23.0,6,102.924248
662.0,178,103.425498
302.0,118,103.779494
-47.0,1,103.782498
639.0,211,104.353461
2.0,15,104.399492
21.0,22,104.458283
87.0,33,104.551084
188.0,83,104.811249
-47.0,1,104.814304
1446.0,349,107.970158
101.0,42,108.169762
-46.0,1,108.175587
63.0,35,108.357244
39.0,20,108.46051
555.0,175,108.995951
0.0,13,109.028432
183.0,61,109.197196
479.0,132,109.554835
-47.0,1,109.557693
-47.0,1,109.56056
242.0,71,109.759364
879.0,248,110.457342
-35.0,6,110.47576
185.0,99,110.74789
-37.0,4,110.760128
146.0,63,110.95524
-7.0,11,110.988109
241.0,72,111.183474
-47.0,1,111.186475
587.0,184,111.703972
216.0,73,111.915795
162.0,59,112.098377
714.0,195,112.644349
28.0,22,112.705665
-47.0,1,112.708415
6.0,18,112.753778
-47.0,1,112.756521
310.0,101,113.051311
741.0,240,115.200275
-47.0,1,115.203317
-2.0,18,115.255919
550.0,165,115.706884
43.0,35,115.799761
-38.0,5,115.812819
831.0,244,116.503354
217.0,65,116.676264
265.0,82,116.902216
90.0,45,117.0275
572.0,187,117.557659
228.0,76,117.772743
-35.0,8,117.793567
-9.0,9,117.816477
-8.0,12,117.853338
516.0,153,118.282846
55.0,29,118.369156
362.0,128,118.829775
1358.0,383,120.4265
80.0,46,120.624742
92.0,49,120.820158
248.0,94,121.215758
-46.0,2,121.224793
-46.0,2,121.240749
-39.0,6,121.270113
1543.0,400,124.029022
-41.0,3,124.037485
64.0,34,124.132247
1531.0,400,125.248969
17.0,23,125.314706
725.0,200,125.876691
324.0,97,126.150087
-33.0,11,126.179492
166.0,95,126.438151
710.0,231,127.092214
-47.0,1,127.095738
111.0,61,127.268591
126.0,62,127.430403
-32.0,6,127.451994
237.0,82,127.669148
456.0,126,128.026355
-27.0,9,128.051941
-23.0,9,128.085071
-47.0,1,128.08809
-47.0,1,128.091039
852.0,223,130.184826
563.0,175,130.690011
-17.0,10,130.717591
1289.0,388,131.902679
154.0,89,132.268044
1610.0,400,133.875294
1328.0,341,135.182344
-47.0,1,135.18525
-38.0,4,135.195767
4.0,17,135.245838
573.0,158,135.683944
1493.0,393,136.78071
20.0,20,136.833776
996.0,221,138.958316
1581.0,400,140.093013
-47.0,1,140.096647
317.0,98,140.382117
-14.0,11,140.411316
34.0,27,140.48706
-41.0,5,140.500525
81.0,33,140.592809
-45.0,2,140.598224
568.0,145,141.002416
-47.0,1,141.00524
1430.0,400,142.14776
-24.0,11,142.17815
205.0,68,142.384329
-45.0,2,142.389917
59.0,36,142.487342
103.0,42,142.60464
-47.0,1,142.607549
299.0,90,142.861606
49.0,29,142.933074
-20.0,8,142.961151
57.0,36,143.061061
835.0,232,143.733674
21.0,17,143.782751
1742.0,400,147.021191
-29.0,8,147.052431
1181.0,325,148.292263
281.0,99,148.567597
1674.0,400,149.674911
-8.0,13,149.731782
-44.0,3,149.739927
-46.0,1,149.74276
-40.0,3,149.750857
208.0,81,149.969937
1541.0,400,151.095127
205.0,75,151.307703
101.0,42,151.419919
-29.0,8,151.441564
1287.0,343,152.408923
90.0,39,154.003534
221.0,88,154.274642
-21.0,8,154.297943
614.0,230,155.002617
-47.0,1,155.00553
170.0,63,155.184267
351.0,119,155.515639
87.0,41,155.630427
853.0,243,156.319091
40.0,26,156.391635
170.0,82,156.624692
1257.0,400,157.74963
548.0,160,158.379844
1801.0,400,160.005547
-47.0,1,160.016891
1633.0,400,162.966908
1127.0,353,163.9594
39.0,32,164.052917
-8.0,18,164.107347
1282.0,353,165.08768
197.0,68,165.27463
935.0,256,168.397192
637.0,181,168.910645
-24.0,8,168.939595
-6.0,16,168.985714
6.0,16,169.026879
1566.0,400,170.14793
481.0,131,172.308694
-37.0,7,172.343063
329.0,122,172.888401
-47.0,1,172.892916
-23.0,11,172.939865
817.0,231,173.912735
1026.0,283,174.798618
-36.0,8,174.820334
104.0,43,174.966151
209.0,81,175.19126
1799.0,400,176.302742
732.0,213,176.876281
1679.0,400,178.001355
507.0,127,178.368756
-45.0,2,178.374049
-29.0,14,178.409283
960.0,290,180.700113
665.0,207,181.295891
297.0,127,181.659727
722.0,245,182.414884
-40.0,4,182.426007
1802.0,400,183.562165
1122.0,339,184.698257
-47.0,1,184.702288
526.0,148,185.295081
221.0,72,185.614161
6.0,13,185.667564
1282.0,339,188.620242
-27.0,12,188.651196
-37.0,5,188.66573
-5.0,19,188.726581
260.0,132,189.088842
-38.0,4,189.106526
448.0,152,189.54583
516.0,134,189.911265
-47.0,1,189.914083
1578.0,400,191.038312
732.0,232,191.705564
-44.0,2,191.711632
288.0,96,191.977498
611.0,207,192.55731
1312.0,391,193.668566
523.0,168,194.14395
372.0,105,195.917275
505.0,197,196.531339
-41.0,4,196.550058
1693.0,400,197.917711
1506.0,400,199.596845
809.0,240,200.581772
154.0,67,200.770212
214.0,77,200.987922
1659.0,400,202.1349
-41.0,4,202.145756
215.0,85,202.392234
-18.0,10,202.422571
-35.0,8,202.445752
1488.0,400,205.005799
1808.0,400,206.121831
1603.0,400,207.252019
77.0,45,207.377142
1501.0,400,208.507333
1073.0,301,209.361714
1024.0,329,212.271897
1276.0,382,213.784297
1435.0,400,214.931659
1441.0,400,216.067284
383.0,131,216.457887
528.0,141,216.880753
18.0,29,216.960946
899.0,233,217.606848
872.0,258,219.873971
1519.0,400,221.016849
142.0,59,221.186083
1403.0,400,222.300135
628.0,213,222.902418
37.0,28,222.98089
-44.0,2,222.986315
-35.0,7,223.005241
79.0,39,223.117495
-6.0,13,223.152706
-32.0,8,223.173045
-27.0,9,223.197552
1522.0,400,224.738987
25.0,28,224.861347
425.0,177,225.578829
-22.0,13,225.625422
-40.0,5,225.64382
1451.0,400,228.672628
579.0,236,229.370246
517.0,154,229.79898
184.0,81,230.018842
1374.0,400,231.159907
990.0,279,231.965786
596.0,261,232.719776
213.0,79,232.948257
191.0,82,233.171866
86.0,33,233.267903
602.0,193,233.807263
485.0,156,235.760067
111.0,66,235.971015
1514.0,400,237.366606
-40.0,6,237.393081
1656.0,400,239.0198
1643.0,400,240.390203
1664.0,400,241.511452
-47.0,1,241.514669
-26.0,10,241.54197
196.0,75,241.773441
1620.0,400,244.353905
1545.0,400,248.973209
679.0,218,249.582673
151.0,71,249.82822
-1.0,15,249.893975
1243.0,400,251.574079
47.0,31,251.699551
1600.0,400,253.292116
402.0,127,253.647415
3.0,21,253.707881
252.0,83,253.952722
1477.0,400,256.572339
-47.0,1,256.576689
-19.0,15,256.618264
-46.0,1,256.621195
1641.0,400,257.734902
368.0,134,258.124472
1216.0,378,259.219171
475.0,203,259.804751
181.0,82,260.034179
1599.0,400,261.146934
-47.0,1,261.150129
879.0,267,263.69282
128.0,78,264.005911
1296.0,400,265.689202
-40.0,3,265.703975
1523.0,400,266.990779
-46.0,1,266.994234
882.0,320,267.894061
