#{"t_start": 1764790684.334074, "env_id": "None"}
r,l,t
-47.0,1,11.608361
-47.0,1,11.611436
-42.0,2,11.617026
148.0,84,11.852335
-43.0,2,11.862354
-38.0,6,11.884255
-47.0,1,11.887105
647.0,251,12.622154
-47.0,1,12.62516
-46.0,2,12.630439
-47.0,1,12.63343
-46.0,1,12.636403
-2.0,12,12.668558
-47.0,1,12.671335
150.0,74,12.885732
232.0,118,16.119553
-47.0,1,16.122947
-47.0,1,16.126324
-45.0,2,16.140631
-42.0,2,16.147191
-46.0,1,16.15075
7.0,15,16.193625
-47.0,1,16.196535
-34.0,6,16.214854
-47.0,1,16.217724
254.0,99,16.521725
-46.0,1,16.52512
-47.0,1,16.528493
-47.0,1,16.531854
-46.0,1,16.535375
452.0,154,17.025136
-46.0,2,17.030584
-4.0,19,17.090411
-19.0,9,17.114906
-47.0,1,17.117873
-13.0,8,17.138629
-47.0,1,17.141463
-47.0,1,17.144191
146.0,67,17.323274
-44.0,2,17.328434
-47.0,1,17.331377
10.0,13,17.365937
-46.0,2,17.375422
113.0,60,17.536036
127.0,70,17.749983
77.0,38,17.853475
-47.0,1,17.856217
-47.0,1,17.859212
161.0,87,18.131517
-42.0,2,18.136761
-47.0,1,18.13961
-47.0,1,18.142437
-47.0,1,18.145278
-47.0,1,18.148384
-46.0,1,18.151412
-46.0,1,18.154235
-46.0,1,18.157263
-47.0,1,18.159863
-47.0,1,18.162618
44.0,28,18.248949
-47.0,1,18.252048
-41.0,3,18.260913
-47.0,1,18.280766
-44.0,2,18.286675
-47.0,1,18.289723
-38.0,7,18.31474
-47.0,1,18.317612
-44.0,2,18.32295
-47.0,1,18.325672
-47.0,1,18.32841
-46.0,2,18.335056
23.0,19,18.383495
-46.0,1,18.386238
-30.0,5,18.401008
-47.0,1,18.408765
0.0,14,18.448459
-46.0,1,18.451383
214.0,98,18.723097
13.0,26,18.808121
-47.0,1,18.811263
124.0,85,19.062935
-47.0,1,19.065976
-44.0,2,19.072225
-47.0,1,19.074937
7.0,27,19.155545
907.0,298,20.006172
-47.0,1,20.009105
-43.0,3,20.017155
-45.0,3,20.024939
-43.0,2,20.030301
-47.0,1,20.033358
-46.0,1,20.036175
-42.0,2,20.042165
554.0,168,20.562955
-30.0,11,20.600061
-38.0,3,20.607545
-40.0,5,20.62057
-47.0,1,20.623193
706.0,279,21.42877
-46.0,1,21.431541
-39.0,4,21.442643
-47.0,1,21.445337
-47.0,1,21.448359
-47.0,1,21.451583
-47.0,1,21.454543
-46.0,2,21.459705
-47.0,1,21.462489
-47.0,1,21.465319
11.0,15,21.51116
-35.0,5,21.526258
-36.0,4,21.538405
345.0,106,21.832995
-47.0,1,21.836015
-26.0,10,21.880399
-46.0,1,21.883461
-47.0,1,21.886492
-47.0,1,21.889485
-46.0,1,21.892498
-46.0,1,21.895398
-47.0,1,21.898409
-45.0,2,21.904263
-46.0,1,21.907296
-15.0,10,23.405298
124.0,53,23.572304
-46.0,1,23.575254
213.0,61,23.745985
-19.0,7,23.771291
-44.0,2,23.779509
-47.0,1,23.783301
-46.0,2,23.790462
-33.0,4,23.80283
-27.0,7,23.821199
-21.0,12,23.854629
-30.0,6,23.877671
342.0,118,24.25406
-47.0,1,24.257058
-43.0,5,24.270286
-47.0,1,24.273011
-47.0,1,24.275793
-47.0,1,24.278474
-45.0,2,24.290692
-41.0,3,24.298435
-46.0,2,24.30366
-19.0,21,24.35727
-47.0,1,24.36006
-35.0,5,24.373195
-47.0,1,24.375781
-47.0,1,24.378459
-21.0,6,24.404552
-47.0,1,24.407374
576.0,206,25.026092
-47.0,1,25.028993
-47.0,1,25.031794
-47.0,1,25.034826
-47.0,1,25.038056
352.0,117,25.357495
-7.0,15,25.393759
-47.0,1,25.396389
-47.0,1,25.399111
-43.0,3,25.406707
7.0,13,25.447001
759.0,200,26.014652
-28.0,9,26.05302
-46.0,2,26.062606
-35.0,9,26.10445
-46.0,1,26.109107
-47.0,1,26.113377
-35.0,4,26.133528
-13.0,11,26.195251
-46.0,2,26.203395
56.0,28,26.333587
12.0,19,26.416397
24.0,25,26.532052
-40.0,3,26.544986
-11.0,26,26.655011
-47.0,1,26.659623
-47.0,1,26.663951
279.0,92,27.052764
-46.0,1,27.056987
-47.0,1,27.061653
380.0,136,27.667653
-45.0,2,27.675052
-47.0,1,27.679003
-47.0,1,27.68344
-47.0,1,27.687885
-47.0,1,27.691757
-46.0,2,27.700547
-46.0,2,27.70998
-47.0,1,27.714439
-31.0,10,27.759918
-42.0,2,27.768975
-28.0,5,27.788762
-47.0,1,27.792947
-45.0,2,27.800396
6.0,17,27.871731
-47.0,1,27.875816
-46.0,1,27.879867
-47.0,1,27.883625
-46.0,2,27.891038
-47.0,1,27.895006
-47.0,1,27.899067
31.0,38,28.053154
-47.0,1,28.05781
-12.0,21,28.165236
-47.0,1,28.169663
-38.0,3,28.194335
-11.0,22,28.28462
-46.0,2,28.296701
-47.0,1,28.302605
-2.0,21,28.380733
-46.0,1,28.384488
44.0,23,28.480453
-47.0,1,28.484804
-46.0,1,28.489137
-39.0,5,28.522046
56.0,31,28.657011
-46.0,2,28.663543
-45.0,3,28.674493
-44.0,2,28.6817
-26.0,11,28.725972
3.0,21,28.820991
40.0,25,28.949202
388.0,139,29.478755
-47.0,1,29.483819
-47.0,1,29.4868
1169.0,400,32.080909
-46.0,2,32.086436
-41.0,2,32.092307
-45.0,2,32.097927
-41.0,3,32.105862
-47.0,1,32.10861
-41.0,3,32.116943
-32.0,7,32.135019
-11.0,9,32.166129
-45.0,3,32.173842
-46.0,2,32.179292
-46.0,2,32.184808
-23.0,8,32.208907
-36.0,4,32.219645
-16.0,14,32.265708
-44.0,4,32.277869
69.0,36,32.392113
-47.0,1,32.394795
-14.0,8,32.415316
-44.0,2,32.420881
172.0,81,32.65085
-47.0,1,32.653939
72.0,30,32.741653
-47.0,1,32.744818
-17.0,9,32.776272
-46.0,2,32.785936
-45.0,2,32.79161
-29.0,7,32.810208
-47.0,1,32.813073
-46.0,1,32.815886
-42.0,2,32.821065
24.0,24,32.899636
36.0,24,32.962865
-37.0,9,32.992651
-47.0,1,32.995425
119.0,43,33.110831
-47.0,1,33.113583
-23.0,9,33.138108
33.0,26,33.212328
-47.0,1,33.215194
-47.0,1,33.217968
-46.0,2,33.223547
-46.0,2,33.229572
317.0,85,33.48579
559.0,171,33.967651
-47.0,1,33.970611
-47.0,1,33.973304
1.0,14,34.0132
-45.0,2,34.021456
-45.0,2,34.02701
-46.0,2,34.032888
-46.0,2,34.038901
-47.0,1,34.041888
-46.0,2,34.047357
0.0,17,34.09144
-34.0,5,34.105427
4.0,30,34.197388
-21.0,14,34.241556
-46.0,1,34.244566
-14.0,11,34.275605
-46.0,1,34.278514
-41.0,6,34.294027
-46.0,2,34.299442
-47.0,1,34.302127
-47.0,1,34.304748
-46.0,1,34.307434
34.0,20,34.364263
436.0,165,34.842954
-18.0,8,34.866137
-47.0,1,34.868911
-47.0,1,34.872235
309.0,120,35.214976
-47.0,1,35.217934
34.0,19,35.274935
-39.0,3,35.282707
-43.0,4,35.292976
-46.0,1,35.295898
404.0,184,35.828211
-46.0,2,35.835171
-42.0,2,35.841867
-26.0,8,35.865019
-30.0,7,35.890069
-47.0,1,35.892912
-47.0,1,35.8957
-47.0,1,35.898713
32.0,22,35.956002
-46.0,1,35.958978
-19.0,10,35.995185
-43.0,3,36.003684
-44.0,2,36.009642
-47.0,1,36.012743
222.0,90,36.267696
-47.0,1,36.270361
-34.0,8,36.29645
-44.0,2,36.301696
-45.0,2,36.306873
-47.0,1,36.309519
282.0,103,36.614263
200.0,81,36.857474
-47.0,1,36.860427
-46.0,1,36.863585
386.0,129,37.211705
-47.0,1,37.214459
-46.0,1,37.217368
-46.0,2,37.228767
-45.0,3,37.236532
-16.0,9,37.259011
18.0,26,37.33764
-47.0,1,37.340803
-41.0,4,37.351779
-46.0,1,37.354642
-33.0,4,37.365164
-46.0,1,37.367996
-27.0,6,37.383476
-46.0,2,37.389161
-45.0,2,37.394352
-46.0,1,37.397017
-47.0,1,37.399673
-47.0,1,37.402617
2.0,11,37.441115
-28.0,6,37.457543
872.0,280,39.997103
2.0,11,40.047905
-20.0,8,40.078691
-29.0,6,40.102498
-42.0,3,40.114692
-47.0,1,40.118768
327.0,130,40.707479
-47.0,1,40.711827
-47.0,1,40.716584
227.0,81,41.069278
-26.0,10,41.118835
-45.0,2,41.127983
-44.0,2,41.135866
-44.0,3,41.147691
-44.0,2,41.156043
-44.0,2,41.163907
-21.0,10,41.204319
-47.0,1,41.212476
-47.0,1,41.218922
-33.0,6,41.242411
-41.0,3,41.254518
104.0,52,41.451222
739.0,245,42.478841
-21.0,15,42.525236
-46.0,1,42.529874
21.0,22,42.585895
-46.0,1,42.589175
-47.0,1,42.592039
451.0,139,42.987486
-47.0,1,42.990283
8.0,17,43.041177
-7.0,10,43.066973
202.0,74,43.279763
-45.0,2,43.286324
-27.0,9,43.311646
-41.0,2,43.317702
-39.0,4,43.336297
-20.0,7,43.354809
-47.0,1,43.357574
-47.0,1,43.360505
-47.0,1,43.363338
-47.0,1,43.36617
475.0,134,43.73179
-33.0,7,43.759821
-46.0,1,43.762987
-47.0,1,43.766154
-47.0,1,43.769531
-41.0,4,43.780913
365.0,107,44.101624
53.0,27,44.179509
-47.0,1,44.183066
-46.0,1,44.18657
-46.0,1,44.189491
-45.0,3,44.197613
-25.0,11,44.225627
144.0,54,44.378966
-47.0,1,44.381774
-27.0,11,44.409904
-40.0,4,44.420102
-23.0,10,44.444356
-46.0,1,44.446985
66.0,31,44.530499
426.0,129,44.90039
-46.0,1,44.905144
-45.0,2,44.913728
-46.0,1,44.918546
170.0,54,45.083434
-40.0,3,45.091618
20.0,18,45.140928
-46.0,2,45.146482
-33.0,8,45.174123
-45.0,2,45.187051
-47.0,1,45.190019
-40.0,5,45.203615
-44.0,2,45.209069
1107.0,309,46.122978
-46.0,2,46.128013
-47.0,1,46.131124
-33.0,4,46.141754
157.0,67,47.821048
-47.0,1,47.823962
-29.0,6,47.839862
88.0,49,47.988111
63.0,48,48.143159
-47.0,1,48.146248
-47.0,1,48.149053
-46.0,2,48.154677
-47.0,1,48.157958
-38.0,4,48.175127
174.0,62,48.35298
36.0,21,48.416442
-46.0,1,48.419595
-46.0,1,48.422688
-44.0,2,48.428509
-47.0,1,48.431395
-34.0,8,48.453902
206.0,65,48.646627
18.0,18,48.699001
161.0,72,48.904354
-44.0,3,48.914743
-27.0,6,48.932408
-46.0,1,48.935458
-46.0,2,48.940933
-44.0,2,48.946672
-46.0,2,48.952018
-46.0,2,48.95737
-47.0,1,48.960214
-47.0,1,48.963068
-42.0,4,48.974643
24.0,24,49.051901
-45.0,2,49.063149
-46.0,2,49.073058
-16.0,9,49.105065
575.0,188,49.620069
15.0,24,49.68477
-24.0,9,49.713314
-44.0,4,49.727015
42.0,25,49.79305
-35.0,6,49.809549
44.0,34,49.912903
-8.0,13,49.954534
224.0,63,50.150819
-44.0,2,50.156591
-21.0,8,50.176944
-47.0,1,50.179728
-21.0,9,50.205069
436.0,161,50.661192
689.0,202,51.239769
-47.0,1,51.243368
18.0,16,51.295287
-47.0,1,51.298559
178.0,81,51.5287
-26.0,8,51.549422
-47.0,1,51.552199
-33.0,8,51.580315
-2.0,18,51.629834
-47.0,1,51.633061
-18.0,11,51.661026
441.0,142,52.054561
-47.0,1,52.05737
-47.0,1,52.060497
-46.0,1,52.063538
-30.0,12,52.102455
111.0,51,52.257981
404.0,123,52.749758
-42.0,4,52.766553
-37.0,8,52.79685
393.0,119,53.31329
-46.0,1,53.317238
-44.0,4,53.33259
-47.0,1,53.336684
-47.0,1,53.340739
-44.0,2,53.348056
75.0,50,53.560686
-40.0,7,53.596667
99.0,55,53.823149
27.0,20,53.909462
-23.0,7,53.935394
-36.0,5,53.955008
-38.0,4,53.971346
107.0,64,54.239159
-47.0,1,54.243243
-19.0,10,54.284929
-46.0,2,54.293177
64.0,35,56.212265
-47.0,1,56.221231
6.0,18,56.271336
569.0,153,56.719487
-47.0,1,56.722694
650.0,173,57.218119
-47.0,1,57.221047
-32.0,13,57.266837
-47.0,1,57.270351
-21.0,8,57.293136
-46.0,2,57.298617
408.0,121,57.639898
36.0,20,57.697522
-37.0,6,57.714227
-47.0,1,57.717124
-12.0,15,57.756146
-47.0,1,57.758813
-22.0,11,57.795596
18.0,16,57.843102
-42.0,4,57.855052
-44.0,2,57.860468
46.0,23,57.92869
-47.0,1,57.93169
-31.0,9,57.954793
-10.0,21,58.017923
-47.0,1,58.020886
208.0,58,58.178053
2.0,14,58.222174
651.0,169,58.720577
217.0,83,58.954334
-47.0,1,58.957482
35.0,32,59.05149
1389.0,387,60.156262
376.0,123,60.498393
34.0,23,60.558301
-35.0,4,60.580673
-46.0,1,60.585509
-12.0,20,60.649131
-45.0,2,60.654387
608.0,178,61.163621
602.0,170,61.655268
777.0,224,63.709334
-47.0,1,63.71457
-36.0,7,63.73561
-46.0,2,63.741284
-47.0,1,63.744387
96.0,54,63.900785
-46.0,2,63.90622
-46.0,1,63.908841
-47.0,1,63.911615
-44.0,2,63.917324
268.0,84,64.161875
56.0,24,64.230209
29.0,23,64.300686
-44.0,2,64.306354
-31.0,12,64.342633
305.0,107,64.653019
-47.0,1,64.656163
-22.0,21,64.728887
45.0,34,64.839308
-30.0,6,64.856169
-44.0,3,64.864439
-30.0,7,64.890415
-46.0,1,64.893281
-10.0,11,64.923411
-44.0,2,64.929056
-47.0,1,64.93191
-33.0,9,64.956548
26.0,28,65.043094
194.0,65,65.225451
-16.0,10,65.253772
-47.0,1,65.256802
-20.0,11,65.286233
-45.0,2,65.300047
78.0,42,65.424375
30.0,20,65.47815
-32.0,6,65.498533
-46.0,2,65.507186
-28.0,10,65.538384
-43.0,3,65.552603
321.0,97,65.993529
1.0,16,66.066311
-47.0,1,66.070698
-47.0,1,66.075193
-46.0,2,66.084249
-3.0,15,66.153373
23.0,15,66.212331
-46.0,2,66.222571
272.0,101,66.664577
140.0,69,66.971302
53.0,30,67.099071
88.0,42,67.276191
-45.0,2,67.283826
165.0,82,67.611814
342.0,118,68.118678
-47.0,1,68.122645
-47.0,1,68.126293
-47.0,1,68.129993
389.0,119,68.673766
-47.0,1,68.677367
-47.0,1,68.680387
-46.0,2,68.686141
79.0,27,68.762395
-46.0,2,68.767773
-35.0,5,68.781163
-39.0,3,68.789231
-38.0,4,68.799673
161.0,50,68.948797
727.0,225,69.597289
-35.0,6,69.613342
-45.0,2,69.618855
-1.0,14,69.655286
-35.0,5,69.679256
-42.0,2,69.685485
-35.0,5,69.701066
29.0,18,69.752687
85.0,38,69.86404
-47.0,1,69.873343
65.0,27,69.94492
-15.0,10,69.980051
-25.0,11,70.010669
-47.0,1,70.013469
136.0,60,70.199528
-45.0,2,70.204678
1748.0,400,72.789569
317.0,105,73.087578
-35.0,4,73.09901
71.0,47,73.25199
-47.0,1,73.255212
118.0,48,73.403733
153.0,51,73.548876
-46.0,1,73.551653
-47.0,1,73.555277
1529.0,400,74.699735
-47.0,1,74.702984
-38.0,7,74.721901
266.0,111,75.038471
-36.0,8,75.068061
279.0,97,75.345769
-47.0,1,75.348529
-28.0,10,75.381871
1039.0,278,76.144463
478.0,127,76.514009
646.0,198,77.061529
228.0,75,77.297377
-47.0,1,77.300327
-46.0,1,77.303226
-38.0,4,77.319252
-47.0,1,77.322246
-43.0,2,77.32761
18.0,19,77.390625
265.0,95,77.650982
-30.0,6,77.668554
-4.0,14,77.708843
-47.0,1,77.712258
264.0,77,79.661252
-42.0,4,79.67635
-47.0,1,79.68044
-32.0,9,79.76533
35.0,35,80.324855
-32.0,10,80.362756
-36.0,9,80.405991
56.0,31,80.53265
-46.0,2,80.541932
-45.0,2,80.550034
-46.0,1,80.556489
-46.0,1,80.562853
141.0,63,81.153248
-34.0,5,81.17922
-47.0,1,81.193678
-46.0,2,81.258246
410.0,138,82.301668
14.0,29,82.381771
-46.0,1,82.384696
46.0,28,82.466218
-47.0,1,82.469071
210.0,75,82.680312
-35.0,5,82.693744
292.0,105,83.00289
183.0,71,83.200581
-46.0,2,83.205973
-47.0,1,83.208807
73.0,51,83.35299
444.0,128,83.713427
439.0,130,84.094762
-47.0,1,84.097383
8.0,25,84.168257
-42.0,2,84.173895
408.0,128,84.539901
-39.0,5,84.553012
-25.0,8,84.579736
6.0,27,84.649814
-46.0,1,84.652606
-40.0,6,84.675893
-21.0,8,84.698241
-39.0,5,84.713483
236.0,84,84.96733
-37.0,5,84.98943
-6.0,12,85.021017
28.0,26,85.095768
59.0,38,85.198176
62.0,35,85.296114
-47.0,1,85.299177
12.0,15,85.342025
563.0,158,85.781839
1213.0,347,88.813356
-36.0,7,88.832604
27.0,21,88.896022
276.0,100,89.184021
1321.0,389,91.75989
-44.0,2,91.76545
585.0,162,92.263578
156.0,58,92.529811
633.0,181,93.286001
28.0,30,93.424427
420.0,138,93.992948
-45.0,2,94.00122
657.0,189,94.802272
-35.0,7,94.828929
-2.0,21,94.923109
225.0,78,95.284531
-47.0,1,95.289171
-21.0,9,95.339304
7.0,16,95.380417
169.0,69,95.574555
798.0,238,96.260371
196.0,73,96.472555
31.0,22,96.530689
-47.0,1,96.533666
-46.0,2,96.539109
30.0,27,96.620182
-47.0,1,96.623034
-46.0,2,96.628554
-1.0,11,96.665231
36.0,21,96.723348
12.0,13,96.76312
11.0,17,96.807646
429.0,145,97.218696
702.0,214,99.298121
-46.0,1,99.30087
24.0,22,99.368756
738.0,209,99.968015
229.0,88,100.205837
-42.0,2,100.211413
-47.0,1,100.214308
-40.0,5,100.227688
-44.0,2,100.233485
-20.0,8,100.255283
697.0,184,100.789353
317.0,106,101.120795
-13.0,16,101.164427
141.0,62,101.348754
-47.0,1,101.351774
39.0,35,101.454752
-39.0,6,101.472017
50.0,40,101.609619
-47.0,1,101.612381
-47.0,1,101.615249
-47.0,1,101.618003
-46.0,1,101.620994
-31.0,5,101.634765
18.0,16,101.677239
1.0,20,101.738204
-47.0,1,101.741293
0.0,12,101.772179
-46.0,2,101.777498
-46.0,2,101.782679
280.0,91,102.035613
260.0,94,102.302144
284.0,84,102.540623
-39.0,6,102.559841
43.0,25,102.644555
594.0,161,103.099174
-11.0,12,103.133265
545.0,149,103.543278
-19.0,7,103.566909
-47.0,1,103.570111
58.0,35,103.68857
39.0,34,103.785774
231.0,73,103.982375
-35.0,6,103.998003
-20.0,8,104.018376
-46.0,1,104.021048
26.0,25,104.09073
554.0,160,104.532352
601.0,167,106.86452
-38.0,6,106.886605
88.0,43,107.058283
279.0,89,107.421787
-46.0,2,107.43136
296.0,118,107.905465
-38.0,7,107.93813
-25.0,12,107.98777
-46.0,1,107.99195
-18.0,9,108.036337
-42.0,3,108.048449
141.0,74,108.418804
254.0,88,108.722283
51.0,32,108.813819
253.0,77,109.034006
424.0,115,109.345324
70.0,44,109.464274
171.0,61,109.639795
487.0,156,110.07986
159.0,70,110.272235
878.0,252,110.996276
108.0,44,111.120701
77.0,39,111.22514
-43.0,2,111.233043
70.0,32,111.314179
64.0,33,111.4088
409.0,117,111.744513
374.0,127,112.120533
1541.0,400,114.689976
84.0,40,114.806657
-47.0,1,114.809678
-29.0,11,114.84609
201.0,86,115.109602
-38.0,4,115.121268
286.0,75,115.326385
-36.0,4,115.33706
64.0,31,115.424428
65.0,34,115.515995
75.0,55,115.674284
-38.0,4,115.684414
-47.0,1,115.687243
153.0,58,115.84256
-46.0,2,115.84879
160.0,56,116.011154
-19.0,16,116.053544
147.0,54,116.214405
-46.0,1,116.217152
-47.0,1,116.22015
927.0,250,116.900629
40.0,25,116.967852
-45.0,2,116.973256
34.0,18,117.025929
636.0,197,117.580518
-15.0,9,117.605588
96.0,43,117.734362
353.0,135,118.099772
142.0,53,118.260055
1165.0,308,119.428939
77.0,43,119.590253
-42.0,3,119.609723
276.0,86,119.966196
-19.0,16,120.027854
-10.0,16,120.091584
123.0,46,120.280926
-39.0,4,120.298616
-7.0,10,120.345978
102.0,35,120.513388
-45.0,3,120.525007
1265.0,364,123.407858
1352.0,400,124.538841
1407.0,356,125.539877
1206.0,337,126.481707
-46.0,2,126.487917
-47.0,1,126.491872
-12.0,10,126.527637
-44.0,2,126.533943
-32.0,11,126.564564
-46.0,1,126.567724
29.0,19,126.621907
42.0,21,126.688471
-34.0,11,126.717164
398.0,136,127.090816
968.0,287,127.885322
120.0,43,128.001648
853.0,258,130.201249
-44.0,2,130.206712
163.0,63,130.390494
458.0,158,130.865966
63.0,34,130.958883
77.0,47,131.090044
20.0,28,131.172205
144.0,53,131.312447
24.0,22,131.374723
330.0,91,131.619655
-47.0,1,131.622403
775.0,217,132.509285
862.0,216,133.390426
360.0,105,133.799855
-15.0,10,133.844772
-47.0,1,133.848648
1651.0,400,135.327744
1244.0,346,136.298193
630.0,168,136.760421
96.0,52,136.909501
-47.0,1,136.912911
176.0,64,138.590867
-35.0,7,138.616013
-6.0,10,138.641792
-47.0,1,138.644604
359.0,121,138.977062
12.0,16,139.016889
101.0,60,139.185879
678.0,190,139.729014
173.0,54,139.881594
106.0,49,140.023672
-45.0,2,140.028995
-32.0,9,140.057965
-41.0,3,140.067142
10.0,19,140.118099
1095.0,296,140.951758
477.0,159,141.423034
344.0,102,141.694561
-47.0,1,141.697289
77.0,44,141.82347
333.0,109,142.140489
652.0,214,142.750037
0.0,15,142.791881
-27.0,11,142.822469
280.0,101,143.103275
2.0,17,143.146526
-22.0,12,143.184315
-23.0,9,143.209164
378.0,132,143.600296
-40.0,5,143.613513
916.0,254,146.145409
779.0,225,147.110089
737.0,206,147.993629
117.0,49,148.127506
53.0,25,148.201315
121.0,56,148.355148
866.0,216,148.964846
-47.0,1,148.967623
1725.0,400,150.07713
259.0,65,150.255708
670.0,193,150.813765
1350.0,331,151.729387
792.0,238,152.407368
1549.0,400,155.103823
351.0,129,155.45639
1747.0,400,156.591543
601.0,168,157.0759
626.0,216,157.675946
394.0,127,158.112397
-47.0,1,158.116786
304.0,110,158.582563
-47.0,1,158.586905
45.0,38,158.740466
933.0,261,159.820551
-1.0,14,159.870282
1588.0,400,162.865258
14.0,18,162.911654
454.0,124,163.261167
1447.0,400,164.403239
962.0,299,165.222493
1388.0,400,168.761969
1531.0,400,169.882071
63.0,35,169.978216
195.0,80,170.203676
253.0,91,170.449221
1201.0,328,173.610049
367.0,115,174.15018
1102.0,352,175.155614
1418.0,375,176.193991
-45.0,2,176.199168
435.0,155,176.626025
385.0,118,176.959809
844.0,249,177.640354
-47.0,1,177.643235
1292.0,381,180.180854
1669.0,400,181.341218
166.0,74,181.551752
1696.0,400,182.743144
1419.0,400,183.868939
-21.0,7,183.886705
994.0,259,184.852026
1684.0,400,186.507434
658.0,242,188.924856
-38.0,6,188.940578
1622.0,400,190.069277
1.0,20,190.126761
873.0,292,190.94772
1692.0,400,192.08012
-43.0,4,192.092026
39.0,27,192.170344
1247.0,355,193.173816
784.0,215,193.78833
35.0,30,193.873007
-20.0,11,193.902117
656.0,170,195.855958
107.0,75,196.07936
-26.0,8,196.102936
227.0,80,196.363427
1075.0,316,197.283456
-9.0,14,197.348639
47.0,27,197.47407
398.0,131,198.06053
1397.0,400,199.708948
-23.0,10,199.757496
1668.0,400,201.155863
875.0,248,201.854131
675.0,210,202.465956
1053.0,321,204.805696
1808.0,400,205.914857
-47.0,1,205.91801
192.0,88,206.161991
-37.0,7,206.18812
355.0,117,206.523012
1674.0,400,207.646062
-39.0,3,207.654501
1645.0,400,208.780847
24.0,22,208.839401
1423.0,400,211.835719
482.0,137,212.381846
392.0,135,212.949689
-47.0,1,212.953805
485.0,153,213.592975
30.0,22,213.658857
274.0,99,213.941756
-47.0,1,213.945318
25.0,33,214.037834
114.0,56,214.19221
1602.0,400,215.338798
-47.0,1,215.342339
1169.0,326,216.274915
472.0,142,216.705593
1157.0,396,217.823399
-30.0,9,217.850873
905.0,270,220.162232
-30.0,7,220.181191
1615.0,400,221.303712
1638.0,400,222.422982
126.0,53,222.575488
1054.0,264,223.32323
1211.0,400,224.923118
310.0,121,225.410165
1309.0,349,228.334635
804.0,240,229.050393
1482.0,400,230.197775
275.0,112,230.502339
10.0,24,230.573147
175.0,67,230.759934
-33.0,10,230.798223
-47.0,1,230.801258
930.0,390,231.922745
683.0,228,232.580343
200.0,81,232.809261
-23.0,8,232.83036
351.0,165,233.302688
-35.0,6,233.318197
-43.0,4,233.329057
1090.0,327,235.755336
78.0,34,235.86387
-47.0,1,235.867129
73.0,45,236.004148
337.0,141,236.414975
-35.0,5,236.428659
-27.0,12,236.469755
-47.0,1,236.472817
29.0,26,236.544599
287.0,126,237.050754
-29.0,7,237.078215
117.0,50,237.289313
-41.0,4,237.30985
1278.0,400,238.945494
1590.0,400,240.331265
670.0,234,241.011794
880.0,276,241.77965
62.0,36,241.882795
1534.0,381,244.405247
34.0,22,244.47447
672.0,176,245.003394
387.0,142,245.408792
-41.0,4,245.419224
46.0,38,248.979489
-45.0,2,248.985164
863.0,267,249.741767
265.0,87,250.13916
139.0,59,250.37658
484.0,165,251.085785
-47.0,1,251.09153
-44.0,2,251.102048
1628.0,400,252.770271
1428.0,400,254.007196
279.0,80,255.713393
1502.0,400,256.846406
-36.0,9,256.876224
646.0,187,257.396722
1546.0,400,258.568271
1517.0,400,259.697003
581.0,199,260.257212
1692.0,400,261.365567
1425.0,400,264.564932
784.0,263,265.669602
673.0,187,266.362206
1146.0,376,267.418989
1537.0,400,268.545105
1461.0,400,269.713343
1303.0,399,272.366095
-44.0,2,272.37155
9.0,23,272.436889
498.0,145,272.83025
987.0,266,273.584491
1503.0,400,274.743672
-40.0,4,274.755183
