#{"t_start": 1764790684.3348184, "env_id": "None"}
r,l,t
-46.0,1,20.753202
24.0,20,20.82088
-9.0,9,20.855991
-46.0,1,20.859041
-47.0,1,20.861846
-44.0,2,20.867142
-47.0,1,20.869919
-46.0,2,20.875355
-40.0,3,20.89009
-47.0,1,20.893251
-46.0,1,20.896159
-47.0,1,20.899138
-42.0,2,20.904668
-47.0,1,20.907484
-38.0,6,20.925072
282.0,89,21.171775
-47.0,1,21.174647
-46.0,1,21.177418
-46.0,1,21.180379
-46.0,1,21.183069
-33.0,4,21.198962
-23.0,6,21.214559
-46.0,2,21.219792
-47.0,1,21.222442
-43.0,5,21.235129
-35.0,4,21.245437
212.0,89,21.480356
-7.0,10,21.513491
-46.0,1,21.516358
-43.0,3,21.526003
-47.0,1,21.529389
-46.0,1,21.532286
-47.0,1,21.535155
-42.0,2,21.540506
192.0,68,21.725797
-45.0,2,21.731687
-47.0,1,21.734594
-46.0,1,21.737419
-46.0,1,21.74026
-41.0,3,21.748102
-27.0,7,21.766247
25.0,19,21.823589
-47.0,1,21.826689
-47.0,1,21.829582
-10.0,17,21.895049
-47.0,1,21.898067
-47.0,1,21.90084
-46.0,1,21.903896
-41.0,3,21.912992
-34.0,7,23.401771
-47.0,1,23.405071
-41.0,4,23.418825
-46.0,1,23.422215
-47.0,1,23.425388
82.0,32,23.520668
-47.0,1,23.524611
597.0,172,24.058128
-45.0,3,24.066249
-47.0,1,24.06913
-47.0,1,24.072023
-47.0,1,24.082971
-45.0,2,24.089089
-47.0,1,24.092138
12.0,16,24.139833
-47.0,1,24.143235
-44.0,2,24.149604
-47.0,1,24.152877
-22.0,12,24.194755
-34.0,5,24.208579
-47.0,1,24.21167
-11.0,16,24.25376
159.0,56,24.41996
-47.0,1,24.423239
-41.0,3,24.432069
-37.0,6,24.449622
-10.0,9,24.475162
-47.0,1,24.478107
8.0,16,24.529173
236.0,100,24.818063
-47.0,1,24.821005
-47.0,1,24.823933
-47.0,1,24.826751
-45.0,3,24.834832
-47.0,1,24.837498
254.0,118,25.183146
-47.0,1,25.185794
47.0,34,25.279553
-44.0,3,25.287597
-47.0,1,25.290716
574.0,231,25.925405
1.0,14,25.975562
-43.0,4,25.986218
-47.0,1,25.989082
487.0,165,26.738248
198.0,81,27.080859
-45.0,3,27.095624
-47.0,1,27.100856
25.0,27,27.242063
-46.0,1,27.246676
-47.0,1,27.250913
10.0,14,27.314465
-13.0,11,27.362852
188.0,70,27.652517
-38.0,8,27.683293
-12.0,19,27.768873
752.0,212,28.684983
39.0,20,28.772021
-31.0,7,28.802929
-47.0,1,28.807715
-46.0,1,28.812422
-47.0,1,28.816628
-14.0,8,28.860677
65.0,56,29.142686
-47.0,1,29.147476
-39.0,6,29.184285
-45.0,2,29.193738
-46.0,1,29.198215
-44.0,3,29.212219
-46.0,1,29.216596
-46.0,2,29.225124
-42.0,2,29.235152
-46.0,2,29.243977
24.0,17,29.295366
-46.0,1,29.298102
-47.0,1,29.300784
-22.0,10,29.326588
-46.0,1,29.329209
-47.0,1,29.332066
-45.0,2,29.337293
-47.0,1,29.340017
-47.0,1,29.342755
-47.0,1,29.345467
10.0,15,29.39013
-47.0,1,29.392746
-46.0,1,29.395469
-47.0,1,29.398252
-22.0,14,29.436769
289.0,128,29.812193
-47.0,1,29.81524
-47.0,1,29.81809
-47.0,1,29.820935
-47.0,1,29.824053
-47.0,1,29.826907
-46.0,2,29.832656
562.0,195,30.407722
-46.0,1,30.411744
-47.0,1,30.414786
-29.0,5,30.42767
430.0,128,32.224566
-47.0,1,32.227468
-46.0,2,32.23292
-44.0,3,32.240811
-46.0,1,32.243607
-36.0,5,32.265473
-45.0,2,32.271484
-47.0,1,32.274263
-47.0,1,32.277515
-44.0,2,32.283119
166.0,60,32.467732
-35.0,7,32.488431
-46.0,1,32.491274
-46.0,2,32.496859
-47.0,1,32.499664
-47.0,1,32.502495
-47.0,1,32.505287
-41.0,4,32.515951
89.0,44,32.637379
-45.0,2,32.642545
39.0,29,32.72682
-47.0,1,32.729928
-21.0,7,32.749934
54.0,29,32.843302
-47.0,1,32.847322
-44.0,3,32.856546
-47.0,1,32.859565
-30.0,8,32.887441
-47.0,1,32.890863
-47.0,1,32.893582
-35.0,5,32.907145
-46.0,2,32.913157
-46.0,1,32.916322
-45.0,2,32.922118
37.0,20,32.973214
283.0,89,33.223224
-45.0,2,33.229298
19.0,15,33.268752
-44.0,4,33.27936
-44.0,2,33.284885
866.0,298,34.149352
-41.0,5,34.163649
-47.0,1,34.166849
-47.0,1,34.169681
-46.0,1,34.172712
-46.0,1,34.17574
-46.0,1,34.178721
-42.0,2,34.18482
336.0,161,34.655986
-46.0,2,34.661725
-32.0,7,34.681117
-46.0,1,34.68379
-47.0,1,34.687003
414.0,127,35.051494
-47.0,1,35.054949
-46.0,1,35.057883
-46.0,2,35.063355
-26.0,7,35.081781
-47.0,1,35.084502
39.0,22,35.141034
-35.0,4,35.159472
-46.0,2,35.1647
383.0,120,35.507567
19.0,21,35.567867
14.0,14,35.604695
-47.0,1,35.607486
361.0,95,35.895386
-34.0,5,35.90842
-47.0,1,35.911166
-42.0,2,35.916261
-33.0,6,35.931871
-47.0,1,35.934687
-36.0,4,35.945138
-43.0,5,35.958703
-42.0,2,35.964108
-28.0,5,35.985929
-46.0,1,35.988855
117.0,42,36.111704
-46.0,2,36.117216
-16.0,8,36.138664
-46.0,1,36.141522
681.0,178,36.656174
-46.0,1,36.658966
262.0,113,36.988167
-47.0,1,36.990763
-46.0,2,36.995803
106.0,36,37.090974
-40.0,6,37.107443
538.0,163,37.594402
-19.0,7,37.612777
255.0,90,37.862771
-47.0,1,37.865618
-47.0,1,37.868698
-46.0,1,39.380814
-45.0,2,39.39728
-47.0,1,39.40211
19.0,19,39.483615
-34.0,7,39.520909
-47.0,1,39.526553
-46.0,1,39.531482
-46.0,1,39.535949
368.0,115,40.04249
-38.0,8,40.074247
-42.0,2,40.082145
-47.0,1,40.086267
-41.0,2,40.093896
-47.0,1,40.097705
-39.0,7,40.12602
-44.0,3,40.145696
-39.0,5,40.166271
-32.0,11,40.21107
-41.0,3,40.222703
28.0,28,40.356125
-46.0,1,40.361391
-47.0,1,40.366484
65.0,32,40.511606
-45.0,3,40.524521
-46.0,1,40.528672
-47.0,1,40.533109
861.0,263,41.624151
-36.0,4,41.645627
27.0,26,41.767142
116.0,59,42.038502
-47.0,1,42.042458
-47.0,1,42.048551
-47.0,1,42.053203
-38.0,4,42.075748
133.0,62,42.365658
-45.0,2,42.371987
-46.0,1,42.374602
-46.0,1,42.377491
193.0,72,42.57943
-46.0,2,42.58566
965.0,235,43.256395
-32.0,7,43.276372
-46.0,2,43.282631
-31.0,11,43.313931
-47.0,1,43.318043
219.0,117,43.648113
141.0,53,43.798455
-47.0,1,43.801252
-46.0,2,43.806561
34.0,19,43.866402
-42.0,2,43.874742
-47.0,1,43.879457
40.0,22,43.947009
-47.0,1,43.950048
-46.0,1,43.953008
206.0,101,44.240802
-47.0,1,44.243641
-23.0,6,44.266038
-1.0,19,44.3146
-47.0,1,44.317296
-41.0,3,44.324849
-42.0,4,44.336224
-46.0,1,44.33897
-3.0,12,44.375688
-15.0,9,44.398957
-46.0,1,44.401809
75.0,32,44.485825
-47.0,1,44.488293
264.0,92,44.741066
-39.0,5,44.753897
-47.0,1,44.756565
-46.0,2,44.766175
299.0,111,45.106169
-47.0,1,45.10921
-47.0,1,45.112097
127.0,55,45.274961
280.0,112,45.613568
-44.0,2,45.619111
-47.0,1,45.622391
-47.0,1,45.625323
82.0,33,45.718103
-11.0,11,45.745702
-47.0,1,45.749119
-45.0,2,45.755069
-46.0,2,45.76092
-12.0,9,45.786972
-47.0,1,45.789975
-19.0,7,45.816636
-47.0,1,45.819505
-46.0,1,45.822694
106.0,37,45.928485
355.0,107,46.24832
-45.0,2,46.253609
-47.0,1,46.256538
132.0,60,47.912513
3.0,28,48.000681
-47.0,1,48.005957
123.0,43,48.142828
134.0,51,48.295195
323.0,101,48.598683
-21.0,15,48.638166
-2.0,13,48.67164
80.0,55,48.826293
-47.0,1,48.829273
-47.0,1,48.832067
-47.0,1,48.834822
-46.0,1,48.837554
-46.0,1,48.840466
-47.0,1,48.843323
-47.0,1,48.845968
-22.0,12,48.878441
-47.0,1,48.881385
-30.0,6,48.90736
-47.0,1,48.910798
-47.0,1,48.914529
-44.0,4,48.926076
-47.0,1,48.928878
-47.0,1,48.932083
75.0,29,49.017728
-40.0,5,49.030987
-2.0,11,49.078849
-47.0,1,49.081767
-40.0,3,49.094233
74.0,43,49.213976
-46.0,2,49.2192
-47.0,1,49.221995
-47.0,1,49.224836
344.0,123,49.555276
-47.0,1,49.558073
-39.0,3,49.567721
826.0,257,50.32119
-44.0,3,50.336656
-47.0,1,50.339355
-2.0,25,50.401714
-46.0,1,50.404765
42.0,33,50.499101
89.0,43,50.61945
-42.0,2,50.624908
-45.0,3,50.633413
-32.0,6,50.655131
-47.0,1,50.657835
-47.0,1,50.660902
-44.0,2,50.666494
-46.0,2,50.671742
-18.0,17,50.714932
-47.0,1,50.717652
-11.0,19,50.777453
196.0,80,50.995915
-24.0,9,51.019694
-25.0,6,51.035424
-30.0,9,51.068238
53.0,34,51.176844
-45.0,2,51.182125
-46.0,1,51.184859
-47.0,1,51.187529
26.0,25,51.26307
-47.0,1,51.266062
-46.0,2,51.271625
653.0,190,51.808355
196.0,73,52.012494
17.0,15,52.050797
-33.0,4,52.06318
-38.0,8,52.0892
-47.0,1,52.093471
-47.0,1,52.096447
-6.0,22,52.162449
176.0,73,52.385422
24.0,24,52.499944
254.0,76,52.826898
64.0,26,52.936144
47.0,25,53.049484
-47.0,1,53.053673
12.0,19,53.129274
-47.0,1,53.133758
-39.0,6,53.164727
-11.0,13,53.220385
-47.0,1,53.224482
-47.0,1,53.228705
-45.0,2,53.237216
23.0,20,53.324226
-39.0,6,53.351673
-35.0,7,53.380744
24.0,24,53.47871
-46.0,2,53.487787
-34.0,6,53.514258
347.0,105,53.954861
-46.0,2,53.962814
-36.0,4,53.97877
544.0,148,56.326601
101.0,43,56.454894
463.0,141,56.865447
92.0,67,57.065518
-2.0,26,57.131201
100.0,42,57.24971
-46.0,1,57.253289
967.0,276,58.050322
-30.0,8,58.071754
85.0,38,58.174756
-46.0,1,58.177767
11.0,17,58.230706
-26.0,9,58.254786
64.0,31,58.34582
-46.0,2,58.35146
-44.0,2,58.357207
420.0,123,58.722804
2.0,15,58.76125
-5.0,10,58.787282
-40.0,3,58.796181
599.0,163,59.260851
-23.0,15,59.299434
-47.0,1,59.302232
-47.0,1,59.305205
-47.0,1,59.308029
-32.0,5,59.328212
201.0,61,59.494721
312.0,97,59.788583
66.0,31,59.879012
-47.0,1,59.881723
239.0,75,60.091861
38.0,19,60.13939
673.0,188,60.693249
-4.0,11,60.722273
-46.0,1,60.725081
-34.0,8,60.745802
121.0,71,60.949181
-47.0,1,60.952061
-8.0,11,60.988745
-46.0,1,60.991945
-47.0,1,60.994812
-15.0,23,61.05886
-45.0,2,61.064733
43.0,35,61.157892
420.0,125,61.506659
143.0,68,61.716076
-23.0,10,61.741393
270.0,87,61.9762
192.0,61,63.573315
289.0,100,63.874958
357.0,124,64.229815
-46.0,1,64.233143
33.0,25,64.308569
-44.0,3,64.316928
-47.0,1,64.319822
-47.0,1,64.322979
12.0,14,64.371713
-36.0,4,64.382958
-35.0,10,64.410088
-40.0,3,64.418268
37.0,26,64.490934
-47.0,1,64.493769
-17.0,8,64.516357
-40.0,6,64.532644
-46.0,1,64.535482
32.0,29,64.619028
-43.0,3,64.62713
38.0,33,64.742051
14.0,22,64.812637
-35.0,8,64.835449
-10.0,9,64.86095
-47.0,1,64.864161
141.0,53,65.023941
-47.0,1,65.027073
-37.0,5,65.042803
46.0,25,65.113113
78.0,46,65.240808
-43.0,2,65.247235
-9.0,9,65.271868
-46.0,1,65.274761
-33.0,5,65.294244
-37.0,6,65.315111
-24.0,10,65.345602
20.0,19,65.401431
-46.0,1,65.404535
124.0,49,65.556818
-47.0,1,65.560928
-19.0,9,65.610173
-46.0,1,65.616852
-46.0,1,65.620901
229.0,79,65.971736
-46.0,2,65.980813
-12.0,9,66.017169
-46.0,2,66.025225
-13.0,16,66.100717
-47.0,1,66.10525
-47.0,1,66.109492
-35.0,6,66.133921
-45.0,2,66.142239
-40.0,3,66.161103
1470.0,391,67.803576
-46.0,1,67.807477
45.0,34,67.950029
73.0,43,68.154322
-10.0,9,68.195302
-41.0,4,68.214275
100.0,51,68.444367
330.0,105,68.837486
29.0,17,68.886511
-47.0,1,68.88925
-29.0,8,68.910066
-39.0,6,68.925927
-3.0,16,68.974886
349.0,103,69.27964
-19.0,8,69.301027
318.0,126,69.654903
-27.0,11,69.697283
587.0,199,70.284968
-47.0,1,70.291915
-44.0,2,70.299537
46.0,26,70.365814
147.0,61,70.533195
-47.0,1,70.535981
-46.0,1,70.538674
-24.0,8,72.016434
-47.0,1,72.019127
-42.0,3,72.026974
25.0,19,72.083588
-10.0,11,72.112625
-46.0,2,72.118683
-18.0,9,72.159199
-46.0,1,72.164215
-24.0,15,72.207223
17.0,16,72.254631
-6.0,16,72.297404
89.0,33,72.389824
-42.0,3,72.397808
146.0,84,72.628673
-10.0,12,72.666047
338.0,89,72.914685
215.0,77,73.131757
141.0,49,73.299408
-39.0,3,73.308014
225.0,84,73.551357
133.0,51,73.699128
-47.0,1,73.708704
-44.0,2,73.714524
-28.0,7,73.733022
-10.0,17,73.778986
-43.0,3,73.787428
120.0,66,73.979697
-20.0,15,74.025126
378.0,119,74.362856
-41.0,3,74.370964
-29.0,11,74.399249
19.0,18,74.454201
-42.0,2,74.460609
10.0,17,74.503558
263.0,83,74.743918
253.0,84,74.979379
-46.0,2,74.984862
-46.0,2,74.990728
-2.0,16,75.03486
-45.0,2,75.040954
-46.0,2,75.051187
644.0,197,75.614485
102.0,47,75.7507
21.0,29,75.828936
101.0,33,75.921661
-13.0,8,75.94248
312.0,94,76.193668
-46.0,2,76.19902
-1.0,14,76.236061
234.0,75,76.457775
-34.0,8,76.478633
-8.0,11,76.513752
-10.0,14,76.552781
596.0,203,77.118456
-44.0,2,77.129408
515.0,146,77.562543
65.0,39,77.673979
92.0,42,77.79477
-19.0,10,77.820251
19.0,16,77.872687
11.0,14,79.628385
266.0,83,80.431242
-44.0,2,80.439112
82.0,38,80.616038
-45.0,2,80.62485
42.0,23,80.717905
-29.0,9,80.755215
-47.0,1,80.773479
67.0,38,81.378725
-47.0,1,81.383537
-47.0,1,81.389725
-38.0,3,81.402467
47.0,27,81.530236
198.0,73,82.094277
-46.0,1,82.126458
-18.0,7,82.223717
-46.0,1,82.227963
-46.0,2,82.236507
-47.0,1,82.240846
390.0,104,82.571034
90.0,42,82.687783
-46.0,2,82.693478
1017.0,258,83.434551
-47.0,1,83.4379
-2.0,12,83.470361
-46.0,1,83.473229
-22.0,11,83.504497
-47.0,1,83.507582
-47.0,1,83.51053
265.0,107,83.827846
223.0,71,84.023448
251.0,72,84.222717
-46.0,2,84.228417
-46.0,1,84.23135
-44.0,3,84.240221
29.0,21,84.306328
-42.0,4,84.31915
33.0,21,84.383082
-4.0,12,84.413951
214.0,61,84.587692
-30.0,10,84.613029
-47.0,1,84.616407
-47.0,1,84.619321
-5.0,14,84.654841
-46.0,2,84.666122
-45.0,2,84.672133
-14.0,14,84.71338
-46.0,2,84.719843
92.0,47,84.864914
-36.0,8,84.894947
-30.0,7,84.913984
-36.0,4,84.925041
-39.0,6,84.940898
-45.0,2,84.946285
309.0,107,85.242944
282.0,107,85.545938
205.0,78,85.76357
94.0,40,87.941878
-2.0,17,87.996761
438.0,141,88.382845
-40.0,3,88.390603
177.0,57,88.540351
290.0,82,88.768803
-47.0,1,88.771642
509.0,136,89.1728
186.0,67,90.828215
72.0,38,90.953982
-47.0,1,90.957071
299.0,103,91.255787
-47.0,1,91.259648
-47.0,1,91.262408
-47.0,1,91.265172
1130.0,329,92.197557
-47.0,1,92.200415
1245.0,329,93.62007
502.0,129,94.150958
519.0,152,94.789434
26.0,17,94.855543
-43.0,5,94.88194
215.0,77,95.237124
-44.0,2,95.245978
-38.0,3,95.260447
-37.0,4,95.279502
122.0,50,95.446554
-23.0,13,95.480954
-45.0,2,95.486247
73.0,34,95.583392
-29.0,6,95.599837
-47.0,1,95.602693
-45.0,2,95.60809
87.0,46,95.744357
77.0,36,95.845216
-9.0,14,95.884234
-26.0,9,95.907678
35.0,36,96.014735
-47.0,1,96.017415
-47.0,1,96.020108
708.0,189,96.567121
-46.0,2,96.572827
-47.0,1,96.575716
-31.0,8,96.598349
38.0,22,96.664896
-34.0,8,96.688329
307.0,90,96.9392
-47.0,1,96.941957
267.0,76,97.155416
171.0,69,97.356886
3.0,14,97.414828
940.0,270,99.652898
-42.0,2,99.658405
-47.0,1,99.66121
-32.0,4,99.671432
193.0,63,99.837138
28.0,22,99.902508
-47.0,1,99.905438
-34.0,8,99.925813
91.0,35,100.024942
370.0,107,100.320534
-46.0,2,100.325801
-45.0,2,100.331119
86.0,31,100.416542
-18.0,7,100.434166
-25.0,6,100.449575
401.0,136,100.852148
4.0,14,100.900612
63.0,36,101.012256
761.0,200,101.628681
-39.0,5,101.642348
871.0,220,102.261267
501.0,183,102.789702
204.0,63,102.969468
-38.0,8,102.99125
179.0,71,103.196634
26.0,31,103.281631
-31.0,9,103.30459
-6.0,18,103.356733
-47.0,1,103.360864
378.0,106,103.671835
-46.0,1,103.675267
-46.0,1,103.678613
197.0,66,103.856959
92.0,34,103.950025
9.0,18,104.002709
103.0,40,104.110832
998.0,283,104.928585
-41.0,3,104.937471
691.0,214,107.590181
43.0,31,107.701436
14.0,15,107.753424
-46.0,1,107.757164
-47.0,1,107.76097
105.0,53,108.016263
-28.0,5,108.036302
32.0,28,108.17441
-46.0,1,108.179474
11.0,18,108.264241
1630.0,400,109.505447
-17.0,8,109.528372
-16.0,11,109.558464
-35.0,4,109.574871
-46.0,2,109.580976
343.0,127,109.936968
66.0,29,110.020564
-41.0,3,110.029168
499.0,148,110.43896
-47.0,1,110.441819
-1.0,15,110.483916
1356.0,346,111.465822
-34.0,12,111.496862
-3.0,12,111.537519
321.0,123,111.887479
-47.0,1,111.890188
946.0,275,112.678203
742.0,186,113.198956
910.0,263,115.409363
-47.0,1,115.412103
-29.0,7,115.431596
825.0,205,116.005271
-35.0,7,116.023678
-35.0,5,116.037028
905.0,266,116.768887
167.0,67,116.956683
84.0,32,117.047531
87.0,45,117.187092
466.0,150,117.59663
-7.0,15,117.643194
-47.0,1,117.645955
326.0,100,117.926642
38.0,31,118.0064
217.0,78,118.23695
79.0,38,118.34517
131.0,49,118.482182
-47.0,1,118.484968
366.0,118,118.963477
-2.0,13,119.018694
435.0,153,119.647937
489.0,156,120.285013
554.0,149,120.918133
260.0,76,121.254296
258.0,77,123.101892
1659.0,400,124.229499
1601.0,400,125.346572
318.0,95,125.619078
266.0,82,125.850882
1522.0,398,126.966882
24.0,19,127.016619
954.0,261,127.738155
1543.0,400,130.340603
-41.0,6,130.357387
576.0,151,130.797482
128.0,59,130.974502
107.0,42,131.092513
-39.0,6,131.108001
1123.0,300,132.093171
595.0,190,132.835529
728.0,192,133.629514
-47.0,1,133.633548
413.0,132,134.174556
397.0,119,134.717548
-47.0,1,134.722274
-33.0,8,134.756641
835.0,215,135.381539
602.0,174,135.865719
1197.0,343,136.822394
-28.0,5,136.83823
-27.0,6,136.865353
1647.0,400,139.483058
-20.0,9,139.507678
-47.0,1,139.510725
-47.0,1,139.513661
-46.0,2,139.519163
659.0,230,140.174645
-41.0,3,140.182422
-47.0,1,140.185149
1.0,15,140.229251
-5.0,12,140.275939
67.0,35,140.371969
1021.0,267,141.118527
-10.0,12,141.150582
443.0,133,141.541253
235.0,84,141.763913
-46.0,2,141.769311
62.0,32,141.863667
-20.0,7,141.882622
-23.0,10,141.910376
-28.0,5,141.931116
38.0,28,142.00605
576.0,182,142.536908
-32.0,5,142.550945
-43.0,4,142.562399
1513.0,400,143.701145
34.0,32,143.792757
-32.0,5,143.806365
333.0,109,144.104941
615.0,159,146.494949
312.0,113,146.982085
1424.0,383,148.395807
865.0,247,149.099748
772.0,234,149.75384
-45.0,2,149.759618
990.0,303,150.599555
665.0,185,151.121507
-47.0,1,151.124231
390.0,126,151.479104
-2.0,17,151.524216
46.0,29,151.607987
-46.0,2,151.613175
581.0,174,152.102038
31.0,27,152.172192
67.0,34,152.269266
304.0,86,154.001544
1156.0,335,155.024577
-42.0,3,155.033072
28.0,26,155.111532
260.0,108,155.409623
546.0,177,155.890499
-47.0,1,155.893304
78.0,37,156.026301
1859.0,400,157.154475
1394.0,390,158.446133
1564.0,400,160.071738
39.0,22,160.170376
46.0,26,160.278428
443.0,155,162.463833
-40.0,5,162.477171
100.0,50,162.613713
285.0,94,162.872801
-33.0,7,162.890727
-5.0,13,162.924137
207.0,76,163.134427
399.0,124,163.497455
991.0,261,164.227054
144.0,61,164.410702
-42.0,4,164.421079
1432.0,400,167.939853
346.0,108,168.239092
-24.0,13,168.272784
114.0,48,168.399946
206.0,82,168.647701
237.0,71,168.841757
-44.0,2,168.846807
18.0,20,168.89783
139.0,55,169.059526
801.0,232,169.710139
110.0,48,169.839478
73.0,39,169.948283
104.0,42,170.073158
-46.0,2,170.078616
0.0,12,170.109963
-18.0,19,170.158788
1024.0,275,172.973392
16.0,28,173.085726
-45.0,2,173.093112
1716.0,400,174.583468
301.0,104,174.892452
1184.0,327,175.794448
1646.0,400,176.907649
1263.0,334,177.833429
338.0,121,178.187431
1107.0,314,180.545758
-22.0,7,180.564281
43.0,31,180.655977
1645.0,400,181.811165
169.0,81,182.044455
930.0,304,182.948801
36.0,24,183.017959
18.0,17,183.062618
-6.0,14,183.104784
398.0,154,183.546053
495.0,153,183.968353
130.0,52,184.111124
178.0,68,184.404918
632.0,199,185.194026
972.0,310,186.49891
-47.0,1,186.502944
1643.0,400,189.363175
242.0,85,189.620507
39.0,25,189.686178
1068.0,291,190.483896
214.0,81,190.724476
-30.0,9,190.755697
214.0,85,190.991793
359.0,119,191.321562
387.0,166,191.80791
109.0,50,191.944323
54.0,32,192.031776
-19.0,9,192.055927
333.0,115,192.379093
821.0,256,193.104898
-19.0,9,193.128065
-4.0,10,193.159739
167.0,69,193.350399
111.0,57,193.508684
463.0,171,194.004789
1514.0,400,196.673826
-46.0,2,196.680601
1835.0,400,198.134219
-44.0,2,198.142164
-45.0,2,198.149622
123.0,54,198.357484
61.0,34,198.516986
1663.0,400,200.210199
-40.0,6,200.237312
143.0,65,200.486124
288.0,122,200.841229
117.0,57,200.996177
34.0,27,201.08658
79.0,37,201.189417
356.0,157,201.636416
1612.0,400,204.235965
109.0,63,204.40951
112.0,54,204.562219
-40.0,3,204.570548
962.0,277,205.326447
164.0,61,205.49848
-45.0,3,205.506163
159.0,81,205.726596
340.0,125,206.080423
594.0,189,206.616476
-46.0,1,206.619101
-33.0,9,206.641443
-47.0,1,206.644055
461.0,130,207.00943
254.0,90,207.263734
72.0,31,207.351123
798.0,253,208.060978
1408.0,384,209.141203
738.0,208,209.731672
458.0,129,212.003692
5.0,21,212.093066
418.0,182,212.843784
1454.0,400,214.220486
420.0,172,214.724784
-44.0,2,214.730906
1426.0,400,215.870985
625.0,193,216.433346
469.0,177,216.955832
6.0,18,217.003092
639.0,180,217.503555
725.0,258,219.742854
1336.0,400,220.907887
619.0,228,221.541275
287.0,90,221.800879
311.0,103,222.094301
-34.0,8,222.115084
1660.0,400,223.241004
793.0,294,224.343313
1407.0,400,225.976973
128.0,53,226.244874
501.0,150,228.331085
