#{"t_start": 1764790684.3308485, "env_id": "None"}
r,l,t
-41.0,3,12.260968
-47.0,1,12.264105
-11.0,15,12.311123
-46.0,1,12.314069
-47.0,1,12.316964
29.0,22,12.372803
-39.0,3,12.389124
-47.0,1,12.393463
-46.0,1,12.397491
-47.0,1,12.401042
-46.0,1,12.405653
183.0,72,12.61017
-32.0,10,12.635839
-47.0,1,12.638801
-47.0,1,12.641799
-46.0,1,12.644882
-42.0,2,12.650693
22.0,21,12.712835
-41.0,6,12.729619
-46.0,2,12.735022
-47.0,1,12.737971
15.0,17,12.780077
-1.0,17,12.839004
-32.0,8,12.859818
-43.0,2,12.865642
181.0,60,15.812391
-45.0,2,15.822942
-46.0,1,15.827899
-46.0,1,15.832993
-38.0,5,15.857891
-38.0,3,15.873499
-43.0,5,15.896415
-47.0,1,15.902642
10.0,13,15.984664
-39.0,4,16.006137
529.0,252,16.834205
-41.0,3,16.842129
-46.0,1,16.845295
900.0,278,17.624855
-46.0,1,17.627979
-47.0,1,17.630871
6.0,16,17.672071
-23.0,14,17.72238
-47.0,1,17.726913
42.0,56,17.88479
-47.0,1,17.892289
-47.0,1,17.898292
-46.0,1,17.902745
-44.0,2,17.909412
-46.0,2,17.915623
-47.0,1,17.919122
-18.0,17,17.966984
116.0,49,18.11993
-46.0,1,18.122859
-46.0,2,18.128406
-47.0,1,18.131467
-38.0,7,18.150753
-47.0,1,18.153816
-46.0,2,18.15962
62.0,40,18.297743
122.0,71,18.500239
-47.0,1,18.502978
-44.0,3,18.517936
-44.0,3,18.527554
114.0,42,18.639692
-46.0,2,18.644976
-46.0,2,18.650131
-47.0,1,18.652853
-46.0,2,18.657847
-47.0,1,18.660487
-44.0,4,18.670267
140.0,67,18.88263
-47.0,1,18.885509
-47.0,1,18.888473
33.0,31,18.975526
-46.0,2,18.980806
-47.0,1,18.983621
48.0,22,19.047545
-46.0,1,19.050471
-46.0,1,19.053653
-47.0,1,19.056869
-21.0,11,19.090238
-47.0,1,19.093323
-47.0,1,19.096381
-47.0,1,19.099144
-41.0,3,19.107961
-31.0,8,19.134645
-46.0,2,19.139891
-46.0,2,19.145143
218.0,98,19.40343
-17.0,13,19.454931
-47.0,1,19.458176
-46.0,1,19.461138
-47.0,1,19.463855
-46.0,2,19.469687
-47.0,1,19.472686
143.0,93,19.720648
-42.0,2,19.726454
-40.0,7,19.744808
-47.0,1,19.751692
-20.0,7,19.778114
-46.0,2,19.787792
-47.0,1,19.792792
-47.0,1,19.797814
-25.0,15,19.842234
-47.0,1,19.845121
-16.0,7,19.869176
-47.0,1,19.871908
-39.0,6,19.887341
-47.0,1,19.890113
-46.0,1,19.892765
-47.0,1,19.895491
-46.0,2,19.900562
-41.0,3,19.907972
-46.0,1,19.910628
-43.0,2,19.916163
-47.0,1,19.918826
-35.0,5,19.93162
237.0,125,20.326876
556.0,187,20.905022
1325.0,400,23.511762
-46.0,1,23.515103
-47.0,1,23.518327
-47.0,1,23.52099
-35.0,4,23.534519
-42.0,2,23.540501
3.0,12,23.580655
-46.0,1,23.583638
-46.0,2,23.590199
-47.0,1,23.593579
-42.0,2,23.599379
195.0,84,23.84384
14.0,26,23.928691
-47.0,1,23.933384
88.0,57,24.122
-47.0,1,24.125525
-38.0,8,24.149432
-47.0,1,24.152399
-46.0,1,24.155769
-44.0,2,24.162015
-47.0,1,24.164959
-47.0,1,24.168037
315.0,112,24.503514
356.0,107,24.81329
-47.0,1,24.816062
7.0,14,24.854579
471.0,135,25.248104
-47.0,1,25.250869
-47.0,1,25.253645
-30.0,5,25.266555
-42.0,2,25.271632
-45.0,3,25.279911
-40.0,3,25.287949
-46.0,2,25.293622
-46.0,1,25.296618
260.0,108,25.594894
29.0,32,25.685774
-45.0,3,25.69363
-47.0,1,25.696444
-46.0,1,25.699285
-47.0,1,25.701959
-47.0,1,25.704888
-46.0,2,25.709952
-33.0,14,25.750972
-46.0,1,25.753799
-47.0,1,25.756593
497.0,152,26.313084
-47.0,1,26.319141
535.0,176,27.076522
-30.0,6,27.108828
-12.0,11,27.165242
-44.0,3,27.180854
-40.0,4,27.198407
-47.0,1,27.203562
-47.0,1,27.208384
376.0,129,27.76632
-46.0,1,27.770603
-4.0,12,27.81749
92.0,41,27.988075
-47.0,1,27.991902
-32.0,8,28.023645
17.0,17,28.098362
-40.0,5,28.121313
-46.0,2,28.133774
-47.0,1,28.140099
13.0,15,28.22509
-38.0,4,28.240567
-47.0,1,28.244627
-45.0,2,28.252687
-47.0,1,28.256658
370.0,120,28.765984
-36.0,10,28.809968
-47.0,1,28.81482
-47.0,1,28.819107
-42.0,6,28.854461
-46.0,1,28.858634
52.0,34,29.024428
279.0,98,29.404365
-47.0,1,29.407118
-47.0,1,29.409881
-26.0,5,29.423805
-45.0,2,29.429192
-47.0,1,29.431888
-44.0,2,29.437357
-39.0,9,29.459817
-47.0,1,29.463848
-47.0,1,29.466755
-47.0,1,29.469567
341.0,148,29.908571
93.0,38,30.012723
-46.0,1,30.015719
-47.0,1,30.018531
24.0,34,30.11376
-28.0,6,30.129957
-42.0,6,30.147371
-47.0,1,30.150573
-45.0,2,30.157099
318.0,115,30.494654
-36.0,4,31.943465
1.0,14,31.989726
-44.0,2,31.995805
-47.0,1,31.998561
-46.0,2,32.003692
-4.0,13,32.035204
-39.0,7,32.057739
698.0,204,32.656346
-47.0,1,32.659428
-47.0,1,32.662214
-47.0,1,32.665149
302.0,101,32.968558
-43.0,3,32.976232
405.0,143,33.384783
-45.0,2,33.395536
-45.0,2,33.406891
49.0,21,33.464961
-46.0,2,33.470188
-47.0,1,33.472994
-47.0,1,33.476496
-47.0,1,33.480137
-42.0,5,33.493721
982.0,308,34.372166
-43.0,2,34.377295
-22.0,6,34.39401
-47.0,1,34.398282
450.0,183,34.924156
-47.0,1,34.927021
-2.0,12,34.965966
-47.0,1,34.96935
-20.0,7,34.989275
-45.0,2,34.994847
662.0,231,35.650051
361.0,134,36.055652
-44.0,2,36.061143
-47.0,1,36.063992
-46.0,1,36.066915
-47.0,1,36.069691
-44.0,2,36.075322
-18.0,19,36.131403
-47.0,1,36.134053
-31.0,6,36.150006
-42.0,2,36.155579
-46.0,1,36.158695
-47.0,1,36.162573
-47.0,1,36.165596
471.0,146,36.582116
-47.0,1,36.585023
-47.0,1,36.588718
69.0,51,36.740587
-47.0,1,36.743493
19.0,29,36.839007
-47.0,1,36.842322
-47.0,1,36.845159
-46.0,1,36.848113
214.0,93,37.096971
-47.0,1,37.099633
-47.0,1,37.102388
-47.0,1,37.105215
-47.0,1,37.107938
-40.0,3,37.116086
-47.0,1,37.123319
-39.0,3,37.132864
-47.0,1,37.135926
-2.0,11,37.164978
1.0,13,37.199116
27.0,22,37.261381
-47.0,1,37.264347
-47.0,1,37.267037
-47.0,1,37.269771
352.0,123,37.644425
-33.0,12,37.675343
26.0,25,37.738913
-33.0,5,37.756213
41.0,28,37.828904
-47.0,1,37.831638
-46.0,1,37.834573
-47.0,1,37.837355
-45.0,2,37.849346
152.0,71,39.676042
-38.0,4,39.697694
-42.0,5,39.724093
-43.0,3,39.735821
-46.0,2,39.74384
-46.0,2,39.751904
7.0,20,39.838843
37.0,24,39.942113
-17.0,8,39.972981
-39.0,5,39.991192
-45.0,2,39.998622
81.0,37,40.159962
-36.0,4,40.176947
-47.0,1,40.18094
-46.0,1,40.184935
-47.0,1,40.188825
-46.0,1,40.193372
-47.0,1,40.197387
-47.0,1,40.201719
-30.0,9,40.240645
-17.0,22,40.336949
-46.0,1,40.341889
-46.0,2,40.356162
-47.0,1,40.363567
387.0,133,40.959947
63.0,30,41.083498
104.0,35,41.240535
-44.0,2,41.24844
-47.0,1,41.252491
-46.0,1,41.256325
-46.0,1,41.260607
-42.0,3,41.271278
-42.0,2,41.2786
592.0,173,41.998996
-46.0,1,42.005116
-46.0,2,42.017269
35.0,19,42.101444
-44.0,2,42.11086
-33.0,9,42.151367
924.0,253,42.95924
-37.0,3,42.968049
-46.0,1,42.970866
-47.0,1,42.973826
122.0,65,43.156717
-32.0,5,43.169606
-47.0,1,43.172268
-47.0,1,43.175008
-41.0,6,43.191377
-46.0,1,43.194121
-45.0,2,43.199379
-1.0,12,43.239056
-25.0,16,43.285174
794.0,232,43.959057
-47.0,1,43.961925
-5.0,13,43.998631
-42.0,6,44.014984
-47.0,1,44.017937
8.0,17,44.072196
-47.0,1,44.075125
-4.0,12,44.107039
-46.0,2,44.112267
-45.0,2,44.117514
-35.0,4,44.127916
-43.0,2,44.133278
19.0,17,44.184973
74.0,61,44.351976
154.0,57,44.506635
326.0,111,44.817966
-47.0,1,44.820898
-46.0,1,44.823856
-47.0,1,44.826832
193.0,104,45.143236
22.0,16,45.200661
-47.0,1,45.203441
21.0,17,45.250189
21.0,19,45.325182
-42.0,2,45.334298
-46.0,2,45.340194
-47.0,1,45.343063
-36.0,7,45.361754
-47.0,1,45.364632
196.0,71,45.559615
84.0,36,45.662398
-46.0,1,45.66538
-45.0,2,45.670885
-41.0,4,45.681559
303.0,107,46.000156
-43.0,5,46.020754
-47.0,1,46.023735
61.0,29,46.100884
-47.0,1,46.103725
72.0,44,46.238477
-45.0,2,46.243891
5.0,20,46.299258
-44.0,2,46.304908
-47.0,1,46.307935
142.0,57,47.952837
-46.0,1,47.955724
6.0,14,48.007818
-35.0,4,48.026236
-46.0,2,48.036944
-47.0,1,48.040846
-46.0,1,48.043896
-47.0,1,48.04699
-37.0,6,48.068111
-46.0,2,48.075488
-47.0,1,48.078419
-16.0,13,48.113019
-43.0,3,48.121471
-44.0,3,48.129813
3.0,18,48.186116
-47.0,1,48.189084
-35.0,9,48.214199
-11.0,10,48.240228
1075.0,289,49.107471
297.0,114,49.41483
402.0,157,49.863821
-47.0,1,49.866887
-35.0,10,49.893503
-39.0,4,49.904374
39.0,20,49.964826
420.0,152,50.407656
-43.0,3,50.415818
118.0,42,50.534405
-3.0,13,50.575454
274.0,109,50.878695
-47.0,1,50.881334
-47.0,1,50.884006
-5.0,17,50.927868
-37.0,6,50.943697
-46.0,1,50.94668
-47.0,1,50.954456
338.0,116,51.304482
-47.0,1,51.30767
21.0,21,51.370836
248.0,82,51.602144
-26.0,8,51.624069
-45.0,2,51.629557
-46.0,1,51.632222
-47.0,1,51.635375
962.0,246,52.339995
447.0,179,53.101661
-42.0,3,53.113447
-47.0,1,53.118199
-47.0,1,53.123892
273.0,99,53.54908
67.0,34,53.706798
-47.0,1,53.710663
99.0,56,53.933357
-47.0,1,53.93726
-46.0,1,53.941744
-45.0,3,53.953332
19.0,27,54.064095
672.0,202,56.54852
-44.0,2,56.553927
-47.0,1,56.556987
31.0,33,56.657556
-47.0,1,56.660625
-47.0,1,56.66343
-31.0,10,56.690552
243.0,82,56.923681
-46.0,1,56.92728
52.0,27,57.011126
235.0,66,57.193555
-15.0,9,57.217534
-47.0,1,57.220459
-43.0,3,57.229799
-46.0,1,57.233041
-47.0,1,57.236394
-11.0,12,57.278681
407.0,122,57.624029
-47.0,1,57.626855
74.0,30,57.710723
-46.0,1,57.713828
-43.0,3,57.722689
753.0,191,58.268223
-47.0,1,58.271169
33.0,29,58.35727
-47.0,1,58.360104
-37.0,7,58.379593
-47.0,1,58.382452
-47.0,1,58.385329
-2.0,11,58.420785
-40.0,4,58.431511
-46.0,1,58.434324
45.0,32,58.535882
214.0,83,58.769794
-38.0,10,58.796014
295.0,92,59.065154
373.0,129,59.418036
-39.0,3,59.4309
-47.0,1,59.437003
-44.0,2,59.442732
97.0,55,59.607487
146.0,61,59.786206
525.0,173,60.274069
281.0,78,60.490628
198.0,86,60.751754
49.0,24,60.819864
175.0,67,61.017579
-32.0,5,61.031369
-46.0,2,61.036795
-47.0,1,61.039598
-10.0,10,61.067514
-47.0,1,61.070818
557.0,160,61.512573
56.0,33,61.607758
717.0,226,63.672498
-47.0,1,63.675115
275.0,99,63.972022
-27.0,8,63.993012
-47.0,1,63.996109
-46.0,1,63.998868
-46.0,1,64.001794
-47.0,1,64.004549
-46.0,1,64.007507
-46.0,1,64.010329
-25.0,7,64.029678
-46.0,1,64.032639
-47.0,1,64.035733
-42.0,5,64.049876
-47.0,1,64.052747
-47.0,1,64.055763
178.0,58,64.226725
-47.0,1,64.22982
87.0,51,64.388911
286.0,81,64.61667
-29.0,9,64.641466
-46.0,1,64.644677
-17.0,10,64.680107
697.0,213,65.324372
43.0,28,65.407447
10.0,17,65.453521
-43.0,2,65.45934
497.0,145,66.081462
-47.0,1,66.085885
-18.0,13,66.140676
-36.0,4,66.163478
-8.0,10,66.202494
813.0,199,67.077213
-46.0,1,67.081379
33.0,25,67.186947
-41.0,3,67.198218
609.0,185,67.936965
-38.0,4,67.956641
355.0,131,68.566398
15.0,14,68.641355
-29.0,6,68.667202
-32.0,7,68.688505
19.0,20,68.74627
-45.0,2,68.751814
349.0,95,69.023751
-41.0,3,69.03692
-23.0,7,69.068511
-39.0,3,69.076782
-46.0,1,69.07965
-47.0,1,69.082491
-40.0,5,69.095508
0.0,13,69.127743
37.0,25,69.199318
38.0,19,69.251628
-47.0,1,69.257421
-45.0,2,69.264392
713.0,219,69.900436
464.0,132,70.285228
615.0,183,72.27542
-47.0,1,72.278219
82.0,34,72.372583
629.0,214,72.963855
4.0,13,73.007
192.0,66,73.206199
-38.0,4,73.224508
-8.0,10,73.251849
-45.0,2,73.257529
-27.0,7,73.278728
54.0,30,73.370633
95.0,43,73.490227
-47.0,1,73.494241
-33.0,9,73.526673
-47.0,1,73.529996
9.0,14,73.56972
786.0,223,74.204643
-45.0,3,74.212168
-23.0,16,74.272368
-46.0,1,74.275957
-42.0,2,74.281172
10.0,14,74.315743
-25.0,15,74.360465
-46.0,1,74.363351
324.0,103,74.651098
-45.0,3,74.659472
-46.0,1,74.662149
-46.0,1,74.664951
-46.0,1,74.667696
-47.0,1,74.670696
-47.0,1,74.673679
341.0,106,74.976994
-21.0,7,74.996788
168.0,75,75.206116
15.0,16,75.246846
31.0,25,75.334761
-44.0,3,75.342882
3.0,18,75.397838
60.0,37,75.498538
51.0,24,75.561436
215.0,83,75.805118
613.0,158,76.228617
55.0,48,76.377477
224.0,61,76.547575
1322.0,382,77.645867
35.0,31,77.739105
-47.0,1,77.742254
278.0,92,79.947492
-35.0,9,80.104252
-47.0,1,80.134195
-47.0,1,80.154742
-47.0,1,80.167267
-17.0,9,80.306443
-47.0,1,80.311183
-47.0,1,80.315474
396.0,110,80.906202
-30.0,9,81.097731
248.0,88,81.696965
-47.0,1,81.703677
-47.0,1,81.709886
52.0,24,81.8158
-47.0,1,81.819916
-26.0,9,81.984673
-44.0,3,82.06878
-44.0,2,82.113468
590.0,175,82.76079
-24.0,10,82.786164
-46.0,1,82.788929
821.0,214,83.384881
31.0,35,83.487354
-25.0,10,83.51651
611.0,193,84.074386
-45.0,2,84.079663
-46.0,1,84.082431
165.0,75,84.295336
1403.0,400,85.447966
134.0,60,85.615749
-46.0,1,85.618483
-42.0,4,85.628593
107.0,46,85.755897
-40.0,4,85.766579
861.0,233,88.472355
-46.0,1,88.478597
-36.0,8,88.501973
19.0,21,88.556544
-26.0,8,88.583725
151.0,50,88.722587
-44.0,3,88.730249
-41.0,3,88.738125
-47.0,1,88.740984
-46.0,2,88.746127
44.0,24,88.818871
358.0,145,89.240989
-36.0,10,90.725453
240.0,100,91.041708
-47.0,1,91.044639
95.0,53,91.195476
250.0,80,91.415047
461.0,155,91.848519
-33.0,6,91.864043
-42.0,3,91.871781
-39.0,3,91.886805
130.0,48,92.013721
-47.0,1,92.016449
69.0,38,92.138545
187.0,63,92.390694
19.0,17,92.46305
345.0,108,92.907187
396.0,145,93.542553
-47.0,1,93.546476
320.0,103,93.969896
-16.0,13,94.029953
137.0,56,94.273004
-34.0,8,94.30123
-32.0,8,94.332156
-46.0,2,94.347595
-47.0,1,94.35336
944.0,269,95.460144
-47.0,1,95.462948
91.0,42,95.580255
-45.0,2,95.586138
-14.0,11,95.621465
207.0,87,95.867992
-41.0,3,95.876434
277.0,79,96.10128
-24.0,8,96.121844
-47.0,1,96.124671
-25.0,7,96.149491
708.0,176,96.661578
-45.0,2,96.667523
-35.0,5,96.682854
-26.0,11,96.712618
1313.0,320,97.631031
-47.0,1,97.633894
-15.0,13,99.137684
-47.0,1,99.140909
191.0,75,99.350645
-44.0,3,99.358781
-46.0,1,99.361627
-7.0,13,99.398284
-47.0,1,99.401084
-44.0,2,99.406406
-38.0,4,99.416896
-47.0,1,99.419815
474.0,134,99.807439
1352.0,373,100.865213
327.0,111,101.217821
178.0,88,101.471493
-30.0,5,101.4856
183.0,56,101.66671
577.0,159,102.108766
937.0,248,102.825245
934.0,274,103.600671
30.0,21,103.674415
-47.0,1,103.678117
-40.0,7,103.700337
737.0,206,104.257969
331.0,99,104.537784
-47.0,1,104.540796
-45.0,2,104.54625
-39.0,3,104.554684
-46.0,2,104.560243
-47.0,1,104.563522
62.0,27,104.656676
891.0,256,107.368998
933.0,252,108.497935
774.0,229,109.165929
158.0,63,109.331908
-11.0,9,109.356168
340.0,95,109.623321
208.0,72,109.819914
188.0,65,110.01266
40.0,22,110.071975
199.0,97,110.342825
601.0,174,110.829173
-7.0,12,110.862341
-47.0,1,110.865262
-47.0,1,110.868443
-30.0,9,110.892145
-47.0,1,110.894925
832.0,227,111.549929
53.0,37,111.652246
226.0,102,111.941712
-37.0,3,111.956699
138.0,69,112.168018
84.0,45,112.290936
-45.0,3,112.29866
-20.0,16,112.338649
-42.0,3,112.346397
-42.0,3,112.354593
1134.0,325,114.71495
118.0,58,114.885622
-47.0,1,114.888577
554.0,155,115.342466
-8.0,9,115.372369
1571.0,400,116.484323
-26.0,7,116.507001
-19.0,12,116.539769
1734.0,400,117.654442
502.0,137,118.03683
1411.0,336,119.217366
741.0,233,120.168034
55.0,29,120.287252
-47.0,1,120.292356
221.0,99,120.726242
-46.0,1,120.730589
398.0,104,121.167145
-40.0,4,121.183157
242.0,80,123.069645
0.0,11,123.09945
177.0,62,123.270851
-39.0,5,123.284007
376.0,123,123.646646
-42.0,3,123.654432
-47.0,1,123.657109
109.0,50,123.795142
-47.0,1,123.797929
-47.0,1,123.800788
1432.0,397,124.915684
-46.0,1,124.918699
-32.0,9,124.942348
137.0,42,125.059482
-47.0,1,125.062223
966.0,275,125.83135
335.0,107,126.132355
-32.0,7,126.15057
-44.0,2,126.156339
340.0,102,126.433314
-28.0,9,126.458157
-47.0,1,126.460909
1525.0,400,127.576957
278.0,84,127.817525
-40.0,3,127.825022
572.0,180,128.327611
-27.0,6,128.344709
92.0,40,128.454353
50.0,30,128.544601
816.0,232,130.680376
1138.0,345,131.650228
-41.0,4,131.660532
105.0,62,131.936512
1538.0,400,133.55494
212.0,97,133.946258
-47.0,1,133.951018
-38.0,4,133.965723
-37.0,7,133.992485
-44.0,3,134.004505
734.0,210,134.886766
232.0,74,135.116247
-34.0,5,135.12985
1051.0,333,136.053151
1262.0,370,138.593194
586.0,167,139.057602
847.0,248,139.764842
1341.0,371,140.810875
11.0,19,140.860846
-47.0,1,140.863631
151.0,58,141.034205
77.0,51,141.177747
-47.0,1,141.18057
256.0,77,141.416878
-47.0,1,141.419644
611.0,148,141.822055
441.0,139,142.219715
93.0,37,142.344466
-47.0,1,142.347628
-46.0,2,142.353777
1657.0,400,143.487309
1088.0,301,146.147183
-32.0,11,146.187886
-16.0,8,146.230716
1564.0,400,147.964622
-46.0,1,147.967844
-12.0,10,147.993278
122.0,46,148.118902
206.0,90,148.370507
-14.0,8,148.391024
-47.0,1,148.393803
-27.0,12,148.425774
-46.0,2,148.431617
727.0,278,149.218836
1621.0,400,150.327993
194.0,66,150.512931
-38.0,4,150.523876
457.0,141,150.931902
391.0,142,151.329339
418.0,134,151.698643
73.0,33,151.803867
38.0,32,151.895205
6.0,14,151.93014
521.0,144,152.328203
-44.0,2,152.333628
73.0,42,152.454934
866.0,302,154.839786
174.0,73,155.074868
-47.0,1,155.077726
1097.0,304,155.921447
-44.0,2,155.934601
57.0,35,156.048064
-46.0,1,156.051047
96.0,50,156.190815
14.0,21,156.251389
6.0,16,156.291879
264.0,97,156.56272
62.0,40,156.677889
13.0,21,156.732902
-31.0,11,156.767369
1308.0,389,157.86313
1603.0,400,159.524759
14.0,19,159.607548
15.0,16,159.665715
950.0,256,160.724198
124.0,53,162.477393
158.0,71,162.673274
1717.0,400,163.793182
1612.0,400,164.920192
198.0,92,165.166361
-28.0,11,165.194795
111.0,60,165.362904
-23.0,8,167.776609
497.0,173,168.283631
265.0,95,168.56099
932.0,247,169.255688
-47.0,1,169.25877
135.0,67,169.431009
-35.0,8,169.459487
472.0,144,169.86933
43.0,26,169.936338
-41.0,3,169.943723
26.0,23,170.009851
1314.0,358,173.088167
348.0,112,173.525713
87.0,54,173.764262
-44.0,2,173.772683
721.0,266,174.673344
106.0,58,174.837782
7.0,16,174.90101
303.0,99,175.183967
-21.0,8,175.205134
-23.0,12,175.236008
1159.0,391,176.324587
-21.0,7,176.343257
-41.0,3,176.351561
193.0,73,176.551623
1230.0,309,177.405937
5.0,15,177.451634
-46.0,2,177.456821
-45.0,2,177.462291
-40.0,5,177.474604
615.0,158,177.900176
86.0,44,178.046247
-45.0,2,178.052732
205.0,81,178.278111
-46.0,2,178.283577
215.0,87,178.524036
1097.0,292,180.829762
-43.0,2,180.836672
827.0,252,181.55977
-47.0,1,181.562603
-17.0,12,181.594485
1243.0,338,182.61319
92.0,34,182.71189
27.0,30,182.797434
1598.0,400,183.921599
361.0,121,184.342743
775.0,238,185.302624
402.0,169,186.014965
-47.0,1,186.019083
1643.0,400,189.035249
485.0,150,189.452988
1607.0,400,190.58713
133.0,64,190.769608
-47.0,1,190.772445
339.0,111,191.081906
425.0,146,191.490686
1425.0,400,192.625956
1268.0,321,193.528759
1739.0,400,196.1668
60.0,25,196.248848
-10.0,15,196.29323
212.0,84,196.559223
80.0,35,196.661139
277.0,92,196.930654
56.0,40,197.037476
109.0,47,197.169878
557.0,168,197.84761
506.0,151,198.51146
35.0,25,198.627384
648.0,184,199.382105
603.0,186,200.170446
173.0,89,200.526521
-47.0,1,200.530212
858.0,253,201.255587
155.0,60,201.419493
928.0,259,202.165212
1544.0,400,204.745839
744.0,197,205.288382
-21.0,8,205.308886
680.0,218,205.912034
588.0,168,206.393677
828.0,237,207.050006
-11.0,10,207.074787
-47.0,1,207.077407
934.0,302,207.93214
139.0,48,208.069594
1479.0,400,209.200762
1568.0,400,212.335272
1111.0,333,213.689973
-45.0,2,213.695409
1202.0,344,214.687734
46.0,30,214.777692
870.0,236,215.435567
-47.0,1,215.43834
843.0,255,216.16997
53.0,26,216.247538
1479.0,388,217.371304
1509.0,400,220.052798
367.0,134,220.421896
674.0,254,221.144692
1648.0,400,222.258329
208.0,71,222.458691
51.0,37,222.567271
-41.0,3,222.575155
-47.0,1,222.577929
1569.0,400,223.832506
1526.0,400,225.474421
1480.0,400,228.542199
1355.0,400,229.701058
677.0,196,230.264112
1011.0,323,231.171494
1279.0,400,232.339364
343.0,119,232.676497
407.0,148,233.08775
73.0,39,233.196079
1467.0,400,235.848498
-37.0,10,235.878747
643.0,212,236.505698
282.0,126,236.992537
713.0,235,237.96822
303.0,100,238.373508
654.0,252,239.415683
642.0,210,240.124536
1138.0,359,241.133591
1566.0,400,242.244291
830.0,256,244.436479
-47.0,1,244.442296
1391.0,400,249.055405
1014.0,278,249.920725
1.0,14,249.979819
1133.0,337,251.394769
138.0,48,251.58882
751.0,262,252.691143
35.0,20,252.790103
1573.0,400,254.021602
1455.0,400,256.638076
1661.0,400,257.753262
168.0,73,257.963356
407.0,163,258.468638
319.0,106,258.763716
311.0,99,259.040551
1262.0,400,260.172755
259.0,92,260.443625
1058.0,298,261.256455
-47.0,1,261.259354
551.0,163,263.405113
1468.0,400,265.087069
-44.0,2,265.095251
538.0,186,265.913088
1750.0,400,267.109771
1627.0,400,268.234896
29.0,36,268.330021
11.0,20,268.387511
56.0,34,268.47635
-32.0,6,268.49893
964.0,323,269.437099
-43.0,3,269.445806
130.0,61,269.626958
316.0,94,271.392535
1429.0,400,272.546956
1450.0,400,273.672298
54.0,31,273.76778
1496.0,400,274.924014
-24.0,12,274.960095
98.0,54,275.135514
1055.0,314,276.001536
-14.0,14,276.036592
102.0,63,276.324876
1378.0,400,279.770955
1408.0,400,280.905259
1506.0,400,282.048234
-46.0,1,282.051578
199.0,79,282.269701
-2.0,18,282.322773
1168.0,339,283.309077
1515.0,400,284.459594
1541.0,400,287.08123
920.0,243,287.795153
-14.0,15,287.839343
1501.0,400,289.018375
36.0,23,289.081714
1500.0,400,290.766427
-42.0,3,290.779719
-23.0,10,290.820832
1212.0,350,292.310041
806.0,230,292.970864
499.0,160,293.424847
1271.0,400,296.087678
-47.0,1,296.091922
1681.0,400,297.197831
1245.0,365,298.230516
1685.0,400,299.387856
513.0,175,299.872409
-46.0,1,299.875341
837.0,209,300.46979
1431.0,400,303.452848
1653.0,400,305.152736
950.0,304,306.095738
1657.0,400,307.278582
-33.0,6,307.295576
380.0,141,307.70961
344.0,102,307.999845
-17.0,9,308.023825
1640.0,400,309.162407
-38.0,7,309.181744
1246.0,400,311.823363
446.0,165,312.278814
204.0,72,312.479396
36.0,21,312.543705
1725.0,400,313.695855
1462.0,400,314.847572
1443.0,400,316.352057
359.0,106,316.802531
591.0,153,317.450857
1601.0,400,320.468526
210.0,77,320.689288
-25.0,8,320.710355
1326.0,400,321.85236
-43.0,3,321.867949
138.0,62,322.045407
104.0,48,322.195263
1110.0,370,323.289748
244.0,116,323.610567
