#{"t_start": 1764790684.3326151, "env_id": "None"}
r,l,t
-40.0,5,67.985297
-41.0,2,67.998372
255.0,85,68.37716
53.0,34,68.541718
-39.0,3,68.555524
777.0,208,69.207834
157.0,70,69.40493
-24.0,12,69.437109
-47.0,1,69.439997
607.0,178,69.962308
-42.0,2,69.968128
-47.0,1,69.977496
-42.0,5,69.992619
-4.0,15,70.03367
-32.0,11,70.069994
23.0,21,70.139308
220.0,78,70.357479
7.0,13,70.396423
88.0,32,70.478574
937.0,238,72.616663
196.0,69,72.809418
381.0,102,73.099923
27.0,36,73.22347
-47.0,1,73.226596
635.0,177,73.748163
-47.0,1,73.751063
-47.0,1,73.753851
-47.0,1,73.756742
900.0,262,74.502429
-46.0,2,74.508061
-42.0,4,74.518456
-42.0,2,74.524085
-46.0,1,74.527468
23.0,34,74.619677
-34.0,5,74.636204
-9.0,11,74.669551
-44.0,2,74.675283
-42.0,4,74.686099
-26.0,9,74.712355
-46.0,1,74.715209
-34.0,7,74.733726
-40.0,5,74.755154
316.0,88,75.001008
713.0,213,75.613393
28.0,27,75.697715
1232.0,313,76.565015
-45.0,2,76.570779
-7.0,11,76.607248
240.0,100,76.874191
-46.0,1,76.876951
431.0,126,77.2593
-46.0,1,77.26199
402.0,123,77.608826
484.0,138,80.02672
182.0,72,80.528685
224.0,77,81.219147
-46.0,1,81.248756
-21.0,20,81.415831
263.0,89,81.856003
18.0,19,82.23734
-10.0,10,82.302355
431.0,109,82.615935
561.0,144,83.034505
-19.0,14,83.071176
-31.0,7,83.09053
-47.0,1,83.093478
-47.0,1,83.09625
-46.0,2,83.101591
-47.0,1,83.104712
-46.0,2,83.110166
470.0,116,83.43548
-24.0,9,83.460664
-21.0,11,83.491793
-47.0,1,83.494772
364.0,118,83.849288
-44.0,2,83.854693
422.0,142,84.241569
-46.0,1,84.245065
172.0,67,84.442396
175.0,78,84.65917
-18.0,7,84.685502
-35.0,7,84.705066
16.0,20,84.763611
933.0,276,85.555419
-46.0,1,85.558292
-46.0,2,85.563523
-43.0,3,85.571157
-45.0,2,85.576415
113.0,49,85.717733
1076.0,281,88.555292
-47.0,1,88.558138
-47.0,1,88.561141
-46.0,2,88.566692
-5.0,20,88.624925
749.0,200,89.207549
-46.0,1,89.210425
-47.0,1,89.21341
1105.0,325,91.609574
762.0,216,92.245502
-44.0,3,92.258856
-46.0,1,92.263999
-31.0,8,92.309589
-47.0,1,92.315048
908.0,216,93.218646
0.0,11,93.269565
-47.0,1,93.276206
1.0,15,93.347095
-41.0,3,93.360522
-38.0,5,93.388054
77.0,37,93.545487
-45.0,2,93.555287
-37.0,6,93.577302
-47.0,1,93.585716
-21.0,14,93.644826
267.0,102,94.063233
1578.0,400,95.645253
-39.0,6,95.661609
-44.0,2,95.667228
-47.0,1,95.670165
-47.0,1,95.67315
12.0,17,95.720889
31.0,19,95.774451
53.0,25,95.84677
936.0,246,96.55698
-11.0,15,96.599812
-41.0,4,96.610878
-21.0,8,96.632468
596.0,149,97.058701
-46.0,1,97.061603
986.0,261,99.274444
-47.0,1,99.277294
-38.0,4,99.288403
218.0,74,99.51328
-3.0,22,99.57899
-47.0,1,99.581738
-47.0,1,99.5851
-45.0,2,99.59079
-35.0,5,99.603791
105.0,42,99.718732
191.0,58,99.881075
-45.0,2,99.886342
209.0,68,100.076201
-20.0,13,100.109206
1280.0,376,101.219358
20.0,28,101.302598
97.0,51,101.446425
-47.0,1,101.449459
79.0,35,101.569895
267.0,86,101.818873
-41.0,3,101.82876
-13.0,11,101.859777
-36.0,8,101.882099
349.0,114,102.193071
-47.0,1,102.19591
487.0,137,102.6001
47.0,22,102.664478
1.0,12,102.696306
-46.0,2,102.701468
54.0,34,102.797319
177.0,64,102.979235
-25.0,12,103.011995
66.0,34,103.111405
-47.0,1,103.115105
-46.0,1,103.118006
1758.0,400,104.237165
80.0,31,104.327238
-45.0,2,104.33245
-47.0,1,104.335246
257.0,87,104.57951
-46.0,2,104.585946
-46.0,1,104.595368
-39.0,3,104.604141
748.0,215,107.137649
-40.0,3,107.155303
597.0,178,107.869724
117.0,55,108.13051
-37.0,6,108.160028
31.0,26,108.287136
-46.0,1,108.296575
-43.0,2,108.308052
-44.0,2,108.318219
1286.0,400,109.533001
-24.0,11,109.562944
27.0,19,109.619164
89.0,51,109.758919
293.0,111,110.075576
134.0,59,110.239167
-47.0,1,110.242166
608.0,173,110.721118
-47.0,1,110.72428
30.0,24,110.792151
-24.0,9,110.822428
-20.0,11,110.852532
212.0,69,111.064145
-47.0,1,111.066993
-47.0,1,111.069926
291.0,99,111.339898
-45.0,2,111.345358
-14.0,11,111.375683
42.0,24,111.445711
-47.0,1,111.448808
-43.0,2,111.454226
42.0,30,111.542658
-46.0,2,111.548813
50.0,27,111.6188
-46.0,1,111.62155
3.0,12,111.659093
1159.0,278,112.456518
35.0,35,112.558482
-2.0,14,112.601576
298.0,77,112.812381
-46.0,1,112.815478
-37.0,4,112.826026
-1.0,23,112.892703
-42.0,4,112.902763
-43.0,2,112.90824
-47.0,1,112.911044
73.0,39,113.021065
128.0,63,113.197621
-47.0,1,113.200428
1215.0,307,115.531494
313.0,99,115.804139
176.0,58,115.974998
-17.0,10,116.00176
292.0,89,116.255593
572.0,181,116.745142
1605.0,400,117.870634
-40.0,6,117.886892
-47.0,1,117.889772
234.0,69,118.078034
-21.0,13,118.11119
507.0,132,118.497744
112.0,45,118.680617
-7.0,19,118.7616
18.0,20,118.836956
-46.0,1,118.841115
212.0,75,119.151575
945.0,247,120.167284
-24.0,10,120.206499
292.0,93,120.620116
477.0,158,121.286811
1238.0,340,123.874855
1539.0,400,124.996696
4.0,19,125.047415
435.0,126,125.392457
51.0,36,125.492339
299.0,82,125.730122
628.0,184,126.245347
589.0,189,126.777648
167.0,78,126.99128
141.0,63,127.173375
1173.0,295,127.981494
20.0,16,128.025935
443.0,161,128.485349
-34.0,8,128.507166
436.0,226,130.623138
-32.0,5,130.643099
350.0,107,130.959767
-45.0,2,130.965417
-38.0,3,130.973493
132.0,50,131.112508
40.0,25,131.185967
300.0,92,131.430853
18.0,16,131.479406
249.0,90,131.74003
38.0,29,131.891623
-26.0,9,131.927771
-44.0,2,131.935788
1435.0,345,133.33908
56.0,45,133.517156
481.0,149,134.117777
184.0,70,134.427949
-47.0,1,134.432592
-16.0,16,134.510567
22.0,20,134.607733
349.0,109,134.976919
334.0,145,135.398957
-38.0,4,135.415155
-10.0,12,135.44852
-20.0,10,135.474851
433.0,117,135.79648
125.0,47,135.922587
175.0,70,136.141097
0.0,13,136.175181
1599.0,400,138.787085
833.0,229,139.425669
1560.0,400,140.564333
638.0,169,141.04138
145.0,50,141.182011
-38.0,5,141.200982
139.0,51,141.357162
392.0,111,141.661018
205.0,84,141.895205
130.0,54,142.054407
543.0,140,142.464509
72.0,38,142.569309
-47.0,1,142.572216
-38.0,3,142.580146
189.0,79,142.798319
1502.0,398,143.930405
692.0,184,146.331371
121.0,60,146.602508
-47.0,1,146.606588
678.0,196,147.429108
26.0,21,147.525309
120.0,52,147.771233
452.0,153,148.26268
-43.0,2,148.268109
-41.0,6,148.283793
291.0,85,148.514854
314.0,88,148.772446
25.0,21,148.832197
902.0,283,149.607078
770.0,210,150.193089
676.0,199,150.773014
119.0,49,150.907151
385.0,128,151.269119
14.0,15,151.307221
-47.0,1,151.31001
1565.0,400,152.430765
10.0,14,152.469932
243.0,81,154.198039
191.0,87,154.452014
-40.0,5,154.473096
-45.0,2,154.478781
-47.0,1,154.481686
-12.0,12,154.518313
128.0,54,154.687701
-47.0,1,154.690942
387.0,107,155.020568
136.0,51,155.168323
376.0,110,155.468231
963.0,249,156.184148
1180.0,312,157.069252
10.0,17,157.112251
1068.0,324,158.081602
-46.0,1,158.094531
540.0,163,158.776744
116.0,63,159.010924
892.0,254,160.072754
-47.0,1,160.07755
240.0,100,160.491967
132.0,57,162.338118
147.0,47,162.47068
60.0,34,162.566184
-24.0,18,162.612704
108.0,41,162.721632
-47.0,1,162.724475
276.0,88,162.97231
-47.0,1,162.975269
33.0,21,163.031064
934.0,275,163.809676
-45.0,3,163.817841
592.0,179,164.319569
-44.0,2,164.324986
448.0,146,164.746947
323.0,95,164.99822
479.0,140,167.77577
1229.0,326,168.717566
110.0,74,168.917876
73.0,31,169.010515
703.0,207,169.598986
678.0,208,170.177476
1428.0,400,173.468219
-47.0,1,173.478171
-43.0,2,173.491707
558.0,177,174.251691
-47.0,1,174.254514
-44.0,2,174.259961
1736.0,400,175.392421
-40.0,4,175.403489
-25.0,6,175.419302
-38.0,5,175.432357
204.0,98,175.698034
62.0,27,175.771247
1583.0,400,176.878477
1808.0,400,178.003893
-47.0,1,178.007248
1492.0,400,180.615427
216.0,74,180.824941
-47.0,1,180.828838
282.0,103,181.136952
1699.0,400,182.312699
36.0,29,182.406053
398.0,113,182.725718
5.0,19,182.780654
62.0,42,182.90057
93.0,48,183.033369
1568.0,400,184.157862
17.0,18,184.257879
147.0,61,184.517049
-28.0,8,184.554579
227.0,79,184.866236
-47.0,1,184.87127
1613.0,400,186.520418
1132.0,345,189.222934
-47.0,1,189.225789
13.0,23,189.286482
1507.0,400,190.406719
-41.0,3,190.414759
1280.0,386,191.512838
62.0,35,191.624163
1580.0,400,192.764509
282.0,115,193.079404
1235.0,320,193.988107
336.0,95,194.251222
239.0,72,195.933204
1045.0,300,196.861194
-6.0,11,196.890337
-24.0,7,196.908738
1553.0,400,198.444291
1516.0,400,200.133058
313.0,114,200.570032
-31.0,9,200.596158
336.0,122,200.942533
721.0,258,201.680066
1403.0,371,204.191303
1642.0,400,205.301807
389.0,112,205.612208
77.0,31,205.696613
2.0,24,205.765898
1398.0,400,206.882679
10.0,17,206.934551
732.0,209,207.52937
-38.0,5,207.54317
609.0,195,208.08646
48.0,31,208.172948
741.0,265,208.924819
872.0,277,209.706267
123.0,48,209.842508
201.0,77,211.953461
1429.0,400,213.607584
1487.0,400,214.764387
-44.0,2,214.770749
332.0,131,215.134224
47.0,37,215.240439
-25.0,7,215.258688
68.0,30,215.343173
337.0,129,215.714795
905.0,352,216.754814
1623.0,400,217.875515
-43.0,3,217.884037
1187.0,400,220.557142
913.0,277,221.332384
471.0,210,221.928546
169.0,49,222.060958
1545.0,400,223.185711
69.0,46,223.318769
894.0,294,224.445848
1327.0,400,226.129062
-47.0,1,226.134015
132.0,55,226.375425
-40.0,3,226.38738
1426.0,400,229.188703
783.0,295,230.007696
1650.0,400,231.148611
1372.0,400,232.309112
-13.0,9,232.341317
42.0,29,232.419114
1077.0,361,233.442732
637.0,218,235.548076
669.0,230,236.231581
784.0,224,237.027408
441.0,167,237.710206
501.0,139,238.296764
1311.0,400,239.901145
1078.0,331,240.841677
1473.0,400,241.944513
-35.0,6,241.965821
1534.0,400,244.556359
561.0,268,245.34177
306.0,131,249.164378
427.0,130,249.529491
330.0,108,249.906056
1582.0,400,251.582591
1534.0,400,253.204782
1291.0,400,255.841125
-40.0,6,255.857579
1201.0,386,256.939993
439.0,189,257.464409
673.0,217,258.082496
-19.0,10,258.115608
926.0,299,258.99305
1283.0,400,260.125287
1589.0,398,261.225486
604.0,197,263.510889
590.0,161,264.195692
1559.0,400,265.897523
327.0,147,266.379851
-37.0,6,266.39592
1379.0,400,267.524582
511.0,166,268.003295
1336.0,400,269.130982
1621.0,400,271.787184
92.0,56,271.971422
629.0,191,272.502303
567.0,151,272.914542
1536.0,400,274.085079
1321.0,400,275.249002
55.0,34,275.342809
684.0,196,275.875372
-47.0,1,275.878216
402.0,142,276.422363
469.0,173,277.108725
-11.0,15,277.19245
1555.0,400,280.373431
934.0,311,281.231478
1444.0,400,282.396372
1487.0,400,283.558039
1299.0,400,284.702602
1691.0,400,287.312831
376.0,163,287.80542
128.0,66,288.010309
590.0,198,288.549039
1414.0,400,290.025869
1313.0,400,291.69695
1265.0,400,293.075565
1513.0,400,295.710835
444.0,123,296.08651
1699.0,400,297.193137
192.0,59,297.35699
814.0,286,298.173753
322.0,100,298.456485
101.0,39,298.568927
1.0,32,298.664567
1296.0,400,299.802208
1103.0,334,300.75758
1508.0,400,303.854624
1376.0,400,305.516895
1586.0,400,306.676131
-1.0,16,306.720916
1139.0,359,307.770238
1630.0,400,308.908978
-36.0,5,308.926044
1148.0,340,311.378808
1668.0,400,312.512693
1491.0,400,313.671263
364.0,97,313.947958
1396.0,400,315.102463
870.0,304,316.324141
1482.0,400,319.68618
782.0,205,320.291726
1612.0,400,321.434677
1518.0,400,322.598616
1153.0,400,323.761647
1611.0,400,324.867165
468.0,211,326.950558
361.0,182,332.435133
1646.0,400,333.61665
710.0,207,334.196264
1356.0,400,335.321575
1832.0,400,336.449353
1488.0,400,337.580415
1095.0,400,340.223703
444.0,174,340.728672
1538.0,400,342.055159
1276.0,400,343.72355
1442.0,400,345.236233
-47.0,1,345.239614
1711.0,400,347.840184
372.0,138,348.25478
1561.0,400,349.428807
1602.0,400,350.568647
1285.0,400,351.711965
1495.0,400,352.843813
1392.0,400,355.812244
1435.0,400,357.517053
1545.0,400,358.838757
1456.0,400,359.99031
1617.0,400,361.138386
-45.0,2,361.144392
-45.0,2,361.14989
1199.0,400,363.784131
1123.0,292,364.616662
1776.0,400,365.72692
1509.0,400,366.862102
-40.0,5,366.876618
1272.0,329,367.817067
1663.0,400,369.442405
-9.0,17,369.505962
1492.0,400,372.49875
-41.0,5,372.511684
332.0,118,372.826853
1543.0,400,373.947573
-42.0,3,373.955886
-33.0,10,373.982232
1146.0,333,374.934962
666.0,212,375.546429
1489.0,400,376.648692
-46.0,1,376.651922
647.0,171,377.125123
1148.0,367,379.67446
1764.0,400,380.796047
647.0,213,381.62783
771.0,208,382.489994
1399.0,400,384.152215
1224.0,400,385.262429
22.0,17,385.305997
462.0,137,387.193595
1576.0,400,388.332185
1453.0,400,389.462853
1640.0,400,390.61428
1543.0,400,391.755624
1501.0,400,392.883321
875.0,219,395.441264
403.0,162,396.183517
1350.0,400,397.752637
171.0,52,397.88938
1602.0,400,399.023346
1616.0,400,400.161466
1013.0,232,400.833582
136.0,65,401.006819
1601.0,400,403.671294
1453.0,400,404.812
1535.0,400,405.950956
488.0,174,406.4417
1499.0,400,407.670612
